player_id,cognitive_ability,starting_age,age_now,years_playing,total_study_hours,deliberate_share,deliberate_hours,tactics_training_hours,analyzes_own_games,opening_study_hours,games_played,has_coach,studies_endgames,peak_rating,plateaued,reached_expert
CHS005226,2.18,36,45,9,740,0.413,310,70,6.16,140,2470,0,1,942,1,0
CHS005227,3.96,10,30,20,210,0.747,160,70,5.92,30,1710,0,0,1962,1,0
CHS005228,6.89,50,59,9,440,0.784,340,160,1.98,50,5540,0,0,2057,1,1
CHS005229,1.41,33,47,14,410,0.403,170,60,3.77,80,3290,0,0,578,0,0
CHS005230,6.26,5,27,22,380,0.528,200,90,9.11,100,740,0,0,1635,0,0
CHS005231,6.61,8,25,17,6910,0.768,5310,2600,3.44,940,2290,0,0,2621,0,1
CHS005232,6.82,25,33,8,940,0.445,420,240,6.83,170,920,0,0,1675,1,0
CHS005233,4.5,18,28,10,1370,0.444,610,330,5.59,330,2100,0,0,1700,0,0
CHS005234,5.64,42,54,12,3350,0.348,1170,370,5.6,990,880,0,0,962,0,0
CHS005235,3.8,31,37,6,530,0.345,180,100,7.57,160,4820,0,1,1414,0,0
CHS005236,9.99,13,16,3,1070,0.387,410,250,6.14,430,1770,0,1,1733,1,0
CHS005237,1.34,8,23,15,1800,0.202,360,110,1.03,480,1360,0,0,899,1,0
CHS005238,4.56,38,43,5,530,0.383,200,70,5.87,220,5350,0,0,1361,0,0
CHS005239,5.55,17,18,1,1740,0.652,1130,480,5.78,350,2620,0,1,1985,0,0
CHS005240,6.65,12,19,7,3260,0.545,1780,980,9.33,720,1460,0,0,2364,0,1
CHS005241,5.36,10,17,7,2110,0.857,1810,510,8.94,150,820,0,0,2205,0,1
CHS005242,4.59,33,48,15,1160,0.53,610,350,5.7,290,2120,1,0,1475,0,0
CHS005243,6.94,16,24,8,1150,0.656,750,340,9.14,200,3800,0,0,2224,0,1
CHS005244,3.32,20,26,6,180,0.101,20,10,4.08,100,2680,0,0,445,0,0
CHS005245,4.59,16,33,17,1880,0.662,1240,390,5.27,210,1860,0,0,2150,0,1
CHS005246,2.73,10,25,15,1110,0.669,740,180,6.93,190,2010,0,0,1824,0,0
CHS005247,5.32,15,38,23,2460,0.135,330,190,5.76,880,1510,0,0,1592,1,0
CHS005248,4.48,17,23,6,2780,0.168,470,230,6.79,1510,7720,1,0,1783,1,0
CHS005249,2.85,21,32,11,2350,0.437,1030,550,3.27,730,120,0,1,518,1,0
CHS005250,7.25,24,34,10,1270,0.168,210,120,3.77,320,2220,0,1,1594,1,0
CHS005251,5.42,28,39,11,1830,0.669,1220,580,3.91,280,2810,0,0,2076,0,1
CHS005252,0.95,19,25,6,1320,0.336,440,160,6.98,540,4490,0,0,1091,0,0
CHS005253,4.24,19,36,17,1910,0.626,1200,640,5.79,320,4840,0,1,2518,0,1
CHS005254,1.43,12,25,13,1570,0.029,50,20,6.97,720,1770,0,0,645,1,0
CHS005255,4.82,21,22,1,490,0.195,100,30,2.61,270,3150,0,0,719,1,0
CHS005256,1.95,10,16,6,970,0.461,450,170,6.42,310,2420,1,1,1314,1,0
CHS005257,8.59,20,61,41,790,0.171,140,50,2.56,390,410,0,1,1130,1,0
CHS005258,4.51,17,25,8,1810,0.75,1360,500,2.61,170,2070,0,1,1773,0,0
CHS005259,4.75,24,54,30,870,0.444,390,140,6.56,240,4560,0,1,2046,1,1
CHS005260,3.5,29,33,4,510,0.286,150,40,0.9,180,1160,1,0,400,0,0
CHS005261,6.05,14,35,21,1650,0.312,510,140,7.93,620,1590,0,1,2128,1,1
CHS005262,7.87,18,27,9,100,0.421,40,20,4.21,20,1560,1,0,1228,0,0
CHS005263,7.52,11,16,5,1770,0.366,650,140,6.63,650,700,1,0,1926,1,0
CHS005264,1.58,25,33,8,470,0.404,190,110,5.46,160,300,1,0,400,0,0
CHS005265,6.17,20,35,15,930,0.474,440,130,5.39,210,5350,0,0,2083,0,1
CHS005266,3.99,12,16,4,2990,0.335,1000,370,9.06,930,3440,0,0,2042,0,1
CHS005267,5.77,28,38,10,1400,0.23,320,100,5.61,470,2790,0,1,1382,0,0
CHS005268,5.55,6,16,10,2130,0.767,1630,530,6.96,280,1700,1,0,2444,0,1
CHS005269,1.77,16,22,6,320,0.439,140,80,4.36,110,1200,0,0,590,0,0
CHS005270,2.97,33,45,12,790,0.255,200,100,6.21,360,10320,0,1,1427,0,0
CHS005271,6.49,11,19,8,1430,0.706,1010,210,8.7,250,300,0,0,1391,0,0
CHS005272,5.08,15,42,27,1680,0.204,340,160,5.87,860,2760,0,0,1906,0,0
CHS005273,5.61,16,25,9,1050,0.316,330,110,2.37,320,3140,0,0,1443,1,0
CHS005274,6.32,27,29,2,980,0.468,460,190,3.75,340,1140,0,0,1406,0,0
CHS005275,6.42,7,17,10,460,0.245,110,60,9.19,230,4520,0,1,1925,1,0
CHS005276,6.89,17,30,13,3200,0.633,2030,1110,3.26,490,5350,0,0,2593,0,1
CHS005277,3.56,13,25,12,1670,0.812,1360,540,3.95,100,3910,0,0,2068,0,1
CHS005278,1.91,17,45,28,750,0.416,310,140,7.9,270,1060,1,0,1129,0,0
CHS005279,5.99,23,25,2,730,0.345,250,100,2.4,300,510,0,1,400,1,0
CHS005280,4.82,13,18,5,3200,0.336,1080,600,1.04,820,3000,1,0,1760,0,0
CHS005281,6.04,18,26,8,1650,0.522,860,420,5.27,500,2200,0,0,1986,0,0
CHS005282,4.58,9,32,23,2470,0.079,200,110,5.51,780,230,1,0,733,0,0
CHS005283,1.7,24,29,5,950,0.124,120,60,1.52,430,1030,0,1,400,0,0
CHS005284,4.36,9,34,25,660,0.276,180,70,6.84,180,2390,0,0,1676,1,0
CHS005285,8.02,17,19,2,850,0.596,510,230,6.07,140,4160,0,1,2410,0,1
CHS005286,5.91,8,40,32,1810,0.706,1280,660,0.0,180,560,0,1,1796,1,0
CHS005287,0.38,8,11,3,1570,0.565,890,280,9.77,420,2900,0,0,1614,0,0
CHS005288,4.79,31,43,12,280,0.47,130,70,6.04,90,980,0,1,919,0,0
CHS005289,4.7,39,46,7,5450,0.192,1050,220,4.45,2990,1880,1,1,1427,1,0
CHS005290,9.35,37,46,9,500,0.42,210,60,3.41,90,1130,1,0,1314,0,0
CHS005291,5.42,10,13,3,650,0.112,70,30,1.98,190,3570,0,0,1038,1,0
CHS005292,6.08,26,33,7,1780,0.408,730,390,3.41,340,730,0,0,1569,1,0
CHS005293,8.46,35,38,3,2080,0.513,1070,460,3.62,510,2480,0,0,1855,0,0
CHS005294,4.24,10,20,10,650,0.253,160,90,5.69,190,5450,0,1,1591,1,0
CHS005295,1.77,11,36,25,210,0.14,30,10,2.5,70,3930,0,0,792,1,0
CHS005296,5.59,22,29,7,870,0.054,50,10,6.26,490,4050,0,0,1189,1,0
CHS005297,5.48,6,17,11,930,0.411,380,100,7.99,200,4030,0,0,2070,0,1
CHS005298,5.33,12,35,23,2380,0.235,560,210,5.59,580,1990,0,0,1434,1,0
CHS005299,5.99,9,21,12,1410,0.498,700,270,4.32,380,2810,0,0,2208,0,1
CHS005300,4.82,24,39,15,1750,0.212,370,150,2.85,810,2840,1,0,1096,1,0
CHS005301,7.98,11,34,23,1330,0.576,770,360,7.36,280,5640,1,0,2611,0,1
CHS005302,2.92,15,19,4,1380,0.472,650,290,2.69,490,3010,0,0,1637,1,0
CHS005303,5.11,17,26,9,2440,0.245,600,150,2.72,630,6720,0,0,1854,0,0
CHS005304,4.29,28,42,14,1130,0.276,310,100,5.67,400,900,0,0,1045,0,0
CHS005305,3.82,14,26,12,3470,0.605,2100,670,5.93,840,4200,0,0,2078,0,1
CHS005306,6.49,12,18,6,60,0.701,40,20,6.31,10,2920,0,0,1926,0,0
CHS005307,4.77,16,29,13,140,0.462,60,30,10.0,40,2730,1,1,1396,1,0
CHS005308,6.71,32,43,11,910,0.503,460,160,6.34,300,950,0,0,1270,0,0
CHS005309,7.71,35,53,18,990,0.119,120,60,0.3,490,770,1,0,948,0,0
CHS005310,2.11,6,41,35,1310,0.091,120,40,7.25,740,2920,0,0,916,0,0
CHS005311,4.9,31,72,41,2370,0.839,1990,580,3.84,130,4970,0,0,2133,1,1
CHS005312,4.77,27,32,5,3780,0.34,1290,690,4.41,1700,2930,0,0,1672,0,0
CHS005313,0.0,11,17,6,640,0.376,240,100,4.24,160,3530,0,1,1118,1,0
CHS005314,5.84,15,51,36,2300,0.276,630,310,7.53,770,1980,0,0,1648,1,0
CHS005315,4.89,21,38,17,70,0.479,30,10,4.27,20,4990,0,0,1496,1,0
CHS005316,4.37,20,26,6,850,0.373,320,170,8.77,360,1990,0,1,1762,0,0
CHS005317,8.48,16,26,10,2450,0.27,660,290,6.77,650,1810,1,0,1853,0,0
CHS005318,6.79,29,42,13,640,0.728,470,200,5.56,60,1440,0,0,1492,0,0
CHS005319,4.6,23,46,23,1150,0.183,210,120,2.55,420,2350,0,0,1311,1,0
CHS005320,3.39,29,47,18,3830,0.287,1100,620,3.31,1810,5520,1,1,1663,0,0
CHS005321,4.53,11,43,32,3990,0.673,2690,1110,9.39,550,1030,0,0,2028,0,1
CHS005322,4.76,17,18,1,2710,0.622,1690,480,6.11,540,4110,0,1,1916,1,0
CHS005323,1.36,22,37,15,100,0.273,30,10,8.32,30,2910,0,0,983,0,0
CHS005324,6.11,17,48,31,2960,0.632,1870,510,9.06,630,1090,0,1,2040,0,1
CHS005325,0.41,8,12,4,3310,0.682,2260,620,10.0,460,1800,0,0,1822,0,0
CHS005326,4.68,20,21,1,690,0.291,200,90,8.47,320,1990,0,0,1295,0,0
CHS005327,8.14,34,53,19,950,0.392,370,190,5.07,280,870,1,0,1832,1,0
CHS005328,4.63,27,38,11,520,0.04,20,0,6.45,190,1740,0,1,400,1,0
CHS005329,5.81,11,31,20,1450,0.552,800,420,5.59,260,4300,0,1,2121,0,1
CHS005330,4.73,17,29,12,240,0.764,180,60,9.63,30,1910,0,0,1417,0,0
CHS005331,2.76,39,45,6,1530,0.206,320,170,6.91,520,1780,0,1,1297,0,0
CHS005332,4.84,9,21,12,1260,0.578,730,310,2.98,330,50,0,0,400,0,0
CHS005333,5.52,9,23,14,920,0.495,460,170,7.53,300,2170,1,0,1731,0,0
CHS005334,7.46,30,37,7,810,0.354,290,130,7.03,180,2520,0,1,1949,0,0
CHS005335,8.32,18,26,8,430,0.106,50,20,2.79,230,2090,0,1,1103,0,0
CHS005336,7.55,36,50,14,370,0.123,50,20,8.29,100,1940,0,0,932,0,0
CHS005337,4.65,24,42,18,1780,0.312,560,170,2.23,760,4100,0,1,1706,1,0
CHS005338,5.21,16,35,19,1050,0.1,100,60,5.07,590,530,1,1,1044,1,0
CHS005339,3.7,9,45,36,1290,0.186,240,70,4.45,460,2070,0,1,1375,1,0
CHS005340,1.8,10,22,12,1950,0.33,640,370,6.02,480,260,0,0,541,0,0
CHS005341,2.72,37,44,7,500,0.206,100,40,7.97,130,1860,0,0,543,1,0
CHS005342,5.83,12,28,16,310,0.459,140,60,7.32,70,1630,0,0,1408,1,0
CHS005343,4.27,19,28,9,1720,0.055,90,50,6.24,1130,3500,0,0,1257,0,0
CHS005344,1.1,13,54,41,1290,0.192,250,60,5.14,590,3500,0,1,1475,1,0
CHS005345,1.75,11,20,9,1200,0.448,540,240,3.75,420,820,0,0,819,0,0
CHS005346,3.42,9,15,6,170,0.253,40,10,6.81,50,1790,0,1,778,0,0
CHS005347,3.29,15,56,41,350,0.379,130,70,6.91,70,3830,0,1,1541,1,0
CHS005348,8.21,20,33,13,1940,0.41,800,260,8.06,610,2190,0,0,2308,1,1
CHS005349,8.35,15,20,5,330,0.472,160,80,6.86,90,2710,0,0,1685,0,0
CHS005350,6.78,17,36,19,480,0.447,210,70,9.25,110,4160,0,0,2179,0,1
CHS005351,3.1,15,37,22,1360,0.336,460,120,2.73,420,2810,0,0,1492,0,0
CHS005352,7.58,17,31,14,1360,0.612,830,380,7.71,210,510,0,1,1706,0,0
CHS005353,6.84,15,38,23,770,0.208,160,90,4.99,290,2770,0,1,1435,0,0
CHS005354,1.66,17,20,3,1490,0.632,940,360,7.21,360,3850,0,1,1674,0,0
CHS005355,6.76,10,41,31,1230,0.3,370,120,8.93,270,1770,0,0,1706,0,0
CHS005356,0.0,13,22,9,2860,0.088,250,60,6.34,1430,2000,0,0,927,1,0
CHS005357,2.92,46,63,17,130,0.158,20,10,4.96,50,910,0,0,400,1,0
CHS005358,7.75,8,13,5,890,0.418,370,110,5.13,350,7870,0,0,2484,1,1
CHS005359,5.6,11,17,6,4480,0.523,2340,990,3.52,1390,2040,0,0,2201,0,1
CHS005360,5.76,8,30,22,3140,0.427,1340,530,5.48,630,2740,0,1,2521,1,1
CHS005361,6.57,17,59,42,1030,0.731,750,310,1.86,110,3800,1,1,1750,1,0
CHS005362,3.96,12,20,8,1060,0.274,290,100,3.47,240,2050,0,0,1256,0,0
CHS005363,3.58,22,43,21,1880,0.084,160,90,3.24,860,950,0,1,400,0,0
CHS005364,3.35,15,25,10,480,0.235,110,60,3.15,180,1730,0,0,1073,1,0
CHS005365,5.02,16,30,14,1410,0.247,350,190,2.68,740,2970,0,0,1538,0,0
CHS005366,5.6,7,17,10,1230,0.697,860,350,6.5,250,1960,0,1,2006,0,1
CHS005367,2.96,14,19,5,650,0.089,60,10,2.48,260,5370,0,0,979,1,0
CHS005368,6.59,17,28,11,1530,0.228,350,110,5.42,790,2280,0,0,1568,0,0
CHS005369,5.97,26,42,16,2300,0.65,1500,830,5.7,330,3340,0,1,2176,1,1
CHS005370,6.44,19,32,13,1350,0.524,710,260,7.32,250,1110,0,1,1587,0,0
CHS005371,6.41,22,23,1,1760,0.647,1140,250,5.9,200,2250,0,0,1710,0,0
CHS005372,5.81,10,23,13,2260,0.427,970,380,7.44,500,970,0,0,1552,0,0
CHS005373,2.75,13,16,3,170,0.39,70,30,6.64,70,3700,0,1,1016,0,0
CHS005374,3.75,14,22,8,3340,0.501,1670,590,6.16,750,570,0,1,1154,0,0
CHS005375,5.17,48,50,2,1360,0.421,570,170,4.18,250,4110,0,0,1070,0,0
CHS005376,5.37,32,34,2,2340,0.438,1020,370,6.87,470,1930,0,0,1586,0,0
CHS005377,6.06,29,45,16,950,0.454,430,200,3.55,270,1710,0,1,1434,1,0
CHS005378,7.34,17,33,16,1350,0.56,760,420,5.89,180,1260,0,0,2218,0,1
CHS005379,3.06,19,22,3,2150,0.764,1640,360,5.51,220,700,1,0,1156,0,0
CHS005380,4.76,16,17,1,1770,0.424,750,220,4.7,340,2110,0,1,1714,1,0
CHS005381,6.76,26,28,2,620,0.472,290,160,8.11,110,2560,0,0,1730,1,0
CHS005382,5.67,15,31,16,2420,0.359,870,410,3.52,680,1720,0,0,1564,1,0
CHS005383,1.44,16,18,2,180,0.816,150,40,6.49,10,2180,0,0,997,0,0
CHS005384,0.0,19,29,10,1650,0.474,780,220,8.07,550,4120,0,1,1494,0,0
CHS005385,4.11,18,27,9,400,0.204,80,50,3.42,120,3910,0,0,1400,0,0
CHS005386,5.62,7,12,5,380,0.115,40,20,6.38,220,2550,0,0,1232,0,0
CHS005387,0.73,19,31,12,330,0.33,110,60,3.89,100,1620,0,0,710,1,0
CHS005388,3.32,14,21,7,460,0.284,130,70,3.9,220,640,0,1,617,1,0
CHS005389,5.01,8,49,41,1920,0.166,320,140,6.15,990,7670,0,0,1918,1,0
CHS005390,7.25,24,44,20,370,0.693,260,150,6.1,50,3390,1,1,1730,0,0
CHS005391,7.36,15,19,4,1800,0.544,980,520,5.2,550,3590,0,1,2659,1,1
CHS005392,3.65,11,23,12,1080,0.465,500,140,6.22,190,3300,0,0,1968,0,0
CHS005393,5.9,45,56,11,1900,0.166,320,160,0.89,900,650,0,1,400,1,0
CHS005394,7.56,20,37,17,1530,0.79,1210,590,5.08,140,3180,0,0,2335,0,1
CHS005395,6.46,18,19,1,2820,0.55,1550,800,3.69,580,1470,1,0,1965,0,0
CHS005396,2.48,16,29,13,390,0.335,130,60,5.65,150,3510,0,0,1217,1,0
CHS005397,4.23,11,24,13,1310,0.635,830,170,3.76,200,3400,0,0,1344,0,0
CHS005398,4.06,7,15,8,1170,0.435,510,140,4.28,430,6510,1,1,1865,0,0
CHS005399,9.55,28,44,16,3750,0.276,1040,360,6.45,1570,2490,0,0,2031,1,1
CHS005400,2.68,10,15,5,2210,0.132,290,100,5.14,1270,2720,1,1,1228,1,0
CHS005401,5.97,14,47,33,1620,0.133,220,110,6.22,630,1310,0,1,1568,0,0
CHS005402,3.71,32,45,13,920,0.178,160,60,5.06,510,1630,0,0,406,0,0
CHS005403,3.85,18,35,17,1930,0.393,760,240,5.31,810,1620,0,1,1583,0,0
CHS005404,4.53,14,33,19,1520,0.644,980,490,6.18,220,3080,0,1,2329,0,1
CHS005405,5.35,19,32,13,470,0.342,160,80,2.75,180,1480,0,1,880,1,0
CHS005406,6.27,16,42,26,650,0.276,180,40,6.79,150,3910,0,0,2174,1,1
CHS005407,5.76,9,13,4,790,0.246,190,70,7.31,220,980,1,0,1766,1,0
CHS005408,6.31,39,77,38,3890,0.282,1100,390,4.54,1950,6830,0,1,2054,1,1
CHS005409,6.21,24,29,5,4210,0.253,1070,400,2.31,1530,590,0,0,1151,0,0
CHS005410,10.0,18,23,5,3050,0.289,880,330,9.5,1310,1530,0,0,2383,1,1
CHS005411,3.33,17,27,10,2020,0.164,330,150,3.91,760,890,0,0,522,0,0
CHS005412,4.72,26,46,20,590,0.492,290,100,5.75,130,900,0,0,1289,0,0
CHS005413,3.52,16,22,6,720,0.284,200,100,6.86,160,1680,0,1,1242,0,0
CHS005414,3.77,35,61,26,290,0.432,130,70,3.18,100,3820,0,0,1302,1,0
CHS005415,2.56,7,18,11,1400,0.498,700,270,7.91,300,5400,0,1,1843,1,0
CHS005416,5.73,9,31,22,3120,0.674,2100,430,3.43,370,410,0,0,1427,0,0
CHS005417,8.81,15,30,15,5520,0.634,3500,880,5.93,950,1550,0,0,2587,0,1
CHS005418,6.74,12,30,18,190,0.48,90,20,5.95,30,1090,0,0,1706,1,0
CHS005419,4.79,12,22,10,1040,0.521,540,240,7.71,300,1910,0,0,2137,0,1
CHS005420,3.95,11,12,1,1260,0.16,200,90,5.57,340,480,0,0,484,1,0
CHS005421,2.19,14,19,5,1410,0.514,720,220,6.65,240,1910,0,1,1260,0,0
CHS005422,5.74,32,46,14,1120,0.198,220,80,7.82,580,4550,1,0,1605,1,0
CHS005423,3.2,9,25,16,2220,0.231,510,260,9.64,710,2730,1,0,1828,1,0
CHS005424,1.79,27,41,14,1840,0.401,740,230,9.82,600,2960,0,0,1373,1,0
CHS005425,1.92,14,17,3,1540,0.226,350,100,4.19,830,3630,0,0,1401,0,0
CHS005426,2.45,6,26,20,390,0.738,290,80,9.54,60,5020,0,1,2096,1,1
CHS005427,4.92,22,29,7,4570,0.3,1370,310,4.75,1060,1640,0,0,1576,0,0
CHS005428,3.3,21,32,11,230,0.551,130,50,6.65,70,1120,0,0,1154,0,0
CHS005429,6.32,12,56,44,1760,0.285,500,270,5.97,650,1750,0,0,2027,1,1
CHS005430,3.88,21,30,9,900,0.38,340,170,5.77,310,1570,0,1,1587,0,0
CHS005431,4.77,25,28,3,1740,0.047,80,40,3.04,1080,1860,1,1,755,0,0
CHS005432,5.05,15,29,14,1330,0.944,1260,650,7.14,30,4120,0,0,2208,0,1
CHS005433,6.27,26,30,4,2290,0.437,1000,590,2.84,470,930,0,1,1521,0,0
CHS005434,7.19,15,17,2,1290,0.39,500,180,2.64,520,4560,0,0,1878,1,0
CHS005435,2.15,28,32,4,1590,0.396,630,350,4.17,330,1790,0,1,1226,0,0
CHS005436,5.76,11,59,48,250,0.389,100,30,5.49,50,480,1,0,927,0,0
CHS005437,3.72,21,29,8,530,0.284,150,80,6.05,150,1030,0,1,950,0,0
CHS005438,8.67,13,25,12,2090,0.263,550,170,8.17,530,3190,0,0,2181,0,1
CHS005439,4.62,19,31,12,1550,0.729,1130,250,4.87,230,1370,1,1,1603,0,0
CHS005440,1.96,10,14,4,110,0.355,40,20,5.75,50,2760,0,1,743,1,0
CHS005441,6.07,13,29,16,290,0.055,20,10,5.93,170,1790,0,0,726,1,0
CHS005442,8.88,6,26,20,320,0.355,110,50,7.45,60,2300,1,0,1912,0,0
CHS005443,6.69,12,38,26,1380,0.362,500,160,9.05,320,1240,0,0,2028,0,1
CHS005444,6.35,30,43,13,4350,0.567,2470,1200,2.42,650,6760,0,0,2558,1,1
CHS005445,7.11,14,22,8,3730,0.091,340,180,6.13,1400,2520,0,1,1957,1,0
CHS005446,6.44,8,19,11,1620,0.265,430,120,3.82,610,290,0,1,958,0,0
CHS005447,8.17,8,12,4,160,0.141,20,10,10.0,80,1190,0,0,1230,0,0
CHS005448,1.32,30,32,2,190,0.471,90,50,10.0,30,1830,0,0,405,1,0
CHS005449,2.93,48,54,6,650,0.203,130,40,7.8,240,560,1,0,400,0,0
CHS005450,4.62,13,24,11,1350,0.911,1230,310,5.27,60,380,0,0,1596,0,0
CHS005451,4.4,27,37,10,60,0.523,30,10,5.2,20,1690,0,0,734,0,0
CHS005452,6.42,11,16,5,2910,0.276,800,240,2.1,1390,630,0,0,1097,1,0
CHS005453,6.34,15,28,13,750,0.553,410,130,9.66,130,1330,0,0,1733,1,0
CHS005454,8.78,12,20,8,530,0.293,160,80,6.54,230,970,0,0,1680,1,0
CHS005455,7.87,10,13,3,670,0.567,380,190,0.22,100,1170,0,0,1916,1,0
CHS005456,6.32,18,27,9,900,0.489,440,100,7.24,240,6500,0,0,2181,1,1
CHS005457,3.54,15,32,17,2300,0.301,690,280,7.08,760,1560,0,0,1217,0,0
CHS005458,5.03,24,41,17,650,0.177,120,40,7.15,370,1400,0,0,965,0,0
CHS005459,2.64,17,25,8,380,0.283,110,30,6.31,170,1530,0,0,809,1,0
CHS005460,5.53,35,43,8,1190,0.389,460,100,5.04,450,840,1,0,1042,1,0
CHS005461,7.15,16,19,3,1130,0.561,630,280,4.67,240,630,0,0,1773,0,0
CHS005462,6.07,40,57,17,670,0.321,220,60,3.71,140,1740,0,0,961,1,0
CHS005463,8.68,25,27,2,1970,0.237,470,240,5.06,580,2470,0,0,2218,1,1
CHS005464,4.98,34,48,14,1960,0.293,570,170,7.96,620,1800,1,0,1530,0,0
CHS005465,1.57,17,39,22,1610,0.102,160,70,5.98,580,2380,0,0,730,1,0
CHS005466,4.14,14,23,9,540,0.089,50,20,9.74,260,50,0,0,400,0,0
CHS005467,5.85,40,52,12,1810,0.474,860,230,5.77,530,1200,0,0,1480,0,0
CHS005468,6.48,13,18,5,1690,0.272,460,190,8.09,410,4180,0,1,2226,1,1
CHS005469,3.82,11,17,6,830,0.216,180,90,3.61,210,4650,0,0,1540,0,0
CHS005470,2.2,10,22,12,1000,0.702,700,170,6.39,120,5090,0,1,2156,1,1
CHS005471,4.32,22,23,1,420,0.572,240,120,8.64,110,820,1,0,1491,0,0
CHS005472,5.84,25,42,17,660,0.257,170,40,4.81,230,510,0,0,778,0,0
CHS005473,4.42,11,15,4,620,0.179,110,50,5.25,340,1060,0,1,1102,0,0
CHS005474,7.48,7,18,11,1140,0.746,850,270,8.55,100,4090,0,0,2650,0,1
CHS005475,5.09,10,17,7,2430,0.384,930,200,7.16,510,5910,0,1,2381,1,1
CHS005476,4.28,13,16,3,1950,0.395,770,270,8.94,630,430,0,0,1106,0,0
CHS005477,3.21,10,19,9,650,0.436,280,150,3.78,140,1240,0,1,1253,0,0
CHS005478,5.63,20,31,11,4570,0.435,1990,730,6.27,1630,1860,0,0,1829,0,0
CHS005479,5.19,13,23,10,1200,0.212,250,110,4.99,620,4460,0,0,1453,1,0
CHS005480,6.1,30,38,8,1430,0.23,330,100,4.91,540,990,1,0,763,1,0
CHS005481,3.87,7,17,10,180,0.386,70,30,5.76,60,3510,0,0,1358,0,0
CHS005482,4.36,25,31,6,620,0.087,50,30,4.27,200,5430,0,1,1288,1,0
CHS005483,6.44,8,36,28,610,0.521,320,70,7.95,120,950,1,0,1711,0,0
CHS005484,4.73,20,34,14,130,0.599,80,20,1.54,30,1830,0,0,954,0,0
CHS005485,6.36,13,26,13,390,0.829,320,180,7.47,30,1200,0,0,1956,0,0
CHS005486,4.69,17,33,16,830,0.286,240,130,10.0,270,4680,0,0,1835,0,0
CHS005487,2.33,8,11,3,330,0.454,150,40,3.94,110,470,0,0,400,0,0
CHS005488,5.87,14,20,6,840,0.832,700,320,3.83,50,6310,0,0,2521,0,1
CHS005489,5.15,13,32,19,300,0.471,140,40,7.79,60,3180,0,0,1827,1,0
CHS005490,8.3,10,45,35,280,0.03,10,0,6.03,150,2950,1,0,1426,1,0
CHS005491,3.76,33,51,18,2060,0.542,1120,320,5.49,500,1530,0,0,1488,1,0
CHS005492,5.32,22,27,5,1310,0.537,700,250,6.62,420,330,0,0,872,1,0
CHS005493,5.61,15,26,11,2760,0.574,1580,440,5.43,610,1990,1,1,1862,0,0
CHS005494,4.9,24,35,11,20,0.596,10,0,5.87,0,1490,1,0,722,0,0
CHS005495,2.08,13,37,24,450,0.512,230,130,7.45,140,1040,0,1,1308,0,0
CHS005496,3.84,16,19,3,2000,0.386,770,160,8.19,530,2360,1,0,1635,0,0
CHS005497,8.53,19,32,13,7110,0.306,2180,810,6.64,2510,1490,0,0,1692,1,0
CHS005498,4.47,13,29,16,1050,0.55,580,160,6.33,320,3700,0,1,1819,0,0
CHS005499,8.22,11,25,14,560,0.407,230,90,5.21,130,1620,0,0,1703,1,0
CHS005500,1.7,19,47,28,1120,0.21,240,80,4.84,320,4370,0,0,1306,1,0
CHS005501,0.42,20,31,11,400,0.465,190,70,5.71,140,4230,0,1,938,1,0
CHS005502,5.54,9,28,19,420,0.659,280,150,4.3,70,700,0,0,1341,1,0
CHS005503,6.14,18,29,11,1130,0.623,700,260,4.29,150,280,0,0,1218,0,0
CHS005504,4.66,19,26,7,1380,0.071,100,20,7.02,420,2430,1,0,794,1,0
CHS005505,4.67,18,32,14,2300,0.23,530,290,0.79,1110,1860,0,0,1202,1,0
CHS005506,6.53,38,46,8,1100,0.586,640,360,5.0,140,5650,0,0,2175,1,1
CHS005507,6.92,23,31,8,1960,0.347,680,250,2.21,610,4470,1,0,2160,0,1
CHS005508,6.49,21,26,5,980,0.488,480,120,6.54,230,2640,0,1,1704,1,0
CHS005509,5.5,14,18,4,1320,0.341,450,190,5.13,440,2130,0,1,1565,0,0
CHS005510,4.72,25,34,9,70,0.373,30,10,5.9,20,5110,0,1,1604,1,0
CHS005511,5.56,16,32,16,2230,0.67,1490,310,8.67,310,2230,0,0,1777,0,0
CHS005512,4.34,34,59,25,450,0.524,240,80,1.85,70,2300,0,0,1186,1,0
CHS005513,9.71,18,47,29,320,0.275,90,40,2.6,90,2160,0,0,1734,0,0
CHS005514,4.79,12,13,1,580,0.259,150,80,7.38,230,1690,0,0,1466,1,0
CHS005515,7.68,10,35,25,680,0.339,230,100,0.99,280,3690,0,1,1889,1,0
CHS005516,4.83,9,29,20,630,0.334,210,60,7.68,210,2260,0,0,1384,1,0
CHS005517,6.71,31,53,22,920,0.479,440,120,7.26,280,8120,0,1,2151,1,1
CHS005518,4.34,8,23,15,1510,0.564,850,460,6.73,410,940,0,1,1532,1,0
CHS005519,3.6,20,21,1,1040,0.423,440,150,9.09,340,2110,0,0,1241,0,0
CHS005520,4.42,7,29,22,910,0.221,200,50,5.15,290,600,0,1,807,0,0
CHS005521,5.24,16,30,14,540,0.498,270,100,10.0,130,1930,1,0,1555,0,0
CHS005522,4.66,21,23,2,1820,0.168,310,180,5.52,1040,440,0,1,1058,0,0
CHS005523,3.31,6,25,19,420,0.328,140,30,3.88,170,1460,0,0,1144,1,0
CHS005524,4.79,26,33,7,200,0.518,100,50,9.95,60,5450,0,0,1782,0,0
