year_month,ortsteil,bezirk,kiez_premium,secondary_price_per_m2_eur,new_construction_price_per_m2_eur,kaltmiete_per_m2_monthly_eur,secondary_price_per_m2_usd,n_listings_secondary,n_listings_new_construction,n_listings_rental,ecb_main_rate_pct,avg_mortgage_rate_pct
2025-10,Niederschönhausen,Pankow,medium,5968,7564,17.9,6446,56,29,110,2.75,3.1
2025-11,Niederschönhausen,Pankow,medium,5784,7294,17.35,6246,37,41,214,2.75,3.1
2025-12,Niederschönhausen,Pankow,medium,5830,7380,17.49,6297,161,17,155,2.75,3.1
2026-01,Niederschönhausen,Pankow,medium,6005,7753,18.01,6485,145,26,26,2.75,3.1
2026-02,Niederschönhausen,Pankow,medium,5748,7120,17.24,6207,81,37,170,2.75,3.1
2026-03,Niederschönhausen,Pankow,medium,6016,7859,18.04,6497,55,34,189,2.75,3.1
2026-04,Niederschönhausen,Pankow,medium,6130,7488,18.39,6621,48,41,61,2.75,3.1
2020-01,Buch,Pankow,low,3154,3935,8.76,3406,148,8,84,0.0,1.1
2020-02,Buch,Pankow,low,3113,3855,8.65,3362,169,43,127,0.0,1.1
2020-03,Buch,Pankow,low,3260,4079,8.38,3521,69,23,157,0.0,1.1
2020-04,Buch,Pankow,low,2979,3750,7.75,3218,129,7,160,0.0,1.1
2020-05,Buch,Pankow,low,2983,3776,7.76,3221,121,20,66,0.0,1.1
2020-06,Buch,Pankow,low,3178,3935,8.26,3432,176,24,51,0.0,1.1
2020-07,Buch,Pankow,low,3129,3977,8.14,3379,159,46,83,0.0,1.1
2020-08,Buch,Pankow,low,3117,3911,8.11,3366,133,42,58,0.0,1.1
2020-09,Buch,Pankow,low,3186,3997,8.28,3441,176,16,145,0.0,1.1
2020-10,Buch,Pankow,low,3319,3999,7.79,3584,165,27,119,0.0,1.1
2020-11,Buch,Pankow,low,3382,4152,7.93,3653,139,34,195,0.0,1.1
2020-12,Buch,Pankow,low,3451,4200,8.1,3727,137,24,152,0.0,1.1
2021-01,Buch,Pankow,low,3425,4298,8.04,3699,74,14,213,0.0,1.1
2021-02,Buch,Pankow,low,3448,4276,8.09,3724,150,34,47,0.0,1.1
2021-03,Buch,Pankow,low,3532,4623,8.29,3815,153,29,66,0.0,1.1
2021-04,Buch,Pankow,low,3506,4815,8.23,3787,155,34,53,0.0,1.1
2021-05,Buch,Pankow,low,3747,4725,9.86,4047,178,17,218,0.0,1.1
2021-06,Buch,Pankow,low,3504,4697,9.22,3784,100,44,141,0.0,1.1
2021-07,Buch,Pankow,low,3358,4166,8.84,3627,135,49,118,0.0,1.1
2021-08,Buch,Pankow,low,3643,4442,9.58,3934,174,3,152,0.0,1.1
2021-09,Buch,Pankow,low,3608,4560,9.49,3896,53,20,185,0.0,1.1
2021-10,Buch,Pankow,low,3362,4434,8.85,3631,38,14,79,0.0,1.1
2021-11,Buch,Pankow,low,3554,4534,9.35,3839,81,39,192,0.0,1.1
2021-12,Buch,Pankow,low,3533,4589,9.3,3815,116,28,88,0.0,1.1
2022-01,Buch,Pankow,low,3973,4930,9.38,4291,158,13,32,0.0,1.8
2022-02,Buch,Pankow,low,3950,4941,9.33,4266,69,13,156,0.0,1.8
2022-03,Buch,Pankow,low,3880,4999,9.59,4190,95,41,151,0.0,1.8
2022-04,Buch,Pankow,low,3987,4898,9.86,4306,27,9,185,0.0,1.8
2022-05,Buch,Pankow,low,3956,5134,9.78,4272,95,40,106,0.0,1.8
2022-06,Buch,Pankow,low,3768,4652,9.32,4070,175,7,207,0.0,1.8
2022-07,Buch,Pankow,low,3878,4873,10.11,4188,21,45,89,0.5,3.4
2022-08,Buch,Pankow,low,4240,5249,11.06,4579,153,9,53,0.5,3.4
2022-09,Buch,Pankow,low,3873,4953,10.1,4183,179,14,214,0.5,3.4
2022-10,Buch,Pankow,low,3972,4879,10.36,4289,135,31,203,2.5,3.4
2022-11,Buch,Pankow,low,3999,5062,10.43,4319,153,11,216,2.5,3.4
2022-12,Buch,Pankow,low,3841,4933,10.02,4149,143,18,163,2.5,3.4
2023-01,Buch,Pankow,low,4007,5138,11.0,4328,87,46,151,3.5,3.85
2023-02,Buch,Pankow,low,3659,4431,10.04,3952,113,39,146,3.5,3.85
2023-03,Buch,Pankow,low,3975,4927,10.91,4293,22,37,37,3.5,3.85
2023-04,Buch,Pankow,low,3983,4999,10.93,4301,141,19,153,4.0,3.85
2023-05,Buch,Pankow,low,3833,4647,10.52,4140,136,13,34,4.0,3.85
2023-06,Buch,Pankow,low,3851,4812,10.57,4159,171,30,165,4.0,3.85
2023-07,Buch,Pankow,low,3837,4852,10.97,4144,92,36,189,4.0,4.1
2023-08,Buch,Pankow,low,3751,4950,10.72,4052,21,29,200,4.0,4.1
2023-09,Buch,Pankow,low,3830,4732,10.95,4137,173,41,209,4.0,4.1
2023-10,Buch,Pankow,low,4046,5103,11.56,4370,172,41,141,4.5,4.1
2023-11,Buch,Pankow,low,3801,4597,10.87,4105,126,28,50,4.5,4.1
2023-12,Buch,Pankow,low,3867,4731,11.05,4177,26,14,108,4.5,4.1
2024-01,Buch,Pankow,low,3743,4792,10.92,4043,163,49,159,4.5,3.85
2024-02,Buch,Pankow,low,3919,4944,11.43,4232,27,6,135,4.5,3.85
2024-03,Buch,Pankow,low,3811,4725,11.11,4115,145,49,110,4.5,3.85
2024-04,Buch,Pankow,low,3809,4952,11.11,4114,40,19,44,4.5,3.85
2024-05,Buch,Pankow,low,3712,4695,10.83,4009,84,28,172,4.5,3.85
2024-06,Buch,Pankow,low,3756,4733,10.95,4056,26,20,28,4.5,3.85
2024-07,Buch,Pankow,low,4045,4689,11.91,4369,177,44,38,4.25,3.5
2024-08,Buch,Pankow,low,4024,5145,11.85,4346,171,17,87,4.25,3.5
2024-09,Buch,Pankow,low,3970,5127,11.69,4287,166,18,99,4.25,3.5
2024-10,Buch,Pankow,low,4045,5344,11.91,4369,18,41,133,4.25,3.5
2024-11,Buch,Pankow,low,3825,5135,11.27,4131,154,39,123,3.65,3.5
2024-12,Buch,Pankow,low,3912,4873,11.52,4225,87,36,219,3.65,3.5
2025-01,Buch,Pankow,low,3916,4784,11.64,4229,160,36,121,3.15,3.3
2025-02,Buch,Pankow,low,3841,4792,11.42,4149,161,16,207,3.15,3.3
2025-03,Buch,Pankow,low,3863,4705,11.48,4172,133,11,213,3.15,3.3
2025-04,Buch,Pankow,low,4009,4877,11.92,4329,71,25,146,3.15,3.3
2025-05,Buch,Pankow,low,4167,5170,12.39,4500,78,19,114,3.15,3.3
2025-06,Buch,Pankow,low,4005,4913,11.91,4326,19,28,80,3.15,3.3
2025-07,Buch,Pankow,low,3842,4879,11.52,4150,107,17,107,2.75,3.1
2025-08,Buch,Pankow,low,3816,4769,11.45,4122,18,46,202,2.75,3.1
2025-09,Buch,Pankow,low,4060,4993,12.18,4385,139,30,165,2.75,3.1
2025-10,Buch,Pankow,low,4195,5290,12.58,4531,118,30,38,2.75,3.1
2025-11,Buch,Pankow,low,4036,5055,12.11,4359,21,15,131,2.75,3.1
2025-12,Buch,Pankow,low,3948,4784,11.84,4263,134,15,96,2.75,3.1
2026-01,Buch,Pankow,low,4087,5097,12.26,4414,40,23,205,2.75,3.1
2026-02,Buch,Pankow,low,4103,5017,12.31,4431,95,48,205,2.75,3.1
2026-03,Buch,Pankow,low,4145,5378,12.43,4476,158,42,89,2.75,3.1
2026-04,Buch,Pankow,low,4263,5139,12.79,4604,155,26,74,2.75,3.1
2020-01,Karow,Pankow,low,3899,4902,10.83,4211,64,35,143,0.0,1.1
2020-02,Karow,Pankow,low,3732,4751,10.37,4030,65,41,26,0.0,1.1
2020-03,Karow,Pankow,low,3798,4824,9.76,4102,175,7,180,0.0,1.1
2020-04,Karow,Pankow,low,3822,4798,9.94,4127,51,45,155,0.0,1.1
2020-05,Karow,Pankow,low,3749,4821,9.75,4049,82,18,107,0.0,1.1
2020-06,Karow,Pankow,low,3680,4675,9.57,3975,90,42,162,0.0,1.1
2020-07,Karow,Pankow,low,3819,4669,9.93,4125,145,20,42,0.0,1.1
2020-08,Karow,Pankow,low,3807,4581,9.9,4112,153,31,164,0.0,1.1
2020-09,Karow,Pankow,low,3820,4795,9.93,4125,42,24,215,0.0,1.1
2020-10,Karow,Pankow,low,4060,4926,9.52,4384,70,30,121,0.0,1.1
2020-11,Karow,Pankow,low,4276,5370,10.03,4618,94,27,218,0.0,1.1
2020-12,Karow,Pankow,low,4125,5318,9.68,4455,37,27,210,0.0,1.1
2021-01,Karow,Pankow,low,4116,4989,9.66,4445,80,3,153,0.0,1.1
2021-02,Karow,Pankow,low,4029,5250,9.45,4351,103,15,71,0.0,1.1
2021-03,Karow,Pankow,low,4169,4986,9.78,4502,123,26,165,0.0,1.1
2021-04,Karow,Pankow,low,4074,5024,9.56,4400,133,36,39,0.0,1.1
2021-05,Karow,Pankow,low,4080,5269,10.74,4406,174,25,54,0.0,1.1
2021-06,Karow,Pankow,low,3920,4787,10.32,4234,140,12,173,0.0,1.1
2021-07,Karow,Pankow,low,4072,5190,10.71,4398,118,21,75,0.0,1.1
2021-08,Karow,Pankow,low,4121,5067,10.84,4451,119,43,183,0.0,1.1
2021-09,Karow,Pankow,low,4071,5006,10.71,4396,133,8,64,0.0,1.1
2021-10,Karow,Pankow,low,3955,4985,10.41,4271,44,40,177,0.0,1.1
2021-11,Karow,Pankow,low,4432,5343,11.66,4787,126,12,103,0.0,1.1
2021-12,Karow,Pankow,low,4133,5027,10.87,4463,110,16,153,0.0,1.1
2022-01,Karow,Pankow,low,4748,6095,11.21,5128,57,48,218,0.0,1.8
2022-02,Karow,Pankow,low,4596,5982,10.85,4963,179,15,203,0.0,1.8
2022-03,Karow,Pankow,low,4792,5917,11.85,5175,158,3,114,0.0,1.8
2022-04,Karow,Pankow,low,4738,6032,11.71,5117,131,27,162,0.0,1.8
2022-05,Karow,Pankow,low,4636,5861,11.46,5006,117,12,150,0.0,1.8
2022-06,Karow,Pankow,low,4952,6041,12.24,5348,123,22,140,0.0,1.8
2022-07,Karow,Pankow,low,4786,6348,12.48,5169,58,42,206,0.5,3.4
2022-08,Karow,Pankow,low,4724,5963,12.32,5102,117,30,125,0.5,3.4
2022-09,Karow,Pankow,low,4688,5985,12.23,5064,18,38,93,0.5,3.4
2022-10,Karow,Pankow,low,4844,6041,12.63,5232,115,12,117,2.5,3.4
2022-11,Karow,Pankow,low,4748,5964,12.38,5128,24,29,126,2.5,3.4
2022-12,Karow,Pankow,low,4663,5863,12.16,5036,18,4,36,2.5,3.4
2023-01,Karow,Pankow,low,4517,5758,12.4,4878,177,15,217,3.5,3.85
2023-02,Karow,Pankow,low,4514,5635,12.39,4875,43,38,53,3.5,3.85
2023-03,Karow,Pankow,low,4571,5799,12.55,4937,119,13,200,3.5,3.85
2023-04,Karow,Pankow,low,4631,5767,12.71,5002,17,47,192,4.0,3.85
2023-05,Karow,Pankow,low,4607,5710,12.65,4975,135,38,200,4.0,3.85
2023-06,Karow,Pankow,low,4564,5510,12.53,4929,117,39,210,4.0,3.85
2023-07,Karow,Pankow,low,4663,5904,13.33,5036,57,34,144,4.0,4.1
2023-08,Karow,Pankow,low,4645,5775,13.28,5017,142,16,129,4.0,4.1
2023-09,Karow,Pankow,low,4489,5470,12.83,4848,118,5,101,4.0,4.1
2023-10,Karow,Pankow,low,4363,5379,12.47,4712,48,40,182,4.5,4.1
2023-11,Karow,Pankow,low,4572,5555,13.07,4938,109,44,117,4.5,4.1
2023-12,Karow,Pankow,low,4445,5749,12.71,4801,113,9,63,4.5,4.1
2024-01,Karow,Pankow,low,4419,5299,12.89,4772,173,17,165,4.5,3.85
2024-02,Karow,Pankow,low,4422,5732,12.9,4775,142,7,53,4.5,3.85
2024-03,Karow,Pankow,low,4680,6109,13.65,5055,34,29,130,4.5,3.85
2024-04,Karow,Pankow,low,4487,5533,13.09,4846,89,7,38,4.5,3.85
2024-05,Karow,Pankow,low,4311,5340,12.57,4656,143,3,188,4.5,3.85
2024-06,Karow,Pankow,low,4539,5744,13.24,4902,111,11,101,4.5,3.85
2024-07,Karow,Pankow,low,4789,6104,14.11,5172,169,12,79,4.25,3.5
2024-08,Karow,Pankow,low,4514,5515,13.29,4875,165,32,61,4.25,3.5
2024-09,Karow,Pankow,low,4622,5765,13.61,4992,46,30,29,4.25,3.5
2024-10,Karow,Pankow,low,4780,6193,14.08,5162,57,16,91,4.25,3.5
2024-11,Karow,Pankow,low,4432,5453,13.05,4787,149,35,95,3.65,3.5
2024-12,Karow,Pankow,low,4406,5436,12.98,4758,172,20,38,3.65,3.5
2025-01,Karow,Pankow,low,4823,5827,14.34,5209,61,27,53,3.15,3.3
2025-02,Karow,Pankow,low,4727,5985,14.05,5105,146,11,216,3.15,3.3
2025-03,Karow,Pankow,low,4629,5802,13.76,5000,153,46,56,3.15,3.3
2025-04,Karow,Pankow,low,4629,5874,13.76,4999,158,27,219,3.15,3.3
2025-05,Karow,Pankow,low,4483,5599,13.33,4842,147,30,73,3.15,3.3
2025-06,Karow,Pankow,low,4543,5728,13.5,4906,46,20,104,3.15,3.3
2025-07,Karow,Pankow,low,4868,5857,14.6,5258,101,33,174,2.75,3.1
2025-08,Karow,Pankow,low,4571,5649,13.71,4937,51,25,167,2.75,3.1
2025-09,Karow,Pankow,low,4796,6111,14.39,5180,167,30,38,2.75,3.1
2025-10,Karow,Pankow,low,4713,5931,14.13,5090,78,35,121,2.75,3.1
2025-11,Karow,Pankow,low,4816,5860,14.44,5201,166,28,115,2.75,3.1
2025-12,Karow,Pankow,low,4623,5976,13.87,4993,36,32,174,2.75,3.1
2026-01,Karow,Pankow,low,4761,5889,14.28,5142,24,29,196,2.75,3.1
2026-02,Karow,Pankow,low,4609,5760,13.82,4978,153,46,133,2.75,3.1
2026-03,Karow,Pankow,low,4588,5588,13.76,4955,136,6,68,2.75,3.1
2026-04,Karow,Pankow,low,4638,5836,13.91,5009,92,33,68,2.75,3.1
2020-01,Blankenburg,Pankow,low,3703,4732,10.29,3999,176,12,91,0.0,1.1
2020-02,Blankenburg,Pankow,low,3632,4626,10.09,3923,175,18,216,0.0,1.1
2020-03,Blankenburg,Pankow,low,3813,4781,9.8,4118,127,32,120,0.0,1.1
2020-04,Blankenburg,Pankow,low,3716,4843,9.66,4014,68,14,151,0.0,1.1
2020-05,Blankenburg,Pankow,low,3481,4419,9.05,3759,81,39,138,0.0,1.1
2020-06,Blankenburg,Pankow,low,3890,4789,10.11,4201,157,25,82,0.0,1.1
2020-07,Blankenburg,Pankow,low,3632,4831,9.44,3923,17,43,172,0.0,1.1
2020-08,Blankenburg,Pankow,low,3536,4378,9.2,3819,155,13,189,0.0,1.1
2020-09,Blankenburg,Pankow,low,3696,4485,9.61,3992,97,42,169,0.0,1.1
2020-10,Blankenburg,Pankow,low,3999,4755,9.38,4319,157,25,60,0.0,1.1
2020-11,Blankenburg,Pankow,low,3941,4787,9.25,4256,104,36,170,0.0,1.1
2020-12,Blankenburg,Pankow,low,4011,5235,9.41,4332,41,8,209,0.0,1.1
2021-01,Blankenburg,Pankow,low,3997,4909,9.38,4317,147,35,205,0.0,1.1
2021-02,Blankenburg,Pankow,low,4046,5159,9.49,4369,146,11,52,0.0,1.1
2021-03,Blankenburg,Pankow,low,4186,5355,9.82,4521,129,16,49,0.0,1.1
2021-04,Blankenburg,Pankow,low,4122,5057,9.67,4452,41,19,100,0.0,1.1
2021-05,Blankenburg,Pankow,low,4194,5274,11.04,4530,113,23,130,0.0,1.1
2021-06,Blankenburg,Pankow,low,3986,4990,10.49,4304,148,20,196,0.0,1.1
2021-07,Blankenburg,Pankow,low,4048,4930,10.65,4372,47,47,74,0.0,1.1
2021-08,Blankenburg,Pankow,low,4367,5625,11.49,4716,157,27,126,0.0,1.1
2021-09,Blankenburg,Pankow,low,3828,4778,10.07,4134,37,37,66,0.0,1.1
2021-10,Blankenburg,Pankow,low,4019,5001,10.58,4340,46,10,70,0.0,1.1
2021-11,Blankenburg,Pankow,low,3964,5045,10.43,4281,73,41,26,0.0,1.1
2021-12,Blankenburg,Pankow,low,4107,5307,10.81,4435,71,46,23,0.0,1.1
2022-01,Blankenburg,Pankow,low,4502,5525,10.63,4862,161,34,214,0.0,1.8
2022-02,Blankenburg,Pankow,low,4484,5652,10.59,4843,19,33,102,0.0,1.8
2022-03,Blankenburg,Pankow,low,4617,5702,11.41,4986,96,23,129,0.0,1.8
2022-04,Blankenburg,Pankow,low,4579,5844,11.32,4945,150,34,166,0.0,1.8
2022-05,Blankenburg,Pankow,low,4549,5488,11.25,4913,169,25,29,0.0,1.8
2022-06,Blankenburg,Pankow,low,4703,5872,11.63,5079,142,33,158,0.0,1.8
2022-07,Blankenburg,Pankow,low,4655,5906,12.14,5027,120,12,95,0.5,3.4
2022-08,Blankenburg,Pankow,low,4623,5549,12.06,4993,130,18,171,0.5,3.4
2022-09,Blankenburg,Pankow,low,4487,5628,11.7,4845,38,34,159,0.5,3.4
2022-10,Blankenburg,Pankow,low,4470,5524,11.66,4828,27,33,97,2.5,3.4
2022-11,Blankenburg,Pankow,low,4590,5555,11.97,4957,172,4,185,2.5,3.4
2022-12,Blankenburg,Pankow,low,4595,5805,11.99,4963,134,42,132,2.5,3.4
2023-01,Blankenburg,Pankow,low,4546,5468,12.48,4910,125,8,68,3.5,3.85
2023-02,Blankenburg,Pankow,low,4357,5524,11.96,4706,101,10,162,3.5,3.85
2023-03,Blankenburg,Pankow,low,4422,5520,12.14,4775,77,26,88,3.5,3.85
2023-04,Blankenburg,Pankow,low,4312,5226,11.84,4657,87,32,113,4.0,3.85
2023-05,Blankenburg,Pankow,low,4446,5512,12.2,4802,107,48,211,4.0,3.85
2023-06,Blankenburg,Pankow,low,4417,5465,12.13,4770,171,38,179,4.0,3.85
2023-07,Blankenburg,Pankow,low,4524,5646,12.93,4886,43,48,208,4.0,4.1
2023-08,Blankenburg,Pankow,low,4297,5542,12.28,4640,173,22,186,4.0,4.1
2023-09,Blankenburg,Pankow,low,4313,5406,12.33,4659,177,35,92,4.0,4.1
2023-10,Blankenburg,Pankow,low,4400,5549,12.58,4752,148,34,111,4.5,4.1
2023-11,Blankenburg,Pankow,low,4361,5507,12.47,4710,53,4,112,4.5,4.1
2023-12,Blankenburg,Pankow,low,4352,5242,12.44,4701,82,17,123,4.5,4.1
2024-01,Blankenburg,Pankow,low,4506,5742,13.14,4867,50,18,128,4.5,3.85
2024-02,Blankenburg,Pankow,low,4485,5677,13.08,4844,178,6,113,4.5,3.85
2024-03,Blankenburg,Pankow,low,4426,5459,12.91,4780,47,17,70,4.5,3.85
2024-04,Blankenburg,Pankow,low,4296,5405,12.53,4640,122,46,104,4.5,3.85
2024-05,Blankenburg,Pankow,low,4345,5387,12.67,4693,83,46,208,4.5,3.85
2024-06,Blankenburg,Pankow,low,4525,6021,13.2,4887,74,35,36,4.5,3.85
2024-07,Blankenburg,Pankow,low,4564,5769,13.44,4929,94,25,193,4.25,3.5
2024-08,Blankenburg,Pankow,low,4507,5843,13.27,4867,35,12,162,4.25,3.5
2024-09,Blankenburg,Pankow,low,4479,5468,13.19,4838,139,35,84,4.25,3.5
2024-10,Blankenburg,Pankow,low,4477,5594,13.19,4836,118,18,103,4.25,3.5
2024-11,Blankenburg,Pankow,low,4360,5345,12.84,4709,118,20,173,3.65,3.5
2024-12,Blankenburg,Pankow,low,4224,5207,12.44,4562,60,47,77,3.65,3.5
2025-01,Blankenburg,Pankow,low,4540,5616,13.5,4903,129,19,28,3.15,3.3
2025-02,Blankenburg,Pankow,low,4631,5866,13.77,5001,17,30,173,3.15,3.3
2025-03,Blankenburg,Pankow,low,4386,5549,13.04,4737,63,30,49,3.15,3.3
2025-04,Blankenburg,Pankow,low,4682,5920,13.92,5057,61,3,56,3.15,3.3
2025-05,Blankenburg,Pankow,low,4616,5770,13.72,4985,141,28,210,3.15,3.3
2025-06,Blankenburg,Pankow,low,4480,5510,13.32,4838,20,37,73,3.15,3.3
2025-07,Blankenburg,Pankow,low,4544,5611,13.63,4907,147,14,66,2.75,3.1
2025-08,Blankenburg,Pankow,low,4781,5921,14.34,5163,141,15,147,2.75,3.1
2025-09,Blankenburg,Pankow,low,4567,5868,13.7,4932,63,26,139,2.75,3.1
2025-10,Blankenburg,Pankow,low,4385,5363,13.15,4735,33,20,87,2.75,3.1
2025-11,Blankenburg,Pankow,low,4633,5837,13.89,5003,140,32,56,2.75,3.1
2025-12,Blankenburg,Pankow,low,4721,5985,14.16,5098,175,11,204,2.75,3.1
2026-01,Blankenburg,Pankow,low,4869,5962,14.6,5259,71,43,142,2.75,3.1
2026-02,Blankenburg,Pankow,low,4800,5930,14.4,5184,134,18,155,2.75,3.1
2026-03,Blankenburg,Pankow,low,4600,6061,13.8,4968,74,16,42,2.75,3.1
2026-04,Blankenburg,Pankow,low,4673,5874,14.02,5047,90,28,109,2.75,3.1
2020-01,Neukölln (Ort),Neukölln,medium,4450,5504,12.36,4806,171,48,208,0.0,1.1
2020-02,Neukölln (Ort),Neukölln,medium,4431,5397,12.31,4786,123,32,35,0.0,1.1
2020-03,Neukölln (Ort),Neukölln,medium,4391,5398,11.28,4743,82,26,198,0.0,1.1
2020-04,Neukölln (Ort),Neukölln,medium,4268,5218,11.1,4609,162,23,175,0.0,1.1
2020-05,Neukölln (Ort),Neukölln,medium,4570,5851,11.88,4936,99,18,34,0.0,1.1
2020-06,Neukölln (Ort),Neukölln,medium,4359,5495,11.34,4708,170,49,216,0.0,1.1
2020-07,Neukölln (Ort),Neukölln,medium,4592,5902,11.94,4960,77,29,129,0.0,1.1
2020-08,Neukölln (Ort),Neukölln,medium,4530,5526,11.78,4892,116,20,25,0.0,1.1
2020-09,Neukölln (Ort),Neukölln,medium,4453,5767,11.58,4810,125,39,50,0.0,1.1
2020-10,Neukölln (Ort),Neukölln,medium,4712,5762,11.05,5089,96,33,120,0.0,1.1
2020-11,Neukölln (Ort),Neukölln,medium,4897,6165,11.49,5289,141,27,195,0.0,1.1
2020-12,Neukölln (Ort),Neukölln,medium,4777,5939,11.21,5159,101,11,156,0.0,1.1
2021-01,Neukölln (Ort),Neukölln,medium,4833,6033,11.34,5219,115,4,167,0.0,1.1
2021-02,Neukölln (Ort),Neukölln,medium,5055,6158,11.86,5460,75,38,69,0.0,1.1
2021-03,Neukölln (Ort),Neukölln,medium,4950,6237,11.61,5346,19,43,130,0.0,1.1
2021-04,Neukölln (Ort),Neukölln,medium,5275,6714,12.37,5697,88,14,187,0.0,1.1
2021-05,Neukölln (Ort),Neukölln,medium,4883,6200,12.85,5274,79,6,198,0.0,1.1
2021-06,Neukölln (Ort),Neukölln,medium,4893,5988,12.87,5284,93,35,45,0.0,1.1
2021-07,Neukölln (Ort),Neukölln,medium,4788,6022,12.6,5171,117,23,207,0.0,1.1
2021-08,Neukölln (Ort),Neukölln,medium,4786,6014,12.59,5169,52,5,214,0.0,1.1
2021-09,Neukölln (Ort),Neukölln,medium,4869,5801,12.81,5259,39,13,105,0.0,1.1
2021-10,Neukölln (Ort),Neukölln,medium,4745,5759,12.49,5125,35,12,43,0.0,1.1
2021-11,Neukölln (Ort),Neukölln,medium,4861,5935,12.79,5250,85,5,165,0.0,1.1
2021-12,Neukölln (Ort),Neukölln,medium,5023,6274,13.22,5425,87,21,193,0.0,1.1
2022-01,Neukölln (Ort),Neukölln,medium,5569,6997,13.15,6014,158,42,207,0.0,1.8
2022-02,Neukölln (Ort),Neukölln,medium,5557,6696,13.12,6002,110,5,90,0.0,1.8
2022-03,Neukölln (Ort),Neukölln,medium,5470,7057,13.52,5907,26,16,210,0.0,1.8
2022-04,Neukölln (Ort),Neukölln,medium,5568,6923,13.77,6014,82,37,149,0.0,1.8
2022-05,Neukölln (Ort),Neukölln,medium,5387,6723,13.32,5818,28,28,101,0.0,1.8
2022-06,Neukölln (Ort),Neukölln,medium,5407,6659,13.37,5840,133,17,100,0.0,1.8
2022-07,Neukölln (Ort),Neukölln,medium,5452,6858,14.22,5888,64,27,39,0.5,3.4
2022-08,Neukölln (Ort),Neukölln,medium,5607,7108,14.62,6056,50,27,186,0.5,3.4
2022-09,Neukölln (Ort),Neukölln,medium,5686,6824,14.83,6141,57,4,52,0.5,3.4
2022-10,Neukölln (Ort),Neukölln,medium,5675,7078,14.8,6129,130,5,144,2.5,3.4
2022-11,Neukölln (Ort),Neukölln,medium,5595,6874,14.59,6043,153,37,57,2.5,3.4
2022-12,Neukölln (Ort),Neukölln,medium,5408,6760,14.1,5841,79,16,153,2.5,3.4
2023-01,Neukölln (Ort),Neukölln,medium,5275,6598,14.48,5697,38,33,33,3.5,3.85
2023-02,Neukölln (Ort),Neukölln,medium,5345,6667,14.67,5773,104,37,68,3.5,3.85
2023-03,Neukölln (Ort),Neukölln,medium,5688,7064,15.61,6143,155,36,193,3.5,3.85
2023-04,Neukölln (Ort),Neukölln,medium,5528,6826,15.17,5970,69,24,59,4.0,3.85
2023-05,Neukölln (Ort),Neukölln,medium,5235,6796,14.37,5653,27,16,95,4.0,3.85
2023-06,Neukölln (Ort),Neukölln,medium,5502,6550,15.1,5942,171,20,133,4.0,3.85
2023-07,Neukölln (Ort),Neukölln,medium,5383,6509,15.38,5813,153,10,62,4.0,4.1
2023-08,Neukölln (Ort),Neukölln,medium,5420,6629,15.49,5854,175,4,39,4.0,4.1
2023-09,Neukölln (Ort),Neukölln,medium,5567,6906,15.91,6013,157,8,31,4.0,4.1
2023-10,Neukölln (Ort),Neukölln,medium,5475,6623,15.65,5913,107,26,48,4.5,4.1
2023-11,Neukölln (Ort),Neukölln,medium,5526,7034,15.79,5968,137,35,37,4.5,4.1
2023-12,Neukölln (Ort),Neukölln,medium,5421,7134,15.5,5855,50,46,36,4.5,4.1
2024-01,Neukölln (Ort),Neukölln,medium,5185,6513,15.12,5600,39,13,126,4.5,3.85
2024-02,Neukölln (Ort),Neukölln,medium,5272,6402,15.38,5694,33,5,191,4.5,3.85
2024-03,Neukölln (Ort),Neukölln,medium,5459,6949,15.92,5895,23,13,161,4.5,3.85
2024-04,Neukölln (Ort),Neukölln,medium,5271,6595,15.37,5692,127,29,28,4.5,3.85
2024-05,Neukölln (Ort),Neukölln,medium,5471,6729,15.96,5908,33,38,168,4.5,3.85
2024-06,Neukölln (Ort),Neukölln,medium,5389,6714,15.72,5820,20,37,209,4.5,3.85
2024-07,Neukölln (Ort),Neukölln,medium,5310,6566,15.64,5735,31,37,146,4.25,3.5
2024-08,Neukölln (Ort),Neukölln,medium,5441,6697,16.02,5876,112,23,97,4.25,3.5
2024-09,Neukölln (Ort),Neukölln,medium,5283,6723,15.56,5705,40,7,43,4.25,3.5
2024-10,Neukölln (Ort),Neukölln,medium,5570,6875,16.41,6016,170,31,45,4.25,3.5
2024-11,Neukölln (Ort),Neukölln,medium,5241,6592,15.43,5660,68,40,69,3.65,3.5
2024-12,Neukölln (Ort),Neukölln,medium,5435,6798,16.01,5870,169,35,24,3.65,3.5
2025-01,Neukölln (Ort),Neukölln,medium,5475,7002,16.28,5913,174,38,64,3.15,3.3
2025-02,Neukölln (Ort),Neukölln,medium,5584,6773,16.6,6030,114,26,92,3.15,3.3
2025-03,Neukölln (Ort),Neukölln,medium,5433,6711,16.15,5868,66,43,78,3.15,3.3
2025-04,Neukölln (Ort),Neukölln,medium,5509,7036,16.38,5950,49,44,53,3.15,3.3
2025-05,Neukölln (Ort),Neukölln,medium,5623,7155,16.72,6073,161,22,132,3.15,3.3
2025-06,Neukölln (Ort),Neukölln,medium,5740,7079,17.06,6199,59,49,164,3.15,3.3
2025-07,Neukölln (Ort),Neukölln,medium,5911,7734,17.73,6384,49,31,77,2.75,3.1
2025-08,Neukölln (Ort),Neukölln,medium,5727,6990,17.18,6185,61,43,43,2.75,3.1
