Order_ID,Date,Region,Salesperson,Category,Product,Quantity,Unit_Price,Sales,Profit
ORD01141,2025-04-01,East,Suresh,Electronics,Mobile,17,20000,340000,48525
ORD01142,2025-05-27,West,Sneha,Furniture,Sofa,12,25000,300000,84989
ORD01143,2025-11-15,North,Raj,Furniture,Chair,7,3000,21000,3893
ORD01144,2025-10-12,East,Suresh,Electronics,Monitor,11,12000,132000,17276
ORD01145,2025-07-13,West,Sneha,Electronics,Laptop,6,50000,300000,61984
ORD01146,2025-12-31,East,Arun,Electronics,Mobile,4,20000,80000,19575
ORD01147,2025-11-09,North,Vikram,Furniture,Table,5,8000,40000,11233
ORD01148,2025-11-14,East,Suresh,Furniture,Sofa,4,25000,100000,28217
ORD01149,2025-06-19,North,Vikram,Electronics,Laptop,14,50000,700000,123016
ORD01150,2025-09-21,West,Rahul,Furniture,Table,16,8000,128000,26862
ORD01151,2025-06-19,South,Karthik,Electronics,Laptop,18,50000,900000,169427
ORD01152,2025-03-16,East,Riya,Electronics,Mobile,10,20000,200000,38367
ORD01153,2025-11-28,North,Amit,Furniture,Table,17,8000,136000,32106
ORD01154,2025-10-05,North,Vikram,Electronics,Monitor,17,12000,204000,48051
ORD01155,2025-11-20,South,Priya,Furniture,Chair,19,3000,57000,9281
ORD01156,2025-11-23,West,Sneha,Electronics,Mobile,6,20000,120000,16292
ORD01157,2025-02-17,East,Riya,Electronics,Monitor,11,12000,132000,34186
ORD01158,2025-11-23,North,Raj,Electronics,Monitor,15,12000,180000,51596
ORD01159,2025-08-26,East,Riya,Furniture,Chair,18,3000,54000,5532
ORD01160,2025-08-18,North,Amit,Furniture,Table,8,8000,64000,7154
ORD01161,2025-10-30,North,Amit,Electronics,Monitor,18,12000,216000,51832
ORD01162,2025-09-10,East,Suresh,Furniture,Sofa,8,25000,200000,27422
ORD01163,2025-10-12,North,Raj,Electronics,Monitor,2,12000,24000,3809
ORD01164,2025-09-06,East,Suresh,Furniture,Table,17,8000,136000,27236
ORD01165,2025-01-31,North,Raj,Furniture,Sofa,18,25000,450000,121381
ORD01166,2025-01-13,North,Vikram,Electronics,Mobile,11,20000,220000,55567
ORD01167,2025-12-21,West,Rahul,Electronics,Mobile,19,20000,380000,100019
ORD01168,2025-02-16,North,Vikram,Electronics,Monitor,7,12000,84000,16579
ORD01169,2025-02-10,West,Sneha,Electronics,Monitor,8,12000,96000,12507
ORD01170,2025-03-04,West,Meena,Electronics,Mobile,19,20000,380000,92590
ORD01171,2025-11-11,East,Riya,Furniture,Table,6,8000,48000,5801
ORD01172,2025-04-02,West,Sneha,Furniture,Sofa,9,25000,225000,57558
ORD01173,2025-12-18,North,Vikram,Electronics,Monitor,1,12000,12000,1210
ORD01174,2025-10-13,East,Arun,Furniture,Chair,6,3000,18000,3202
ORD01175,2025-08-26,South,Priya,Electronics,Monitor,20,12000,240000,55778
ORD01176,2025-04-07,South,Priya,Electronics,Mobile,9,20000,180000,49012
ORD01177,2025-09-13,South,Priya,Electronics,Mobile,10,20000,200000,26049
ORD01178,2025-12-20,East,Riya,Electronics,Laptop,11,50000,550000,118169
ORD01179,2025-08-28,East,Suresh,Furniture,Chair,15,3000,45000,5300
ORD01180,2025-11-02,East,Suresh,Furniture,Chair,19,3000,57000,10919
ORD01181,2025-01-17,North,Raj,Electronics,Laptop,15,50000,750000,132185
ORD01182,2025-05-18,East,Riya,Furniture,Table,17,8000,136000,32084
ORD01183,2025-03-11,South,Anita,Furniture,Chair,19,3000,57000,11174
ORD01184,2025-02-06,South,Karthik,Electronics,Laptop,7,50000,350000,49323
ORD01185,2025-11-23,East,Riya,Electronics,Laptop,5,50000,250000,40513
ORD01186,2025-08-12,North,Amit,Furniture,Chair,13,3000,39000,11351
ORD01187,2025-12-17,North,Raj,Furniture,Sofa,19,25000,475000,55054
ORD01188,2025-03-15,South,Karthik,Electronics,Mobile,15,20000,300000,44933
ORD01189,2025-07-08,West,Sneha,Furniture,Sofa,6,25000,150000,34309
ORD01190,2025-04-08,South,Anita,Electronics,Laptop,19,50000,950000,248211
ORD01191,2025-10-12,East,Suresh,Furniture,Sofa,12,25000,300000,55333
ORD01192,2025-03-28,West,Sneha,Furniture,Chair,10,3000,30000,3042
ORD01193,2025-02-06,South,Priya,Furniture,Chair,3,3000,9000,2097
ORD01194,2025-06-08,North,Vikram,Electronics,Mobile,2,20000,40000,5182
ORD01195,2025-05-30,South,Anita,Furniture,Chair,9,3000,27000,3063
ORD01196,2025-10-18,South,Priya,Furniture,Sofa,9,25000,225000,46311
ORD01197,2025-08-07,East,Suresh,Furniture,Table,20,8000,160000,42836
ORD01198,2025-12-31,South,Karthik,Furniture,Chair,2,3000,6000,885
ORD01199,2025-10-14,North,Amit,Furniture,Sofa,20,25000,500000,87740
ORD01200,2025-12-21,South,Karthik,Furniture,Table,10,8000,80000,19046
ORD01201,2025-10-27,South,Priya,Furniture,Sofa,3,25000,75000,15502
ORD01202,2025-09-10,East,Suresh,Electronics,Laptop,17,50000,850000,95657
ORD01203,2025-04-17,North,Amit,Furniture,Sofa,19,25000,475000,51463
ORD01204,2025-05-18,North,Raj,Electronics,Mobile,10,20000,200000,31710
ORD01205,2025-06-13,West,Sneha,Electronics,Mobile,11,20000,220000,24148
ORD01206,2025-04-27,South,Anita,Electronics,Laptop,2,50000,100000,18229
ORD01207,2025-12-20,West,Sneha,Furniture,Chair,18,3000,54000,14287
ORD01208,2025-06-13,South,Anita,Electronics,Laptop,18,50000,900000,176449
ORD01209,2025-05-06,West,Sneha,Furniture,Table,2,8000,16000,4631
ORD01210,2025-03-25,North,Amit,Furniture,Sofa,3,25000,75000,11095
ORD01211,2025-07-03,South,Priya,Furniture,Sofa,9,25000,225000,51681
ORD01212,2025-07-03,South,Priya,Furniture,Sofa,2,25000,50000,5293
ORD01213,2025-02-13,South,Priya,Furniture,Chair,14,3000,42000,6210
ORD01214,2025-12-04,West,Meena,Furniture,Table,11,8000,88000,12347
ORD01215,2025-01-07,North,Raj,Furniture,Table,16,8000,128000,25316
ORD01216,2025-07-24,West,Sneha,Furniture,Table,8,8000,64000,7509
ORD01217,2025-03-15,East,Riya,Furniture,Sofa,5,25000,125000,18023
ORD01218,2025-08-30,West,Sneha,Furniture,Chair,16,3000,48000,8034
ORD01219,2025-02-26,South,Karthik,Furniture,Chair,18,3000,54000,7375
ORD01220,2025-10-01,West,Rahul,Electronics,Laptop,12,50000,600000,76659
ORD01221,2025-04-04,East,Riya,Electronics,Mobile,20,20000,400000,116463
ORD01222,2025-03-18,North,Raj,Electronics,Monitor,2,12000,24000,3683
ORD01223,2025-03-22,South,Anita,Electronics,Laptop,17,50000,850000,194439
ORD01224,2025-02-23,West,Meena,Electronics,Monitor,19,12000,228000,28626
ORD01225,2025-06-30,West,Sneha,Electronics,Mobile,2,20000,40000,8972
ORD01226,2025-01-30,East,Arun,Furniture,Chair,4,3000,12000,2742
ORD01227,2025-02-10,South,Anita,Electronics,Mobile,4,20000,80000,15251
ORD01228,2025-04-15,East,Arun,Furniture,Table,20,8000,160000,44730
ORD01229,2025-02-11,South,Karthik,Electronics,Monitor,18,12000,216000,63426
ORD01230,2025-12-03,South,Priya,Furniture,Chair,7,3000,21000,4897
ORD01231,2025-01-01,South,Priya,Furniture,Table,12,8000,96000,26687
ORD01232,2025-10-12,South,Karthik,Electronics,Monitor,3,12000,36000,9542
ORD01233,2025-01-17,East,Suresh,Electronics,Monitor,20,12000,240000,32743
ORD01234,2025-07-09,North,Amit,Electronics,Laptop,1,50000,50000,7045
ORD01235,2025-06-09,South,Priya,Furniture,Table,6,8000,48000,14003
ORD01236,2025-06-16,South,Anita,Electronics,Laptop,11,50000,550000,55592
ORD01237,2025-01-29,North,Amit,Electronics,Laptop,5,50000,250000,37749
ORD01238,2025-05-15,North,Amit,Furniture,Sofa,18,25000,450000,106299
ORD01239,2025-01-29,South,Anita,Electronics,Monitor,19,12000,228000,40622
ORD01240,2025-11-27,East,Riya,Furniture,Table,6,8000,48000,6782
ORD01241,2025-09-08,South,Priya,Electronics,Mobile,9,20000,180000,22222
ORD01242,2025-11-13,South,Priya,Electronics,Mobile,8,20000,160000,38202
ORD01243,2025-01-06,South,Karthik,Electronics,Monitor,16,12000,192000,48886
ORD01244,2025-11-07,East,Suresh,Furniture,Chair,9,3000,27000,4804
ORD01245,2025-04-27,South,Anita,Furniture,Sofa,17,25000,425000,45011
ORD01246,2025-06-04,West,Sneha,Furniture,Sofa,2,25000,50000,6762
ORD01247,2025-01-19,North,Amit,Furniture,Sofa,14,25000,350000,48485
ORD01248,2025-06-26,South,Anita,Electronics,Monitor,14,12000,168000,49377
ORD01249,2025-07-09,South,Anita,Electronics,Monitor,5,12000,60000,6977
ORD01250,2025-01-06,East,Suresh,Furniture,Table,11,8000,88000,21102
ORD01251,2025-09-12,West,Meena,Furniture,Chair,2,3000,6000,1017
ORD01252,2025-03-25,South,Karthik,Furniture,Chair,7,3000,21000,6150
ORD01253,2025-07-23,North,Raj,Furniture,Sofa,13,25000,325000,72766
ORD01254,2025-03-16,South,Karthik,Furniture,Table,8,8000,64000,13557
ORD01255,2025-06-11,North,Vikram,Furniture,Chair,15,3000,45000,5397
ORD01256,2025-07-19,West,Rahul,Furniture,Table,18,8000,144000,41025
ORD01257,2025-11-12,East,Suresh,Furniture,Sofa,6,25000,150000,42294
ORD01258,2025-11-19,North,Amit,Electronics,Mobile,4,20000,80000,20222
ORD01259,2025-09-26,South,Priya,Electronics,Monitor,10,12000,120000,15176
ORD01260,2025-09-21,East,Riya,Electronics,Laptop,7,50000,350000,70635
ORD01261,2025-06-27,South,Karthik,Electronics,Monitor,5,12000,60000,13416
ORD01262,2025-02-14,South,Anita,Furniture,Sofa,18,25000,450000,85242
ORD01263,2025-08-24,West,Sneha,Furniture,Sofa,2,25000,50000,5355
ORD01264,2025-07-07,West,Rahul,Electronics,Laptop,1,50000,50000,11003
ORD01265,2025-02-03,West,Sneha,Furniture,Sofa,12,25000,300000,81633
ORD01266,2025-05-30,West,Rahul,Electronics,Mobile,6,20000,120000,15253
ORD01267,2025-12-06,East,Riya,Electronics,Mobile,9,20000,180000,28356
ORD01268,2025-09-19,South,Karthik,Electronics,Mobile,18,20000,360000,61220
ORD01269,2025-08-21,South,Priya,Furniture,Sofa,14,25000,350000,69189
ORD01270,2025-11-18,West,Meena,Furniture,Table,13,8000,104000,21266
ORD01271,2025-05-22,South,Priya,Electronics,Monitor,10,12000,120000,32261
ORD01272,2025-09-30,South,Karthik,Electronics,Monitor,18,12000,216000,59214
ORD01273,2025-08-13,East,Suresh,Furniture,Sofa,7,25000,175000,47585
ORD01274,2025-09-22,North,Amit,Furniture,Sofa,19,25000,475000,105488
ORD01275,2025-09-26,North,Raj,Furniture,Sofa,11,25000,275000,43960
ORD01276,2025-01-11,North,Amit,Electronics,Mobile,7,20000,140000,28657
ORD01277,2025-06-30,North,Amit,Electronics,Mobile,10,20000,200000,20564
ORD01278,2025-10-23,North,Raj,Furniture,Chair,15,3000,45000,8839
ORD01279,2025-01-07,South,Anita,Electronics,Laptop,7,50000,350000,45758
ORD01280,2025-11-14,East,Riya,Furniture,Table,1,8000,8000,952
ORD01281,2025-06-03,North,Vikram,Electronics,Mobile,16,20000,320000,48816
ORD01282,2025-01-29,South,Karthik,Furniture,Sofa,5,25000,125000,26488
ORD01283,2025-06-19,East,Riya,Furniture,Table,1,8000,8000,1846
ORD01284,2025-08-17,South,Priya,Electronics,Mobile,11,20000,220000,38653
ORD01285,2025-08-11,East,Arun,Electronics,Laptop,6,50000,300000,75937
ORD01286,2025-05-12,East,Riya,Electronics,Mobile,10,20000,200000,45136
ORD01287,2025-11-12,West,Rahul,Electronics,Monitor,20,12000,240000,71910
ORD01288,2025-12-18,South,Karthik,Furniture,Sofa,8,25000,200000,57757
ORD01289,2025-01-13,North,Vikram,Electronics,Mobile,15,20000,300000,82089
ORD01290,2025-03-27,East,Riya,Electronics,Mobile,1,20000,20000,3278
ORD01291,2025-11-24,South,Karthik,Electronics,Monitor,5,12000,60000,17878
ORD01292,2025-10-21,West,Meena,Electronics,Monitor,19,12000,228000,54873
ORD01293,2025-07-26,West,Rahul,Furniture,Table,12,8000,96000,15252
ORD01294,2025-10-12,West,Rahul,Electronics,Mobile,10,20000,200000,32911
ORD01295,2025-07-24,West,Meena,Electronics,Mobile,4,20000,80000,22563
ORD01296,2025-08-17,North,Raj,Furniture,Sofa,2,25000,50000,9956
ORD01297,2025-03-08,South,Karthik,Electronics,Mobile,9,20000,180000,40451
ORD01298,2025-02-05,South,Karthik,Furniture,Table,18,8000,144000,29465
ORD01299,2025-03-01,East,Riya,Furniture,Sofa,20,25000,500000,97633
ORD01300,2025-01-12,North,Raj,Furniture,Chair,10,3000,30000,8810
ORD01301,2025-11-17,South,Karthik,Furniture,Sofa,2,25000,50000,7243
ORD01302,2025-11-13,West,Rahul,Electronics,Laptop,3,50000,150000,33974
ORD01303,2025-06-04,South,Priya,Furniture,Table,5,8000,40000,4831
ORD01304,2025-08-29,North,Amit,Furniture,Chair,5,3000,15000,4434
ORD01305,2025-08-08,East,Suresh,Electronics,Laptop,19,50000,950000,188414
ORD01306,2025-11-23,North,Amit,Electronics,Laptop,11,50000,550000,150183
ORD01307,2025-06-12,South,Anita,Electronics,Monitor,10,12000,120000,29507
ORD01308,2025-03-23,North,Raj,Furniture,Table,11,8000,88000,18476
ORD01309,2025-04-03,South,Karthik,Electronics,Mobile,20,20000,400000,98168
ORD01310,2025-05-12,West,Sneha,Electronics,Mobile,18,20000,360000,37018
ORD01311,2025-12-07,South,Priya,Furniture,Sofa,4,25000,100000,29646
ORD01312,2025-10-30,South,Karthik,Electronics,Laptop,16,50000,800000,174509
ORD01313,2025-10-03,South,Priya,Furniture,Chair,11,3000,33000,6223
ORD01314,2025-02-04,East,Riya,Electronics,Mobile,12,20000,240000,52446
ORD01315,2025-07-08,West,Rahul,Electronics,Mobile,17,20000,340000,46612
ORD01316,2025-05-19,East,Riya,Furniture,Table,17,8000,136000,21496
ORD01317,2025-09-07,East,Riya,Electronics,Laptop,1,50000,50000,13824
ORD01318,2025-12-06,East,Arun,Furniture,Table,11,8000,88000,26222
ORD01319,2025-06-08,West,Sneha,Furniture,Chair,4,3000,12000,2002
ORD01320,2025-01-30,West,Sneha,Furniture,Table,18,8000,144000,29479
ORD01321,2025-12-16,North,Raj,Electronics,Monitor,10,12000,120000,31616
ORD01322,2025-09-25,North,Vikram,Furniture,Chair,6,3000,18000,4781
ORD01323,2025-09-26,North,Amit,Furniture,Table,13,8000,104000,20205
ORD01324,2025-11-30,North,Amit,Electronics,Monitor,12,12000,144000,37038
ORD01325,2025-07-27,East,Arun,Furniture,Chair,9,3000,27000,6164
ORD01326,2025-09-07,North,Raj,Electronics,Mobile,3,20000,60000,12335
ORD01327,2025-06-01,West,Sneha,Furniture,Sofa,15,25000,375000,89026
ORD01328,2025-01-25,East,Arun,Electronics,Mobile,15,20000,300000,36768
ORD01329,2025-12-03,South,Priya,Furniture,Chair,2,3000,6000,1547
ORD01330,2025-03-04,South,Anita,Furniture,Table,16,8000,128000,18071
ORD01331,2025-03-20,East,Riya,Electronics,Laptop,13,50000,650000,180295
ORD01332,2025-10-07,East,Suresh,Electronics,Mobile,18,20000,360000,55445
ORD01333,2025-06-11,North,Amit,Electronics,Laptop,2,50000,100000,14819
ORD01334,2025-07-29,East,Arun,Electronics,Mobile,10,20000,200000,37283
ORD01335,2025-05-20,West,Meena,Furniture,Chair,14,3000,42000,11907
ORD01336,2025-09-11,East,Arun,Furniture,Sofa,16,25000,400000,90762
ORD01337,2025-05-14,West,Meena,Furniture,Table,18,8000,144000,29883
ORD01338,2025-10-09,South,Karthik,Furniture,Chair,6,3000,18000,4754
ORD01339,2025-06-02,North,Vikram,Electronics,Laptop,13,50000,650000,180548
ORD01340,2025-03-29,East,Riya,Electronics,Monitor,20,12000,240000,34084
ORD01341,2025-11-05,West,Rahul,Furniture,Table,11,8000,88000,25096
ORD01342,2025-04-21,West,Sneha,Electronics,Laptop,10,50000,500000,61745
ORD01343,2025-07-11,West,Rahul,Furniture,Sofa,8,25000,200000,59103
ORD01344,2025-07-27,North,Raj,Electronics,Mobile,14,20000,280000,66541
ORD01345,2025-07-15,East,Suresh,Electronics,Laptop,8,50000,400000,116171
ORD01346,2025-02-04,East,Riya,Electronics,Mobile,10,20000,200000,36482
ORD01347,2025-03-31,South,Karthik,Furniture,Table,7,8000,56000,16177
ORD01348,2025-07-12,East,Riya,Electronics,Laptop,2,50000,100000,25078
ORD01349,2025-01-05,East,Suresh,Furniture,Table,10,8000,80000,15446
ORD01350,2025-08-11,West,Meena,Electronics,Mobile,20,20000,400000,103002
ORD01351,2025-02-24,East,Suresh,Furniture,Table,1,8000,8000,1692
ORD01352,2025-11-29,West,Sneha,Electronics,Mobile,6,20000,120000,35327
ORD01353,2025-11-08,North,Vikram,Furniture,Sofa,15,25000,375000,37978
ORD01354,2025-04-25,East,Suresh,Furniture,Chair,5,3000,15000,1551
ORD01355,2025-10-16,West,Rahul,Furniture,Sofa,10,25000,250000,36000
ORD01356,2025-09-21,East,Suresh,Furniture,Sofa,16,25000,400000,59699
ORD01357,2025-09-06,South,Anita,Electronics,Mobile,10,20000,200000,45039
ORD01358,2025-07-26,West,Rahul,Furniture,Chair,2,3000,6000,1736
ORD01359,2025-12-06,South,Anita,Furniture,Table,8,8000,64000,13222
ORD01360,2025-11-15,South,Karthik,Electronics,Mobile,1,20000,20000,2749
ORD01361,2025-06-26,West,Rahul,Electronics,Monitor,14,12000,168000,40993
ORD01362,2025-02-23,East,Arun,Furniture,Table,18,8000,144000,19187
ORD01363,2025-06-04,East,Arun,Furniture,Sofa,13,25000,325000,75745
ORD01364,2025-04-22,West,Sneha,Electronics,Monitor,9,12000,108000,19525
ORD01365,2025-11-28,South,Karthik,Electronics,Laptop,20,50000,1000000,245181
ORD01366,2025-03-20,South,Anita,Electronics,Mobile,12,20000,240000,47254
ORD01367,2025-12-13,South,Priya,Electronics,Mobile,9,20000,180000,32947
ORD01368,2025-08-09,South,Anita,Furniture,Chair,6,3000,18000,4809
ORD01369,2025-07-28,East,Riya,Furniture,Chair,9,3000,27000,5486
ORD01370,2025-11-27,North,Raj,Furniture,Chair,19,3000,57000,14664
ORD01371,2025-07-01,East,Riya,Electronics,Laptop,4,50000,200000,23764
ORD01372,2025-09-25,East,Arun,Electronics,Laptop,16,50000,800000,188760
ORD01373,2025-10-20,East,Riya,Electronics,Laptop,1,50000,50000,14571
ORD01374,2025-05-20,West,Sneha,Furniture,Sofa,12,25000,300000,73898
ORD01375,2025-05-11,North,Raj,Electronics,Laptop,17,50000,850000,215039
ORD01376,2025-09-17,East,Riya,Electronics,Monitor,2,12000,24000,6671
ORD01377,2025-09-15,North,Amit,Electronics,Mobile,19,20000,380000,63476
ORD01378,2025-11-28,East,Suresh,Furniture,Sofa,7,25000,175000,24352
ORD01379,2025-01-30,North,Raj,Electronics,Mobile,7,20000,140000,14095
ORD01380,2025-06-04,South,Karthik,Electronics,Mobile,15,20000,300000,84427
ORD01381,2025-03-19,East,Arun,Furniture,Chair,1,3000,3000,885
ORD01382,2025-05-19,South,Priya,Electronics,Mobile,3,20000,60000,12077
ORD01383,2025-05-07,North,Amit,Furniture,Sofa,9,25000,225000,35234
ORD01384,2025-03-31,South,Priya,Furniture,Table,7,8000,56000,16302
ORD01385,2025-07-29,East,Suresh,Furniture,Sofa,3,25000,75000,7999
ORD01386,2025-12-20,East,Riya,Electronics,Monitor,12,12000,144000,17301
ORD01387,2025-08-02,South,Karthik,Electronics,Monitor,14,12000,168000,39556
ORD01388,2025-07-09,East,Suresh,Furniture,Sofa,3,25000,75000,21047
ORD01389,2025-11-03,East,Riya,Furniture,Sofa,9,25000,225000,60479
ORD01390,2025-06-27,North,Vikram,Electronics,Mobile,16,20000,320000,76185
ORD01391,2025-11-29,East,Riya,Furniture,Sofa,20,25000,500000,123973
ORD01392,2025-11-01,South,Priya,Electronics,Mobile,14,20000,280000,49733
ORD01393,2025-06-23,West,Rahul,Electronics,Mobile,3,20000,60000,17298
ORD01394,2025-10-29,North,Vikram,Electronics,Mobile,17,20000,340000,61070
ORD01395,2025-07-12,North,Raj,Furniture,Sofa,15,25000,375000,86021
ORD01396,2025-02-15,West,Meena,Electronics,Mobile,7,20000,140000,27116
ORD01397,2025-05-13,North,Amit,Electronics,Monitor,11,12000,132000,25024
ORD01398,2025-12-30,West,Rahul,Electronics,Monitor,13,12000,156000,33220
ORD01399,2025-08-02,North,Amit,Electronics,Laptop,17,50000,850000,208650
ORD01400,2025-01-03,North,Amit,Electronics,Laptop,16,50000,800000,140895
ORD01401,2025-05-06,North,Vikram,Furniture,Table,18,8000,144000,37681
ORD01402,2025-01-23,North,Vikram,Electronics,Laptop,9,50000,450000,51644
ORD01403,2025-07-02,West,Sneha,Electronics,Mobile,19,20000,380000,46130
ORD01404,2025-04-23,South,Priya,Furniture,Sofa,2,25000,50000,10657
ORD01405,2025-11-15,South,Anita,Furniture,Chair,6,3000,18000,3064
ORD01406,2025-04-30,West,Rahul,Furniture,Table,4,8000,32000,4797
ORD01407,2025-03-01,West,Sneha,Furniture,Sofa,20,25000,500000,148001
ORD01408,2025-03-25,East,Riya,Furniture,Sofa,13,25000,325000,95475
ORD01409,2025-03-04,West,Meena,Furniture,Chair,3,3000,9000,1137
ORD01410,2025-07-06,East,Suresh,Electronics,Monitor,8,12000,96000,26018
ORD01411,2025-11-16,West,Rahul,Electronics,Mobile,19,20000,380000,102368
ORD01412,2025-01-06,East,Riya,Furniture,Chair,12,3000,36000,9245
ORD01413,2025-09-15,East,Suresh,Electronics,Monitor,5,12000,60000,9110
ORD01414,2025-03-14,South,Priya,Furniture,Chair,3,3000,9000,1951
ORD01415,2025-01-26,West,Meena,Furniture,Sofa,2,25000,50000,11101
ORD01416,2025-05-27,North,Amit,Electronics,Mobile,15,20000,300000,78814
ORD01417,2025-08-03,West,Rahul,Furniture,Chair,10,3000,30000,8866
ORD01418,2025-10-03,East,Suresh,Electronics,Monitor,13,12000,156000,37194
ORD01419,2025-10-04,West,Sneha,Furniture,Table,20,8000,160000,38736
ORD01420,2025-03-14,East,Suresh,Electronics,Monitor,19,12000,228000,68208
ORD01421,2025-04-07,South,Priya,Furniture,Table,14,8000,112000,31777
ORD01422,2025-05-30,East,Riya,Electronics,Mobile,11,20000,220000,31565
ORD01423,2025-07-26,East,Arun,Electronics,Mobile,7,20000,140000,25272
ORD01424,2025-02-04,South,Priya,Furniture,Chair,5,3000,15000,3797
ORD01425,2025-04-27,South,Priya,Electronics,Laptop,3,50000,150000,17334
ORD01426,2025-02-23,East,Suresh,Furniture,Table,7,8000,56000,6776
ORD01427,2025-10-03,West,Sneha,Electronics,Laptop,8,50000,400000,61873
ORD01428,2025-07-15,South,Karthik,Electronics,Laptop,10,50000,500000,73750
ORD01429,2025-10-18,East,Suresh,Electronics,Laptop,19,50000,950000,208710
ORD01430,2025-12-20,South,Priya,Furniture,Sofa,7,25000,175000,38427
ORD01431,2025-08-26,West,Rahul,Electronics,Laptop,4,50000,200000,27346
ORD01432,2025-02-11,East,Arun,Furniture,Sofa,12,25000,300000,70679
ORD01433,2025-09-27,South,Priya,Electronics,Monitor,15,12000,180000,41715
ORD01434,2025-03-20,South,Anita,Furniture,Chair,12,3000,36000,7037
ORD01435,2025-07-23,West,Rahul,Electronics,Mobile,8,20000,160000,39262
ORD01436,2025-07-14,West,Rahul,Furniture,Sofa,19,25000,475000,73821
ORD01437,2025-12-22,West,Meena,Electronics,Monitor,19,12000,228000,57145
