trial_id,therapeutic_area,uses_biomarker,phase2_effect_size,phase2_pvalue_strength,endpoint_type,enrollment,statistical_power,sponsor_type,novel_mechanism,prior_approvals_target,randomized,double_blind,active_comparator,years_in_development,orphan_designation,trial_success
TRL001676,oncology,0,1.85,3.55,surrogate,192,0.983,large_pharma,1,1,1,0,0,9.8,0,1
TRL001677,immunology,1,9.66,8.24,clinical,1251,0.731,large_pharma,0,0,1,1,0,5.2,0,1
TRL001678,rare_disease,0,3.73,3.87,surrogate,343,0.727,small_biotech,0,1,1,1,0,10.9,0,1
TRL001679,rare_disease,0,7.28,7.69,clinical,1392,0.689,large_pharma,1,2,1,1,1,4.1,1,1
TRL001680,immunology,0,3.05,8.18,clinical,820,0.699,small_biotech,1,2,1,0,1,14.0,0,0
TRL001681,vaccine,0,5.73,6.58,clinical,269,0.88,small_biotech,0,0,1,1,1,7.5,0,0
TRL001682,immunology,0,5.67,5.94,hard_survival,235,0.906,large_pharma,1,1,1,0,1,4.1,0,1
TRL001683,oncology,0,3.43,7.42,clinical,509,0.804,small_biotech,0,2,0,1,0,12.3,1,1
TRL001684,oncology,0,4.25,9.38,surrogate,149,0.808,large_pharma,1,0,0,1,1,9.1,0,1
TRL001685,cardiovascular,0,1.28,5.88,surrogate,1052,0.898,small_biotech,0,0,1,0,1,5.8,0,1
TRL001686,metabolic,0,6.89,7.98,clinical,612,0.631,small_biotech,1,2,1,1,0,3.4,0,1
TRL001687,metabolic,1,3.27,7.92,clinical,535,0.935,large_pharma,0,2,1,1,1,8.3,0,1
TRL001688,oncology,1,5.23,6.2,surrogate,397,0.763,large_pharma,0,2,1,0,1,7.6,0,1
TRL001689,immunology,0,3.11,5.36,hard_survival,429,0.873,small_biotech,0,0,1,1,1,6.4,0,1
TRL001690,metabolic,0,4.83,5.21,clinical,539,0.854,large_pharma,0,4,1,1,1,5.4,0,1
TRL001691,cns,0,7.2,10.0,surrogate,1140,0.915,small_biotech,0,0,1,1,1,7.5,0,1
TRL001692,vaccine,0,7.07,7.05,surrogate,77,0.871,large_pharma,0,2,1,1,1,9.4,0,1
TRL001693,oncology,1,8.19,10.0,clinical,276,0.874,large_pharma,0,1,1,0,0,4.4,0,1
TRL001694,oncology,1,3.53,5.18,clinical,572,0.878,large_pharma,0,4,1,1,0,5.2,0,1
TRL001695,infectious_disease,0,3.28,4.14,hard_survival,326,0.713,mid_pharma,0,4,1,0,0,4.9,0,1
TRL001696,immunology,1,7.82,10.0,clinical,703,0.974,small_biotech,0,0,1,0,1,8.7,0,0
TRL001697,rare_disease,0,0.31,3.28,hard_survival,1270,0.966,small_biotech,0,0,1,1,0,8.6,0,0
TRL001698,oncology,0,2.55,6.73,hard_survival,1185,0.99,large_pharma,0,2,1,1,0,8.7,0,1
TRL001699,respiratory,0,7.43,8.33,hard_survival,1714,0.922,large_pharma,0,1,1,1,1,4.3,1,1
TRL001700,immunology,0,4.98,9.09,surrogate,601,0.838,mid_pharma,0,0,1,1,0,10.3,0,1
TRL001701,infectious_disease,1,0.0,8.74,clinical,951,0.886,small_biotech,1,1,1,1,1,6.5,0,0
TRL001702,metabolic,0,1.79,4.89,hard_survival,1037,0.977,small_biotech,1,2,1,1,0,9.9,0,0
TRL001703,metabolic,0,4.07,7.63,clinical,303,0.834,small_biotech,0,2,1,1,1,5.5,1,0
TRL001704,cns,0,2.5,5.37,clinical,831,0.99,small_biotech,0,1,1,1,1,6.9,0,1
TRL001705,cardiovascular,1,6.29,9.7,surrogate,1249,0.904,small_biotech,1,3,1,1,1,4.7,0,0
TRL001706,cardiovascular,1,4.64,5.27,clinical,489,0.891,academic,0,2,1,1,1,5.6,1,1
TRL001707,infectious_disease,1,5.83,5.67,surrogate,470,0.736,small_biotech,1,1,0,1,1,2.3,0,0
TRL001708,vaccine,0,5.61,8.94,clinical,845,0.848,small_biotech,0,1,1,1,0,8.2,0,1
TRL001709,oncology,0,3.86,10.0,clinical,813,0.913,large_pharma,0,3,1,1,1,5.3,1,1
TRL001710,cns,0,4.81,6.48,clinical,641,0.949,mid_pharma,1,3,1,0,1,6.2,0,0
TRL001711,rare_disease,0,1.57,7.02,hard_survival,701,0.863,large_pharma,0,1,1,1,1,7.4,0,1
TRL001712,cardiovascular,0,6.24,8.48,clinical,209,0.677,mid_pharma,1,0,1,1,1,1.0,0,1
TRL001713,cns,1,6.18,5.19,hard_survival,630,0.609,small_biotech,0,1,1,1,1,7.8,1,1
TRL001714,vaccine,0,6.74,5.61,surrogate,250,0.783,small_biotech,0,2,1,1,1,4.6,0,1
TRL001715,metabolic,0,5.71,7.6,clinical,554,0.848,small_biotech,1,1,0,0,0,7.5,0,1
TRL001716,immunology,0,7.55,9.4,clinical,686,0.808,small_biotech,0,1,1,0,1,9.0,0,0
TRL001717,infectious_disease,0,6.24,6.58,clinical,155,0.769,small_biotech,0,1,1,1,1,4.1,1,1
TRL001718,vaccine,1,2.99,9.92,clinical,1017,0.683,mid_pharma,1,0,1,1,1,9.0,0,0
TRL001719,infectious_disease,0,1.85,5.73,clinical,278,0.768,mid_pharma,0,0,0,1,0,8.4,1,1
TRL001720,rare_disease,1,3.42,6.78,hard_survival,458,0.887,small_biotech,1,3,0,1,1,6.7,0,0
TRL001721,oncology,1,1.01,4.86,surrogate,392,0.899,academic,1,2,1,1,1,7.1,0,1
TRL001722,immunology,0,5.85,8.72,surrogate,150,0.981,large_pharma,1,1,1,1,1,4.1,1,1
TRL001723,respiratory,0,7.82,5.73,surrogate,567,0.578,small_biotech,0,1,1,1,1,10.0,0,0
TRL001724,cns,0,2.03,6.58,hard_survival,336,0.801,small_biotech,1,0,1,1,0,8.7,0,0
TRL001725,oncology,0,7.49,7.65,clinical,1049,0.68,large_pharma,1,3,1,1,0,4.8,0,1
TRL001726,oncology,1,4.17,10.0,clinical,325,0.703,large_pharma,1,1,1,1,1,5.7,0,1
TRL001727,oncology,0,4.64,7.93,surrogate,267,0.885,small_biotech,0,1,1,0,0,10.3,0,0
TRL001728,vaccine,0,6.24,7.77,hard_survival,1285,0.631,large_pharma,0,0,1,1,0,6.1,0,0
TRL001729,metabolic,0,3.48,6.22,hard_survival,331,0.842,small_biotech,0,0,1,1,1,7.5,1,1
TRL001730,oncology,1,4.42,4.72,hard_survival,520,0.816,mid_pharma,1,0,1,1,0,8.5,0,0
TRL001731,cardiovascular,0,6.6,2.51,surrogate,416,0.717,small_biotech,0,0,0,0,1,6.7,0,1
TRL001732,oncology,0,5.87,7.38,clinical,947,0.99,academic,1,3,1,1,1,5.9,0,1
TRL001733,oncology,1,3.97,8.71,clinical,710,0.881,small_biotech,0,0,1,0,0,5.9,0,1
TRL001734,cardiovascular,0,3.12,2.79,hard_survival,318,0.908,small_biotech,1,1,1,1,0,5.7,1,0
TRL001735,oncology,1,4.32,7.81,hard_survival,386,0.695,small_biotech,0,0,1,1,1,7.1,0,0
TRL001736,vaccine,1,3.42,4.9,clinical,333,0.804,mid_pharma,0,0,1,1,1,9.5,0,0
TRL001737,cardiovascular,1,4.99,6.79,hard_survival,968,0.764,mid_pharma,0,2,1,1,1,5.6,0,0
TRL001738,respiratory,0,4.73,6.86,surrogate,599,0.775,mid_pharma,1,1,1,1,0,3.9,0,1
TRL001739,vaccine,0,2.93,3.13,surrogate,156,0.75,large_pharma,0,3,1,1,1,11.6,0,0
TRL001740,cns,0,6.82,8.17,surrogate,184,0.569,academic,0,1,1,1,1,4.9,0,0
TRL001741,cardiovascular,1,4.61,6.67,clinical,624,0.715,large_pharma,1,2,1,1,1,9.0,0,0
TRL001742,oncology,1,4.83,5.7,surrogate,725,0.915,small_biotech,0,2,1,1,1,6.0,0,1
TRL001743,cns,1,0.0,3.16,hard_survival,262,0.79,large_pharma,1,4,1,0,1,10.3,0,1
TRL001744,oncology,1,2.53,2.99,hard_survival,398,0.99,mid_pharma,0,0,1,0,0,3.3,0,1
TRL001745,oncology,1,5.65,8.32,hard_survival,916,0.882,large_pharma,0,1,1,1,0,7.4,0,1
TRL001746,rare_disease,0,3.93,4.43,hard_survival,358,0.779,large_pharma,0,3,1,1,0,7.4,0,1
TRL001747,infectious_disease,0,2.97,8.42,surrogate,205,0.848,small_biotech,0,0,1,1,1,12.9,0,1
TRL001748,oncology,0,4.69,5.27,hard_survival,165,0.716,academic,1,2,1,1,1,5.4,0,0
TRL001749,respiratory,1,5.89,5.39,hard_survival,168,0.783,mid_pharma,0,3,0,1,0,9.4,0,0
TRL001750,rare_disease,0,5.33,4.73,surrogate,200,0.889,small_biotech,0,1,1,1,0,4.4,1,1
TRL001751,oncology,0,7.77,5.1,clinical,542,0.783,small_biotech,1,0,1,0,1,3.6,0,0
TRL001752,cns,1,4.91,8.84,hard_survival,224,0.802,large_pharma,0,0,1,1,1,7.0,0,1
TRL001753,cns,0,3.11,7.83,hard_survival,227,0.859,large_pharma,1,3,1,1,1,7.2,0,0
TRL001754,respiratory,1,5.31,7.55,surrogate,734,0.824,large_pharma,0,1,1,1,0,7.3,0,0
TRL001755,immunology,0,3.31,4.99,clinical,746,0.99,small_biotech,0,0,1,1,0,10.4,1,1
TRL001756,oncology,1,4.36,2.25,surrogate,350,0.92,large_pharma,1,1,0,1,0,4.3,0,0
TRL001757,respiratory,0,2.63,5.29,hard_survival,583,0.696,mid_pharma,0,1,1,1,0,8.5,1,0
TRL001758,oncology,1,7.34,8.72,clinical,252,0.667,small_biotech,0,1,1,1,0,4.3,0,1
TRL001759,vaccine,0,3.1,7.88,clinical,912,0.832,small_biotech,0,3,1,1,0,8.6,0,1
TRL001760,cardiovascular,0,4.97,4.18,clinical,1035,0.904,large_pharma,0,3,1,1,1,7.3,0,1
TRL001761,immunology,1,7.72,10.0,hard_survival,462,0.785,small_biotech,0,2,1,1,1,8.0,0,1
TRL001762,oncology,1,4.92,9.79,hard_survival,293,0.886,large_pharma,1,0,1,1,1,6.7,0,1
TRL001763,oncology,1,1.91,7.3,surrogate,644,0.957,large_pharma,0,1,1,0,1,12.8,1,1
TRL001764,oncology,1,2.36,8.61,surrogate,351,0.628,small_biotech,0,0,1,0,1,8.4,0,1
TRL001765,immunology,1,4.0,4.48,surrogate,98,0.684,small_biotech,0,1,1,1,1,10.1,0,1
TRL001766,infectious_disease,0,6.06,6.05,clinical,2498,0.81,large_pharma,0,2,1,0,0,5.7,0,1
TRL001767,rare_disease,1,6.58,7.74,hard_survival,534,0.689,academic,1,4,1,0,0,8.3,0,1
TRL001768,immunology,0,1.25,4.23,clinical,2224,0.761,mid_pharma,0,1,1,1,1,7.5,0,0
TRL001769,oncology,0,3.86,6.27,clinical,566,0.956,large_pharma,0,2,1,1,0,11.4,1,1
TRL001770,rare_disease,0,4.39,10.0,hard_survival,337,0.811,academic,1,2,1,0,0,8.8,0,0
TRL001771,oncology,1,6.2,8.73,surrogate,249,0.86,mid_pharma,0,0,1,1,1,4.6,0,0
TRL001772,respiratory,0,5.66,7.37,hard_survival,167,0.955,large_pharma,0,1,1,0,0,5.9,0,1
TRL001773,oncology,0,0.16,9.72,clinical,622,0.866,large_pharma,0,3,0,0,0,5.9,0,1
TRL001774,oncology,1,3.26,6.79,surrogate,495,0.93,mid_pharma,0,1,1,1,1,4.4,0,1
TRL001775,oncology,1,4.7,8.91,surrogate,954,0.99,large_pharma,1,3,1,0,1,8.8,0,1
TRL001776,oncology,0,3.69,6.72,hard_survival,432,0.725,mid_pharma,0,1,1,1,0,4.7,0,1
TRL001777,oncology,1,3.61,9.58,surrogate,448,0.83,large_pharma,0,1,1,0,0,5.8,0,0
TRL001778,infectious_disease,0,7.34,10.0,clinical,50,0.83,mid_pharma,1,2,1,1,1,6.9,1,0
TRL001779,oncology,1,6.22,10.0,surrogate,231,0.751,small_biotech,1,0,1,0,1,6.9,0,1
TRL001780,cardiovascular,0,5.5,9.74,hard_survival,791,0.89,large_pharma,0,0,1,1,0,6.6,0,0
TRL001781,metabolic,0,4.63,10.0,hard_survival,361,0.801,large_pharma,1,1,1,1,1,1.6,1,0
TRL001782,cns,1,6.51,5.95,clinical,353,0.723,large_pharma,1,1,1,0,0,3.4,0,0
TRL001783,infectious_disease,0,3.75,6.5,surrogate,556,0.676,small_biotech,1,3,1,1,0,12.4,0,1
TRL001784,cns,1,3.53,6.17,surrogate,368,0.764,large_pharma,1,0,1,1,0,7.1,0,0
TRL001785,vaccine,1,4.38,6.62,hard_survival,531,0.959,small_biotech,1,1,1,1,0,3.9,0,0
TRL001786,metabolic,0,2.26,5.6,clinical,303,0.87,mid_pharma,0,0,1,1,1,8.9,0,0
TRL001787,cns,1,6.48,9.23,clinical,279,0.797,large_pharma,0,0,1,0,0,12.1,1,1
TRL001788,vaccine,0,5.4,7.18,surrogate,968,0.829,large_pharma,0,1,1,1,1,6.3,0,1
TRL001789,immunology,1,6.46,5.89,clinical,150,0.835,small_biotech,0,0,0,0,1,9.2,0,1
TRL001790,immunology,1,5.1,5.01,surrogate,909,0.788,small_biotech,0,3,1,1,1,7.5,0,1
TRL001791,oncology,0,3.81,3.77,clinical,40,0.775,mid_pharma,0,0,0,1,1,4.4,1,0
TRL001792,rare_disease,0,5.52,10.0,clinical,56,0.768,academic,0,0,1,1,0,5.2,0,0
TRL001793,infectious_disease,0,3.99,8.44,hard_survival,631,0.972,small_biotech,1,1,1,0,0,11.7,0,1
TRL001794,oncology,1,6.02,9.13,hard_survival,1082,0.858,small_biotech,1,0,1,1,1,9.6,0,1
TRL001795,cns,0,7.78,5.07,clinical,1331,0.896,large_pharma,0,1,1,1,0,8.2,0,0
TRL001796,rare_disease,0,3.87,3.06,hard_survival,362,0.846,academic,0,3,1,1,1,9.3,0,0
TRL001797,infectious_disease,1,1.74,5.64,clinical,507,0.799,small_biotech,1,0,1,0,0,5.5,0,0
TRL001798,cns,0,4.53,3.3,clinical,457,0.99,large_pharma,1,3,1,1,1,10.2,0,1
TRL001799,oncology,0,3.93,6.97,clinical,431,0.684,academic,0,1,1,0,1,8.1,0,1
TRL001800,rare_disease,0,3.06,5.44,hard_survival,1065,0.669,small_biotech,0,4,1,1,0,3.9,0,0
TRL001801,vaccine,1,6.24,10.0,surrogate,637,0.813,large_pharma,0,0,0,1,0,10.6,0,1
TRL001802,metabolic,0,2.66,6.84,clinical,647,0.793,academic,0,2,1,1,0,6.0,1,1
TRL001803,cns,0,3.91,10.0,hard_survival,1129,0.698,large_pharma,1,1,1,1,0,5.3,0,0
TRL001804,cns,0,6.73,8.01,surrogate,1139,0.825,small_biotech,0,2,0,0,1,4.1,1,1
TRL001805,oncology,1,7.48,7.06,hard_survival,472,0.82,large_pharma,0,0,1,0,0,6.6,0,0
TRL001806,infectious_disease,1,3.87,8.32,clinical,1265,0.882,mid_pharma,0,1,1,1,0,10.0,0,0
TRL001807,cardiovascular,1,4.44,7.33,clinical,434,0.727,academic,0,1,1,1,1,1.2,0,1
TRL001808,cns,0,2.04,6.07,clinical,307,0.78,small_biotech,0,2,1,0,1,5.8,0,0
TRL001809,oncology,1,4.54,7.1,clinical,1761,0.688,small_biotech,0,2,1,1,0,3.5,0,0
TRL001810,vaccine,0,6.28,5.37,surrogate,264,0.579,small_biotech,0,0,1,1,1,9.4,0,1
TRL001811,oncology,1,4.4,6.16,surrogate,559,0.777,mid_pharma,1,0,1,1,0,6.3,1,0
TRL001812,cns,0,4.71,9.83,clinical,369,0.696,mid_pharma,0,1,1,1,0,5.6,0,1
TRL001813,respiratory,0,2.55,4.54,surrogate,110,0.951,small_biotech,0,1,1,1,0,5.1,0,0
TRL001814,cns,0,3.85,8.73,hard_survival,436,0.847,small_biotech,1,2,1,1,1,13.8,1,1
TRL001815,cns,0,3.2,4.35,hard_survival,194,0.874,large_pharma,0,2,1,0,1,13.5,1,0
TRL001816,oncology,1,3.94,9.91,clinical,813,0.786,large_pharma,1,0,1,1,0,2.4,1,1
TRL001817,metabolic,0,5.32,9.59,hard_survival,1573,0.864,mid_pharma,1,1,1,0,1,11.2,0,1
TRL001818,metabolic,1,2.93,5.44,clinical,546,0.832,small_biotech,1,3,1,1,1,6.6,0,1
TRL001819,cns,0,5.94,6.53,clinical,242,0.924,academic,0,1,0,1,0,4.1,0,1
TRL001820,cardiovascular,0,4.99,8.08,clinical,1193,0.548,large_pharma,0,1,1,0,1,7.4,0,1
TRL001821,rare_disease,0,6.05,6.17,hard_survival,573,0.648,large_pharma,1,3,1,0,0,9.7,0,0
TRL001822,immunology,1,3.08,5.46,surrogate,651,0.681,large_pharma,0,4,1,1,1,4.7,0,0
TRL001823,infectious_disease,0,2.78,7.58,clinical,681,0.86,small_biotech,1,0,1,0,1,7.8,0,1
TRL001824,rare_disease,0,5.95,5.19,hard_survival,969,0.666,small_biotech,1,1,1,0,1,7.0,0,0
TRL001825,respiratory,0,6.63,5.07,surrogate,510,0.871,large_pharma,0,0,1,1,0,7.6,0,0
TRL001826,immunology,0,5.21,10.0,clinical,841,0.99,academic,1,0,1,0,1,12.4,0,1
TRL001827,cns,0,5.36,8.26,clinical,915,0.806,academic,0,1,1,1,1,11.9,0,0
TRL001828,oncology,1,6.05,4.83,clinical,468,0.768,mid_pharma,0,0,1,0,1,8.3,0,1
TRL001829,metabolic,1,7.34,9.7,clinical,411,0.71,mid_pharma,0,1,1,0,1,7.1,1,1
TRL001830,respiratory,1,8.61,7.75,clinical,60,0.695,mid_pharma,1,1,1,1,0,3.2,0,1
TRL001831,cns,0,8.74,6.69,hard_survival,346,0.821,mid_pharma,0,1,1,1,1,8.4,0,0
TRL001832,respiratory,1,6.24,6.24,clinical,1219,0.771,small_biotech,0,3,1,1,0,1.5,0,1
TRL001833,immunology,0,5.57,7.31,clinical,109,0.902,large_pharma,0,0,1,1,0,9.2,0,0
TRL001834,metabolic,0,3.77,6.58,clinical,518,0.813,large_pharma,1,3,1,1,0,8.1,0,1
TRL001835,cardiovascular,0,1.5,4.83,clinical,406,0.895,large_pharma,1,0,1,1,1,4.5,0,0
TRL001836,oncology,0,5.2,6.19,clinical,646,0.99,academic,1,0,1,1,1,7.0,0,0
TRL001837,immunology,0,7.12,10.0,clinical,97,0.928,large_pharma,1,0,0,0,0,8.4,1,1
TRL001838,rare_disease,1,3.22,1.78,hard_survival,641,0.783,large_pharma,1,2,1,1,0,1.8,0,0
TRL001839,oncology,0,2.21,5.66,clinical,194,0.89,mid_pharma,0,1,1,1,0,9.2,0,1
TRL001840,oncology,0,1.15,8.99,surrogate,510,0.861,large_pharma,1,0,1,1,0,7.4,1,1
TRL001841,cardiovascular,0,2.24,9.46,hard_survival,615,0.627,mid_pharma,1,2,1,1,0,6.9,1,0
TRL001842,cns,0,4.05,8.62,surrogate,173,0.955,small_biotech,0,4,1,1,0,5.0,0,1
TRL001843,oncology,1,6.62,3.84,clinical,1204,0.896,academic,0,4,1,0,0,1.0,0,1
TRL001844,cns,0,3.58,8.16,surrogate,661,0.686,large_pharma,0,1,1,1,0,4.6,0,1
TRL001845,respiratory,0,5.78,10.0,clinical,1029,0.702,small_biotech,0,0,1,1,0,11.6,1,1
TRL001846,cardiovascular,1,4.92,6.2,clinical,986,0.914,small_biotech,1,0,0,1,1,3.5,1,0
TRL001847,rare_disease,0,1.73,6.12,surrogate,514,0.797,large_pharma,0,0,1,1,0,7.7,0,0
TRL001848,cardiovascular,0,2.35,10.0,clinical,338,0.751,small_biotech,0,2,1,1,0,6.1,1,1
TRL001849,metabolic,0,3.76,8.09,clinical,1221,0.93,mid_pharma,0,0,1,0,0,7.9,0,1
TRL001850,vaccine,0,7.87,8.42,hard_survival,388,0.948,large_pharma,0,0,1,1,1,5.1,0,1
TRL001851,cns,1,2.77,5.62,surrogate,335,0.839,mid_pharma,1,1,1,1,1,8.6,0,1
TRL001852,oncology,1,0.8,7.17,surrogate,1007,0.871,academic,0,1,1,1,0,1.7,1,0
TRL001853,oncology,1,6.44,7.84,surrogate,889,0.802,large_pharma,0,1,1,1,0,3.0,0,0
TRL001854,respiratory,0,5.03,8.43,clinical,754,0.839,mid_pharma,0,1,1,1,0,7.4,0,0
TRL001855,cardiovascular,1,1.4,5.69,surrogate,335,0.765,small_biotech,0,0,0,1,0,8.0,0,0
TRL001856,cardiovascular,0,4.51,6.97,hard_survival,607,0.829,mid_pharma,0,0,0,0,1,7.7,0,1
TRL001857,respiratory,0,4.9,8.96,hard_survival,40,0.825,small_biotech,0,1,0,1,0,3.9,0,0
TRL001858,infectious_disease,0,6.68,7.78,clinical,128,0.898,large_pharma,0,3,1,1,0,3.2,0,1
TRL001859,cardiovascular,0,3.35,5.12,clinical,411,0.714,small_biotech,0,2,1,1,1,9.3,1,0
TRL001860,vaccine,0,5.89,6.5,surrogate,571,0.839,large_pharma,0,1,1,1,1,7.8,0,0
TRL001861,oncology,1,2.54,3.96,surrogate,397,0.548,small_biotech,0,1,1,1,0,5.2,0,1
TRL001862,infectious_disease,0,4.71,7.01,clinical,457,0.575,small_biotech,0,1,1,1,0,3.2,1,0
TRL001863,oncology,0,4.36,5.77,surrogate,491,0.69,large_pharma,1,2,1,1,0,7.9,0,0
TRL001864,cns,0,7.0,8.81,hard_survival,103,0.87,small_biotech,0,1,1,0,0,6.1,0,0
TRL001865,cardiovascular,0,5.11,9.58,surrogate,405,0.99,large_pharma,0,1,1,1,1,3.4,0,1
TRL001866,respiratory,0,3.24,3.33,hard_survival,304,0.784,small_biotech,1,3,1,1,0,4.6,0,0
TRL001867,rare_disease,0,3.59,4.83,hard_survival,432,0.768,large_pharma,1,1,1,1,0,4.8,1,0
TRL001868,cns,1,2.51,7.79,hard_survival,353,0.628,large_pharma,1,1,1,1,1,6.5,0,0
TRL001869,cardiovascular,0,4.64,9.47,surrogate,249,0.849,large_pharma,0,1,1,1,0,4.0,1,1
TRL001870,oncology,1,0.62,6.67,clinical,702,0.946,mid_pharma,1,1,1,1,1,7.9,0,1
TRL001871,cardiovascular,1,4.97,5.0,hard_survival,1219,0.803,large_pharma,0,2,1,0,0,3.5,0,1
TRL001872,oncology,1,6.0,9.57,clinical,787,0.722,large_pharma,0,1,1,0,1,7.2,1,1
TRL001873,vaccine,0,5.47,7.85,hard_survival,1114,0.99,small_biotech,0,0,1,1,0,10.1,0,1
TRL001874,oncology,1,6.49,6.42,clinical,341,0.75,small_biotech,0,0,0,1,0,9.3,0,0
TRL001875,immunology,0,10.0,7.19,clinical,429,0.858,academic,1,4,1,1,1,5.4,0,1
TRL001876,cardiovascular,0,5.46,8.07,hard_survival,451,0.913,large_pharma,0,1,1,0,0,4.9,0,0
TRL001877,cns,1,6.88,9.48,clinical,1238,0.849,small_biotech,1,2,1,1,1,2.9,0,1
TRL001878,metabolic,0,5.12,6.88,clinical,472,0.88,large_pharma,0,0,1,1,1,6.8,0,1
TRL001879,immunology,0,9.78,9.58,surrogate,1438,0.827,large_pharma,0,4,1,1,1,5.9,0,1
TRL001880,oncology,1,5.11,7.56,clinical,707,0.829,academic,0,4,1,1,1,10.2,0,0
TRL001881,cardiovascular,0,5.27,8.96,clinical,573,0.855,small_biotech,0,0,1,1,1,2.1,0,1
TRL001882,immunology,1,4.42,8.74,hard_survival,147,0.908,academic,1,1,1,1,1,10.6,1,0
TRL001883,cns,0,0.52,4.04,clinical,381,0.922,academic,0,2,1,1,0,11.2,1,0
TRL001884,metabolic,0,0.97,3.86,surrogate,680,0.852,large_pharma,1,2,1,1,0,7.6,1,0
TRL001885,oncology,0,6.93,5.27,hard_survival,303,0.88,large_pharma,1,1,1,1,0,6.5,1,0
TRL001886,oncology,1,7.23,10.0,surrogate,815,0.99,large_pharma,1,3,1,0,0,9.1,1,1
TRL001887,cardiovascular,1,6.34,8.71,surrogate,72,0.634,large_pharma,1,1,1,1,0,5.3,0,1
TRL001888,oncology,1,2.02,4.63,hard_survival,136,0.863,small_biotech,1,1,1,0,1,4.0,1,1
TRL001889,rare_disease,0,4.47,6.71,hard_survival,371,0.81,small_biotech,0,1,1,0,1,1.8,0,1
TRL001890,cns,1,6.85,6.88,hard_survival,786,0.632,academic,1,0,1,1,1,6.3,1,0
TRL001891,cardiovascular,0,7.95,6.99,clinical,762,0.853,large_pharma,1,0,1,1,0,7.6,0,1
TRL001892,rare_disease,1,7.09,6.39,hard_survival,422,0.903,small_biotech,1,1,1,1,0,5.0,0,1
TRL001893,rare_disease,0,4.11,7.75,clinical,469,0.666,mid_pharma,0,1,1,1,0,4.1,1,0
TRL001894,rare_disease,1,4.59,5.29,hard_survival,387,0.741,mid_pharma,1,2,1,1,1,6.8,0,0
TRL001895,oncology,1,6.2,7.27,clinical,2162,0.839,small_biotech,1,1,1,0,1,6.5,0,1
TRL001896,metabolic,1,3.88,8.39,clinical,263,0.744,large_pharma,0,1,1,0,0,6.5,0,1
TRL001897,oncology,0,4.59,7.55,hard_survival,194,0.913,academic,0,2,1,0,1,2.1,0,0
TRL001898,infectious_disease,0,1.97,2.3,surrogate,469,0.85,mid_pharma,0,0,1,1,1,5.3,0,0
TRL001899,infectious_disease,0,3.67,8.33,hard_survival,750,0.967,mid_pharma,1,0,0,0,0,6.5,0,0
TRL001900,cardiovascular,1,6.29,9.53,clinical,452,0.774,small_biotech,0,0,1,1,0,9.3,1,1
TRL001901,cardiovascular,1,4.48,10.0,clinical,711,0.794,small_biotech,0,0,1,1,0,8.5,0,1
TRL001902,cardiovascular,0,4.16,2.17,surrogate,2013,0.957,large_pharma,1,3,0,1,0,6.2,0,1
TRL001903,rare_disease,0,3.69,6.55,clinical,423,0.848,small_biotech,0,0,1,0,1,9.6,0,0
TRL001904,rare_disease,0,2.32,5.67,surrogate,611,0.879,large_pharma,0,2,1,0,1,12.1,0,1
TRL001905,metabolic,0,7.52,4.3,clinical,216,0.701,large_pharma,0,0,1,1,0,6.6,0,1
TRL001906,cns,1,4.01,7.12,clinical,635,0.802,mid_pharma,0,1,1,1,1,3.4,0,0
TRL001907,oncology,0,7.66,9.24,hard_survival,715,0.932,large_pharma,0,3,1,0,1,7.2,1,0
TRL001908,respiratory,0,4.39,5.14,surrogate,534,0.888,mid_pharma,1,0,1,1,1,6.3,0,0
TRL001909,oncology,0,3.49,5.01,hard_survival,1003,0.981,small_biotech,1,0,1,0,1,8.3,0,0
TRL001910,oncology,1,3.79,9.0,hard_survival,712,0.761,large_pharma,0,1,1,0,0,5.2,0,1
TRL001911,cardiovascular,0,1.94,7.42,clinical,70,0.99,large_pharma,1,0,1,1,1,8.4,0,0
TRL001912,oncology,0,5.83,7.84,clinical,214,0.797,academic,0,3,1,1,1,2.7,0,0
TRL001913,cns,1,1.71,5.76,hard_survival,74,0.761,mid_pharma,0,4,1,1,1,6.8,1,0
TRL001914,metabolic,0,5.57,8.34,surrogate,157,0.761,small_biotech,0,2,1,0,1,7.9,0,0
TRL001915,infectious_disease,0,7.64,6.48,hard_survival,608,0.77,small_biotech,0,1,0,1,0,4.2,0,0
TRL001916,oncology,0,6.09,6.64,surrogate,507,0.709,academic,0,2,1,1,1,2.6,1,0
TRL001917,cns,0,3.98,10.0,hard_survival,1080,0.753,academic,1,0,1,1,0,5.9,0,0
TRL001918,cardiovascular,1,7.3,10.0,clinical,179,0.606,large_pharma,1,0,1,1,1,10.1,0,1
TRL001919,oncology,1,3.84,8.69,hard_survival,330,0.935,academic,0,0,0,1,0,3.6,0,0
TRL001920,oncology,1,7.48,5.87,surrogate,420,0.889,mid_pharma,1,2,1,0,0,7.4,0,1
TRL001921,oncology,1,3.1,7.9,surrogate,359,0.855,small_biotech,1,3,1,1,0,10.3,1,0
TRL001922,oncology,0,4.81,4.65,hard_survival,243,0.788,small_biotech,0,2,1,0,0,8.4,0,0
TRL001923,oncology,0,3.38,8.88,clinical,401,0.862,large_pharma,1,2,1,0,0,10.2,0,1
TRL001924,vaccine,1,6.17,7.66,hard_survival,286,0.82,small_biotech,0,0,1,0,1,4.1,0,0
