call_id,caller_age_days,calls_per_day,call_duration_sec,avg_call_duration_sec,unique_receivers_24h,receiver_block_rate,spam_reports_count,country_code_risk_score,night_call_ratio,sequential_dialing_score,graph_degree,previous_fraud_associations,reputation_score,fraud_label
CALL0000966,389,553,22,13.7,181,44.13,71,65.0,70.68,62.66,162,0,16.82,1
CALL0000967,1250,10,249,195.4,9,8.26,0,53.69,34.65,17.34,86,1,50.97,0
CALL0000968,619,5,179,153.2,8,13.57,0,32.2,42.28,31.6,116,0,88.31,0
CALL0000969,751,5,165,189.0,8,8.1,2,9.14,26.38,10.53,77,0,86.97,0
CALL0000970,11,282,33,30.0,99,79.45,89,54.82,75.7,59.58,475,0,2.05,1
CALL0000971,541,5,19,12.3,4,60.04,0,50.76,68.88,93.21,15,1,16.47,1
CALL0000972,675,17,424,259.7,10,4.36,0,27.81,12.94,19.48,178,1,52.33,0
CALL0000973,28,762,162,259.8,193,73.85,71,62.21,74.35,67.63,478,2,15.4,1
CALL0000974,1490,740,314,392.5,45,13.49,1,12.66,5.18,11.97,110,2,90.16,0
CALL0000975,729,18,265,290.0,10,10.55,0,57.52,16.16,4.04,90,0,85.57,0
CALL0000976,30,1228,56,50.4,127,68.16,84,42.06,71.55,94.07,386,21,50.51,1
CALL0000977,333,1144,19,31.2,149,65.92,88,67.59,58.95,82.7,264,26,3.01,1
CALL0000978,404,7,399,373.0,9,16.59,4,44.54,25.46,17.11,109,0,78.3,0
CALL0000979,599,773,435,485.9,68,9.43,0,45.56,9.67,29.97,390,0,91.27,0
CALL0000980,757,9,469,538.8,6,19.06,3,37.75,11.05,16.97,75,1,76.19,0
CALL0000981,46,1190,35,1.0,120,47.39,86,84.67,43.65,71.95,335,16,42.71,1
CALL0000982,420,36,493,554.6,7,6.02,1,18.49,8.49,5.16,88,0,79.14,0
CALL0000983,569,5,372,384.4,4,1.11,1,28.05,21.71,26.37,48,0,95.03,0
CALL0000984,976,6,229,241.3,10,4.46,1,41.04,21.82,17.42,203,0,81.65,0
CALL0000985,27,636,31,28.2,66,75.32,94,25.29,45.64,85.27,253,1,42.95,1
CALL0000986,842,462,34,42.5,177,37.58,73,28.13,33.12,95.96,598,30,37.18,1
CALL0000987,550,7,259,205.4,12,5.21,2,29.65,20.45,17.93,20,0,80.54,0
CALL0000988,254,23,463,552.9,7,9.36,4,37.58,19.88,28.3,89,0,73.02,0
CALL0000989,469,138,298,192.2,4,19.22,2,20.35,49.54,4.44,87,0,80.05,0
CALL0000990,397,5,340,267.7,9,3.18,0,19.78,21.1,36.35,174,0,83.05,0
CALL0000991,57,1375,7,17.1,340,56.11,1,78.26,72.47,68.45,327,17,42.88,1
CALL0000992,747,8,331,353.0,10,15.67,2,39.41,8.18,11.27,70,1,96.84,0
CALL0000993,17,1328,41,45.8,166,54.78,83,81.14,26.75,67.83,480,1,13.83,1
CALL0000994,485,247,177,163.8,81,4.6,1,22.07,2.19,39.12,261,0,76.88,0
CALL0000995,65,1463,327,389.9,103,59.41,76,43.11,70.17,48.23,433,21,77.45,1
CALL0000996,692,117,1,1.0,213,16.88,87,65.63,48.83,86.25,200,22,75.81,1
CALL0000997,699,1414,28,10.0,180,68.08,3,47.23,85.02,95.93,113,27,61.99,1
CALL0000998,2319,17,385,292.0,3,10.46,1,43.63,7.33,13.3,122,0,72.7,0
CALL0000999,3295,52,181,209.5,9,20.74,1,39.76,34.63,14.31,120,1,70.28,0
CALL0001000,21,636,232,321.2,89,32.53,77,45.82,27.24,76.04,195,0,29.37,1
CALL0001001,86,497,38,30.4,155,79.71,72,78.52,60.39,94.91,380,29,14.29,1
CALL0001002,437,9,234,260.4,9,13.79,2,39.28,5.63,12.45,73,1,96.32,0
CALL0001003,238,386,17,5.2,225,55.32,95,65.93,57.67,63.66,223,19,33.96,1
CALL0001004,33,811,12,9.6,183,75.25,1,82.53,42.79,85.13,325,0,19.97,1
CALL0001005,16,917,115,143.6,242,47.09,87,60.13,42.09,91.23,677,23,24.83,1
CALL0001006,366,8,756,609.8,9,15.94,2,20.1,24.51,6.81,95,0,84.83,0
CALL0001007,780,16,710,743.5,7,8.8,1,38.3,19.01,7.37,70,0,86.02,0
CALL0001008,1009,8,208,198.5,3,12.4,3,14.75,35.06,36.88,120,0,57.77,0
CALL0001009,7,1176,21,4.9,83,64.03,84,62.4,98.22,97.81,497,22,2.37,1
CALL0001010,483,15,114,136.5,14,11.29,0,18.13,5.92,11.41,63,0,87.31,0
CALL0001011,568,12,765,750.8,11,3.43,1,25.64,27.66,25.12,187,0,87.37,0
CALL0001012,127,1307,77,68.2,116,42.96,5,82.13,81.01,79.78,439,26,33.32,1
CALL0001013,438,4,162,183.3,8,4.07,1,5.3,23.99,7.68,86,0,79.32,0
CALL0001014,679,2,275,254.0,8,6.36,0,11.67,6.58,10.93,69,0,88.47,0
CALL0001015,18,261,30,39.0,92,73.74,76,65.96,74.77,64.23,213,2,31.13,1
CALL0001016,1102,4,194,171.8,5,15.99,0,20.31,44.77,6.66,92,1,71.09,0
CALL0001017,1260,795,353,500.5,55,22.58,4,1.46,16.03,12.82,406,0,86.21,0
CALL0001018,27,14,146,110.2,4,66.2,1,64.09,78.28,56.03,61,0,37.44,1
CALL0001019,928,7,63,67.3,6,29.43,3,43.59,21.67,21.0,56,0,87.04,0
CALL0001020,264,10,287,214.6,4,5.9,2,6.47,43.88,19.85,82,0,78.91,0
CALL0001021,30,19,72,57.1,5,75.91,90,88.35,78.69,74.86,10,1,26.99,1
CALL0001022,3650,6,147,137.3,11,2.54,2,10.77,26.49,12.2,314,0,67.75,0
CALL0001023,1044,11,90,132.0,8,5.41,1,12.16,12.8,22.7,56,0,76.36,0
CALL0001024,19,276,19,18.6,177,34.14,89,87.47,66.01,52.51,461,27,4.94,1
CALL0001025,15,1416,25,17.2,192,69.39,83,59.82,57.58,62.98,534,0,15.2,1
CALL0001026,2291,3,455,479.5,6,6.01,1,0.7,25.78,5.65,25,0,79.69,0
CALL0001027,73,195,11,23.6,121,58.86,86,39.09,62.85,93.38,279,2,24.26,1
CALL0001028,7,1479,49,39.1,200,66.79,81,62.91,32.39,55.32,341,30,0.36,1
CALL0001029,2037,31,145,154.4,3,1.53,3,11.3,9.01,14.0,67,0,83.42,0
CALL0001030,235,4,207,72.7,8,13.31,1,25.63,9.58,6.07,48,0,67.66,0
CALL0001031,766,1,233,298.3,5,14.02,0,55.3,11.45,9.4,75,0,93.18,0
CALL0001032,351,14,422,182.5,6,4.6,1,21.59,7.83,12.55,116,1,95.89,0
CALL0001033,530,18,219,201.7,9,20.91,0,37.4,5.4,23.38,45,0,95.81,0
CALL0001034,22,722,43,17.7,27,57.53,93,43.94,68.5,88.57,385,1,20.36,1
CALL0001035,257,2,381,278.3,8,3.61,2,37.58,37.03,3.93,119,0,84.37,0
CALL0001036,1069,5,250,312.7,7,5.15,0,59.4,23.25,1.22,24,1,95.48,0
CALL0001037,1977,8,276,290.9,6,5.1,2,17.66,41.52,11.5,56,4,93.34,0
CALL0001038,61,1095,8,11.0,100,37.58,81,69.85,65.49,92.84,536,2,31.3,1
CALL0001039,3650,660,234,246.6,78,9.91,1,22.21,3.24,7.71,217,0,64.32,0
CALL0001040,262,180,121,153.3,55,8.37,1,24.76,4.95,6.09,385,1,91.23,0
CALL0001041,15,639,4,5.6,241,35.8,85,75.38,64.28,44.88,317,2,48.13,1
CALL0001042,3650,9,380,517.3,12,0.5,1,25.69,2.04,21.41,68,0,89.46,0
CALL0001043,992,17,205,220.1,12,1.47,5,22.06,30.04,7.53,48,0,72.09,0
CALL0001044,452,6,296,165.2,10,17.46,1,69.64,11.1,16.19,142,0,87.94,0
CALL0001045,28,728,20,1.9,151,65.91,90,44.94,85.35,45.2,130,20,21.91,1
CALL0001046,37,109,30,48.7,158,65.12,78,44.19,63.97,70.08,436,0,36.37,1
CALL0001047,1883,22,369,338.7,7,1.74,1,10.68,2.05,18.3,27,0,58.85,0
CALL0001048,11,1078,7,11.3,199,39.41,91,70.93,49.84,89.73,414,25,41.55,1
CALL0001049,576,46,212,213.0,7,2.48,0,34.63,13.37,10.63,136,0,94.41,0
CALL0001050,3650,3,43,46.4,8,15.69,1,31.31,21.15,19.2,110,0,97.14,0
CALL0001051,2468,9,192,295.1,8,1.79,3,40.05,23.22,14.88,49,0,71.49,0
CALL0001052,639,6,277,198.4,9,23.02,2,70.2,10.99,39.92,46,0,56.82,0
CALL0001053,1048,110,154,168.8,76,9.53,3,15.76,41.59,13.51,190,0,92.07,0
CALL0001054,491,27,280,71.5,14,6.93,0,45.17,23.18,14.26,103,0,81.49,0
CALL0001055,122,295,33,29.6,151,53.66,2,71.93,41.84,63.89,215,1,56.99,1
CALL0001056,1840,13,187,212.3,8,11.5,1,30.64,16.32,2.74,139,1,96.48,0
CALL0001057,5,189,27,37.9,92,66.31,3,82.92,41.73,68.83,321,30,26.99,1
CALL0001058,35,1178,16,8.2,128,32.7,86,67.73,60.18,52.85,281,21,21.6,1
CALL0001059,194,615,126,114.6,180,53.11,98,56.08,24.86,91.93,365,27,48.21,1
CALL0001060,618,6,396,396.4,6,1.0,0,62.11,10.37,19.97,64,0,75.04,0
CALL0001061,1350,8,190,231.2,10,15.01,0,20.05,0.81,32.74,96,2,90.6,0
CALL0001062,1540,6,410,336.5,6,9.98,4,25.47,21.35,8.19,124,1,85.22,0
CALL0001063,448,25,358,511.2,12,6.97,1,76.5,11.93,17.97,63,0,79.07,0
CALL0001064,505,23,384,517.0,3,14.81,1,33.8,23.04,35.21,235,0,47.22,0
CALL0001065,1282,3,91,85.3,7,5.41,1,36.85,38.41,27.44,96,0,78.04,0
CALL0001066,4,141,194,129.3,285,45.92,80,52.22,42.8,64.71,256,27,8.94,1
CALL0001067,773,18,263,161.7,14,12.35,0,46.79,17.4,4.63,94,1,82.89,0
CALL0001068,715,406,253,281.0,75,6.93,1,45.31,11.03,3.14,259,0,72.22,0
CALL0001069,30,1429,38,9.6,108,71.57,98,56.06,46.03,79.48,630,19,49.56,1
CALL0001070,924,215,173,174.4,68,15.18,2,36.05,6.34,4.9,154,0,82.22,0
CALL0001071,1147,572,36,52.1,158,76.66,74,50.5,67.03,78.1,389,25,2.84,1
CALL0001072,404,7,535,644.8,10,3.69,1,16.79,16.38,18.57,10,0,76.11,0
CALL0001073,12,222,32,22.5,71,74.13,1,76.35,69.17,56.57,34,22,21.43,1
CALL0001074,745,8,309,366.9,9,11.45,1,27.79,19.38,21.34,67,0,88.84,0
CALL0001075,1905,29,215,96.4,11,8.15,1,36.08,34.57,32.27,61,2,75.57,0
CALL0001076,2270,706,512,539.8,63,5.05,3,36.56,3.24,4.66,317,0,65.65,0
CALL0001077,900,52,97,131.3,12,3.91,2,29.75,21.32,9.03,106,1,79.8,0
CALL0001078,576,5,530,381.7,9,5.89,2,35.95,22.58,4.4,109,1,74.65,0
CALL0001079,26,183,6,1.0,217,55.53,81,67.54,77.36,68.95,64,25,12.84,1
CALL0001080,833,23,822,971.8,14,10.8,1,9.19,29.43,18.59,64,0,88.87,0
CALL0001081,651,6,50,55.4,3,57.2,1,85.91,76.4,15.68,2,18,24.32,1
CALL0001082,1401,7,322,479.7,7,4.59,2,32.43,37.9,11.52,50,0,86.12,0
CALL0001083,615,10,440,344.7,11,7.58,0,31.58,14.95,9.4,9,0,58.63,0
CALL0001084,9,241,42,37.0,194,76.11,86,53.99,41.19,76.01,188,22,69.59,1
CALL0001085,833,7,366,356.9,7,15.5,2,23.53,3.5,8.83,161,0,80.42,0
CALL0001086,1161,10,126,186.1,8,15.82,2,57.01,29.02,14.27,10,0,95.91,0
CALL0001087,8,1196,17,17.0,32,56.76,80,26.96,55.08,53.61,316,30,2.55,1
CALL0001088,1819,4,504,377.1,8,7.0,1,41.52,17.06,11.32,59,0,69.99,0
CALL0001089,546,8,269,165.8,9,9.94,2,38.13,36.16,15.73,103,0,73.06,0
CALL0001090,223,10,266,269.9,9,6.64,0,24.5,14.72,20.67,32,0,70.96,0
CALL0001091,275,5,476,590.0,8,8.22,4,35.18,28.8,31.5,254,0,60.22,0
CALL0001092,374,53,226,326.2,13,5.36,0,7.94,14.92,30.55,88,0,71.62,0
CALL0001093,1017,1195,35,42.8,268,87.26,3,65.65,55.46,83.73,217,19,36.21,1
CALL0001094,775,217,475,377.8,76,14.5,1,37.81,43.2,19.57,239,1,92.67,0
CALL0001095,783,1070,23,27.6,137,64.19,85,76.13,67.6,54.55,546,22,35.79,1
CALL0001096,14,1053,68,94.7,87,34.61,91,79.82,41.55,93.68,479,23,22.23,1
CALL0001097,187,16,318,373.0,4,7.53,0,9.12,14.37,11.11,158,0,92.54,0
CALL0001098,557,3,354,303.5,6,2.85,0,30.17,32.66,11.54,112,0,60.94,0
CALL0001099,592,8,282,257.0,7,8.07,2,39.56,38.84,27.38,59,0,46.3,0
CALL0001100,257,4,87,57.1,13,6.73,1,19.17,14.29,10.82,213,0,64.57,0
CALL0001101,21,216,4,1.2,70,44.31,75,75.84,53.44,58.68,529,1,23.5,1
CALL0001102,1113,5,327,328.6,7,3.14,2,49.78,7.74,12.92,91,1,77.01,0
CALL0001103,891,6,200,216.6,5,9.83,2,22.04,19.04,9.93,110,1,80.31,0
CALL0001104,963,3,311,374.2,7,17.19,0,49.78,37.15,1.23,62,0,88.77,0
CALL0001105,1483,836,4,5.8,280,52.11,83,73.48,74.18,74.45,254,22,24.07,1
CALL0001106,20,1155,11,6.3,149,27.79,6,70.84,61.78,79.41,223,27,22.98,1
CALL0001107,828,7,388,354.4,9,14.38,2,47.68,4.66,11.28,177,0,86.35,0
CALL0001108,456,10,263,220.7,11,1.37,0,14.44,7.36,13.89,57,0,88.63,0
CALL0001109,2001,19,404,493.5,12,9.79,0,3.52,49.51,20.42,90,2,81.83,0
CALL0001110,245,29,245,255.6,10,12.93,1,57.6,22.72,42.45,99,1,91.24,0
CALL0001111,554,13,324,260.0,9,20.53,2,11.28,22.19,9.21,211,1,81.1,0
CALL0001112,2159,22,340,348.4,6,10.13,0,23.49,23.38,5.62,53,0,72.31,0
CALL0001113,1369,1403,7,23.9,100,56.49,66,45.34,55.54,56.46,230,0,9.96,1
CALL0001114,1846,17,137,84.6,10,11.89,1,74.97,10.88,12.55,118,0,80.71,0
CALL0001115,327,8,268,317.8,7,6.93,1,2.53,11.89,20.55,251,2,63.15,0
CALL0001116,75,9,37,44.6,6,49.38,88,24.44,33.42,52.67,103,26,37.83,1
CALL0001117,607,15,428,292.0,6,14.35,1,52.35,8.0,15.9,5,2,64.4,0
CALL0001118,1380,4,138,154.3,8,6.86,2,36.49,16.72,36.57,113,1,91.18,0
CALL0001119,2279,7,247,323.8,9,2.53,2,36.95,6.78,21.75,65,0,78.42,0
CALL0001120,388,533,201,247.0,81,9.38,0,20.35,38.24,4.13,227,1,90.01,0
CALL0001121,1017,1,66,99.2,5,7.77,1,39.78,10.6,20.82,142,0,71.69,0
CALL0001122,1910,8,119,113.7,11,17.04,3,31.44,33.22,14.11,100,0,93.54,0
CALL0001123,1487,5,333,333.7,15,3.82,2,6.58,11.67,22.52,89,0,75.81,0
CALL0001124,618,38,320,377.6,8,28.12,2,18.06,13.79,6.77,43,0,79.05,0
CALL0001125,358,4,9,1.0,9,12.73,0,22.72,9.07,6.39,51,0,79.6,0
CALL0001126,597,28,444,399.5,9,13.65,0,36.89,33.22,16.11,267,0,83.53,0
CALL0001127,715,5,29,21.6,6,2.73,1,38.1,15.41,13.4,94,0,57.28,0
CALL0001128,187,349,16,30.0,105,54.56,2,49.43,61.46,82.31,414,20,8.38,1
CALL0001129,562,7,173,179.8,8,10.63,0,27.84,25.23,21.71,34,0,79.3,0
CALL0001130,363,5,121,172.8,16,14.34,0,14.93,22.06,43.05,41,0,93.72,0
CALL0001131,822,5,260,309.9,8,5.29,2,10.82,27.38,25.51,40,1,80.77,0
CALL0001132,1387,28,507,20.5,7,5.11,2,22.98,12.02,6.43,71,0,90.92,0
CALL0001133,934,4,270,281.4,5,6.6,4,17.82,11.14,25.23,103,0,68.47,0
CALL0001134,796,695,229,246.3,128,84.04,91,56.16,75.08,67.09,249,1,4.52,1
CALL0001135,39,1141,20,20.5,157,56.67,88,71.85,55.54,77.77,225,22,22.41,1
CALL0001136,3650,24,245,175.2,7,18.97,2,40.6,15.79,2.95,59,0,73.51,0
CALL0001137,2007,43,237,214.7,9,18.47,1,26.56,17.49,6.37,68,0,83.35,0
CALL0001138,442,3,254,266.4,6,14.02,2,23.97,25.93,19.7,65,1,82.82,0
CALL0001139,17,1404,22,30.5,43,72.94,1,55.09,54.62,72.3,361,21,27.2,1
CALL0001140,489,29,229,265.1,4,9.15,0,12.38,17.88,22.59,87,0,67.08,0
CALL0001141,517,3,264,319.8,5,9.73,3,12.06,40.06,8.95,145,0,74.81,0
CALL0001142,918,1460,28,25.4,106,53.59,3,81.07,71.12,83.67,541,22,46.18,1
CALL0001143,350,13,327,231.2,11,19.32,2,33.38,17.62,24.95,33,0,95.31,0
CALL0001144,455,5,108,165.8,7,5.12,0,14.77,35.06,9.71,100,0,74.79,0
CALL0001145,2039,12,106,78.4,9,13.73,1,10.71,48.02,4.71,101,0,65.24,0
CALL0001146,590,10,117,39.9,7,7.36,4,21.81,5.54,14.35,160,0,82.78,0
CALL0001147,433,3,97,152.0,11,8.19,0,27.44,20.35,7.86,125,0,81.45,0
CALL0001148,1203,758,226,351.4,71,50.5,81,60.61,77.9,82.9,364,20,25.59,1
CALL0001149,552,6,387,559.9,8,12.25,2,29.18,9.55,38.28,178,0,86.59,0
CALL0001150,1368,7,287,363.2,6,13.35,0,20.16,10.36,25.32,172,0,58.21,0
CALL0001151,690,7,556,382.1,11,3.58,0,32.42,26.92,8.48,96,0,66.57,0
CALL0001152,12,223,81,37.7,170,43.53,78,50.93,69.05,61.91,481,1,29.74,1
CALL0001153,944,262,17,30.6,160,63.4,73,77.86,67.24,64.85,781,31,14.12,1
CALL0001154,1107,13,364,322.8,9,1.88,2,12.24,28.16,14.79,69,1,90.44,0
CALL0001155,462,3,147,208.1,4,4.85,1,43.03,15.87,11.41,22,3,91.63,0
CALL0001156,994,8,345,420.7,9,16.23,4,29.69,20.67,19.82,65,0,90.27,0
CALL0001157,268,3,189,129.5,4,0.21,2,47.55,9.81,27.83,152,0,71.3,0
CALL0001158,919,9,575,638.9,7,9.02,1,4.87,38.86,23.57,80,0,89.73,0
CALL0001159,351,3,252,384.7,12,9.7,2,14.99,4.75,21.15,70,0,60.43,0
CALL0001160,992,16,148,135.9,10,21.94,3,42.51,26.65,18.82,57,0,96.8,0
CALL0001161,1123,13,758,530.3,5,4.92,0,40.9,11.13,12.77,80,0,86.66,0
CALL0001162,17,211,12,1.0,251,60.8,85,68.5,36.55,90.81,516,0,22.81,1
CALL0001163,2266,7,215,346.3,8,6.37,1,14.81,4.64,14.12,85,0,78.05,0
CALL0001164,1576,22,245,312.4,9,6.27,2,51.51,35.26,5.71,74,0,87.58,0
CALL0001165,29,1032,14,10.5,128,86.62,77,50.93,87.79,56.75,273,1,24.66,1
CALL0001166,988,25,59,38.5,4,19.67,2,33.67,8.95,24.37,101,0,69.33,0
CALL0001167,414,29,182,123.1,13,11.21,1,51.08,20.12,7.74,12,0,96.48,0
CALL0001168,12,236,216,139.4,174,35.75,0,43.37,54.32,95.68,239,29,5.59,1
CALL0001169,1100,8,170,140.9,8,1.71,2,19.95,13.03,20.94,67,0,70.78,0
CALL0001170,795,25,528,517.6,5,4.32,1,26.85,8.75,7.78,95,1,76.68,0
CALL0001171,404,761,593,687.0,75,10.11,1,18.93,9.95,12.28,344,0,95.25,0
CALL0001172,245,14,149,98.0,6,11.86,1,20.16,24.45,5.62,99,0,78.83,0
CALL0001173,2107,10,321,242.0,8,17.74,2,19.65,38.11,18.45,67,6,61.95,0
CALL0001174,648,7,232,171.9,6,5.6,1,7.94,2.69,12.32,116,1,92.88,0
CALL0001175,333,28,79,85.3,8,8.19,1,6.23,21.46,6.59,96,0,91.45,0
CALL0001176,718,811,360,437.9,205,49.96,73,46.18,76.21,85.74,360,21,51.52,1
CALL0001177,37,1046,50,43.6,205,54.21,0,59.13,58.73,61.89,274,21,34.6,1
CALL0001178,692,618,28,38.6,167,52.02,2,61.84,78.83,72.97,591,15,2.14,1
CALL0001179,741,12,457,447.7,10,10.68,1,23.21,10.89,18.11,37,0,78.63,0
CALL0001180,1211,220,156,139.0,69,17.39,0,23.44,32.4,25.03,150,0,46.58,0
CALL0001181,699,33,380,344.5,7,10.19,3,20.49,13.01,12.44,79,0,78.22,0
CALL0001182,6,115,17,14.1,234,90.84,82,80.9,72.27,94.86,413,28,38.25,1
CALL0001183,295,64,560,493.7,14,12.76,2,42.04,20.6,1.38,48,0,82.37,0
CALL0001184,2556,7,216,331.0,14,17.36,2,34.56,18.97,3.07,57,0,80.37,0
CALL0001185,444,4,313,437.7,9,10.26,2,4.76,8.73,15.25,80,0,96.46,0
CALL0001186,392,13,210,143.6,8,11.27,0,51.04,30.32,8.58,143,0,77.03,0
CALL0001187,1068,11,330,205.8,5,2.25,0,32.44,15.61,11.39,63,8,78.14,0
CALL0001188,259,12,200,205.1,7,15.57,3,40.68,7.55,11.51,42,0,85.32,0
CALL0001189,772,2,465,566.3,6,10.14,3,38.17,23.18,27.41,147,2,98.7,0
CALL0001190,811,5,419,398.7,11,10.23,2,37.89,10.75,20.92,106,0,62.95,0
CALL0001191,2811,9,76,60.1,6,5.4,2,39.94,14.13,27.72,116,1,83.52,0
CALL0001192,1304,2,380,372.2,9,6.35,1,17.11,36.79,21.97,57,0,90.0,0
CALL0001193,300,12,463,588.3,8,5.73,3,56.2,22.16,4.51,41,0,77.62,0
CALL0001194,9,449,6,4.4,133,70.63,71,41.44,64.26,92.57,340,17,7.93,1
CALL0001195,136,802,89,69.3,218,59.08,84,86.7,75.26,58.54,559,23,27.66,1
CALL0001196,855,1456,23,40.4,234,59.88,1,60.82,34.01,64.03,271,1,15.44,1
CALL0001197,28,1421,367,291.8,73,41.0,85,65.15,47.11,77.33,299,0,13.68,1
CALL0001198,1872,20,432,412.7,8,6.29,3,38.72,5.19,6.9,75,1,70.5,0
CALL0001199,561,4,191,197.8,10,16.43,2,7.77,23.23,4.57,76,0,62.02,0
CALL0001200,44,546,51,49.5,36,61.9,79,69.76,64.35,82.13,363,21,9.94,1
CALL0001201,1698,8,183,189.5,7,1.81,3,57.31,11.7,5.84,71,0,96.97,0
CALL0001202,482,20,226,211.1,3,5.96,1,22.47,24.46,15.14,12,1,90.77,0
CALL0001203,861,34,201,215.2,7,3.28,1,30.5,33.34,25.07,74,1,78.13,0
CALL0001204,952,9,552,573.8,3,2.48,1,28.58,10.9,29.97,42,0,79.02,0
CALL0001205,318,3,509,554.9,8,4.97,4,25.52,26.8,3.22,268,0,57.67,0
CALL0001206,1868,4,285,289.4,9,4.64,1,14.3,6.78,17.07,124,0,86.65,0
CALL0001207,378,22,280,340.6,11,5.26,3,21.25,14.71,7.09,61,0,59.72,0
CALL0001208,853,7,242,254.8,7,9.56,3,8.77,15.47,32.12,106,0,80.08,0
CALL0001209,761,2,259,262.6,9,5.45,2,4.67,14.68,30.79,86,1,63.41,0
CALL0001210,434,15,214,256.1,3,12.27,2,41.34,5.41,32.58,94,0,69.3,0
CALL0001211,924,13,403,385.6,10,3.65,0,6.86,30.37,12.23,66,0,86.12,0
CALL0001212,43,151,15,14.4,79,46.11,69,53.14,33.73,77.47,318,20,13.47,1
CALL0001213,732,13,150,156.6,7,8.56,0,7.09,29.05,8.46,61,0,83.0,0
CALL0001214,3310,4,161,193.5,13,3.95,2,11.96,15.92,32.66,47,0,72.78,0
CALL0001215,25,1135,27,10.5,44,36.5,5,38.76,23.46,52.44,359,23,2.52,1
CALL0001216,2,1468,10,9.3,55,46.28,84,76.24,79.77,72.08,798,21,26.68,1
CALL0001217,22,516,23,14.8,201,40.01,84,62.08,63.89,86.02,163,1,38.23,1
CALL0001218,328,581,39,15.6,80,65.2,89,66.64,48.74,71.78,368,1,7.72,1
CALL0001219,582,8,499,574.4,10,23.32,1,10.29,9.41,23.3,227,0,42.23,0
CALL0001220,3142,29,356,398.1,14,31.19,0,48.03,8.17,18.53,69,0,91.07,0
CALL0001221,2522,18,66,81.4,4,13.45,2,44.14,40.67,6.56,45,1,89.45,0
CALL0001222,3097,15,510,723.3,9,2.61,0,66.32,46.4,7.88,59,0,89.71,0
CALL0001223,440,795,473,386.7,119,66.53,69,42.5,41.05,52.58,290,23,27.31,1
CALL0001224,2658,14,182,158.5,8,7.47,0,11.36,23.83,14.37,69,0,70.33,0
CALL0001225,621,4,359,368.2,11,6.66,0,23.64,55.83,9.31,111,1,75.24,0
CALL0001226,1045,22,121,136.9,15,8.66,3,45.95,40.87,16.32,89,1,94.08,0
CALL0001227,15,239,73,78.7,147,60.21,1,36.2,43.89,82.31,271,1,56.06,1
CALL0001228,1500,4,139,114.0,5,4.7,1,8.52,7.01,11.03,59,0,78.25,0
CALL0001229,48,232,65,64.1,133,35.46,2,31.86,71.63,87.4,288,20,13.16,1
CALL0001230,780,3,123,121.8,8,10.58,1,16.92,11.52,4.02,59,0,73.47,0
CALL0001231,14,992,6,14.6,85,64.59,82,71.24,64.44,74.38,311,0,25.65,1
CALL0001232,1455,5,307,292.5,8,22.21,2,27.36,6.19,10.6,107,0,78.13,0
CALL0001233,857,3,570,542.6,12,13.04,0,19.23,33.19,21.19,170,0,68.45,0
CALL0001234,518,3,267,230.3,20,10.08,6,13.81,26.63,30.76,57,0,93.8,0
CALL0001235,253,14,158,159.6,10,12.0,2,35.62,12.74,6.77,146,0,56.82,0
CALL0001236,315,5,439,396.1,9,3.88,0,11.17,39.66,11.73,31,0,92.08,0
CALL0001237,848,15,86,95.2,6,10.8,1,58.45,18.18,15.83,47,2,86.21,0
CALL0001238,1269,12,170,207.8,11,11.93,2,59.75,19.59,13.76,41,1,80.23,0
CALL0001239,265,10,307,370.1,9,10.29,0,59.3,17.47,13.13,242,0,90.0,0
CALL0001240,379,846,9,5.0,64,87.61,88,66.68,78.68,73.74,461,3,2.59,1
CALL0001241,2564,18,442,315.9,6,4.01,0,28.41,7.28,5.27,15,1,84.15,0
CALL0001242,419,18,289,255.2,12,2.52,2,9.74,40.29,4.67,81,0,67.83,0
CALL0001243,893,17,260,251.3,3,10.02,2,27.27,5.64,12.43,150,1,86.83,0
CALL0001244,339,1343,39,22.8,122,34.45,76,77.67,55.35,85.8,127,20,51.69,1
CALL0001245,2984,4,311,352.8,8,4.83,1,19.57,36.25,30.48,162,0,66.09,0
CALL0001246,25,305,24,28.5,177,86.0,86,50.42,71.63,79.29,79,24,11.72,1
CALL0001247,1979,11,120,129.8,6,7.55,1,39.76,21.15,14.18,168,1,90.75,0
CALL0001248,1382,14,348,495.6,8,6.75,0,42.7,10.88,39.67,143,0,86.9,0
CALL0001249,22,175,23,13.8,224,57.63,85,89.77,55.06,78.71,322,18,10.98,1
CALL0001250,868,5,550,702.2,8,4.1,2,37.77,36.06,5.95,252,0,89.44,0
CALL0001251,2917,25,236,306.5,8,9.96,2,11.81,26.9,11.1,121,0,93.54,0
CALL0001252,15,17,20,40.7,3,83.47,86,90.42,27.41,91.37,27,0,58.08,1
CALL0001253,3650,6,270,248.1,6,19.94,3,35.6,6.68,26.81,65,0,85.56,0
CALL0001254,403,7,162,208.0,10,8.85,2,38.39,5.92,20.11,83,0,82.85,0
CALL0001255,763,4,192,248.6,9,19.76,1,1.94,26.51,19.39,52,0,57.18,0
CALL0001256,1123,1210,15,24.1,135,44.08,3,42.92,82.33,68.27,291,29,47.85,1
CALL0001257,146,14,517,467.2,4,8.61,0,27.19,16.63,5.83,111,0,93.58,0
CALL0001258,792,29,199,221.8,6,2.06,4,55.78,12.22,9.92,127,6,93.48,0
