Company_ID,Industry,Company_Size,Primary_AI_Agent_Role,Autonomous_Agents_Deployed,Avg_Agent_Cost_Per_Month_USD,Human_Roles_Replaced,Human_Roles_Augmented,Productivity_Gain_Percent,Cybersecurity_Incidents_YTD,Employee_Sentiment_Score_1_to_10,Months_To_Positive_ROI,Has_Strict_AI_Governance
COMP-2026-0734,Retail,Small (1-50),Supply Chain Optimization,0,451.21,0,0,34.1,0,9.2,19.7,True
COMP-2026-0735,Finance,Small (1-50),Sales & Marketing,1,432.01,0,4,15.08,1,9.8,14.5,True
COMP-2026-0736,Education,Small (1-50),Software Engineering,1,1054.12,0,4,43.78,0,5.9,25.2,True
COMP-2026-0737,Retail,Medium (51-500),HR & Recruitment,5,223.36,1,32,39.81,1,6.5,22.1,True
COMP-2026-0738,Finance,Medium (51-500),Sales & Marketing,13,861.49,2,46,39.41,1,4.2,23.4,True
COMP-2026-0739,Finance,Large (501-5000),Supply Chain Optimization,93,331.46,13,430,16.11,0,7.7,13.7,True
COMP-2026-0740,Healthcare,Large (501-5000),HR & Recruitment,93,511.73,8,725,30.64,0,9.9,16.6,False
COMP-2026-0741,Education,Medium (51-500),Legal & Compliance,13,214.62,4,76,27.67,0,8.5,21.0,False
COMP-2026-0742,Manufacturing,Medium (51-500),Software Engineering,16,433.47,6,39,33.77,1,9.9,30.5,True
COMP-2026-0743,Technology,Large (501-5000),Data Analytics,145,956.84,23,343,39.05,0,5.9,27.9,False
COMP-2026-0744,Healthcare,Medium (51-500),Sales & Marketing,14,1079.27,2,39,26.13,0,4.4,6.0,False
COMP-2026-0745,Healthcare,Enterprise (5000+),Data Analytics,229,382.6,60,1484,26.6,1,9.0,10.3,True
COMP-2026-0746,Manufacturing,Medium (51-500),Software Engineering,11,636.73,3,37,40.93,0,7.1,2.9,True
COMP-2026-0747,Technology,Small (1-50),HR & Recruitment,1,643.84,0,1,18.49,0,5.2,2.3,True
COMP-2026-0748,Retail,Large (501-5000),Legal & Compliance,119,1067.25,43,908,23.24,0,9.6,9.6,True
COMP-2026-0749,Logistics,Medium (51-500),Supply Chain Optimization,10,950.94,2,26,32.57,1,5.7,29.2,True
COMP-2026-0750,Education,Large (501-5000),Software Engineering,113,688.73,23,176,43.66,0,4.6,32.8,False
COMP-2026-0751,Logistics,Small (1-50),Customer Support,0,854.28,0,0,20.49,0,7.9,15.3,False
COMP-2026-0752,Retail,Small (1-50),HR & Recruitment,1,1039.72,0,3,54.69,1,4.5,21.1,False
COMP-2026-0753,Healthcare,Large (501-5000),Data Analytics,121,160.02,39,513,15.75,0,8.2,26.0,False
COMP-2026-0754,Technology,Small (1-50),Sales & Marketing,1,573.03,0,7,51.72,1,4.7,34.4,False
COMP-2026-0755,Healthcare,Large (501-5000),Software Engineering,95,1102.61,15,685,47.37,0,7.2,33.0,True
COMP-2026-0756,Finance,Medium (51-500),Data Analytics,10,927.33,2,44,14.77,0,7.4,3.9,True
COMP-2026-0757,Healthcare,Medium (51-500),HR & Recruitment,23,719.98,3,95,12.26,3,7.3,10.4,True
COMP-2026-0758,Healthcare,Large (501-5000),Data Analytics,31,706.13,9,158,41.43,0,4.4,3.7,False
COMP-2026-0759,Retail,Medium (51-500),Software Engineering,26,515.16,8,80,27.82,0,6.3,23.0,True
COMP-2026-0760,Retail,Medium (51-500),HR & Recruitment,9,696.55,2,16,20.01,2,9.3,26.2,False
COMP-2026-0761,Retail,Small (1-50),Customer Support,2,838.15,0,15,54.97,0,6.4,12.5,False
COMP-2026-0762,Logistics,Small (1-50),Software Engineering,1,589.28,0,2,17.7,0,4.7,31.0,True
COMP-2026-0763,Finance,Medium (51-500),Supply Chain Optimization,23,899.86,8,64,23.49,0,5.9,17.4,True
COMP-2026-0764,Retail,Large (501-5000),Legal & Compliance,64,1054.29,20,292,24.96,0,4.3,35.9,False
COMP-2026-0765,Technology,Enterprise (5000+),Software Engineering,552,312.42,97,2591,0.0,2,2.0,2.0,True
COMP-2026-0766,Logistics,Large (501-5000),HR & Recruitment,40,624.12,12,64,33.63,0,6.4,5.7,True
COMP-2026-0767,Manufacturing,Large (501-5000),Sales & Marketing,47,578.42,4,115,21.2,0,7.0,12.3,False
COMP-2026-0768,Technology,Large (501-5000),Legal & Compliance,86,871.84,28,340,42.55,1,7.8,2.9,False
COMP-2026-0769,Education,Large (501-5000),Software Engineering,35,412.36,8,208,44.17,1,7.5,28.6,True
COMP-2026-0770,Education,Medium (51-500),Customer Support,9,822.26,1,26,35.37,0,7.9,3.8,False
COMP-2026-0771,Technology,Enterprise (5000+),Sales & Marketing,571,1071.36,159,2426,35.51,1,5.3,27.5,True
COMP-2026-0772,Retail,Large (501-5000),Customer Support,147,589.04,40,753,34.53,1,9.6,3.8,False
COMP-2026-0773,Manufacturing,Medium (51-500),Supply Chain Optimization,14,1106.57,1,101,23.81,0,5.3,10.6,False
COMP-2026-0774,Manufacturing,Small (1-50),Sales & Marketing,2,1192.82,0,7,24.88,0,6.2,30.6,True
COMP-2026-0775,Logistics,Medium (51-500),Data Analytics,18,261.4,3,42,48.91,1,9.8,34.3,True
COMP-2026-0776,Manufacturing,Medium (51-500),Sales & Marketing,11,394.71,2,51,41.62,0,6.1,16.1,False
COMP-2026-0777,Education,Large (501-5000),Legal & Compliance,112,1147.9,39,711,35.06,0,6.2,35.0,True
COMP-2026-0778,Finance,Medium (51-500),Sales & Marketing,21,1156.24,7,46,39.94,1,7.4,23.3,True
COMP-2026-0779,Retail,Medium (51-500),HR & Recruitment,29,252.59,6,123,31.74,0,8.8,16.1,True
COMP-2026-0780,Manufacturing,Enterprise (5000+),HR & Recruitment,232,165.75,72,374,34.79,3,6.4,29.3,True
COMP-2026-0781,Logistics,Small (1-50),Data Analytics,2,319.16,0,3,39.87,0,5.2,12.0,False
COMP-2026-0782,Education,Medium (51-500),Sales & Marketing,6,1195.81,1,27,6.78,1,6.1,11.0,True
COMP-2026-0783,Finance,Small (1-50),Customer Support,0,339.0,0,0,43.74,0,7.8,24.3,False
COMP-2026-0784,Healthcare,Large (501-5000),Customer Support,25,677.67,4,174,42.85,1,6.3,15.3,True
COMP-2026-0785,Healthcare,Enterprise (5000+),Software Engineering,599,1040.84,162,3242,22.82,2,4.5,6.6,False
COMP-2026-0786,Finance,Medium (51-500),Supply Chain Optimization,25,171.42,1,111,47.93,0,5.1,4.3,True
COMP-2026-0787,Education,Large (501-5000),Legal & Compliance,123,784.71,37,510,5.01,1,8.6,28.8,True
COMP-2026-0788,Logistics,Medium (51-500),Supply Chain Optimization,17,440.88,5,80,36.88,0,6.6,25.0,False
COMP-2026-0789,Finance,Enterprise (5000+),Sales & Marketing,250,1055.45,47,440,33.0,3,6.2,16.0,True
COMP-2026-0790,Retail,Large (501-5000),Supply Chain Optimization,43,447.63,8,314,28.66,1,7.9,32.5,True
COMP-2026-0791,Retail,Large (501-5000),Software Engineering,60,871.09,20,479,32.74,0,4.1,16.0,False
COMP-2026-0792,Healthcare,Small (1-50),Supply Chain Optimization,1,857.93,0,2,39.73,1,6.9,26.2,False
COMP-2026-0793,Manufacturing,Enterprise (5000+),Data Analytics,478,382.57,72,1091,10.11,2,8.8,32.9,False
COMP-2026-0794,Logistics,Large (501-5000),Software Engineering,92,186.54,15,223,44.91,0,6.6,30.6,True
COMP-2026-0795,Healthcare,Medium (51-500),Data Analytics,6,579.71,1,34,27.41,1,7.2,19.4,True
COMP-2026-0796,Manufacturing,Large (501-5000),Sales & Marketing,27,453.65,6,156,45.09,0,7.1,25.1,True
COMP-2026-0797,Manufacturing,Medium (51-500),Software Engineering,7,999.43,0,49,40.48,0,8.7,16.1,False
COMP-2026-0798,Retail,Large (501-5000),Sales & Marketing,76,990.38,12,485,27.15,1,7.1,24.0,False
COMP-2026-0799,Education,Small (1-50),Sales & Marketing,2,629.88,0,8,31.52,0,10.0,10.8,True
COMP-2026-0800,Technology,Large (501-5000),Supply Chain Optimization,104,786.84,30,570,32.24,0,6.9,16.8,True
COMP-2026-0801,Education,Medium (51-500),Data Analytics,25,784.47,9,149,52.42,1,5.9,9.1,True
COMP-2026-0802,Technology,Small (1-50),Sales & Marketing,1,1018.52,0,4,18.36,1,9.5,3.3,True
COMP-2026-0803,Finance,Small (1-50),Data Analytics,1,596.25,0,4,27.07,0,6.4,22.0,True
COMP-2026-0804,Retail,Small (1-50),Data Analytics,0,439.22,0,0,12.88,0,5.7,31.4,False
COMP-2026-0805,Manufacturing,Medium (51-500),Software Engineering,26,428.29,8,133,34.04,1,4.6,2.9,False
COMP-2026-0806,Logistics,Medium (51-500),HR & Recruitment,24,713.0,1,136,24.77,0,7.7,8.7,False
COMP-2026-0807,Technology,Medium (51-500),Supply Chain Optimization,9,621.61,2,49,26.27,0,6.0,17.6,False
COMP-2026-0808,Education,Medium (51-500),Sales & Marketing,17,612.13,3,104,50.91,0,5.4,24.6,False
COMP-2026-0809,Manufacturing,Medium (51-500),Data Analytics,17,245.69,2,96,22.29,0,5.8,7.8,False
COMP-2026-0810,Technology,Large (501-5000),Legal & Compliance,103,904.53,36,502,30.52,0,5.8,3.9,True
COMP-2026-0811,Technology,Small (1-50),HR & Recruitment,2,374.42,0,11,26.81,1,8.3,19.6,True
COMP-2026-0812,Technology,Enterprise (5000+),Sales & Marketing,389,356.8,22,1720,27.59,1,7.5,29.8,True
COMP-2026-0813,Logistics,Large (501-5000),Legal & Compliance,92,583.4,24,282,66.87,0,6.3,3.2,False
COMP-2026-0814,Retail,Large (501-5000),Supply Chain Optimization,31,389.17,5,46,10.99,0,7.8,13.9,False
COMP-2026-0815,Logistics,Medium (51-500),Supply Chain Optimization,6,763.05,1,30,40.49,0,6.6,24.6,True
COMP-2026-0816,Healthcare,Large (501-5000),Data Analytics,48,540.04,16,256,62.6,2,7.1,6.4,False
COMP-2026-0817,Manufacturing,Small (1-50),Data Analytics,0,621.36,0,0,45.88,1,5.6,10.0,True
COMP-2026-0818,Retail,Small (1-50),Sales & Marketing,2,714.03,0,7,33.08,0,5.6,20.2,False
COMP-2026-0819,Retail,Small (1-50),Software Engineering,2,363.71,0,8,17.96,0,7.1,34.4,False
COMP-2026-0820,Retail,Large (501-5000),HR & Recruitment,42,313.54,11,118,48.68,0,7.0,11.8,False
COMP-2026-0821,Education,Small (1-50),Sales & Marketing,2,1074.44,0,3,44.12,0,8.6,18.6,False
COMP-2026-0822,Retail,Medium (51-500),HR & Recruitment,8,605.41,1,52,13.53,0,7.7,15.6,True
COMP-2026-0823,Logistics,Enterprise (5000+),Data Analytics,250,582.7,40,780,28.53,2,5.5,32.5,True
COMP-2026-0824,Retail,Large (501-5000),Supply Chain Optimization,56,187.39,19,305,17.54,1,4.3,4.4,True
COMP-2026-0825,Finance,Medium (51-500),Data Analytics,14,672.88,4,83,0.0,0,8.4,21.2,True
COMP-2026-0826,Manufacturing,Small (1-50),Supply Chain Optimization,1,731.88,0,4,17.26,0,7.4,30.8,False
COMP-2026-0827,Retail,Large (501-5000),Sales & Marketing,86,736.78,20,618,33.81,2,8.3,35.6,True
COMP-2026-0828,Manufacturing,Medium (51-500),Supply Chain Optimization,15,892.38,1,65,39.7,1,7.6,25.8,False
COMP-2026-0829,Finance,Small (1-50),Data Analytics,2,336.36,0,6,28.49,0,10.0,14.9,False
COMP-2026-0830,Finance,Small (1-50),Customer Support,0,414.83,0,0,49.54,0,6.4,16.0,True
COMP-2026-0831,Manufacturing,Enterprise (5000+),HR & Recruitment,171,1001.27,13,1214,45.27,0,6.8,14.0,True
COMP-2026-0832,Technology,Large (501-5000),Legal & Compliance,31,1144.53,10,79,30.95,0,8.1,22.5,True
COMP-2026-0833,Healthcare,Large (501-5000),Supply Chain Optimization,103,292.73,31,171,29.37,0,8.1,27.1,True
COMP-2026-0834,Education,Large (501-5000),Supply Chain Optimization,31,672.53,11,64,37.25,1,7.3,29.9,True
COMP-2026-0835,Technology,Medium (51-500),Customer Support,25,374.89,7,84,32.28,0,3.8,16.2,True
COMP-2026-0836,Technology,Medium (51-500),Sales & Marketing,17,213.08,6,132,14.82,0,3.5,26.4,True
COMP-2026-0837,Logistics,Medium (51-500),Sales & Marketing,18,491.78,4,92,28.84,0,6.1,33.2,False
COMP-2026-0838,Education,Medium (51-500),Sales & Marketing,19,300.87,4,74,40.75,0,6.8,33.3,False
COMP-2026-0839,Education,Medium (51-500),Legal & Compliance,9,895.43,3,65,48.8,0,3.4,25.9,False
COMP-2026-0840,Technology,Large (501-5000),Software Engineering,49,710.41,13,217,44.41,0,6.6,23.7,True
COMP-2026-0841,Retail,Medium (51-500),Customer Support,12,301.03,0,42,36.65,1,8.0,20.1,False
COMP-2026-0842,Logistics,Large (501-5000),Legal & Compliance,99,159.7,30,754,50.57,1,6.4,8.2,False
COMP-2026-0843,Logistics,Medium (51-500),Customer Support,10,998.56,3,70,37.76,0,7.3,6.2,False
COMP-2026-0844,Finance,Medium (51-500),Supply Chain Optimization,7,335.0,2,48,31.4,0,7.9,18.5,True
COMP-2026-0845,Education,Medium (51-500),HR & Recruitment,29,786.53,7,140,50.84,0,3.8,7.4,False
COMP-2026-0846,Technology,Medium (51-500),Customer Support,5,503.77,1,33,41.43,0,8.0,21.6,False
COMP-2026-0847,Finance,Large (501-5000),Software Engineering,125,764.76,49,333,48.64,0,5.1,24.0,True
COMP-2026-0848,Manufacturing,Small (1-50),Data Analytics,2,481.44,0,10,17.77,0,6.4,19.9,True
COMP-2026-0849,Healthcare,Medium (51-500),Legal & Compliance,12,241.29,3,94,21.83,1,5.6,3.2,False
COMP-2026-0850,Logistics,Small (1-50),Customer Support,0,384.1,0,0,22.36,0,8.7,4.0,True
COMP-2026-0851,Manufacturing,Medium (51-500),Customer Support,8,347.46,2,53,34.75,0,4.7,5.9,True
COMP-2026-0852,Manufacturing,Medium (51-500),Software Engineering,22,599.42,5,103,55.12,1,9.3,7.2,True
COMP-2026-0853,Retail,Large (501-5000),HR & Recruitment,105,841.2,10,184,18.38,1,9.9,35.7,False
COMP-2026-0854,Healthcare,Enterprise (5000+),Customer Support,491,427.0,60,3171,43.73,1,3.5,13.7,False
COMP-2026-0855,Manufacturing,Medium (51-500),Customer Support,28,162.67,7,72,17.59,1,5.6,11.9,True
COMP-2026-0856,Manufacturing,Large (501-5000),HR & Recruitment,111,694.88,10,622,58.76,0,7.8,3.8,False
COMP-2026-0857,Healthcare,Medium (51-500),Software Engineering,8,786.05,1,16,12.7,0,5.0,23.6,True
COMP-2026-0858,Healthcare,Medium (51-500),Legal & Compliance,11,1161.01,3,84,41.68,0,6.3,24.2,False
COMP-2026-0859,Manufacturing,Small (1-50),Legal & Compliance,2,768.94,0,6,43.42,0,7.1,8.0,True
COMP-2026-0860,Healthcare,Medium (51-500),Customer Support,10,644.73,2,29,40.19,0,5.5,33.3,False
COMP-2026-0861,Manufacturing,Medium (51-500),HR & Recruitment,6,752.07,2,14,21.62,0,6.9,29.2,True
COMP-2026-0862,Manufacturing,Medium (51-500),Customer Support,22,1124.3,2,168,19.4,0,8.5,9.8,True
COMP-2026-0863,Retail,Small (1-50),Sales & Marketing,1,1019.8,0,6,48.28,1,6.7,18.5,True
COMP-2026-0864,Technology,Small (1-50),Data Analytics,2,489.13,0,12,45.5,0,4.9,17.6,False
COMP-2026-0865,Manufacturing,Medium (51-500),Legal & Compliance,21,399.12,6,99,45.33,0,8.8,13.8,False
COMP-2026-0866,Finance,Enterprise (5000+),Sales & Marketing,145,425.77,53,664,46.83,1,8.8,29.8,True
COMP-2026-0867,Logistics,Medium (51-500),Supply Chain Optimization,28,679.64,10,62,13.45,0,7.4,5.7,True
COMP-2026-0868,Education,Medium (51-500),Data Analytics,11,931.25,3,56,13.08,0,5.0,16.1,False
COMP-2026-0869,Technology,Small (1-50),Customer Support,1,678.38,0,3,24.18,0,5.2,16.6,False
COMP-2026-0870,Technology,Medium (51-500),Software Engineering,15,221.19,0,117,26.55,0,2.5,17.9,True
COMP-2026-0871,Technology,Medium (51-500),Legal & Compliance,6,909.76,1,40,25.23,1,5.7,31.3,True
COMP-2026-0872,Retail,Small (1-50),Supply Chain Optimization,1,996.27,0,4,35.94,0,8.7,9.4,True
COMP-2026-0873,Manufacturing,Medium (51-500),Data Analytics,8,453.97,2,19,46.33,0,5.6,5.5,True
COMP-2026-0874,Retail,Small (1-50),Legal & Compliance,1,847.33,0,6,28.85,1,5.1,23.0,True
COMP-2026-0875,Manufacturing,Small (1-50),HR & Recruitment,1,597.92,0,2,22.39,1,8.6,7.9,True
COMP-2026-0876,Retail,Small (1-50),Software Engineering,2,1083.58,0,5,42.58,0,8.9,4.5,True
COMP-2026-0877,Retail,Small (1-50),Data Analytics,2,1037.49,0,5,29.0,0,5.8,16.5,False
COMP-2026-0878,Logistics,Small (1-50),HR & Recruitment,0,701.7,0,0,33.83,0,7.7,9.5,False
COMP-2026-0879,Finance,Medium (51-500),Sales & Marketing,14,876.08,3,92,28.38,0,5.2,14.3,False
COMP-2026-0880,Retail,Large (501-5000),Customer Support,71,1077.52,14,251,36.72,0,6.1,10.8,False
COMP-2026-0881,Logistics,Medium (51-500),HR & Recruitment,8,670.5,1,16,19.93,0,3.5,5.1,False
COMP-2026-0882,Healthcare,Medium (51-500),Data Analytics,24,478.91,1,108,41.51,0,7.4,21.1,True
COMP-2026-0883,Finance,Medium (51-500),Data Analytics,22,941.35,4,139,32.09,0,6.6,2.9,False
COMP-2026-0884,Retail,Enterprise (5000+),Sales & Marketing,195,381.07,61,573,23.02,4,5.0,34.9,True
COMP-2026-0885,Education,Medium (51-500),Customer Support,14,557.96,5,41,39.08,1,6.6,13.6,False
COMP-2026-0886,Technology,Small (1-50),HR & Recruitment,0,1059.01,0,0,23.01,0,6.4,25.6,False
COMP-2026-0887,Healthcare,Medium (51-500),HR & Recruitment,20,910.64,3,154,23.56,0,5.3,29.6,False
COMP-2026-0888,Healthcare,Small (1-50),Customer Support,0,574.0,0,0,17.6,0,7.5,11.5,True
COMP-2026-0889,Logistics,Medium (51-500),HR & Recruitment,29,375.48,11,195,11.38,0,6.2,27.5,False
COMP-2026-0890,Healthcare,Medium (51-500),Legal & Compliance,24,523.77,3,65,39.13,0,6.6,30.3,False
COMP-2026-0891,Finance,Large (501-5000),Customer Support,73,448.31,14,210,46.95,0,4.1,10.2,True
COMP-2026-0892,Retail,Medium (51-500),Software Engineering,19,334.89,6,70,26.91,0,6.5,35.7,False
COMP-2026-0893,Retail,Large (501-5000),Data Analytics,138,930.5,36,492,22.6,1,6.2,2.7,True
COMP-2026-0894,Education,Enterprise (5000+),Software Engineering,377,414.67,33,2909,10.03,2,5.0,9.4,False
COMP-2026-0895,Technology,Small (1-50),Legal & Compliance,0,626.88,0,0,5.55,0,7.8,28.5,True
COMP-2026-0896,Logistics,Medium (51-500),Sales & Marketing,14,555.15,1,86,41.51,0,3.0,8.6,True
COMP-2026-0897,Technology,Medium (51-500),Legal & Compliance,26,1181.18,5,70,8.02,0,5.9,25.7,False
COMP-2026-0898,Healthcare,Medium (51-500),Supply Chain Optimization,21,560.65,4,155,18.32,0,7.4,31.1,True
COMP-2026-0899,Education,Medium (51-500),Supply Chain Optimization,21,233.98,7,144,36.01,0,9.9,34.6,True
COMP-2026-0900,Technology,Enterprise (5000+),Supply Chain Optimization,533,244.32,112,1366,33.61,0,3.3,18.1,True
COMP-2026-0901,Finance,Large (501-5000),Customer Support,136,770.29,20,974,36.53,0,6.8,35.0,False
COMP-2026-0902,Retail,Medium (51-500),HR & Recruitment,27,779.33,3,88,32.59,2,7.8,16.0,True
COMP-2026-0903,Healthcare,Medium (51-500),Legal & Compliance,7,589.7,2,14,28.07,0,6.9,9.4,False
COMP-2026-0904,Education,Large (501-5000),Software Engineering,93,603.44,10,536,18.39,1,4.5,19.5,False
COMP-2026-0905,Technology,Enterprise (5000+),Sales & Marketing,470,206.63,93,2702,24.64,0,5.1,24.1,True
COMP-2026-0906,Logistics,Large (501-5000),Software Engineering,119,692.37,13,251,28.92,0,2.3,17.6,False
COMP-2026-0907,Finance,Small (1-50),Software Engineering,2,679.98,0,7,9.06,0,6.8,21.3,True
COMP-2026-0908,Finance,Medium (51-500),Software Engineering,9,307.03,1,71,22.75,1,4.3,16.2,True
COMP-2026-0909,Technology,Small (1-50),Sales & Marketing,2,259.03,0,11,27.88,0,7.6,19.8,True
COMP-2026-0910,Retail,Medium (51-500),Supply Chain Optimization,23,279.75,4,143,23.96,0,5.6,34.4,True
COMP-2026-0911,Technology,Small (1-50),Software Engineering,0,256.08,0,0,28.25,0,5.5,19.0,True
COMP-2026-0912,Healthcare,Medium (51-500),Sales & Marketing,16,790.19,3,32,40.79,0,7.1,10.6,True
COMP-2026-0913,Technology,Large (501-5000),Sales & Marketing,46,356.31,13,151,42.31,0,7.2,27.8,False
COMP-2026-0914,Finance,Small (1-50),HR & Recruitment,1,414.0,0,3,51.24,0,8.4,13.5,True
COMP-2026-0915,Education,Medium (51-500),Sales & Marketing,5,332.25,1,15,13.8,0,6.3,29.8,False
COMP-2026-0916,Technology,Medium (51-500),Supply Chain Optimization,15,1155.73,2,41,27.28,0,6.6,3.9,True
COMP-2026-0917,Retail,Medium (51-500),Software Engineering,18,1047.35,6,94,47.72,0,4.2,13.3,True
COMP-2026-0918,Education,Small (1-50),Sales & Marketing,2,392.02,0,7,10.85,0,9.4,5.2,True
COMP-2026-0919,Logistics,Medium (51-500),Customer Support,21,493.94,3,143,17.91,0,5.1,4.9,True
COMP-2026-0920,Manufacturing,Large (501-5000),Sales & Marketing,129,370.39,46,347,24.86,0,7.7,24.4,False
COMP-2026-0921,Technology,Small (1-50),Data Analytics,1,666.47,0,4,57.85,0,8.1,15.1,True
COMP-2026-0922,Retail,Small (1-50),Data Analytics,0,170.59,0,0,20.42,0,7.5,31.6,True
COMP-2026-0923,Education,Medium (51-500),Data Analytics,26,854.94,4,120,45.94,1,6.4,19.6,True
COMP-2026-0924,Retail,Enterprise (5000+),Sales & Marketing,178,699.32,47,331,32.15,3,5.7,12.0,True
COMP-2026-0925,Logistics,Large (501-5000),Supply Chain Optimization,146,1093.57,29,1146,18.28,0,6.4,26.5,True
COMP-2026-0926,Finance,Large (501-5000),Software Engineering,130,322.61,39,863,67.22,0,3.0,23.2,True
COMP-2026-0927,Retail,Medium (51-500),Legal & Compliance,17,994.31,6,79,34.91,0,6.7,29.2,True
COMP-2026-0928,Education,Medium (51-500),Legal & Compliance,29,981.56,8,59,37.16,0,9.4,23.9,True
COMP-2026-0929,Retail,Small (1-50),Legal & Compliance,0,283.54,0,0,39.13,0,6.4,7.7,True
COMP-2026-0930,Retail,Medium (51-500),Supply Chain Optimization,12,568.49,4,77,38.17,0,6.7,24.8,False
COMP-2026-0931,Retail,Enterprise (5000+),HR & Recruitment,419,328.66,59,1147,59.19,0,4.5,15.3,True
COMP-2026-0932,Healthcare,Medium (51-500),Customer Support,13,417.46,1,67,54.65,0,7.1,17.7,True
COMP-2026-0933,Healthcare,Large (501-5000),Customer Support,141,426.41,11,957,20.95,0,5.3,33.3,True
COMP-2026-0934,Finance,Large (501-5000),Data Analytics,33,734.05,8,214,57.53,0,8.2,14.2,True
COMP-2026-0935,Technology,Small (1-50),Data Analytics,1,581.98,0,6,23.82,2,8.9,22.8,True
COMP-2026-0936,Retail,Enterprise (5000+),Sales & Marketing,395,1145.12,38,2850,36.5,1,8.9,14.4,True
COMP-2026-0937,Logistics,Small (1-50),Legal & Compliance,2,282.69,0,15,14.5,0,4.2,5.2,True
COMP-2026-0938,Technology,Medium (51-500),Sales & Marketing,11,1172.38,1,45,45.35,0,8.1,17.4,True
COMP-2026-0939,Logistics,Small (1-50),Legal & Compliance,1,392.17,0,5,28.69,0,8.0,22.3,False
COMP-2026-0940,Technology,Small (1-50),Data Analytics,2,961.52,0,13,18.25,0,6.1,15.9,False
COMP-2026-0941,Finance,Medium (51-500),Software Engineering,9,505.92,2,54,47.24,0,8.9,15.3,True
COMP-2026-0942,Retail,Medium (51-500),HR & Recruitment,25,300.24,3,199,50.31,0,7.5,29.9,True
COMP-2026-0943,Retail,Medium (51-500),Sales & Marketing,19,1050.78,2,30,50.73,0,9.3,3.0,False
COMP-2026-0944,Manufacturing,Medium (51-500),HR & Recruitment,24,474.3,9,91,13.62,1,4.4,12.0,False
COMP-2026-0945,Logistics,Small (1-50),HR & Recruitment,2,841.8,0,6,52.01,0,5.5,29.6,False
COMP-2026-0946,Technology,Small (1-50),HR & Recruitment,1,744.77,0,3,28.77,0,7.0,33.3,True
COMP-2026-0947,Technology,Medium (51-500),Data Analytics,19,645.34,2,55,57.94,0,8.9,16.0,True
COMP-2026-0948,Healthcare,Medium (51-500),Customer Support,26,670.61,9,158,40.25,0,7.5,32.2,False
COMP-2026-0949,Manufacturing,Large (501-5000),Data Analytics,79,918.85,13,162,35.62,0,5.0,8.8,False
COMP-2026-0950,Education,Large (501-5000),HR & Recruitment,145,242.16,29,916,32.61,0,9.7,9.5,True
COMP-2026-0951,Education,Large (501-5000),Data Analytics,81,851.59,24,486,32.33,0,6.1,30.8,False
COMP-2026-0952,Healthcare,Large (501-5000),HR & Recruitment,42,1090.6,10,131,24.07,0,5.1,32.7,True
COMP-2026-0953,Healthcare,Medium (51-500),Supply Chain Optimization,14,210.68,2,44,19.26,0,5.4,9.6,True
COMP-2026-0954,Healthcare,Large (501-5000),Legal & Compliance,143,297.69,34,799,28.0,0,4.1,4.0,True
COMP-2026-0955,Logistics,Medium (51-500),Customer Support,12,902.46,3,77,47.27,0,2.8,5.1,True
