user_id,session_id,customer_tier,account_age_days,past_purchases_count,total_lifetime_value,average_order_value,days_since_last_purchase,days_since_last_discount,device_type,browser,traffic_source,user_location_region,day_of_week,hour_of_day,is_weekend,is_holiday,session_duration_seconds,pages_viewed,distinct_categories_viewed,pdp_views_count,images_viewed_count,reviews_read_count,scroll_depth_average_pct,add_to_cart_count,remove_from_cart_count,wishlist_add_count,cart_value_abandoned,shipping_cost_displayed,exit_intent_triggered,did_convert_organically,should_receive_discount
CUST_01392,SESS_001392,Guest,422,7,653.8,93.4,151,47,Desktop,Safari,Social,Europe,1,17,0,0,1383,12,1,8,35,12,0.25,1,0,1,240.74,4.99,0,1,0
CUST_01393,SESS_001393,Guest,1412,14,549.69,39.26,315,68,Mobile,App,Paid Ad,Oceania,5,0,1,1,742,7,1,4,17,7,0.11,1,0,0,193.26,4.99,0,0,0
CUST_01394,SESS_001394,Standard,1720,8,898.32,112.29,103,9,Mobile,Chrome,Organic Search,North America,4,1,0,0,2101,20,1,10,22,15,0.46,1,1,2,0.0,0.0,0,0,0
CUST_01395,SESS_001395,Standard,1135,5,728.61,145.72,38,66,Mobile,Chrome,Direct,Oceania,4,14,0,0,498,7,2,2,7,1,0.36,0,0,0,0.0,0.0,0,0,0
CUST_01396,SESS_001396,Prime,271,30,3025.12,100.84,324,57,Desktop,Safari,Organic Search,North America,0,13,0,0,485,6,4,4,8,5,0.68,0,0,1,0.0,0.0,0,0,0
CUST_01397,SESS_001397,Standard,824,7,552.82,78.97,110,61,Mobile,Chrome,Social,North America,5,17,1,0,2784,25,2,8,37,9,0.97,0,0,1,0.0,0.0,0,0,0
CUST_01398,SESS_001398,Guest,1125,12,681.21,56.77,208,47,Tablet,Chrome,Paid Ad,Europe,4,12,0,0,483,10,2,3,11,4,0.69,4,0,0,199.08,9.99,0,1,0
CUST_01399,SESS_001399,Standard,209,26,2831.46,108.9,203,61,Mobile,Chrome,Paid Ad,North America,1,4,0,0,1877,21,3,16,50,8,0.17,0,0,2,0.0,0.0,0,0,0
CUST_01400,SESS_001400,Prime,738,6,687.67,114.61,70,40,Desktop,Safari,Direct,Asia,0,16,0,0,2917,29,2,11,28,15,0.36,0,0,0,0.0,0.0,0,0,1
CUST_01401,SESS_001401,Guest,792,3,278.14,92.71,213,65,Mobile,App,Direct,Europe,6,11,1,0,320,15,2,10,41,7,0.81,0,0,0,0.0,0.0,0,0,1
CUST_01402,SESS_001402,Guest,1045,2,109.96,54.98,160,42,Mobile,Chrome,Organic Search,North America,0,19,0,0,1174,18,2,13,34,15,0.68,0,0,0,0.0,0.0,0,0,0
CUST_01403,SESS_001403,Guest,759,2,291.36,145.68,110,39,Desktop,Edge,Paid Ad,North America,5,23,1,0,590,20,2,7,34,11,0.47,0,0,3,0.0,0.0,1,0,0
CUST_01404,SESS_001404,Prime,158,12,485.71,40.48,39,33,Mobile,App,Paid Ad,South America,4,10,0,0,664,22,3,16,20,4,0.28,0,0,0,0.0,0.0,1,0,0
CUST_01405,SESS_001405,Standard,740,55,7980.85,145.11,174,17,Desktop,Chrome,Paid Ad,North America,4,12,0,0,1331,22,1,8,14,10,0.9,0,0,0,0.0,0.0,0,0,0
CUST_01406,SESS_001406,Standard,342,5,126.14,25.23,348,12,Desktop,Chrome,Organic Search,North America,1,18,0,1,437,5,2,2,8,3,0.9,1,0,0,245.6,0.0,0,0,0
CUST_01407,SESS_001407,Prime,1423,8,410.7,51.34,221,43,Desktop,Chrome,Social,North America,2,22,0,0,1929,25,2,11,29,15,0.24,2,2,3,0.0,0.0,0,0,0
CUST_01408,SESS_001408,Prime,1477,48,4814.79,100.31,50,-1,Mobile,Chrome,Paid Ad,Oceania,6,2,1,0,1331,29,1,13,28,15,0.86,0,0,2,0.0,0.0,1,0,0
CUST_01409,SESS_001409,Standard,698,0,0.0,0.0,-1,-1,Mobile,Chrome,Social,Europe,0,9,0,0,889,9,1,3,11,4,0.82,0,0,0,0.0,0.0,0,0,0
CUST_01410,SESS_001410,Prime,1166,13,1309.3,100.72,228,62,Desktop,Safari,Social,Europe,3,11,0,0,258,6,1,3,8,5,0.6,1,0,0,191.0,4.99,0,0,0
CUST_01411,SESS_001411,Guest,396,6,681.37,113.56,289,28,Mobile,Safari,Direct,Oceania,5,18,1,0,794,25,1,15,36,3,0.94,1,0,0,131.85,4.99,0,0,0
CUST_01412,SESS_001412,Guest,535,14,419.45,29.96,207,45,Desktop,Chrome,Organic Search,North America,4,3,0,1,1915,21,2,15,43,15,0.62,0,0,1,0.0,0.0,0,0,0
CUST_01413,SESS_001413,Guest,140,8,835.93,104.49,333,24,Desktop,Chrome,Direct,Oceania,1,16,0,0,912,9,1,7,30,3,0.28,4,0,0,207.54,0.0,0,0,0
CUST_01414,SESS_001414,Guest,960,27,3095.43,114.65,299,46,Desktop,Safari,Organic Search,Oceania,5,12,1,0,853,15,1,5,13,1,0.24,0,0,0,0.0,0.0,0,0,0
CUST_01415,SESS_001415,Standard,239,33,4190.45,126.98,70,73,Desktop,Chrome,Social,North America,1,1,0,0,1625,16,1,6,12,10,0.88,0,0,0,0.0,0.0,0,0,1
CUST_01416,SESS_001416,Prime,291,5,539.25,107.85,304,10,Tablet,Safari,Social,Asia,3,4,0,0,826,9,1,6,27,0,0.41,1,1,0,0.0,0.0,0,0,0
CUST_01417,SESS_001417,Guest,816,2,136.1,68.05,23,-1,Mobile,Chrome,Organic Search,North America,1,19,0,0,215,2,1,1,1,0,0.47,0,0,0,0.0,0.0,0,0,0
CUST_01418,SESS_001418,Guest,81,6,708.57,118.1,207,71,Desktop,Edge,Social,Europe,3,22,0,0,89,3,2,1,3,1,0.58,1,0,0,291.43,4.99,1,0,1
CUST_01419,SESS_001419,Standard,559,6,296.68,49.45,134,11,Desktop,Safari,Organic Search,North America,3,1,0,0,1635,15,1,9,9,11,0.44,1,2,0,0.0,0.0,0,0,0
CUST_01420,SESS_001420,Prime,869,2,70.52,35.26,22,77,Mobile,App,Direct,Europe,2,16,0,0,822,8,3,2,5,0,0.84,1,0,0,101.58,0.0,0,0,0
CUST_01421,SESS_001421,Standard,170,28,2328.41,83.16,141,86,Mobile,App,Direct,North America,0,3,0,0,1660,21,3,14,50,15,0.6,0,0,0,0.0,0.0,1,0,0
CUST_01422,SESS_001422,Standard,1797,28,2123.26,75.83,141,41,Mobile,Edge,Social,Asia,1,15,0,0,1863,23,2,10,14,15,0.79,1,0,0,244.37,4.99,0,1,0
CUST_01423,SESS_001423,Guest,976,20,2072.97,103.65,178,76,Desktop,App,Social,Europe,5,21,1,1,1088,22,2,16,50,14,0.13,1,0,0,102.11,9.99,1,0,1
CUST_01424,SESS_001424,Guest,579,0,0.0,0.0,-1,-1,Mobile,Chrome,Social,Oceania,3,21,0,0,860,23,1,7,32,13,0.35,1,0,0,121.45,0.0,0,1,0
CUST_01425,SESS_001425,Prime Student,525,3,85.27,28.42,307,64,Mobile,Chrome,Email,North America,2,14,0,0,2430,28,3,15,42,1,0.9,0,0,0,0.0,0.0,1,0,0
CUST_01426,SESS_001426,Prime Student,541,0,0.0,0.0,-1,-1,Mobile,Safari,Organic Search,Europe,3,18,0,0,41,1,1,1,4,1,0.43,1,0,0,90.67,4.99,1,0,1
CUST_01427,SESS_001427,Guest,109,4,233.35,58.34,329,27,Mobile,Safari,Social,South America,3,0,0,0,1888,27,2,11,12,15,0.7,0,0,0,0.0,0.0,0,0,0
CUST_01428,SESS_001428,Prime Student,1235,6,695.08,115.85,325,53,Desktop,Chrome,Email,North America,2,3,0,0,2673,29,2,17,50,12,0.69,0,0,0,0.0,0.0,0,0,0
CUST_01429,SESS_001429,Standard,1799,15,1228.75,81.92,68,46,Mobile,Safari,Organic Search,North America,5,17,1,0,377,8,1,4,17,3,0.13,4,0,0,136.41,9.99,0,0,0
CUST_01430,SESS_001430,Prime,1461,28,2766.29,98.8,266,65,Desktop,Chrome,Organic Search,North America,6,13,1,0,544,7,2,5,23,1,0.59,0,0,3,0.0,0.0,0,1,0
CUST_01431,SESS_001431,Standard,321,0,0.0,0.0,-1,-1,Mobile,Safari,Email,Oceania,5,16,1,0,1342,27,1,20,42,15,0.95,1,0,0,121.95,4.99,0,0,0
CUST_01432,SESS_001432,Standard,899,4,280.03,70.01,8,5,Mobile,Edge,Email,Asia,0,12,0,0,2397,20,2,6,12,4,0.82,0,0,0,0.0,0.0,0,0,0
CUST_01433,SESS_001433,Standard,713,25,2159.19,86.37,198,20,Desktop,Chrome,Organic Search,North America,5,5,1,0,286,6,1,4,13,0,0.74,0,0,0,0.0,0.0,0,0,0
CUST_01434,SESS_001434,Standard,83,5,430.78,86.16,161,38,Mobile,Chrome,Email,North America,0,7,0,0,1006,26,1,10,48,14,0.4,0,0,0,0.0,0.0,0,1,0
CUST_01435,SESS_001435,Guest,955,2,231.85,115.92,347,77,Mobile,Safari,Social,North America,0,17,0,0,970,16,1,7,21,11,0.69,3,0,0,78.91,0.0,1,0,1
CUST_01436,SESS_001436,Guest,375,7,503.26,71.89,45,76,Desktop,Safari,Email,North America,5,2,1,1,1394,19,1,14,50,6,0.55,1,0,0,130.49,4.99,0,0,0
CUST_01437,SESS_001437,Standard,1076,22,2033.47,92.43,142,8,Tablet,App,Email,North America,4,12,0,0,42,1,1,1,1,0,0.58,0,0,0,0.0,0.0,0,0,0
CUST_01438,SESS_001438,Prime,1519,5,448.67,89.73,88,76,Tablet,Chrome,Organic Search,North America,1,21,0,0,680,16,1,11,50,12,0.58,0,0,0,0.0,0.0,0,0,0
CUST_01439,SESS_001439,Guest,1279,3,176.96,58.99,290,81,Mobile,App,Direct,North America,6,17,1,0,798,10,1,5,20,8,0.37,4,0,3,52.46,4.99,0,0,0
CUST_01440,SESS_001440,Standard,585,22,3253.68,147.89,155,27,Desktop,App,Paid Ad,Asia,0,14,0,0,652,18,1,11,34,4,0.3,1,0,0,152.2,0.0,0,0,0
CUST_01441,SESS_001441,Prime Student,1243,17,554.36,32.61,328,84,Desktop,Chrome,Paid Ad,Europe,1,0,0,0,2586,26,1,15,26,3,0.24,1,0,0,149.15,9.99,0,0,0
CUST_01442,SESS_001442,Guest,1678,29,1933.77,66.68,292,78,Mobile,Chrome,Email,North America,1,1,0,0,876,21,1,7,15,6,0.61,1,1,0,0.0,0.0,1,0,0
CUST_01443,SESS_001443,Standard,99,1,145.26,145.26,85,44,Tablet,App,Direct,North America,3,4,0,0,895,12,3,9,20,0,0.27,0,0,0,0.0,0.0,0,0,0
CUST_01444,SESS_001444,Standard,128,5,512.28,102.46,157,33,Mobile,Chrome,Social,Europe,4,6,0,0,192,5,1,1,1,1,0.96,0,0,0,0.0,0.0,0,0,0
CUST_01445,SESS_001445,Prime,917,3,121.49,40.5,342,71,Mobile,Safari,Organic Search,Europe,3,7,0,0,1175,14,5,10,16,5,0.54,4,0,0,104.65,9.99,0,0,0
CUST_01446,SESS_001446,Guest,218,4,123.34,30.84,104,88,Mobile,Chrome,Email,Asia,1,18,0,0,2029,28,1,13,14,15,0.95,1,1,0,0.0,0.0,0,0,0
CUST_01447,SESS_001447,Standard,476,2,136.62,68.31,77,74,Desktop,Safari,Paid Ad,North America,4,6,0,0,997,20,1,7,12,13,0.64,1,0,0,171.48,4.99,0,1,0
CUST_01448,SESS_001448,Prime,1481,3,118.58,39.53,315,41,Mobile,Safari,Organic Search,South America,2,15,0,0,2660,24,1,13,38,7,0.32,0,0,0,0.0,0.0,0,0,0
CUST_01449,SESS_001449,Prime,21,12,1193.95,99.5,24,63,Desktop,Chrome,Email,North America,1,22,0,1,2106,19,1,13,44,13,0.15,1,0,0,29.6,0.0,0,1,0
CUST_01450,SESS_001450,Standard,1713,10,1117.21,111.72,341,36,Desktop,Chrome,Social,North America,4,13,0,0,1238,11,1,7,34,2,0.41,1,0,2,119.26,0.0,0,1,1
CUST_01451,SESS_001451,Standard,559,6,844.93,140.82,126,33,Mobile,App,Organic Search,North America,2,20,0,0,2583,23,1,16,50,15,0.19,0,0,0,0.0,0.0,0,0,0
CUST_01452,SESS_001452,Standard,628,3,115.28,38.43,266,68,Desktop,Edge,Direct,Europe,5,13,1,0,2255,28,2,13,45,6,0.62,4,1,0,40.89,9.99,0,0,0
CUST_01453,SESS_001453,Prime,1018,5,153.79,30.76,9,54,Mobile,Safari,Social,Asia,0,3,0,0,2345,22,3,11,25,15,0.76,3,0,0,279.68,0.0,1,0,1
CUST_01454,SESS_001454,Standard,1352,23,2330.83,101.34,38,72,Mobile,Chrome,Social,North America,6,23,1,0,1703,26,2,14,38,1,0.61,1,2,0,0.0,0.0,0,1,0
CUST_01455,SESS_001455,Guest,1714,22,1143.85,51.99,162,7,Mobile,Chrome,Email,Europe,4,8,0,0,49,1,3,1,4,1,0.25,1,0,0,149.64,9.99,0,1,1
CUST_01456,SESS_001456,Prime,1503,7,451.96,64.57,321,33,Desktop,Chrome,Email,North America,0,23,0,0,372,18,2,12,35,6,0.76,2,0,0,109.21,0.0,0,1,0
CUST_01457,SESS_001457,Standard,338,5,211.02,42.2,326,86,Desktop,Chrome,Direct,North America,6,3,1,0,255,4,2,1,4,1,0.75,2,0,0,275.39,0.0,0,0,0
CUST_01458,SESS_001458,Standard,178,5,332.84,66.57,123,44,Mobile,Safari,Direct,Oceania,0,1,0,0,111,1,1,1,4,0,0.5,4,1,0,127.1,0.0,0,0,0
CUST_01459,SESS_001459,Guest,420,10,566.84,56.68,353,71,Mobile,Chrome,Direct,North America,2,12,0,0,2787,24,2,8,32,7,0.27,1,0,0,266.94,0.0,0,1,0
CUST_01460,SESS_001460,Standard,1505,12,1539.13,128.26,234,49,Mobile,Edge,Social,Asia,6,5,1,0,1234,20,1,14,50,0,0.15,1,0,2,118.9,0.0,0,1,0
CUST_01461,SESS_001461,Standard,1006,8,313.43,39.18,329,78,Mobile,Edge,Social,North America,3,17,0,0,2241,25,1,12,50,6,0.54,3,1,0,179.84,0.0,0,0,0
CUST_01462,SESS_001462,Standard,48,4,299.86,74.96,246,86,Tablet,Chrome,Organic Search,Asia,3,8,0,0,861,11,1,8,29,7,0.36,0,0,0,0.0,0.0,0,0,0
CUST_01463,SESS_001463,Guest,766,3,200.82,66.94,137,72,Desktop,Edge,Organic Search,North America,2,7,0,0,1504,18,2,6,16,6,0.89,1,0,0,217.33,4.99,1,1,0
CUST_01464,SESS_001464,Standard,29,4,179.68,44.92,77,42,Desktop,Chrome,Organic Search,North America,1,10,0,0,1109,12,2,3,14,0,0.64,2,0,0,205.38,0.0,0,0,0
CUST_01465,SESS_001465,Prime Student,84,2,122.5,61.25,39,33,Desktop,Chrome,Social,Europe,0,2,0,0,935,12,1,4,8,0,0.41,1,2,0,0.0,0.0,0,1,0
CUST_01466,SESS_001466,Guest,788,5,581.68,116.34,85,10,Mobile,Chrome,Organic Search,Europe,0,15,0,0,746,20,2,11,41,15,0.7,3,0,0,154.18,0.0,0,0,0
CUST_01467,SESS_001467,Prime Student,1525,21,2624.19,124.96,123,18,Desktop,Edge,Organic Search,Europe,4,8,0,0,259,9,1,7,10,12,0.1,0,0,0,0.0,0.0,0,0,0
CUST_01468,SESS_001468,Standard,1569,23,1514.36,65.84,350,21,Mobile,Safari,Direct,North America,3,4,0,0,1124,20,1,14,19,10,0.56,0,0,0,0.0,0.0,1,0,0
CUST_01469,SESS_001469,Prime,328,18,1256.57,69.81,151,60,Mobile,Safari,Paid Ad,Europe,2,13,0,1,452,26,2,9,16,4,0.56,0,0,0,0.0,0.0,0,0,0
CUST_01470,SESS_001470,Prime,609,4,419.03,104.76,38,32,Mobile,Safari,Organic Search,Europe,6,7,1,0,3095,28,1,15,50,15,0.21,0,0,1,0.0,0.0,0,0,0
CUST_01471,SESS_001471,Standard,433,1,91.08,91.08,271,58,Mobile,App,Organic Search,Europe,2,10,0,0,453,13,2,4,17,3,0.18,0,0,0,0.0,0.0,0,0,0
CUST_01472,SESS_001472,Prime,587,11,927.89,84.35,67,5,Desktop,App,Paid Ad,Europe,0,1,0,0,476,4,1,2,6,1,0.81,1,1,0,0.0,0.0,0,0,1
CUST_01473,SESS_001473,Prime,1710,0,0.0,0.0,-1,-1,Mobile,Chrome,Organic Search,Europe,1,6,0,0,2015,29,3,18,50,15,0.96,0,0,0,0.0,0.0,0,0,0
CUST_01474,SESS_001474,Standard,1272,7,962.35,137.48,273,62,Mobile,Chrome,Organic Search,Asia,3,21,0,0,962,26,2,12,35,15,0.35,1,0,0,160.62,9.99,0,0,0
CUST_01475,SESS_001475,Standard,1157,22,1417.26,64.42,212,80,Desktop,Chrome,Paid Ad,North America,1,19,0,0,989,16,2,5,17,5,0.9,3,1,3,82.86,0.0,1,0,1
CUST_01476,SESS_001476,Standard,689,6,144.46,24.08,213,33,Mobile,App,Organic Search,North America,5,17,1,0,905,13,1,5,9,4,0.75,0,0,1,0.0,0.0,0,0,0
CUST_01477,SESS_001477,Prime,1388,1,69.12,69.12,98,54,Mobile,Chrome,Email,North America,0,4,0,0,157,4,2,1,1,1,0.86,1,0,0,130.52,0.0,0,0,0
CUST_01478,SESS_001478,Prime,1763,33,1996.55,60.5,211,45,Mobile,Chrome,Direct,North America,6,9,1,0,1064,27,2,11,41,15,0.24,1,0,0,119.4,4.99,0,0,0
CUST_01479,SESS_001479,Prime,1598,33,3488.95,105.73,327,8,Desktop,Chrome,Email,Asia,1,18,0,0,447,9,2,3,8,1,0.11,1,0,0,163.75,4.99,1,1,0
CUST_01480,SESS_001480,Standard,424,9,1111.77,123.53,16,3,Mobile,Safari,Direct,North America,4,21,0,0,863,8,1,3,8,4,0.27,0,0,0,0.0,0.0,1,0,0
CUST_01481,SESS_001481,Prime,1438,23,1398.81,60.82,14,44,Desktop,Chrome,Email,Europe,1,1,0,0,232,5,1,3,11,4,0.58,1,1,0,0.0,0.0,1,0,0
CUST_01482,SESS_001482,Guest,769,11,335.28,30.48,72,53,Desktop,App,Paid Ad,Europe,5,3,1,0,535,9,2,5,7,1,0.3,0,0,0,0.0,0.0,0,0,0
CUST_01483,SESS_001483,Standard,1679,0,0.0,0.0,-1,-1,Desktop,Chrome,Social,Europe,3,23,0,0,464,27,2,17,44,15,0.46,0,0,0,0.0,0.0,1,0,0
CUST_01484,SESS_001484,Guest,511,34,2831.05,83.27,304,89,Mobile,Safari,Organic Search,Asia,6,23,1,1,1400,19,1,8,36,4,0.48,3,1,0,32.3,0.0,0,0,0
CUST_01485,SESS_001485,Standard,1408,23,1283.01,55.78,251,32,Mobile,Safari,Paid Ad,Asia,2,12,0,0,390,14,1,5,11,5,0.8,0,0,0,0.0,0.0,0,0,0
CUST_01486,SESS_001486,Standard,1411,3,196.47,65.49,282,60,Mobile,Chrome,Direct,North America,2,1,0,0,91,2,3,1,1,0,0.52,1,0,0,34.25,9.99,0,0,0
CUST_01487,SESS_001487,Standard,1011,8,734.78,91.85,10,37,Desktop,Safari,Paid Ad,North America,2,1,0,0,1604,23,1,14,50,15,0.75,0,0,0,0.0,0.0,0,0,0
CUST_01488,SESS_001488,Standard,1472,21,2430.86,115.76,63,3,Desktop,Safari,Paid Ad,North America,4,23,0,0,831,11,1,5,10,1,0.78,0,0,0,0.0,0.0,0,1,0
CUST_01489,SESS_001489,Standard,563,4,366.92,91.73,203,25,Mobile,Safari,Direct,North America,3,16,0,0,952,19,2,12,13,5,0.64,1,0,1,31.44,4.99,0,0,0
CUST_01490,SESS_001490,Standard,302,0,0.0,0.0,-1,-1,Desktop,Chrome,Social,North America,1,1,0,0,427,20,1,14,33,15,0.11,1,0,0,84.6,9.99,0,1,0
CUST_01491,SESS_001491,Guest,98,0,0.0,0.0,-1,-1,Desktop,Chrome,Paid Ad,North America,5,23,1,0,19,1,1,1,1,1,0.27,0,0,0,0.0,0.0,0,0,0
CUST_01492,SESS_001492,Standard,1329,15,1715.78,114.39,295,79,Mobile,Safari,Organic Search,Oceania,0,10,0,0,179,2,1,1,4,1,0.58,1,0,2,74.23,4.99,0,0,0
CUST_01493,SESS_001493,Guest,556,16,2103.72,131.48,73,89,Desktop,Chrome,Direct,Asia,3,2,0,0,300,4,2,3,9,3,0.32,1,1,0,0.0,0.0,0,0,0
CUST_01494,SESS_001494,Guest,41,1,110.03,110.03,166,34,Mobile,Chrome,Direct,Europe,3,2,0,0,160,10,1,6,21,5,0.95,0,0,0,0.0,0.0,1,0,0
CUST_01495,SESS_001495,Standard,990,2,129.52,64.76,79,42,Desktop,Chrome,Organic Search,Europe,0,1,0,0,2697,27,1,9,14,9,0.17,0,0,0,0.0,0.0,0,0,0
CUST_01496,SESS_001496,Standard,467,1,86.83,86.83,213,16,Mobile,Safari,Email,North America,3,4,0,0,614,8,4,4,4,1,0.61,1,0,0,28.39,4.99,0,0,0
CUST_01497,SESS_001497,Standard,439,4,468.84,117.21,309,27,Desktop,Safari,Organic Search,North America,5,23,1,0,1798,27,4,16,50,14,0.57,1,1,0,0.0,0.0,0,0,0
CUST_01498,SESS_001498,Standard,326,3,407.76,135.92,150,15,Desktop,Chrome,Organic Search,Asia,5,9,1,0,1789,17,1,10,33,15,0.13,0,0,0,0.0,0.0,0,0,0
CUST_01499,SESS_001499,Standard,568,10,974.94,97.49,223,29,Mobile,Safari,Email,Europe,2,23,0,0,932,14,1,8,31,15,0.85,0,0,0,0.0,0.0,0,0,0
CUST_01500,SESS_001500,Prime,32,3,317.21,105.74,4,21,Mobile,Safari,Direct,North America,1,7,0,0,51,1,1,1,4,0,0.27,0,0,0,0.0,0.0,0,0,1
CUST_01501,SESS_001501,Standard,411,14,1833.14,130.94,246,24,Mobile,Safari,Paid Ad,North America,3,23,0,0,849,21,1,13,50,5,0.76,0,0,1,0.0,0.0,1,0,0
CUST_01502,SESS_001502,Standard,1649,7,521.31,74.47,310,31,Mobile,Chrome,Organic Search,North America,2,23,0,0,1670,19,1,11,12,12,0.87,1,2,0,0.0,0.0,0,0,0
CUST_01503,SESS_001503,Guest,811,18,1365.77,75.88,325,6,Desktop,Edge,Direct,North America,0,4,0,0,77,2,2,1,2,1,0.14,0,0,0,0.0,0.0,0,0,0
CUST_01504,SESS_001504,Standard,1137,13,1828.57,140.66,122,5,Mobile,Safari,Email,North America,5,17,1,0,425,24,3,16,38,2,0.81,1,1,1,0.0,0.0,0,0,0
CUST_01505,SESS_001505,Standard,507,1,132.44,132.44,207,17,Mobile,Safari,Organic Search,North America,2,20,0,0,1839,20,1,7,31,4,0.6,0,0,0,0.0,0.0,0,0,0
CUST_01506,SESS_001506,Standard,55,12,1126.68,93.89,148,82,Mobile,Safari,Organic Search,North America,0,20,0,0,386,16,2,6,18,9,0.76,1,2,0,0.0,0.0,0,0,0
CUST_01507,SESS_001507,Standard,1579,3,442.7,147.57,219,75,Desktop,Safari,Organic Search,Europe,4,21,0,0,1501,17,1,10,15,0,0.6,1,0,0,261.39,0.0,0,0,0
CUST_01508,SESS_001508,Standard,1747,12,1748.69,145.72,296,71,Mobile,Chrome,Organic Search,North America,0,7,0,0,1456,15,1,6,27,1,0.49,1,0,0,189.18,0.0,1,0,1
CUST_01509,SESS_001509,Standard,1375,5,492.77,98.55,301,9,Mobile,Chrome,Organic Search,Europe,1,15,0,0,954,28,1,20,50,7,0.19,1,2,1,0.0,0.0,1,0,0
CUST_01510,SESS_001510,Prime,1352,8,495.27,61.91,324,7,Mobile,Chrome,Email,Europe,5,5,1,0,1418,25,3,7,28,12,0.91,1,0,0,73.76,0.0,0,1,0
CUST_01511,SESS_001511,Prime,545,16,649.02,40.56,231,59,Mobile,Edge,Email,North America,2,0,0,1,531,27,1,9,30,12,0.61,0,0,0,0.0,0.0,0,0,0
CUST_01512,SESS_001512,Prime,1293,1,76.58,76.58,5,86,Mobile,Chrome,Paid Ad,Europe,2,10,0,0,1394,14,1,8,9,9,0.56,0,0,0,0.0,0.0,0,0,0
CUST_01513,SESS_001513,Prime Student,195,15,1815.2,121.01,103,19,Desktop,Chrome,Email,North America,3,7,0,0,1842,24,4,15,22,6,0.55,1,0,0,286.1,9.99,0,0,0
CUST_01514,SESS_001514,Guest,412,13,865.21,66.55,150,22,Mobile,Safari,Organic Search,Oceania,4,12,0,0,336,11,2,7,26,11,0.83,4,2,0,201.22,9.99,0,0,0
CUST_01515,SESS_001515,Guest,636,16,922.61,57.66,182,-1,Mobile,Safari,Direct,North America,4,1,0,0,1188,21,1,11,15,15,0.59,1,0,0,76.61,0.0,0,0,0
CUST_01516,SESS_001516,Guest,1102,1,108.88,108.88,220,68,Desktop,App,Organic Search,Europe,1,14,0,0,2094,21,2,9,38,14,0.8,2,0,0,36.83,0.0,0,1,0
CUST_01517,SESS_001517,Standard,1790,5,493.18,98.64,124,86,Desktop,Chrome,Organic Search,Asia,5,9,1,1,55,3,1,2,6,2,0.48,0,0,0,0.0,0.0,0,0,0
CUST_01518,SESS_001518,Prime,1680,4,414.68,103.67,220,21,Desktop,Chrome,Email,Oceania,1,11,0,0,2037,23,1,13,50,10,0.33,2,0,0,153.38,4.99,0,1,0
CUST_01519,SESS_001519,Guest,1106,7,186.73,26.68,162,58,Mobile,Safari,Social,Europe,5,12,1,0,232,2,2,1,3,1,0.2,2,0,0,61.86,4.99,0,0,0
CUST_01520,SESS_001520,Prime,741,8,624.83,78.1,131,55,Mobile,Safari,Direct,North America,5,4,1,0,1151,12,3,3,8,4,0.96,3,1,0,123.49,0.0,0,0,0
CUST_01521,SESS_001521,Guest,136,6,752.69,125.45,209,3,Desktop,Safari,Organic Search,Asia,0,18,0,0,629,17,2,11,34,15,0.59,2,1,0,296.46,4.99,0,0,0
CUST_01522,SESS_001522,Prime,538,24,3552.38,148.02,336,41,Desktop,Safari,Email,Europe,2,9,0,0,1430,14,1,8,24,11,0.39,2,1,0,292.19,9.99,0,0,0
CUST_01523,SESS_001523,Standard,688,35,1243.57,35.53,18,58,Mobile,Chrome,Organic Search,North America,5,6,1,0,1067,11,3,6,28,11,0.95,0,0,0,0.0,0.0,0,0,0
CUST_01524,SESS_001524,Guest,718,0,0.0,0.0,-1,-1,Mobile,Safari,Email,Europe,4,4,0,0,2981,27,1,17,18,2,0.68,1,0,0,223.03,0.0,0,0,0
CUST_01525,SESS_001525,Standard,932,10,639.23,63.92,34,60,Desktop,Safari,Direct,Europe,5,13,1,1,348,10,2,5,24,5,1.0,0,0,0,0.0,0.0,0,0,0
CUST_01526,SESS_001526,Guest,305,11,791.25,71.93,298,23,Mobile,Edge,Email,Europe,2,18,0,0,574,13,2,6,25,7,0.76,0,0,0,0.0,0.0,0,0,1
CUST_01527,SESS_001527,Guest,1334,21,1996.51,95.07,164,57,Mobile,App,Organic Search,North America,3,1,0,0,2997,28,1,17,18,15,0.83,1,0,0,269.07,4.99,0,0,0
CUST_01528,SESS_001528,Standard,387,4,157.1,39.28,3,47,Mobile,Safari,Organic Search,Asia,6,18,1,0,390,4,1,2,8,3,0.18,0,0,0,0.0,0.0,0,0,0
CUST_01529,SESS_001529,Prime,724,8,283.87,35.48,72,7,Tablet,Safari,Paid Ad,North America,2,19,0,0,1799,26,1,14,41,15,0.77,3,1,0,298.42,0.0,1,0,1
CUST_01530,SESS_001530,Standard,914,2,87.77,43.88,29,27,Mobile,App,Social,Oceania,2,4,0,0,1009,12,1,3,5,0,0.57,0,0,0,0.0,0.0,0,0,0
CUST_01531,SESS_001531,Standard,548,15,533.68,35.58,246,2,Desktop,Edge,Direct,North America,3,7,0,0,1018,10,1,3,14,0,0.29,2,0,3,288.58,9.99,0,0,0
CUST_01532,SESS_001532,Standard,505,5,114.41,22.88,73,58,Mobile,Safari,Paid Ad,North America,6,22,1,0,311,16,2,9,23,4,0.14,0,0,0,0.0,0.0,0,0,0
CUST_01533,SESS_001533,Prime,387,20,2811.65,140.58,112,45,Mobile,Chrome,Email,North America,3,12,0,0,428,5,1,1,4,0,0.14,1,0,1,162.07,0.0,0,0,0
