AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,year,at_phase,ap_phase,ah_phase,afdp_phase,gtep_phase,in_pocket,target_real,target
12.851,1002.2,88.92,5.3235,26.883,1097.3,549.59,143.7,12.416,2012,-1.30278,-2.90687,1.46499,2.8272,1.34252,0,0,0
12.484,1003,92.216,5.0419,24.542,1085.3,550.11,133.99,11.871,2012,-1.38948,-2.8311,2.05946,2.60117,-0.520265,0,0,0
12.106,1003.5,91.992,5.015,24.647,1085.8,550.23,134.65,11.875,2012,-1.52218,-2.78933,2.05798,2.58828,-0.46021,0,0,0
12.223,1003.8,84.969,4.7797,24.513,1085.4,550.19,133.94,11.995,2012,-1.45579,-2.78553,0.771634,2.36904,-0.562444,0,0,0
11.786,1004.4,77.992,4.6471,24.39,1084.6,549.73,133.74,11.809,2012,-1.56091,-2.69101,-0.352478,2.22353,-0.642776,0,0,0
11.016,1005,77.355,3.9351,19.586,1050.4,546.34,111.6,10.436,2012,-1.78957,-2.57784,-0.453345,-0.0551436,-2.5807,0,1,1
10.385,1005.2,78.493,3.8825,19.528,1047.9,544.99,111.08,10.422,2012,-1.96163,-2.56302,-0.311284,-0.189914,-2.67425,0,1,1
10.695,1005.3,73.419,3.7831,19.344,1051.1,547.81,110.72,10.355,2012,-1.84299,-2.56893,-0.987613,-0.495903,-2.78455,0,0,0
10.147,1005.4,75.595,3.8633,19.46,1047,544.44,110.72,10.399,2012,-2.04996,-2.52122,-0.693707,-0.2382,-2.72685,0,1,1
10.484,1005.8,72.717,3.853,19.356,1050,547.05,110.71,10.396,2012,-1.90878,-2.45657,-1.04844,-0.273118,-2.80621,0,1,1
9.58,1006,79.936,3.9083,19.524,1045,543.11,110.71,10.415,2012,-2.15865,-2.41917,-0.127556,-0.0777623,-2.67971,0,1,1
9.5177,1006.4,86.804,3.9771,19.483,1046.3,543.92,110.69,10.405,2012,-2.14794,-2.30805,1.07066,0.130321,-2.6801,0,1,1
11.237,1007,80.115,4.3302,21.941,1067.2,548.28,121.91,11.157,2012,-1.7429,-2.14795,-0.0466302,1.39279,-1.83865,0,0,0
12.611,1007.4,83.727,5.5897,29.735,1097.9,540.57,150.37,13.12,2012,-1.36262,-1.99275,0.575842,2.93366,1.73326,0,0,0
13.772,1007.8,74.028,5.5729,29.884,1099.9,541.29,150.71,13.047,2012,-1.04449,-1.92392,-0.870671,2.92852,1.77227,0,0,0
14.746,1007.6,68.646,5.5424,29.45,1099.8,542.86,149.25,12.96,2012,-0.786086,-1.99541,-1.5256,2.946,1.64076,0,0,0
15.256,1007.5,64.994,4.8966,24.71,1085.2,549.27,133.06,11.964,2012,-0.670316,-2.00577,-1.8726,2.53037,-0.379008,0,0,0
16.092,1007,59.982,6.1594,32.708,1100,531.71,155.51,13.765,2012,-0.41229,-2.1576,-2.30989,3.10284,2.77798,0,0,0
16.931,1006.2,59.564,5.7027,29.896,1099.7,540.82,149.8,13.137,2012,-0.215108,-2.32836,-2.32518,2.99025,1.75281,0,0,0
17.201,1005.6,61.552,4.8775,24.552,1084.2,549.84,131.91,11.962,2012,-0.157975,-2.51041,-2.19644,2.49002,-0.520067,0,0,0
17.1,1005.1,66.536,4.9326,24.738,1085.6,550.24,132.67,11.924,2012,-0.156939,-2.60808,-1.76096,2.58166,-0.314131,0,0,0
17.637,1004.7,61.288,4.9691,25.059,1087.9,549.88,133.7,11.957,2012,-0.0436081,-2.6325,-2.18149,2.5844,-0.0600112,0,0,0
17.394,1004.4,65.122,4.8561,24.727,1085.6,550.28,132.65,11.824,2012,-0.096698,-2.69512,-1.88292,2.50449,-0.380228,0,0,0
15.629,1003.9,74.41,5.7497,30.785,1099.3,537.74,152.75,13.349,2012,-0.553588,-2.76365,-0.826202,2.99297,2.12119,0,0,0
14.749,1003.9,75.59,5.5596,29.47,1099.8,542.26,150.12,13.017,2012,-0.779016,-2.76206,-0.689215,2.95251,1.64091,0,0,0
14.009,1004.1,78.356,4.8333,24.962,1087.2,550.09,135.3,11.945,2012,-1.00094,-2.71167,-0.325681,2.44696,-0.176464,0,0,0
12.892,1004,82.074,4.7927,24.507,1085.2,550.08,133.74,11.882,2012,-1.29498,-2.75482,0.256394,2.38827,-0.569106,0,0,0
12.128,1003.9,84.586,4.8409,24.638,1086,550.33,134.47,11.981,2012,-1.52322,-2.7434,0.720316,2.44161,-0.480932,0,0,0
11.585,1003.8,87.378,4.8751,24.669,1086.1,549.92,134.55,11.997,2012,-1.60283,-2.77482,1.14587,2.52361,-0.455496,0,0,0
13.119,1003.5,82.711,4.8464,24.738,1086.4,550.07,133.71,11.854,2012,-1.21014,-2.76339,0.374449,2.46026,-0.380201,0,0,0
13.566,1003.4,81.531,4.8294,24.833,1085.2,550.32,133.62,11.718,2012,-1.12822,-2.81677,0.162806,2.42496,-0.268683,0,0,0
13.081,1002.9,83.544,4.0373,19.813,1055.8,549.84,111.96,10.522,2012,-1.23961,-2.87778,0.525522,0.287316,-2.48777,0,0,0
11.436,1002.4,83.305,4.0724,19.579,1048.4,546.05,110.69,10.356,2012,-1.67443,-2.91357,0.460496,0.460478,-2.60164,0,1,1
10.111,1001.9,86.377,4.1487,19.461,1049,546.6,110.71,10.366,2012,-2.03039,-2.92953,1.03186,0.752123,-2.67259,0,1,1
9.8025,1001.6,88.849,4.1345,19.449,1049.4,547,110.7,10.359,2012,-2.0496,-2.9957,1.4751,0.703798,-2.70831,0,1,1
10.278,1001.6,89.08,4.0867,19.365,1051.2,548.27,110.72,10.367,2012,-1.99051,-2.96171,1.48486,0.500756,-2.7457,0,1,1
12.612,1001.5,82.68,4.4881,22.23,1070.6,550.13,122.23,11.214,2012,-1.32554,-2.97848,0.371539,1.94641,-1.79619,0,0,0
15.168,1001.8,73.431,4.8512,24.487,1084,550.08,131.46,11.763,2012,-0.647045,-2.96436,-0.958566,2.50039,-0.573199,0,0,0
16.454,1002.1,70.894,4.9047,24.613,1085.1,550.27,131.81,11.721,2012,-0.371959,-2.92838,-1.26194,2.52531,-0.487232,0,0,0
17.115,1002.1,72.096,4.1532,19.952,1056.8,550.01,111.4,10.489,2012,-0.189747,-2.93937,-1.10836,0.760013,-2.39529,0,0,0
18.544,1001.9,67.375,4.1629,19.956,1056.5,549.97,110.73,10.486,2012,0.204801,-2.92007,-1.62056,0.80581,-2.42932,0,0,0
19.338,1001.5,64.097,4.1886,20.081,1057,549.96,110.99,10.55,2012,0.407002,-2.93409,-1.96086,0.906519,-2.29574,0,0,0
19.359,1001.3,65.672,4.1509,19.964,1056.6,550.19,110.69,10.443,2012,0.41634,-2.97524,-1.78285,0.748428,-2.40262,0,1,1
19.827,1001,65.294,4.2571,20.403,1057,549.94,110.72,10.502,2012,0.558399,-2.99041,-1.856,1.16309,-2.19259,0,0,0
20.151,1001.3,64.315,4.212,20.31,1057.4,550.04,110.71,10.488,2012,0.617842,-2.94536,-1.94406,0.963694,-2.20913,0,0,0
19.619,1002.3,66.912,4.1034,19.991,1056.6,550.01,110.72,10.472,2012,0.463216,-2.92603,-1.66917,0.587686,-2.37647,0,0,0
14.971,1004.5,81.56,4.0195,19.431,1054.1,549.7,110.74,10.47,2012,-0.7166,-2.70272,0.169863,0.270359,-2.70428,0,1,1
10.73,1006,95.614,4.6343,22.496,1069.5,547.38,124.9,11.304,2012,-1.88896,-2.41125,2.61058,2.21494,-1.75855,0,0,0
9.7444,1008,94.785,4.9123,24.501,1086,549.89,135.23,11.979,2012,-2.10085,-1.86346,2.49029,2.53408,-0.566161,0,0,0
9.0928,1009.7,94.284,4.809,24.047,1084.1,549.96,133.69,11.902,2012,-2.24398,-1.25241,2.40928,2.41224,-0.995947,0,0,0
8.3819,1010.6,95.95,4.8254,24.016,1084.4,550.05,134.21,11.848,2012,-2.40331,-0.937986,2.67702,2.43334,-1.02151,0,0,0
7.544,1011.8,97.514,4.8837,23.948,1084.1,550.15,134.3,11.85,2012,-2.56659,-0.387416,2.85761,2.47951,-1.06154,0,0,0
6.2941,1012.6,98.379,4.4303,20.216,1044.7,538.83,114.1,10.732,2012,-2.75896,0.0256635,2.92788,1.73488,-2.25821,0,1,1
5.8088,1013,100.14,5.0658,24.072,1085.2,549.71,133.48,11.874,2012,-2.78253,0.219569,3.06382,2.58353,-0.934598,0,0,0
6.2205,1013.2,100.17,5.0369,24.223,1086.1,549.93,134.31,11.887,2012,-2.79033,0.251908,3.14159,2.62313,-0.849981,0,0,0
6.6964,1013.3,100.16,4.341,20.069,1059.6,549.39,114.39,10.655,2012,-2.69495,0.28123,3.0925,1.43836,-2.32772,0,1,1
7.2194,1013.1,100.14,4.1364,19.432,1056,550,110.64,10.467,2012,-2.6098,0.194251,3.12067,0.699972,-2.73727,0,1,1
7.9963,1013.6,97.845,4.1208,19.479,1056,549.97,110.64,10.456,2012,-2.46696,0.391753,2.87154,0.607354,-2.71025,0,1,1
7.9468,1014,95.461,4.1026,19.392,1055.5,549.83,110.97,10.532,2012,-2.48607,0.564583,2.62686,0.584975,-2.73086,0,1,1
7.5976,1014.6,94.657,4.1499,19.53,1056.5,549.52,112.52,10.583,2012,-2.55816,0.786691,2.49211,0.763246,-2.62339,0,1,1
7.5437,1015,94.194,4.7442,23.549,1080.5,549.98,131.18,11.657,2012,-2.5321,0.935659,2.41073,2.32088,-1.38421,0,0,0
8.0626,1015.2,94.337,5.016,25.506,1091.3,550.09,139.54,12.179,2012,-2.44577,1.00409,2.45418,2.63135,0.481912,0,0,0
9.1867,1015.8,90.103,4.923,25.61,1092.2,550.03,139.53,12.215,2012,-2.20874,1.20643,1.69618,2.55687,0.602835,0,0,0
10.465,1016.1,84.012,4.6886,24.496,1085.8,550.02,134.12,11.882,2012,-1.91622,1.2789,0.572406,2.30293,-0.583542,0,0,0
11.512,1016.4,83.988,4.7532,24.479,1085.7,549.98,134.05,12.012,2012,-1.61091,1.38148,0.57817,2.34723,-0.5837,0,0,0
12.172,1016.2,82.439,4.7617,24.503,1086.1,550.05,134.01,11.969,2012,-1.50671,1.31121,0.290366,2.33939,-0.569445,0,0,0
12.8,1016,78.646,4.7489,24.486,1085.7,549.97,133.67,11.874,2012,-1.30659,1.29475,-0.24122,2.3556,-0.586826,0,0,0
13.288,1015.6,68.414,4.7454,24.571,1086,549.96,133.66,11.875,2012,-1.15343,1.11796,-1.53171,2.33501,-0.55408,0,0,0
13.303,1015.3,58.964,4.7452,24.615,1086.1,550.12,133.66,11.894,2012,-1.1666,1.01392,-2.36363,2.34985,-0.463782,0,0,0
13.125,1015,61.577,4.7604,24.751,1086.9,550.08,134.55,11.928,2012,-1.21568,0.907423,-2.17996,2.3821,-0.3502,0,0,0
12.653,1014.8,64.328,4.7101,24.57,1085.9,550.06,133.87,11.915,2012,-1.37021,0.834043,-1.91979,2.31513,-0.494725,0,0,0
11.34,1014.7,74.867,4.7941,25.461,1090.8,549.85,138.49,12.111,2012,-1.67795,0.79101,-0.737047,2.42041,0.482427,0,0,0
10.506,1015,78.224,4.6301,24.439,1085,550.14,134.21,11.764,2012,-1.93533,0.866298,-0.339342,2.22777,-0.594304,0,0,0
10.212,1015.4,78.741,4.5661,24.264,1084.4,550.15,133.71,11.946,2012,-1.9607,1.09047,-0.255526,2.09479,-0.778916,0,0,0
9.4016,1015.6,81.178,4.6996,24.407,1085.5,550.23,134.89,11.83,2012,-2.1766,1.13034,0.131658,2.27875,-0.659341,0,0,0
7.9999,1015.9,85.801,4.7399,23.97,1082.7,549.96,133.58,11.695,2012,-2.44027,1.19364,0.92055,2.32,-1.05445,0,0,0
7.1834,1015.9,87.541,4.8089,24.196,1084.4,550.07,134.65,11.878,2012,-2.62194,1.19741,1.23356,2.43205,-0.869784,0,0,0
6.4643,1015.6,88.827,4.81,24.122,1084.1,550.13,134.41,11.874,2012,-2.70745,1.11727,1.50666,2.39835,-0.946924,0,0,0
6.2771,1015.4,89.148,4.3061,21.12,1063,548.05,118.61,10.945,2012,-2.77543,1.09046,1.53712,1.33929,-2.01536,0,1,1
6.2723,1015.4,87.875,4.0834,19.491,1055.3,549.43,111.18,10.524,2012,-2.76879,1.08491,1.30984,0.485793,-2.68693,0,1,1
6.1406,1015.3,86.856,4.0728,19.429,1055,549.46,111.04,10.585,2012,-2.78038,1.06906,1.12942,0.449948,-2.73622,0,1,1
5.8519,1016,87.812,4.1929,20.366,1060.3,549.09,115.62,10.8,2012,-2.81277,1.25915,1.269,0.850245,-2.1597,0,1,1
6.5204,1016.5,90.781,4.7958,24.059,1083.8,549.94,133.66,11.82,2012,-2.75584,1.42051,1.82325,2.41451,-1.00348,0,0,0
8.5815,1016.8,95.871,5.4805,28.233,1091.6,541.05,145.05,12.778,2012,-2.36783,1.5131,2.68003,2.90808,1.46015,0,0,0
11.428,1017.3,93.642,4.9069,24.697,1085.8,549.45,133.99,11.923,2012,-1.68907,1.67686,2.3466,2.48372,-0.416404,0,0,0
13.024,1017.4,86.272,4.8443,24.657,1086.3,549.89,133.86,12.069,2012,-1.25608,1.64933,1.01014,2.46975,-0.401561,0,0,0
13.89,1017.3,82.56,4.818,24.669,1086.7,549.81,133.69,12.07,2012,-1.02856,1.66898,0.395504,2.44816,-0.419592,0,0,0
14.657,1017,79.817,4.8099,24.737,1086.9,549.62,133.69,12.068,2012,-0.775814,1.61613,-0.105141,2.44621,-0.325496,0,0,0
15.65,1016.6,73.466,4.8714,25.02,1088.2,549.98,134.26,12.02,2012,-0.546932,1.4518,-0.942705,2.50856,-0.0738922,0,0,0
16.163,1016.2,70.4,5.4661,29.057,1099.6,543.14,147.97,12.983,2012,-0.410511,1.31285,-1.33393,2.92051,1.53475,0,0,0
16.132,1015.8,73.936,5.4468,29.253,1099.6,542.67,148.67,12.92,2012,-0.408417,1.24053,-0.913828,2.88501,1.62747,0,0,0
15.887,1015.4,74.911,5.1511,27.293,1099.6,549.66,143.79,12.455,2012,-0.469296,1.07749,-0.79267,2.67451,1.41716,0,0,0
15.482,1015.2,78.51,4.7707,24.884,1087.1,550.24,133.83,11.868,2012,-0.566102,0.979651,-0.278487,2.39351,-0.222769,0,0,0
14.746,1015.2,82.832,4.8887,24.856,1086.8,549.77,133.99,11.888,2012,-0.793564,0.980213,0.374718,2.46958,-0.299032,0,0,0
13.951,1015.4,86.05,4.8706,24.721,1086,550.13,133.67,11.907,2012,-0.987537,1.07977,0.948706,2.49369,-0.343739,0,0,0
13.354,1015.7,88.711,4.9838,24.653,1085.9,550.19,133.68,11.96,2012,-1.14921,1.18665,1.48109,2.55922,-0.419872,0,0,0
13.016,1015.6,89.988,5.0393,24.503,1085.3,550.11,133.14,11.874,2012,-1.28083,1.14203,1.66167,2.63616,-0.589808,0,0,0
12.674,1015.8,90.289,4.9911,24.278,1083.9,550.17,132.25,11.796,2012,-1.35476,1.22781,1.72969,2.58047,-0.748358,0,0,0
12.206,1016,90.547,4.4586,20.664,1061,549.21,116.36,10.835,2012,-1.44498,1.25237,1.79658,1.8721,-2.10067,0,0,0
11.108,1016,91.451,4.3709,19.841,1053.1,546.92,112.55,10.548,2012,-1.73784,1.26987,1.96059,1.57094,-2.43868,0,1,1
10.741,1015.6,93.073,4.3596,19.509,1049.8,546.35,110.66,10.497,2012,-1.8457,1.16117,2.25447,1.50463,-2.66628,0,1,1
10.301,1015.4,91.778,4.3857,19.489,1051,547.17,111.02,10.494,2012,-1.93729,1.08796,2.0499,1.59907,-2.68341,0,1,1
9.2585,1015.5,92.222,4.4024,19.657,1044.4,542.07,110.68,10.458,2012,-2.23451,1.08008,2.07695,1.66776,-2.59331,0,1,1
8.8932,1015.7,93.417,4.475,19.977,1040.8,538.62,110.92,10.486,2012,-2.27555,1.16718,2.29498,1.93185,-2.37614,0,1,1
8.4635,1016,93.91,4.505,19.882,1039.6,538.06,110.68,10.514,2012,-2.38403,1.28732,2.36284,1.98911,-2.47147,0,1,1
8.3597,1016.3,95.043,4.5126,19.653,1043.8,541.48,110.69,10.566,2012,-2.3795,1.36749,2.54138,1.9963,-2.55563,0,1,1
9.2776,1016.7,97.436,5.0183,22.842,1070.4,546.79,125.93,11.472,2012,-2.20276,1.46225,2.80187,2.62988,-1.62262,0,0,0
11.524,1016.8,98.618,6.5332,32.949,1099.6,530.21,158.05,13.957,2012,-1.614,1.54772,2.94364,3.1297,2.82867,0,0,0
14.043,1016.9,89.856,6.0984,32.206,1099.9,532.83,155.4,13.758,2012,-0.952327,1.54521,1.66989,3.09958,2.61662,0,0,0
15.144,1016.8,83.215,5.9178,31.716,1099.8,534.04,154.27,13.601,2012,-0.654176,1.5353,0.516593,3.07751,2.45181,0,0,0
15.571,1016.7,82.193,5.7273,30.732,1100,538.07,151.81,13.362,2012,-0.562562,1.50568,0.327635,2.96944,2.10477,0,0,0
16.147,1016.2,79.582,5.7301,30.549,1099.8,538.76,151.03,13.281,2012,-0.450421,1.32535,-0.140071,3.00317,2.05635,0,0,0
17.299,1015.7,71.745,5.4957,29.196,1100.3,542.89,147.6,13.002,2012,-0.155442,1.17187,-1.16175,2.92137,1.58041,0,0,0
18.139,1014.8,69.079,6.122,33.119,1100.2,529.94,155.03,13.865,2012,0.0597063,0.827558,-1.47794,3.13677,2.92863,0,0,0
18.67,1014.1,67.116,5.774,31.04,1100,536.86,151.27,13.447,2012,0.28178,0.603393,-1.68162,2.97908,2.23275,0,0,0
18.487,1013.8,67.975,5.7798,31.188,1100.4,536.76,151.49,13.532,2012,0.169223,0.483446,-1.62072,2.98875,2.298,0,0,0
18.98,1014.1,65.882,5.2822,27.682,1100.1,548.25,143.35,12.688,2012,0.303733,0.578583,-1.79329,2.82945,1.41689,0,0,0
17.898,1014.3,71.53,5.1063,26.509,1097.4,549.9,140.9,12.504,2012,0.0634072,0.674982,-1.20091,2.67633,1.21593,0,0,0
16.294,1014.5,78.27,5.2132,27.449,1099.1,547.83,144.37,12.641,2012,-0.388077,0.739176,-0.336155,2.73289,1.42779,0,0,0
16.132,1014.2,80.223,4.9515,25.745,1092.7,549.58,137.78,12.077,2012,-0.418644,0.633164,-0.0487792,2.55737,0.747958,0,0,0
16.47,1013.9,79.977,4.8185,24.804,1087.1,549.92,133.32,11.917,2012,-0.312013,0.542469,-0.0983584,2.42923,-0.325807,0,0,0
16.615,1013.9,80.331,4.7541,24.486,1085.7,550.17,132.06,11.844,2012,-0.290004,0.539264,-0.0221422,2.35827,-0.574907,0,0,0
16.925,1013.9,78.684,4.0449,20.099,1057.7,549.22,111.99,10.667,2012,-0.221109,0.554551,-0.269502,0.368498,-2.27919,0,0,0
16.099,1014.1,85.043,4.0731,19.528,1054.8,549.72,110.37,10.453,2012,-0.452381,0.602899,0.750695,0.439597,-2.65648,0,1,1
15.228,1013.7,90.742,4.3267,19.672,1056.2,549.95,111.32,10.468,2012,-0.647558,0.435572,1.81941,1.3979,-2.54944,0,1,1
14.907,1013.5,90.733,4.3967,19.51,1055.1,549.91,110.62,10.402,2012,-0.751698,0.366882,1.84728,1.6464,-2.65664,0,1,1
14.381,1013.3,90.495,4.3241,19.455,1055,549.98,110.65,10.39,2012,-0.901407,0.266014,1.74147,1.42563,-2.69488,0,1,1
13.863,1013.4,90.231,4.3092,19.408,1054.4,549.87,110.66,10.399,2012,-1.01153,0.352074,1.76039,1.3412,-2.71794,0,1,1
13.064,1013.7,91.424,4.3024,19.3,1054.2,549.66,110.64,10.378,2012,-1.26052,0.498694,1.94021,1.29818,-2.80964,0,1,1
12.878,1013.9,92.328,4.3099,19.346,1052.4,548.63,110.17,10.294,2012,-1.33033,0.50945,2.10565,1.33946,-2.77514,0,1,1
13.044,1014.1,93.153,4.9077,22.819,1074.6,549.8,125.75,11.398,2012,-1.25331,0.598121,2.27407,2.50197,-1.67804,0,0,0
13.812,1014.1,94.057,5.9341,29.287,1094,539.32,146.84,13.032,2012,-1.04953,0.627158,2.40876,3.04361,1.59256,0,0,0
15.448,1014.2,92.705,6.1461,31.321,1100,535.87,153.3,13.524,2012,-0.575831,0.665619,2.17626,3.09103,2.33775,0,0,0
17.741,1014,83.39,5.902,31.165,1100,536.53,151.11,13.481,2012,0.0194444,0.565785,0.499306,3.02422,2.2706,0,0,0
19.221,1013.5,74.965,5.8381,30.812,1099.9,537.71,150.18,13.371,2012,0.39007,0.370385,-0.78304,3.02154,2.12648,0,0,0
20.097,1012.7,69.66,5.8039,30.769,1100.2,538.1,149.17,13.412,2012,0.625649,-0.00018172,-1.41338,3.04035,2.1414,0,0,0
21.313,1012.1,61.482,5.8036,30.757,1100.2,538.37,148.72,13.477,2012,0.957352,-0.199106,-2.17111,3.03157,2.15025,0,0,0
20.932,1011.4,71.167,5.7464,30.766,1100.1,538.32,149.84,13.411,2012,0.829197,-0.555751,-1.27386,2.98708,2.11774,0,0,0
19.317,1010.8,76.043,4.8961,25.36,1089,549.99,134.25,12.003,2012,0.405348,-0.804902,-0.618136,2.55265,0.303146,0,0,0
19.07,1010.2,71.563,4.8507,25.255,1088.9,550.13,133.64,11.989,2012,0.339144,-1.06942,-1.23378,2.46579,0.184501,0,0,0
19.176,1010.2,68.963,4.8582,25.329,1088.9,549.78,133.63,12.027,2012,0.352491,-1.073,-1.50324,2.46447,0.261315,0,0,0
18.585,1010.5,72.259,4.8719,25.066,1088.1,549.92,133.63,11.997,2012,0.178339,-0.940831,-1.15462,2.46055,-0.0477449,0,0,0
17.423,1010.7,79.298,4.8438,25.023,1087.8,549.91,133.64,11.986,2012,-0.0917342,-0.903602,-0.21096,2.45951,-0.115256,0,0,0
17.124,1011.1,79.435,4.8371,25.006,1087.8,549.69,133.63,11.986,2012,-0.169261,-0.646741,-0.156173,2.4348,-0.0945906,0,0,0
17.254,1010.7,78.862,4.8569,25.259,1089.2,549.99,134.39,12.036,2012,-0.119528,-0.915896,-0.229556,2.4732,0.193347,0,0,0
17.459,1010,79.612,4.9006,25.154,1088.9,550.19,134.54,11.975,2012,-0.0770306,-1.16126,-0.159163,2.57085,0.0870629,0,0,0
16.993,1009.5,82.726,4.04,19.805,1056.9,550.19,111.38,10.576,2012,-0.179544,-1.31846,0.380585,0.342733,-2.49984,0,0,0
16.917,1008.9,85.008,4.054,19.783,1056.2,549.98,110.99,10.51,2012,-0.228335,-1.52058,0.781785,0.374872,-2.51392,0,0,0
16.649,1008.2,86.479,4.1215,19.7,1055.8,549.88,110.68,10.434,2012,-0.262586,-1.76033,1.02672,0.64274,-2.56424,0,0,0
15.771,1007.8,93.231,4.2526,19.605,1055.4,549.94,110.69,10.412,2012,-0.549574,-1.92288,2.21517,1.10988,-2.58999,0,0,0
15.343,1007.1,91.331,4.2252,19.575,1055,549.99,110.7,10.39,2012,-0.630365,-2.15346,1.91139,1.07128,-2.6588,0,0,0
14.585,1006.5,93.284,4.4478,19.519,1054.8,550.05,110.73,10.37,2012,-0.803222,-2.30385,2.26704,1.80621,-2.64735,0,0,0
14.136,1006.1,93.05,4.44,19.442,1054.5,550,110.71,10.366,2012,-0.960115,-2.37289,2.21439,1.80436,-2.70545,0,0,0
13.548,1006,93.629,4.5099,19.45,1053.7,549.68,110.67,10.317,2012,-1.13096,-2.4135,2.32417,1.98717,-2.7075,0,1,1
14.009,1005.7,94.694,5.1502,23.47,1077.5,550.06,127.59,11.44,2012,-0.974281,-2.47114,2.52136,2.67736,-1.4217,0,0,0
15.828,1005.7,90.615,5.7406,29.519,1095,539.87,145.96,12.92,2012,-0.478214,-2.4562,1.80809,2.99332,1.63306,0,0,0
18.021,1005.8,74.963,5.7474,30.681,1100.1,538.71,150.14,13.357,2012,0.0181388,-2.45901,-0.783979,3.02725,2.06065,0,0,0
18.938,1005.7,73.207,5.8274,30.931,1100.3,537.79,150.43,13.464,2012,0.312663,-2.46267,-0.955197,3.00409,2.2105,0,0,0
19.879,1005.1,69.626,5.966,31.596,1099.9,535.97,152.23,13.468,2012,0.524535,-2.56984,-1.38657,3.05307,2.42534,0,0,0
20.839,1004.7,64.898,5.8502,30.679,1099.9,538.83,150.51,13.303,2012,0.837546,-2.67144,-1.91408,2.9994,2.08182,0,0,0
21.365,1004.2,67.484,5.9264,30.673,1099.9,538.44,150.71,13.281,2012,0.942069,-2.69005,-1.64581,3.07458,2.08087,0,0,0
21.643,1003.5,71.25,5.0941,25.565,1089.3,549.63,134.43,11.975,2012,1.07861,-2.77357,-1.23646,2.65654,0.529757,0,0,0
21.916,1002.9,68.117,5.0946,25.458,1088.8,549.57,133.72,11.872,2012,1.11585,-2.88757,-1.56386,2.6717,0.425634,0,0,0
21.368,1002.6,69.955,4.1608,20.296,1058.4,549.79,111.44,10.554,2012,0.983968,-2.91343,-1.39864,0.766043,-2.23155,0,0,0
20.402,1002.4,73.725,4.0762,20.078,1056.6,550.25,110.76,10.465,2012,0.679848,-2.89112,-0.914942,0.454979,-2.31223,0,0,0
19.042,1002.5,80.181,4.067,19.946,1056.4,550.01,110.78,10.473,2012,0.355291,-2.94194,-0.0530904,0.417824,-2.37463,0,0,0
18.158,1002.9,82.313,4.0505,19.861,1056,549.99,110.78,10.453,2012,0.103298,-2.86184,0.290242,0.376796,-2.43445,0,0,0
17.385,1003.3,85.264,4.0647,19.724,1055.4,550.02,110.78,10.466,2012,-0.111704,-2.84603,0.833061,0.383514,-2.54887,0,0,0
16.99,1003.5,87.241,4.7467,23.542,1078.2,549.92,127.24,11.493,2012,-0.191731,-2.82082,1.16857,2.31926,-1.35046,0,0,0
17.109,1003.5,86.483,5.0067,25.139,1088.2,549.84,134.23,12.097,2012,-0.18202,-2.79146,1.02981,2.63197,0.067499,0,0,0
16.449,1003.4,88.965,4.6423,22.548,1073.2,550.19,123.56,11.248,2012,-0.341234,-2.80265,1.46154,2.22427,-1.70312,0,0,0
16.149,1003.2,91.077,4.1972,19.715,1056,550.02,111.37,10.454,2012,-0.42752,-2.84019,1.87606,0.952052,-2.54186,0,0,0
16.812,1003,92.134,4.2255,19.924,1056.5,549.83,111.18,10.45,2012,-0.285892,-2.84428,2.06307,1.04548,-2.43232,0,0,0
17.364,1002.7,90.914,4.2622,20.089,1057.6,549.97,111.73,10.496,2012,-0.127309,-2.88018,1.82896,1.14832,-2.32892,0,0,0
17.203,1002.5,91.216,4.2398,19.932,1057,550.1,111.73,10.502,2012,-0.134795,-2.90518,1.90032,1.09356,-2.41761,0,1,1
16.972,1002.4,90.788,4.2145,19.684,1055.8,550.03,110.88,10.457,2012,-0.223944,-2.86914,1.83385,1.00901,-2.55694,0,0,0
16.653,1002.8,91.667,4.2352,19.6,1055.5,550.04,110.71,10.416,2012,-0.278943,-2.84818,1.98465,1.08344,-2.6082,0,0,0
16.445,1003.3,93.921,4.3031,19.884,1056.8,549.99,111.79,10.496,2012,-0.35603,-2.83904,2.38022,1.33154,-2.44891,0,0,0
16.769,1003.4,93.308,6.227,31.319,1099.9,536.44,152.95,13.424,2012,-0.314105,-2.83579,2.28499,3.10752,2.32871,0,0,0
17.7,1003.6,89.808,6.1046,30.707,1100,538.31,151.17,13.359,2012,-0.03636,-2.76799,1.65575,3.11383,2.07122,0,0,0
18.799,1003.8,84.972,5.9717,30.615,1099.9,538.59,150.23,13.345,2012,0.287852,-2.78396,0.800275,3.05857,2.05657,0,0,0
19.372,1003.8,82.547,5.8406,30.224,1100.3,540.31,149.16,13.334,2012,0.379676,-2.76048,0.323316,3.01455,1.9201,0,0,0
20.16,1003.7,78.53,5.869,30.424,1100,539.18,149.27,13.329,2012,0.67511,-2.7898,-0.319173,2.99146,1.96979,0,0,0
21.005,1003.4,75.51,5.9491,31.165,1100,537.17,151.06,13.412,2012,0.87219,-2.84292,-0.718382,3.08784,2.29297,0,0,0
22.458,1002.9,65.721,5.8817,30.797,1099.7,538.5,149.73,13.378,2012,1.2768,-2.89102,-1.83502,3.01711,2.12075,0,0,0
