grad_id,major,major_category,institution_tier,institution_selectivity_pctile,gpa,had_internship,completed_on_time,region,net_cost_usd,debt_usd,hs_baseline_10yr_usd,added_earnings_10yr_usd,earnings_10yr_usd,net_roi_usd,roi_pct,positive_roi,high_roi
G004932,business_analytics,business,regional,36,2.58,0,1,midwest,63200,58000,430800,550700,981400,487500,771.8,1,1
G004933,mechanical_engineering,STEM,top_public,73,3.24,1,1,northeast,71900,0,385300,728800,1114100,656900,914.0,1,1
G004934,communications,social_science,regional,42,2.55,0,0,south,105500,0,324500,112000,436500,6500,6.2,1,0
G004935,marketing,business,regional,46,3.4,0,0,midwest,63800,48500,378500,127300,505800,63500,99.5,1,0
G004936,business,business,regional,38,2.83,0,1,west,63800,54500,328400,251100,579500,187300,293.8,1,0
G004937,nursing,health,top_public,69,3.35,1,1,midwest,95000,41000,357300,636400,993700,541400,569.9,1,1
G004938,marketing,business,regional,42,2.8,0,1,northeast,59100,56800,467300,153600,621000,94500,159.8,1,0
G004939,finance,business,mid_tier,55,2.82,1,1,northeast,56500,0,386200,468700,854900,412300,730.1,1,0
G004940,nursing,health,ivy_elite,90,3.29,1,1,midwest,128600,0,360300,657200,1017500,528600,411.1,1,1
G004941,computer_science,STEM,ivy_elite,97,2.57,1,1,south,126900,94000,385500,1456100,1841600,1329200,1047.5,1,1
G004942,fine_arts,arts,mid_tier,52,3.01,0,0,west,86100,0,382200,20400,402600,-65700,-76.3,0,0
G004943,communications,social_science,regional,40,3.19,0,1,west,50100,0,302700,79000,381700,28800,57.5,1,0
G004944,finance,business,mid_tier,54,3.6,1,0,midwest,92000,87100,316800,395000,711800,303000,329.4,1,0
G004945,finance,business,top_public,70,3.13,1,1,midwest,93900,38800,364600,338500,703100,244700,260.7,1,0
G004946,social_work,social_science,mid_tier,59,3.15,0,1,south,76900,31600,423000,95600,518600,18800,24.4,1,0
G004947,communications,social_science,regional,36,2.73,1,0,west,74700,66000,344200,255700,600000,181100,242.5,1,0
G004948,business,business,regional,46,2.53,1,0,south,98800,59600,354700,250200,604800,151400,153.2,1,0
G004949,computer_science,STEM,regional,38,2.73,0,0,south,73500,65200,277500,483500,761000,410000,557.5,1,0
G004950,mechanical_engineering,STEM,top_public,71,3.6,0,1,south,75200,34200,294600,885400,1180000,810100,1076.7,1,1
G004951,chemical_engineering,STEM,mid_tier,60,3.28,0,1,midwest,87200,0,405900,497800,903800,410600,470.8,1,0
G004952,education,education,top_public,78,3.07,1,0,south,116800,95700,331600,266700,598400,149900,128.3,1,0
G004953,fine_arts,arts,mid_tier,63,2.94,1,1,west,76500,0,306300,30700,337100,-45800,-59.8,0,0
G004954,mechanical_engineering,STEM,for_profit,16,3.07,1,1,south,140000,0,382100,391200,773300,251200,179.4,1,0
G004955,marketing,business,regional,44,2.86,1,1,northeast,51100,0,354200,370300,724500,319200,624.2,1,0
G004956,computer_science,STEM,mid_tier,62,2.97,1,0,northeast,113600,46700,358900,610000,968900,496400,437.2,1,1
G004957,fine_arts,arts,regional,37,3.96,0,1,south,73000,0,382400,56600,439100,-16400,-22.4,0,0
G004958,mechanical_engineering,STEM,top_public,73,2.34,0,1,south,96100,0,367600,369900,737500,273800,285.0,1,0
G004959,humanities,humanities,mid_tier,57,2.87,0,1,south,93700,62000,323900,48400,372300,-45300,-48.3,0,0
G004960,finance,business,mid_tier,63,2.79,0,0,midwest,83100,57300,339300,309000,648300,225900,271.7,1,0
G004961,psychology,social_science,regional,45,2.41,0,0,west,71200,57100,352800,64100,416900,-7200,-10.0,0,0
G004962,computer_science,STEM,top_public,80,3.25,0,0,south,102500,0,359800,1071300,1431100,968800,945.6,1,1
G004963,humanities,humanities,mid_tier,55,3.61,0,0,northeast,88300,69100,250000,74000,324000,-14300,-16.2,0,0
G004964,biology,STEM,mid_tier,64,3.13,0,0,northeast,56200,0,379100,84600,463700,28400,50.4,1,0
G004965,communications,social_science,for_profit,21,3.12,0,1,midwest,103600,0,320200,108100,428300,4500,4.3,1,0
G004966,finance,business,mid_tier,53,3.18,1,1,northeast,78600,0,381600,582900,964500,504300,641.3,1,1
G004967,chemical_engineering,STEM,regional,39,2.76,0,0,northeast,96600,45200,332700,1025200,1357900,928600,961.1,1,1
G004968,communications,social_science,regional,40,3.07,1,0,south,74100,66600,343900,99300,443200,25100,33.9,1,0
G004969,nursing,health,mid_tier,58,2.76,0,1,northeast,64100,0,358200,303300,661500,239200,373.0,1,0
G004970,humanities,humanities,top_public,73,3.3,0,0,northeast,82400,76900,416200,111700,527900,29400,35.6,1,0
G004971,criminal_justice,social_science,mid_tier,58,3.6,0,1,northeast,78600,0,320000,91100,411100,12500,15.9,1,0
G004972,economics,business,regional,44,3.36,1,1,northeast,72900,0,361600,333300,694900,260400,357.0,1,0
G004973,finance,business,mid_tier,59,2.68,1,1,northeast,74500,0,410200,498100,908300,423600,568.6,1,1
G004974,fine_arts,arts,mid_tier,63,2.7,0,1,northeast,89300,0,377700,36700,414400,-52700,-58.9,0,0
G004975,nursing,health,mid_tier,58,3.02,1,1,northeast,46200,0,446100,413400,859500,367200,794.4,1,0
G004976,communications,social_science,ivy_elite,98,3.31,1,1,west,131100,0,329900,219800,549700,88700,67.7,1,0
G004977,criminal_justice,social_science,mid_tier,58,3.14,1,0,northeast,104900,72100,328800,129600,458400,24700,23.5,1,0
G004978,social_work,social_science,regional,42,2.88,1,1,south,54700,0,330000,153100,483100,98400,179.8,1,0
G004979,computer_engineering,STEM,mid_tier,55,2.96,1,1,south,64000,54100,370500,438400,808900,374300,584.5,1,0
G004980,humanities,humanities,top_public,75,2.5,0,1,midwest,100500,0,369500,73000,442500,-27500,-27.4,0,0
G004981,electrical_engineering,STEM,regional,48,3.23,1,1,west,71100,35200,373000,320700,693800,249600,350.9,1,0
G004982,marketing,business,regional,46,3.04,1,1,midwest,66800,47800,250000,175100,425100,108300,162.1,1,0
G004983,fine_arts,arts,ivy_elite,100,2.51,0,1,northeast,146100,0,321500,67300,388700,-78900,-54.0,0,0
G004984,economics,business,mid_tier,61,2.47,1,0,south,116500,0,344300,530100,874500,413600,354.9,1,0
G004985,electrical_engineering,STEM,regional,37,3.99,0,0,west,92800,92100,296600,378100,674700,285300,307.6,1,0
G004986,finance,business,mid_tier,54,2.45,1,1,midwest,81900,0,363000,223000,586000,141100,172.2,1,0
G004987,humanities,humanities,top_public,70,2.94,0,1,south,78800,52700,426800,37200,464000,-41500,-52.7,0,0
G004988,mechanical_engineering,STEM,mid_tier,52,3.52,1,0,midwest,114700,81800,363600,204800,568400,90100,78.6,1,0
G004989,finance,business,top_public,73,3.16,1,1,west,82300,0,388700,566900,955600,484600,588.9,1,1
G004990,communications,social_science,regional,42,3.42,0,1,northeast,55200,50800,378100,126700,504800,71400,129.3,1,0
G004991,economics,business,top_public,71,4.0,0,1,midwest,83300,0,405000,1748400,2153400,1665000,1997.6,1,1
G004992,communications,social_science,mid_tier,61,3.63,0,1,west,63500,37100,418700,213200,631900,149700,235.5,1,0
G004993,computer_engineering,STEM,regional,43,3.07,1,0,west,69900,0,389000,623000,1011900,553100,790.9,1,1
G004994,social_work,social_science,mid_tier,60,2.93,0,1,south,77500,32500,368500,51700,420200,-25800,-33.3,0,0
G004995,computer_engineering,STEM,regional,37,3.2,0,1,south,50300,0,363900,400900,764800,350600,696.9,1,0
G004996,electrical_engineering,STEM,regional,39,3.61,0,1,west,45400,35100,368000,638600,1006600,593200,1306.6,1,1
G004997,marketing,business,for_profit,23,2.97,0,1,south,83600,48200,366100,127800,493800,44200,52.9,1,0
G004998,computer_engineering,STEM,mid_tier,55,2.88,0,0,midwest,134000,0,324900,904900,1229800,770900,575.3,1,1
G004999,finance,business,for_profit,25,4.0,1,1,south,79100,71400,338400,253900,592300,174900,221.1,1,0
G005000,finance,business,top_public,70,3.55,0,0,northeast,145100,0,363400,243200,606600,98100,67.6,1,0
G005001,criminal_justice,social_science,for_profit,27,2.69,0,0,south,156900,0,446100,61900,508000,-95000,-60.6,0,0
G005002,psychology,social_science,top_public,75,2.86,0,1,northeast,76500,0,388000,162500,550400,86000,112.4,1,0
G005003,business,business,top_public,72,3.22,1,0,west,105200,49100,350800,800200,1151000,695000,660.6,1,1
G005004,social_work,social_science,ivy_elite,90,1.97,1,1,south,144400,59700,402800,124600,527300,-19800,-13.7,0,0
G005005,humanities,humanities,regional,40,2.87,0,0,northeast,75500,34100,363100,78500,441600,3000,4.0,1,0
G005006,computer_engineering,STEM,mid_tier,60,3.4,0,0,south,100000,0,368200,683700,1051900,583700,583.5,1,1
G005007,mechanical_engineering,STEM,regional,39,2.53,1,0,south,101200,50000,360000,364800,724800,263600,260.6,1,0
G005008,computer_science,STEM,mid_tier,54,3.22,1,1,midwest,65300,36300,441700,395100,836700,329800,505.1,1,0
G005009,nursing,health,mid_tier,62,2.87,0,1,northeast,75900,35600,418900,558600,977500,482700,635.9,1,1
G005010,criminal_justice,social_science,top_public,70,3.4,0,1,west,74600,42600,383500,319800,703300,245200,328.7,1,0
G005011,psychology,social_science,for_profit,26,2.29,0,0,west,181500,107400,404000,46700,450700,-134800,-74.3,0,0
G005012,fine_arts,arts,for_profit,28,3.54,1,1,northeast,82800,45600,336500,31100,367600,-51700,-62.4,0,0
G005013,mechanical_engineering,STEM,ivy_elite,93,3.13,1,1,west,200600,0,298700,773400,1072100,572900,285.6,1,1
G005014,computer_science,STEM,regional,38,3.13,1,0,west,84200,61300,351700,433400,785100,349300,414.9,1,0
G005015,fine_arts,arts,mid_tier,58,3.53,1,0,midwest,80100,49000,371100,33400,404500,-46700,-58.3,0,0
G005016,chemical_engineering,STEM,regional,44,2.52,1,0,south,72900,45300,282600,278200,560800,205300,281.7,1,0
G005017,fine_arts,arts,ivy_elite,100,3.81,1,0,midwest,235200,222800,355200,33200,388400,-202100,-85.9,0,0
G005018,business,business,regional,36,3.82,1,1,west,40200,31500,300200,461100,761300,420900,1046.9,1,0
G005019,finance,business,mid_tier,57,3.52,0,1,south,57000,44700,407200,367700,774900,310800,545.3,1,0
G005020,electrical_engineering,STEM,regional,41,3.76,0,0,northeast,59700,30000,291400,577500,868900,517800,867.3,1,1
G005021,electrical_engineering,STEM,top_public,80,2.32,0,1,northeast,96100,55500,409400,2030600,2440000,1934500,2012.7,1,1
G005022,economics,business,mid_tier,52,3.01,1,1,west,61800,0,311000,438900,749900,377100,610.2,1,0
G005023,economics,business,mid_tier,62,3.41,0,0,south,88700,0,331900,356000,688000,267300,301.5,1,0
G005024,computer_engineering,STEM,top_public,70,2.9,0,0,northeast,78200,64400,356500,1151800,1508300,1073600,1372.1,1,1
G005025,humanities,humanities,regional,43,2.97,1,1,west,65500,36100,410300,81300,491700,15900,24.2,1,0
G005026,humanities,humanities,top_public,70,3.19,0,0,midwest,91600,0,309600,83500,393100,-8100,-8.9,0,0
G005027,business_analytics,business,top_public,79,2.12,1,0,south,149300,0,431900,1254400,1686300,1105100,740.0,1,1
G005028,biology,STEM,for_profit,27,3.18,1,1,south,115500,99500,371200,83200,454400,-32300,-28.0,0,0
G005029,marketing,business,regional,38,2.4,0,1,west,63100,0,321600,108100,429700,45000,71.2,1,0
G005030,business,business,mid_tier,61,3.19,0,0,midwest,109300,0,353600,369300,722900,260000,237.8,1,0
G005031,education,education,top_public,77,2.73,0,1,midwest,96600,91300,304300,60800,365100,-35700,-37.0,0,0
G005032,business,business,regional,46,3.67,0,0,south,81700,37300,319000,323400,642400,241700,295.8,1,0
G005033,social_work,social_science,mid_tier,62,3.14,0,1,south,62500,36300,350600,67500,418100,5000,8.0,1,0
G005034,education,education,mid_tier,63,2.3,1,1,northeast,99500,56100,329600,41700,371200,-57800,-58.1,0,0
G005035,chemical_engineering,STEM,mid_tier,59,2.87,0,1,northeast,68400,0,298200,617200,915400,548700,801.7,1,1
G005036,humanities,humanities,regional,44,3.27,0,1,south,55800,42000,305700,33200,338900,-22600,-40.6,0,0
G005037,education,education,top_public,80,2.39,0,0,south,121700,0,294700,104900,399500,-16900,-13.9,0,0
G005038,humanities,humanities,mid_tier,63,2.98,0,1,west,71000,60000,383700,64000,447700,-7000,-9.9,0,0
G005039,psychology,social_science,mid_tier,58,4.0,1,1,northeast,66900,39900,305300,67800,373100,1000,1.4,1,0
G005040,mechanical_engineering,STEM,regional,47,2.33,1,1,south,75600,53100,392700,224000,616700,148400,196.2,1,0
G005041,nursing,health,mid_tier,56,2.73,0,1,northeast,61500,0,308500,288300,596800,226800,369.0,1,0
G005042,business,business,mid_tier,61,3.52,1,1,midwest,71700,70200,374200,627900,1002000,556100,775.4,1,1
G005043,electrical_engineering,STEM,regional,40,2.76,0,1,northeast,68400,0,399600,1142200,1541900,1073900,1570.9,1,1
G005044,computer_science,STEM,regional,40,2.48,0,1,northeast,38200,28700,309900,307900,617800,269700,706.4,1,0
G005045,communications,social_science,mid_tier,63,3.0,1,0,midwest,116800,0,377700,170700,548400,54000,46.2,1,0
G005046,humanities,humanities,mid_tier,58,2.97,0,1,south,78100,0,404300,107600,511900,29500,37.8,1,0
G005047,criminal_justice,social_science,regional,47,3.6,0,1,midwest,77200,31400,420100,113600,533700,36400,47.2,1,0
G005048,social_work,social_science,for_profit,18,3.4,1,0,west,130200,0,330300,36800,367100,-93400,-71.7,0,0
G005049,humanities,humanities,regional,42,4.0,1,1,northeast,59900,34300,393700,49700,443400,-10100,-16.9,0,0
G005050,education,education,regional,43,2.71,0,1,west,66100,48600,390600,88200,478800,22100,33.4,1,0
G005051,fine_arts,arts,regional,39,2.56,0,0,northeast,82600,0,394900,83500,478500,900,1.1,1,0
G005052,education,education,mid_tier,57,2.77,1,1,south,46400,24900,354400,134200,488600,87800,189.4,1,0
G005053,economics,business,mid_tier,62,2.06,1,1,midwest,53700,50900,365800,506400,872300,452800,843.9,1,1
G005054,humanities,humanities,regional,39,2.94,0,1,west,47100,33500,442500,26600,469100,-20500,-43.5,0,0
G005055,criminal_justice,social_science,regional,39,3.79,0,0,south,78600,0,330800,51300,382100,-27200,-34.7,0,0
G005056,marketing,business,mid_tier,54,2.69,1,0,west,94300,0,325900,209500,535400,115200,122.2,1,0
G005057,criminal_justice,social_science,mid_tier,58,2.04,1,0,south,102800,84100,386600,136600,523100,33800,32.9,1,0
G005058,humanities,humanities,mid_tier,60,2.06,0,0,midwest,83800,0,330300,68700,399000,-15200,-18.1,0,0
G005059,humanities,humanities,for_profit,20,3.34,0,0,midwest,150900,86800,343100,61900,405000,-89100,-59.0,0,0
G005060,criminal_justice,social_science,mid_tier,56,2.75,0,1,west,75100,56300,332700,120100,452800,45000,59.9,1,0
G005061,chemical_engineering,STEM,for_profit,19,3.04,1,1,west,115900,79100,374300,292700,667000,176800,152.5,1,0
G005062,psychology,social_science,top_public,79,3.1,0,1,midwest,93500,0,357100,176600,533700,83100,88.9,1,0
G005063,finance,business,top_public,74,3.13,1,1,northeast,81400,65800,299600,434900,734500,353600,434.5,1,0
G005064,fine_arts,arts,regional,36,2.87,0,1,west,56400,48400,348700,34400,383100,-22000,-39.0,0,0
G005065,mechanical_engineering,STEM,regional,44,3.02,0,1,northeast,59300,0,365200,652000,1017200,592800,1000.0,1,1
G005066,nursing,health,regional,46,3.21,1,0,west,77200,43600,337300,422500,759900,345300,447.3,1,0
G005067,finance,business,top_public,72,3.49,0,1,west,87800,48100,286500,771300,1057800,683400,778.0,1,1
G005068,business,business,ivy_elite,100,2.36,1,1,south,127200,99900,324400,458100,782500,330800,260.1,1,0
G005069,education,education,regional,41,2.41,1,1,northeast,57600,29000,348200,120600,468800,63000,109.4,1,0
G005070,biology,STEM,mid_tier,62,3.16,0,1,midwest,77400,47100,336400,214100,550500,136800,176.8,1,0
G005071,mechanical_engineering,STEM,ivy_elite,91,3.64,1,0,south,139100,70700,350100,895900,1246000,756800,543.9,1,1
G005072,criminal_justice,social_science,mid_tier,64,2.37,0,0,northeast,108300,107100,359100,89400,448500,-18900,-17.4,0,0
G005073,business_analytics,business,mid_tier,52,3.55,0,0,northeast,85100,64700,384900,537500,922400,452400,531.7,1,1
G005074,computer_engineering,STEM,regional,36,3.81,1,1,northeast,62200,29600,332600,712500,1045000,650300,1045.3,1,1
G005075,social_work,social_science,mid_tier,64,3.16,0,0,south,128600,111100,366700,91500,458200,-37000,-28.8,0,0
G005076,electrical_engineering,STEM,top_public,70,3.1,0,0,south,100800,77500,388200,341800,729900,240900,238.9,1,0
G005077,biology,STEM,mid_tier,59,3.93,0,1,west,76500,0,353300,273700,626900,197100,257.5,1,0
G005078,biology,STEM,mid_tier,64,2.86,1,1,south,82700,70000,355200,358700,713900,276000,333.5,1,0
G005079,business_analytics,business,regional,47,3.7,1,0,northeast,60300,0,359500,351500,711100,291200,483.0,1,0
G005080,mechanical_engineering,STEM,regional,46,3.12,0,1,midwest,56300,23800,350700,399900,750500,343600,610.5,1,0
G005081,business,business,top_public,68,2.76,0,1,west,100600,89300,353900,297700,651600,197000,195.8,1,0
G005082,chemical_engineering,STEM,for_profit,16,3.34,0,1,northeast,111600,0,357600,790200,1147800,678600,608.3,1,1
G005083,business,business,top_public,72,3.01,1,0,northeast,94000,0,479400,304600,784000,210500,223.9,1,0
G005084,education,education,mid_tier,57,3.61,0,0,west,109500,75900,279900,113400,393200,3900,3.5,1,0
G005085,computer_science,STEM,mid_tier,60,2.5,1,1,south,72900,0,367300,748900,1116200,675900,926.9,1,1
G005086,computer_science,STEM,for_profit,18,2.93,0,1,midwest,90900,51700,290000,340300,630300,249400,274.2,1,0
G005087,communications,social_science,mid_tier,58,3.23,1,1,south,63300,0,317400,91900,409300,28600,45.2,1,0
G005088,communications,social_science,regional,46,3.4,1,1,midwest,42600,0,371600,130700,502300,88100,206.9,1,0
G005089,business_analytics,business,for_profit,27,3.39,0,1,midwest,89400,78500,295600,251200,546800,161800,181.0,1,0
G005090,marketing,business,regional,42,3.4,0,1,west,59900,54700,366200,222500,588700,162700,271.7,1,0
G005091,finance,business,top_public,75,3.02,0,1,northeast,78500,0,353000,402000,755000,323500,412.1,1,0
G005092,fine_arts,arts,mid_tier,62,3.14,0,0,midwest,118900,0,356100,59000,415000,-59900,-50.4,0,0
G005093,business,business,regional,48,2.77,1,0,west,102400,98900,353200,614600,967800,512200,500.1,1,1
G005094,electrical_engineering,STEM,ivy_elite,92,2.81,1,1,west,128300,79100,306600,1152500,1459100,1024200,798.4,1,1
G005095,nursing,health,top_public,75,3.12,1,0,midwest,113600,56600,414900,627500,1042400,513900,452.5,1,1
G005096,business_analytics,business,mid_tier,60,3.31,0,1,northeast,83200,0,329700,811400,1141100,728200,875.8,1,1
G005097,electrical_engineering,STEM,top_public,77,2.93,1,0,midwest,90900,48800,352500,989300,1341800,898400,988.1,1,1
G005098,social_work,social_science,regional,40,2.79,0,1,west,77100,0,289300,131400,420700,54300,70.4,1,0
G005099,business,business,mid_tier,59,2.61,0,1,south,76200,0,331500,211600,543100,135500,177.8,1,0
G005100,marketing,business,for_profit,17,3.54,1,1,midwest,82400,63200,403900,299800,703800,217400,263.8,1,0
G005101,biology,STEM,mid_tier,56,2.38,0,0,south,110200,0,368100,227400,595500,117200,106.3,1,0
