Student_ID,Submission_Type,Academic_Level,Primary_Language,Word_Count,Average_Sentence_Length,Grammar_Errors,Vocabulary_Richness,Passive_Voice_Ratio,Reading_Level,Editing_Time,Revision_Count,Typing_Speed,Plagiarism_Score,Citation_Count,Punctuation_Density,Sentence_Complexity,Font_Family,Submission_Hour,Is_AI_Assisted
fb1b39d7,Essay,Undergraduate,Native,1171,25.04,3,0.54,0.14,12.41,166.94,25,50.44,2.55,4,0.04,1.97,Arial,7,0
bcce2104,Literature_Review,Postgraduate,Native,1040,23.48,0,0.77,0.37,14.17,4.87,2,0.0,4.6,15,0.09,2.11,Calibri,19,1
89815135,Essay,Postgraduate,Native,990,16.64,9,0.67,0.11,9.86,203.94,31,42.63,5.94,2,0.06,2.51,Arial,20,0
6142eccf,Essay,Postgraduate,Native,1301,8.38,3,0.7,0.27,10.96,161.36,25,39.74,1.34,0,0.09,1.8,Arial,5,0
1e6d2e96,Research_Paper,Undergraduate,Non_Native,1046,21.84,6,0.66,0.21,10.66,216.86,27,27.55,50.43,15,0.05,1.59,Helvetica,2,0
ac0dde57,Essay,Undergraduate,Native,1265,15.86,7,0.69,0.23,9.76,98.48,21,36.85,3.57,4,0.04,2.24,Helvetica,19,0
ea90a4a9,Literature_Review,Undergraduate,Native,1469,19.14,5,0.79,0.34,13.83,12.16,2,0.0,3.61,,0.08,2.45,Times New Roman,4,1
e53f78dd,Research_Paper,High_School,Native,1322,11.85,8,0.6,0.13,14.92,169.09,24,60.1,7.84,,0.05,1.33,Helvetica,6,0
b992b650,Essay,Postgraduate,Native,1370,19.02,4,0.61,0.18,10.41,155.77,25,,5.71,3,0.11,1.0,Calibri,20,0
ca3207c3,Research_Paper,Postgraduate,Native,1407,17.01,6,0.69,0.24,10.54,98.56,17,20.03,4.2,16,0.03,1.94,Helvetica,5,0
7e7c9c02,Essay,Undergraduate,Native,1173,23.76,9,0.47,0.32,10.14,178.4,21,24.73,4.25,5,0.03,1.0,Times New Roman,22,0
854c3583,Essay,Undergraduate,Native,1083,14.92,5,0.71,0.17,9.49,250.91,28,7.74,5.39,2,0.0,1.36,Helvetica,11,0
8417ff5c,Essay,Undergraduate,Native,983,19.63,5,0.55,0.3,10.41,265.84,25,33.73,0.11,3,0.05,1.65,Helvetica,9,0
2a61cd5b,Research_Paper,Undergraduate,Native,1225,9.21,3,0.69,0.04,8.61,288.82,34,47.49,,17,0.05,1.87,Times New Roman,8,0
8a3ea128,Essay,Undergraduate,Native,968,16.0,5,0.68,0.26,16.52,244.3,24,,1.35,2,0.06,1.36,Calibri,13,0
29c7f8ce,Research_Paper,High_School,Native,1778,18.62,10,0.55,0.22,12.29,199.82,24,51.6,59.11,20,0.05,1.79,Times New Roman,15,0
1c256216,Lab_Report,High_School,Native,823,18.43,8,0.58,0.23,7.49,126.61,29,41.33,1.98,,0.08,2.76,Arial,23,0
88858865,Research_Paper,Postgraduate,Native,831,18.76,1,0.72,0.29,14.48,9.59,3,0.0,3.54,9,0.09,2.84,Arial,9,1
95ba629f,Essay,Undergraduate,Native,1106,16.22,8,0.6,0.26,14.66,175.67,19,21.04,2.84,2,0.03,2.31,Helvetica,12,0
f9e5cfcc,Essay,Undergraduate,Native,1533,14.71,8,0.66,0.21,12.8,106.91,36,,,3,0.06,1.0,Arial,22,0
24d571fc,Essay,Undergraduate,Native,1360,13.23,6,0.72,0.16,15.0,132.97,26,41.77,12.17,3,0.04,2.15,Arial,7,0
2eae6ec8,Lab_Report,Undergraduate,Native,1229,18.48,7,0.45,0.24,10.25,186.77,20,42.54,5.33,,0.07,1.93,Arial,6,0
e4e4f682,Essay,High_School,Native,570,23.74,1,0.74,0.35,13.81,3.82,4,1200.0,0.18,1,0.08,2.33,Arial,3,1
c7ae1cdb,Research_Paper,High_School,Native,880,18.56,7,0.45,0.12,11.22,163.86,25,,1.3,17,0.09,1.68,Arial,11,0
860aaa9d,Lab_Report,Undergraduate,Native,1581,17.18,11,0.47,0.08,12.79,211.2,39,50.46,3.47,2,0.07,1.91,Times New Roman,15,0
458a3b44,Research_Paper,Undergraduate,Native,1612,20.59,12,0.75,0.29,7.71,266.34,,35.89,5.82,16,0.03,2.46,Times New Roman,18,0
c62c5693,Essay,Postgraduate,Native,931,10.24,8,0.62,0.14,12.47,181.38,35,,24.75,4,0.0,2.08,Calibri,9,0
b9872617,Lab_Report,Undergraduate,Native,1601,12.61,10,0.67,0.21,7.03,91.68,26,60.76,0.47,1,0.05,1.0,Times New Roman,18,0
aa7f8feb,Essay,Undergraduate,Native,1276,12.18,5,0.64,0.19,11.04,174.97,25,70.04,2.24,2,0.07,2.55,Calibri,7,0
4bee174a,Lab_Report,Undergraduate,Native,1029,13.16,9,0.73,0.15,16.19,159.6,,56.37,10.04,3,0.05,1.73,Helvetica,9,0
e90f7401,Literature_Review,Undergraduate,Native,1020,21.49,7,0.55,0.17,10.88,165.4,26,70.14,11.86,28,0.06,2.04,Calibri,19,0
3500223f,Essay,High_School,Non_Native,758,17.63,8,0.55,0.24,13.06,249.31,27,20.49,2.04,4,0.05,1.92,Arial,6,0
5d8ebb27,Essay,Undergraduate,Native,1614,18.45,9,0.73,0.14,15.36,212.77,19,61.43,18.88,,0.06,1.07,Helvetica,9,0
575eb574,Essay,High_School,Native,1224,8.62,12,0.59,0.22,14.33,313.59,25,42.06,0.92,3,0.06,2.34,Calibri,5,0
d9b2d368,Lab_Report,Undergraduate,Non_Native,1185,16.66,13,0.7,0.09,8.54,142.13,22,38.33,6.83,2,0.03,1.08,Calibri,12,0
e839a3d4,Research_Paper,Undergraduate,Native,1492,24.75,8,0.56,0.08,8.5,209.75,26,26.81,2.37,17,0.03,2.19,Helvetica,9,0
0be9359f,Lab_Report,Undergraduate,Native,1722,23.42,1,0.82,0.43,15.67,18.93,,1200.0,7.69,,0.06,2.74,Times New Roman,11,1
261288f7,Essay,Undergraduate,Native,1148,23.18,13,0.6,0.2,13.6,220.98,21,22.14,1.69,1,0.07,1.76,Arial,3,0
f1227282,Research_Paper,Postgraduate,Native,1314,16.94,6,0.65,0.26,10.17,169.01,,,9.71,,0.06,2.26,Calibri,6,0
ed0c3eca,Lab_Report,Undergraduate,Native,748,18.38,10,0.65,0.31,7.68,222.31,,60.76,4.64,1,0.04,2.58,Helvetica,17,0
d2aecda7,Literature_Review,Undergraduate,Native,953,12.71,5,0.57,0.06,13.17,175.65,22,37.43,,28,0.05,1.99,Arial,12,0
cb9a63e6,Essay,Postgraduate,Non_Native,941,14.25,13,0.49,0.26,12.57,172.29,25,49.89,0.41,4,0.05,1.22,Helvetica,21,0
8868ecc1,Essay,Undergraduate,Non_Native,802,16.66,6,0.65,0.11,14.58,258.57,22,52.23,16.7,4,0.05,1.79,Arial,17,0
6035f44e,Research_Paper,Postgraduate,Non_Native,1466,11.94,9,0.53,0.11,13.15,,30,56.21,0.31,17,0.02,2.6,Helvetica,13,0
bd91ff7f,Literature_Review,High_School,Native,1402,15.6,13,0.57,0.06,12.85,185.61,28,54.42,2.77,33,0.07,1.85,Times New Roman,2,0
01e26097,Research_Paper,Postgraduate,Native,583,19.29,4,0.56,0.18,8.41,184.34,21,52.86,8.38,,0.08,1.92,Arial,13,0
9f1cb8cf,Essay,Undergraduate,Native,1463,11.06,6,0.46,0.26,9.2,127.37,20,33.13,9.71,,0.08,1.56,Times New Roman,21,0
da516a1d,Essay,Postgraduate,Native,1180,22.54,2,0.78,0.36,12.18,26.61,0,1200.0,0.15,2,0.09,2.4,Helvetica,3,1
ec8cb5ee,Research_Paper,High_School,Non_Native,790,20.5,9,0.54,0.2,12.74,204.42,23,30.25,1.82,18,0.04,2.81,Times New Roman,7,0
10377848,Research_Paper,Undergraduate,Native,733,14.43,6,0.53,0.12,13.16,133.59,22,40.69,7.82,17,0.07,1.0,Arial,8,0
dccf4d81,Research_Paper,Undergraduate,Native,720,17.94,12,0.52,0.07,7.47,45.58,29,31.33,8.59,18,0.03,1.75,Arial,19,0
fc69cfa3,Research_Paper,High_School,Non_Native,1915,22.92,2,0.78,0.32,14.53,6.47,,0.0,2.17,6,0.06,2.3,Calibri,18,1
efbd27f2,Literature_Review,Postgraduate,Native,1372,23.63,0,0.76,0.32,13.61,21.64,3,1200.0,0.73,14,0.08,3.31,Helvetica,17,1
bf5c36e8,Literature_Review,High_School,Native,1335,24.68,6,0.58,0.28,6.82,175.39,15,34.95,7.95,33,0.02,1.48,Helvetica,10,0
e7e6c613,Lab_Report,Undergraduate,Native,1522,12.84,5,0.52,0.13,8.31,60.82,36,45.52,4.96,1,0.07,2.08,Times New Roman,10,0
f1d4521c,Essay,Undergraduate,Non_Native,1466,15.92,7,0.57,0.26,13.56,320.64,19,35.65,16.07,1,0.08,2.32,Helvetica,6,0
bfd738d1,Essay,Postgraduate,Native,1820,8.69,8,0.71,0.2,13.32,224.43,26,35.57,2.09,,0.04,1.22,Helvetica,16,0
aa7421d1,Essay,Undergraduate,Native,1494,21.8,2,0.74,0.31,13.55,1.0,,,1.93,0,0.08,3.04,Helvetica,5,1
2feb88e8,Research_Paper,Undergraduate,Native,1159,12.88,9,0.61,0.18,10.31,194.47,,42.54,2.47,19,0.05,1.95,Arial,23,0
19d61e21,Research_Paper,Undergraduate,Native,1259,21.05,1,0.69,0.27,12.98,9.75,1,1200.0,2.74,6,0.08,2.62,Helvetica,6,1
b2d9f2c3,Lab_Report,Undergraduate,Non_Native,1203,12.64,3,0.39,0.16,15.1,,20,35.72,6.3,2,0.07,2.16,Calibri,22,0
26c49837,Lab_Report,High_School,Non_Native,860,12.25,8,0.67,0.29,6.3,,30,35.69,9.28,6,0.03,2.05,Times New Roman,10,0
6af06af1,Research_Paper,Undergraduate,Native,1355,15.44,5,0.5,0.32,15.08,171.35,25,41.31,3.37,17,0.02,1.4,Arial,21,0
72842ac7,Research_Paper,Undergraduate,Native,1564,19.08,8,0.54,0.07,7.8,119.48,24,32.79,5.09,14,0.07,2.52,Arial,23,0
3fc71f42,Research_Paper,Undergraduate,Non_Native,776,9.89,9,0.7,0.22,14.63,171.75,21,37.96,11.24,,0.05,1.92,Arial,14,0
571c702f,Research_Paper,Postgraduate,Non_Native,657,20.6,2,0.7,0.37,13.17,7.42,2,1200.0,7.75,2,0.07,2.11,Helvetica,1,1
6bead1e2,Lab_Report,High_School,Non_Native,785,13.3,11,0.63,0.09,10.79,88.68,12,,7.07,3,0.07,2.14,Helvetica,2,0
fdd7057e,Lab_Report,Undergraduate,Native,1131,22.48,0,0.69,0.38,14.03,7.77,3,0.0,6.8,2,0.08,2.26,Arial,6,1
0df205ca,Lab_Report,Undergraduate,Native,1418,14.01,6,0.78,0.08,11.3,204.84,29,35.72,0.5,5,0.06,2.28,Times New Roman,15,0
788f916c,Essay,High_School,Non_Native,1818,19.31,8,0.81,0.17,13.58,,27,44.27,19.41,1,0.04,1.18,Helvetica,12,0
cf3d0445,Essay,Undergraduate,Native,735,17.07,9,0.77,0.13,11.33,195.83,,43.48,28.29,1,0.07,1.03,Times New Roman,0,0
33d1cd15,Research_Paper,Undergraduate,Native,922,18.55,8,0.43,0.24,12.66,142.85,25,63.81,3.07,15,0.07,2.49,Arial,15,0
03925eda,Essay,Undergraduate,Native,1173,18.45,13,0.54,0.16,11.06,280.09,33,25.95,11.76,2,0.03,2.25,Times New Roman,18,0
2ca0cb21,Research_Paper,Undergraduate,Native,819,9.75,8,0.6,0.22,5.0,233.31,19,44.87,7.51,17,0.05,1.72,Arial,0,0
acdd15b4,Literature_Review,Undergraduate,Non_Native,968,13.97,9,0.63,0.27,12.46,63.06,21,56.05,0.29,29,0.07,1.56,Helvetica,4,0
97256132,Essay,Undergraduate,Native,1171,22.13,1,0.72,0.35,13.86,14.63,3,0.0,1.03,2,0.07,2.16,Arial,12,1
dadc3bb9,Essay,Postgraduate,Non_Native,2059,15.48,9,0.69,0.2,12.71,236.78,29,45.06,0.21,4,0.09,2.34,Arial,23,0
ecd9dfc9,Essay,Undergraduate,Native,1828,19.57,1,0.69,0.23,13.97,2.19,3,1200.0,1.23,2,0.08,2.83,Calibri,22,1
e2d35f32,Essay,Undergraduate,Native,701,14.8,10,0.62,0.17,11.76,272.2,32,49.41,3.05,5,0.04,1.51,Helvetica,19,0
581738d2,Essay,High_School,Native,961,17.67,7,0.61,0.24,13.69,146.27,27,61.2,,,0.05,1.68,Arial,21,0
3505540c,Literature_Review,Undergraduate,Native,1933,9.99,13,0.69,0.12,6.93,80.69,21,55.83,35.21,26,0.05,1.5,Helvetica,6,0
5ed32104,Research_Paper,Undergraduate,Non_Native,1412,19.33,5,0.7,0.27,10.65,258.62,,42.55,9.03,16,0.03,3.65,Times New Roman,23,0
6043fa30,Lab_Report,Postgraduate,Non_Native,1252,21.04,3,0.77,0.36,14.77,6.83,1,1200.0,4.58,0,0.09,2.49,Times New Roman,16,1
96d675e5,Essay,Postgraduate,Native,1001,10.11,7,0.39,0.15,9.88,182.24,17,43.13,14.66,3,0.07,2.37,Arial,12,0
91ec924f,Lab_Report,Undergraduate,Non_Native,1087,16.38,7,0.49,0.12,9.81,242.66,21,,9.3,,0.08,2.33,Calibri,5,0
88b70c89,Research_Paper,Undergraduate,Non_Native,1335,17.54,9,0.45,0.12,12.12,157.47,23,41.67,11.17,16,0.06,1.42,Arial,12,0
6e7d2cac,Essay,Undergraduate,Native,1148,23.78,1,0.82,0.38,14.23,1.0,0,1200.0,14.75,1,0.1,2.76,Times New Roman,17,1
df018297,Essay,High_School,Non_Native,503,14.97,6,0.75,0.19,12.75,234.06,17,,21.05,0,0.04,1.0,Helvetica,13,0
97a26536,Essay,Undergraduate,Native,1345,16.42,9,0.4,0.25,13.92,44.63,26,35.79,6.71,3,0.04,1.61,Calibri,12,0
ae02c163,Research_Paper,Undergraduate,Non_Native,1400,7.91,11,0.46,0.05,11.2,198.73,16,45.99,3.27,22,0.05,1.32,Arial,22,0
395936e1,Research_Paper,Postgraduate,Native,1818,13.98,9,0.65,0.08,9.28,116.85,27,62.81,3.32,17,0.04,1.92,Helvetica,14,0
95a73a5f,Lab_Report,Undergraduate,Non_Native,1031,18.63,3,0.35,0.08,14.01,203.12,21,68.35,0.0,1,0.03,2.83,Arial,3,0
235627ef,Essay,Undergraduate,Native,1481,22.04,14,0.65,0.18,9.26,222.03,21,39.57,12.17,4,0.04,1.53,Calibri,12,0
bc1e83c5,Essay,Undergraduate,Native,923,19.68,8,0.62,0.14,12.78,79.23,21,25.5,4.15,4,0.05,2.48,Times New Roman,0,0
d4c2e11b,Essay,Postgraduate,Native,1283,13.56,10,0.56,0.23,9.1,132.01,25,54.54,1.92,,0.07,1.48,Arial,20,0
894aa28c,Literature_Review,High_School,Native,900,13.77,7,0.64,0.13,11.03,199.18,23,51.23,0.02,30,0.01,3.23,Helvetica,4,0
c3c9fadf,Research_Paper,High_School,Non_Native,1356,17.18,4,0.72,0.34,10.65,245.12,,71.38,1.58,18,0.06,2.89,Helvetica,15,0
798a1b2c,Essay,Undergraduate,Native,719,18.14,8,0.75,0.17,9.39,230.28,23,27.97,9.3,,0.04,1.16,Times New Roman,23,0
46fde7d2,Lab_Report,High_School,Native,1349,20.97,1,0.8,0.31,13.06,36.95,2,1200.0,2.73,0,0.09,2.5,Arial,11,1
1a1ad508,Research_Paper,Undergraduate,Native,1302,17.08,10,0.51,0.15,9.37,,27,44.54,4.56,15,0.1,1.38,Helvetica,22,0
4140129a,Literature_Review,High_School,Native,1246,14.23,11,0.55,0.21,11.68,279.68,,40.96,6.28,,0.07,1.71,Times New Roman,16,0
0919e53f,Research_Paper,High_School,Non_Native,1835,27.46,8,0.73,0.12,14.65,139.78,,78.89,11.1,18,0.07,2.17,Calibri,11,0
1832d1a9,Essay,High_School,Native,1328,19.97,1,0.72,0.36,14.67,6.75,2,0.0,0.02,0,0.08,2.12,Calibri,9,1
442093c8,Lab_Report,Undergraduate,Native,1447,12.86,8,0.54,0.22,10.76,195.02,23,48.1,11.82,3,0.04,1.92,Helvetica,21,0
7b8354d8,Research_Paper,Postgraduate,Non_Native,1120,21.71,1,0.64,0.34,15.42,10.16,2,1200.0,6.43,8,0.08,2.48,Times New Roman,10,1
56b9b6d4,Literature_Review,Undergraduate,Native,1192,16.38,7,0.68,0.15,8.25,283.44,23,20.8,3.5,27,0.07,2.15,Calibri,3,0
b2fb5828,Lab_Report,High_School,Native,1262,21.44,1,0.72,0.29,14.94,3.39,0,,,2,0.09,2.81,Helvetica,15,1
fb2bb8ff,Research_Paper,Postgraduate,Native,1344,10.57,8,0.43,0.23,12.4,211.55,20,,12.72,15,0.05,1.85,Arial,22,0
03dc75d6,Essay,High_School,Native,1711,21.94,1,0.76,0.4,13.8,1.82,3,1200.0,0.6,2,0.07,2.29,Calibri,19,1
a8f218d5,Lab_Report,Undergraduate,Native,943,15.94,10,0.47,0.27,9.8,142.77,24,41.7,9.05,4,0.03,1.45,Arial,11,0
4e493be1,Lab_Report,Undergraduate,Native,1332,18.15,5,0.6,0.2,5.61,216.83,33,,3.66,4,0.07,1.49,Calibri,8,0
334cb5ca,Research_Paper,Postgraduate,Native,1158,18.62,8,0.54,0.02,8.03,69.89,27,44.92,13.77,12,0.05,1.92,Times New Roman,10,0
7947e888,Research_Paper,High_School,Non_Native,530,10.38,8,0.67,0.45,6.23,190.36,36,35.37,,21,0.05,1.95,Times New Roman,8,0
5f4db276,Research_Paper,Undergraduate,Native,978,9.36,8,0.67,0.18,11.8,251.19,23,53.23,2.13,17,0.04,1.79,Helvetica,13,0
00a226f0,Research_Paper,Undergraduate,Native,2147,14.29,10,0.55,0.13,9.46,,29,44.35,3.15,15,0.04,1.65,Helvetica,21,0
6b2fd638,Lab_Report,High_School,Non_Native,1719,21.28,0,0.74,0.35,15.65,7.9,,1200.0,6.06,0,0.07,2.5,Arial,10,1
012043a3,Essay,Postgraduate,Native,1474,15.49,10,0.59,0.28,9.84,145.09,10,36.69,17.9,4,0.05,1.57,Helvetica,13,0
33c42bd9,Research_Paper,High_School,Native,862,14.83,8,0.61,0.27,12.28,225.94,29,,12.17,18,0.03,1.24,Times New Roman,12,0
ea7f1dfa,Literature_Review,Postgraduate,Native,1309,21.23,10,0.68,0.18,10.0,,25,46.78,0.74,30,0.03,1.68,Arial,5,0
418d5635,Essay,Undergraduate,Native,1609,18.57,8,0.7,0.29,11.77,159.18,18,,5.44,2,0.01,2.26,Helvetica,8,0
f616318c,Research_Paper,Postgraduate,Non_Native,1430,10.46,6,0.46,0.11,11.53,234.5,23,56.95,1.58,16,0.04,1.0,Calibri,5,0
4191890d,Lab_Report,Undergraduate,Native,327,24.05,3,0.76,0.21,12.35,189.3,17,66.96,5.64,,0.02,1.95,Times New Roman,7,0
a01b209e,Essay,High_School,Native,1389,9.96,9,0.59,0.15,10.1,166.89,29,23.62,,1,0.07,2.23,Calibri,14,0
5e5921dc,Essay,High_School,Non_Native,1676,19.66,7,0.76,0.27,15.67,198.78,18,17.46,12.6,6,0.04,1.08,Arial,20,0
8877c296,Lab_Report,Undergraduate,Native,446,22.81,8,0.61,0.25,14.71,231.25,,47.24,3.51,4,0.03,1.33,Arial,14,0
8e30efb7,Research_Paper,High_School,Native,1145,17.84,4,0.66,0.07,10.41,69.97,18,40.29,7.4,18,0.05,1.24,Helvetica,23,0
63b4f9ed,Lab_Report,Undergraduate,Native,1307,11.7,7,0.67,0.1,12.13,219.89,20,46.53,0.44,2,0.05,2.68,Arial,19,0
9c909e84,Research_Paper,Undergraduate,Non_Native,1509,13.47,7,0.75,0.2,12.34,98.13,31,67.15,2.93,15,0.02,1.99,Helvetica,12,0
0703310c,Research_Paper,Undergraduate,Native,993,19.76,5,0.68,0.28,15.12,118.55,,64.05,16.63,,0.06,2.41,Calibri,9,0
7e3615b0,Essay,Undergraduate,Native,583,12.54,12,0.78,0.08,11.31,188.16,,53.34,5.23,3,0.05,1.6,Arial,8,0
d420da90,Literature_Review,Undergraduate,Native,422,10.05,5,0.66,0.29,7.71,216.04,26,,5.01,29,0.06,2.54,Arial,11,0
05053066,Essay,Undergraduate,Native,977,22.12,6,0.61,0.21,13.7,116.42,26,50.72,22.87,2,0.07,1.24,Arial,5,0
003f93d3,Essay,Undergraduate,Native,922,9.62,6,0.75,0.16,7.87,108.81,19,,5.62,3,0.05,1.24,Arial,16,0
86f347d9,Essay,Undergraduate,Native,1154,14.02,7,0.78,0.2,10.56,212.18,,46.61,0.47,3,0.04,1.66,Times New Roman,5,0
b031f26b,Lab_Report,Undergraduate,Native,1042,16.77,9,0.51,0.1,15.98,214.32,18,62.31,1.76,1,0.03,2.44,Times New Roman,11,0
806d0abc,Research_Paper,High_School,Native,1614,9.97,8,0.62,0.11,12.36,235.17,26,45.03,14.03,17,0.03,1.76,Arial,15,0
8e153cb8,Essay,High_School,Native,1301,10.16,11,0.56,0.35,13.48,211.11,21,48.69,6.78,0,0.04,1.72,Calibri,6,0
2f78cde4,Lab_Report,Undergraduate,Non_Native,1105,21.07,7,0.56,0.33,15.89,337.95,17,42.92,13.88,4,0.06,1.45,Calibri,15,0
f26f5849,Essay,Undergraduate,Native,1017,12.39,10,0.61,0.34,11.27,201.94,26,44.57,1.59,4,0.05,1.57,Calibri,1,0
4245e028,Research_Paper,High_School,Native,1891,21.89,12,0.59,0.15,10.83,282.97,,40.34,4.68,18,0.01,1.65,Helvetica,5,0
e264bb09,Essay,Postgraduate,Native,1086,11.2,8,0.46,0.35,13.08,187.6,19,21.81,,1,0.03,1.95,Arial,20,0
3ca5e90b,Research_Paper,Postgraduate,Native,585,21.03,5,0.62,0.06,9.25,223.83,,55.48,0.27,18,0.07,2.04,Arial,11,0
2b2e2987,Essay,Undergraduate,Native,1216,22.43,2,0.74,0.32,14.46,17.46,2,,2.28,0,0.08,2.18,Helvetica,0,1
97d95d22,Literature_Review,Undergraduate,Native,1206,14.65,8,0.67,0.12,13.79,237.77,25,69.4,1.55,,0.05,2.07,Helvetica,8,0
b9db6a7b,Essay,Undergraduate,Native,1336,12.38,5,0.52,0.19,9.17,159.45,25,45.52,28.05,3,0.04,1.82,Helvetica,15,0
c98c89a9,Lab_Report,Undergraduate,Native,1945,21.08,6,0.54,0.09,11.63,113.61,,44.16,5.45,5,0.08,1.75,Arial,17,0
b425cc4a,Essay,High_School,Native,1535,17.35,7,0.59,0.09,12.06,10.43,29,50.39,2.69,3,0.05,1.91,Arial,8,0
d20d5e1e,Research_Paper,High_School,Native,1637,21.41,4,0.74,0.22,12.62,202.01,19,37.63,46.51,15,0.01,1.87,Times New Roman,2,0
441eb5cb,Research_Paper,Undergraduate,Native,1201,22.24,2,0.79,0.37,13.88,11.11,1,1200.0,0.65,11,0.08,2.48,Helvetica,3,1
3200161d,Essay,Undergraduate,Native,917,15.58,7,0.54,0.32,12.07,228.63,24,60.76,24.1,1,0.01,1.32,Calibri,14,0
a9de154d,Research_Paper,Postgraduate,Native,1290,21.94,1,0.73,0.31,14.56,8.86,1,0.0,1.76,7,0.07,2.33,Arial,14,1
449fde07,Essay,Undergraduate,Native,1180,23.11,2,0.76,0.38,15.18,6.9,,0.0,0.3,0,0.06,2.41,Times New Roman,8,1
7058836e,Lab_Report,Undergraduate,Native,1729,15.71,11,0.59,0.24,12.57,109.74,,70.47,0.09,0,0.05,1.96,Arial,11,0
bb27f05a,Lab_Report,Undergraduate,Non_Native,1923,12.46,12,0.72,0.11,11.64,234.68,22,67.49,0.77,3,0.07,2.38,Times New Roman,18,0
b76c09a7,Lab_Report,High_School,Native,300,22.03,13,0.53,0.16,11.96,,21,30.72,20.4,6,0.04,2.67,Calibri,17,0
cfe8fb42,Essay,High_School,Native,300,14.31,4,0.78,0.15,9.51,116.0,,62.65,,4,0.05,1.7,Times New Roman,15,0
59611dd7,Research_Paper,Undergraduate,Native,918,11.75,5,0.56,0.24,9.6,319.23,22,49.8,3.4,17,0.06,2.36,Helvetica,5,0
4892a1d4,Literature_Review,High_School,Native,562,18.94,11,0.58,0.24,11.78,83.55,27,47.83,7.75,31,0.05,2.51,Calibri,10,0
b5d78ac6,Lab_Report,Undergraduate,Native,728,19.05,10,0.66,0.03,12.47,189.69,20,34.3,,0,0.08,1.94,Times New Roman,10,0
a5b10d3f,Essay,High_School,Native,1169,20.75,6,0.71,0.22,9.37,94.63,24,31.12,5.16,4,0.04,1.33,Arial,2,0
b02c4b07,Research_Paper,Undergraduate,Native,983,11.69,7,0.57,0.21,14.87,144.39,36,63.66,8.76,18,0.11,1.94,Times New Roman,13,0
6efd8ad2,Essay,High_School,Native,1031,20.78,4,0.74,0.34,12.45,23.08,1,1200.0,2.47,0,0.09,2.48,Times New Roman,13,1
84df8fee,Research_Paper,Undergraduate,Native,1046,8.47,16,0.66,0.13,11.95,200.07,21,36.71,6.06,16,0.04,1.94,Arial,19,0
8e10f42d,Literature_Review,Undergraduate,Non_Native,1168,13.79,9,0.41,0.17,9.66,100.56,27,24.38,0.77,29,0.08,2.35,Calibri,1,0
eaa6b107,Research_Paper,High_School,Non_Native,936,10.17,7,0.61,0.16,10.91,221.52,29,50.41,4.55,12,0.07,2.41,Arial,11,0
55d13f16,Lab_Report,Undergraduate,Non_Native,1349,14.39,7,0.63,0.2,6.54,201.56,21,58.31,9.55,,0.06,1.0,Times New Roman,0,0
e7b7e3e0,Research_Paper,Postgraduate,Native,707,8.5,14,0.6,0.0,10.36,158.7,,43.2,0.41,19,0.04,1.38,Calibri,22,0
032e6ddc,Lab_Report,Postgraduate,Native,908,15.72,15,0.4,0.28,12.45,,31,35.38,17.06,3,0.03,2.13,Arial,6,0
747f2238,Lab_Report,High_School,Native,736,24.0,1,0.7,0.36,13.54,14.86,2,1200.0,3.89,0,0.09,2.71,Times New Roman,22,1
02f5bf95,Lab_Report,Undergraduate,Non_Native,560,25.71,10,0.54,0.11,15.04,81.12,22,47.37,7.6,2,0.02,2.37,Times New Roman,12,0
519bd3ad,Research_Paper,Undergraduate,Native,1994,17.54,6,0.59,0.06,12.03,81.31,29,63.57,36.32,16,0.05,1.52,Times New Roman,1,0
e9b4de62,Essay,Undergraduate,Native,1094,14.8,8,0.75,0.19,13.15,98.08,29,57.64,2.47,,0.07,1.37,Arial,16,0
ccbad2fb,Essay,Undergraduate,Native,1242,18.44,8,0.6,0.2,8.62,174.79,25,41.31,8.48,0,0.06,2.7,Arial,0,0
d204dc11,Essay,Undergraduate,Native,816,13.5,11,0.6,0.28,12.73,140.55,25,31.15,4.21,2,0.06,2.15,Arial,13,0
ad188377,Literature_Review,Postgraduate,Native,1316,21.52,0,0.77,0.38,14.92,3.32,,0.0,3.47,9,0.07,2.31,Times New Roman,3,1
ef6d6699,Literature_Review,Postgraduate,Native,772,12.84,5,0.66,0.13,16.58,273.89,26,46.06,2.31,27,0.05,1.78,Arial,18,0
a278f11d,Essay,Undergraduate,Native,842,8.87,9,0.67,0.32,16.08,237.53,23,45.34,12.69,3,0.08,1.84,Times New Roman,16,0
6117433a,Essay,Undergraduate,Native,1763,16.92,9,0.69,0.15,10.88,164.65,28,49.96,10.02,5,0.07,2.15,Helvetica,20,0
b4c23c86,Literature_Review,Undergraduate,Native,909,19.33,0,0.72,0.29,13.41,14.49,1,1200.0,2.39,14,0.09,1.96,Helvetica,1,1
8ef80aab,Research_Paper,High_School,Native,1447,21.86,1,0.82,0.41,14.07,45.08,2,1200.0,1.2,9,0.08,2.42,Helvetica,6,1
bab4da13,Research_Paper,Undergraduate,Non_Native,1522,17.42,8,0.54,0.28,14.13,,36,56.86,6.51,19,0.04,2.04,Arial,8,0
8f915208,Research_Paper,Undergraduate,Non_Native,1150,21.47,8,0.58,0.19,8.56,171.59,20,32.0,19.62,15,0.04,1.4,Calibri,5,0
