Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status
39743CDF,Robotics,2016,China,Shenzhen,Seed,1.55,34.01,1.51,0.37,3.3,23,11,12,Corporate VC (e.g. Google Ventures),None,Closed
C1C28243,Generative AI,2016,India,Hyderabad,Series A,10.11,119.25,5.1,0.82,11.0,58,0,58,Corporate VC (e.g. Google Ventures),High,Independent
A5D2ABCA,EdTech,2020,India,Mumbai,Pre-IPO,0.0,1.46,0.07,0.66,0.0,36,12,24,Bootstrapped,Medium,Closed
3A699C1F,Generative AI,2021,USA,New York,Seed,45.13,513.44,67.54,2.28,19.0,189,0,189,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
0E3A9BD9,Web3/Crypto,2020,Japan,Tokyo,Series B,73.27,374.9,14.9,3.58,19.9,203,126,77,"Tier 1 (e.g. Sequoia, a16z)",None,Acquired (Fire Sale)
7E6997A4,FinTech,2025,India,Bengaluru,Series B,9.57,49.22,1.9,0.53,15.2,29,7,22,Tier 2 (Mid-size VC),High,Independent
43F956C9,Autonomous Vehicles,2015,USA,San Francisco,Series C+,21.56,248.4,29.78,2.15,9.6,156,75,81,Corporate VC (e.g. Google Ventures),None,Independent
CA751D75,Cybersecurity,2016,USA,Miami,Seed,0.0,17.86,1.17,0.12,0.0,11,0,11,Bootstrapped,High,Independent
6D4D1BC0,HealthTech,2020,USA,Seattle,Series A,15.51,95.78,5.29,0.77,17.8,48,0,48,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
9D916E10,EdTech,2021,France,Lyon,Post-IPO,127.92,917.82,90.4,7.07,17.8,389,116,273,Corporate VC (e.g. Google Ventures),High,Closed
1A593C9E,ClimateTech,2022,China,Beijing,Series C+,20.8,245.56,8.43,2.86,7.0,153,107,46,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
30EB8C9E,Cybersecurity,2014,UK,Cambridge,Series B,25.14,180.25,6.97,2.65,9.1,179,0,179,Tier 2 (Mid-size VC),Low,Closed
F2C1102F,Web3/Crypto,2017,USA,New York,Seed,2.08,28.54,3.64,0.45,3.8,29,25,4,Corporate VC (e.g. Google Ventures),Medium,Closed
DBAB1868,HealthTech,2015,Israel,Tel Aviv,Pre-IPO,92.54,489.76,26.81,5.37,16.9,429,97,332,Tier 2 (Mid-size VC),Medium,Independent
A99BFCE4,FinTech,2023,India,Mumbai,Seed,1.61,23.3,1.28,0.58,2.4,35,0,35,Tier 2 (Mid-size VC),High,Independent
F80AABF3,Robotics,2019,UK,London,Seed,2.33,26.65,1.45,0.26,6.5,23,0,23,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
5842DE5A,HealthTech,2021,China,Hangzhou,Seed,2.79,41.3,2.1,0.19,9.6,18,0,18,Tier 3 (Angel/Seed),Medium,Closed
3667E8B2,HealthTech,2023,China,Hangzhou,Seed,0.0,32.91,2.43,0.22,0.0,15,0,15,Bootstrapped,High,Independent
118EE55A,ClimateTech,2018,USA,New York,Post-IPO,668.99,3830.77,168.91,30.26,22.0,2885,0,2885,Tier 2 (Mid-size VC),Low,Independent
0F9CD1E6,Cybersecurity,2023,China,Shanghai,Series B,44.08,302.81,36.63,1.72,24.2,95,0,95,"Tier 1 (e.g. Sequoia, a16z)",None,Acquired
5267BEA9,Generative AI,2019,USA,Austin,Seed,2.3,15.5,0.63,0.18,8.2,11,0,11,Tier 3 (Angel/Seed),Low,Independent
B8CD1B8B,Generative AI,2020,USA,Miami,Series B,149.99,1247.45,44.36,5.14,28.6,379,0,379,Tier 2 (Mid-size VC),Medium,Independent
2E2842DE,ClimateTech,2022,USA,Boston,Series A,3.18,37.79,6.93,0.44,5.9,25,8,17,Corporate VC (e.g. Google Ventures),High,Independent
6D95FDD8,FinTech,2022,China,Shanghai,Series C+,248.73,988.75,85.54,6.87,35.7,369,0,369,Tier 3 (Angel/Seed),Medium,Independent
F7222853,Generative AI,2016,UK,Cambridge,Pre-IPO,139.83,477.24,18.9,10.87,12.7,574,0,574,Tier 3 (Angel/Seed),None,Independent
0B3B98C1,HealthTech,2015,USA,New York,Seed,5.76,44.64,1.94,0.38,12.0,23,0,23,Tier 3 (Angel/Seed),None,IPO
99EABF4E,HealthTech,2021,USA,Boston,Series B,21.72,136.73,14.18,1.27,15.9,108,9,99,Tier 2 (Mid-size VC),High,Independent
55F3E0EB,Generative AI,2018,USA,Boston,Series B,40.57,191.33,13.57,2.47,15.8,190,0,190,Corporate VC (e.g. Google Ventures),Medium,Independent
0A3FBBD4,Generative AI,2019,China,Beijing,Series B,39.19,271.02,31.74,1.18,30.6,100,0,100,Tier 3 (Angel/Seed),High,Independent
79F8AE14,Cybersecurity,2018,China,Shenzhen,Post-IPO,1135.25,3710.84,206.66,62.68,18.1,5198,1953,3245,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
8F0CE547,FinTech,2022,India,Bengaluru,Pre-IPO,551.79,5725.74,264.39,25.53,21.5,1306,355,951,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
F50BB084,FinTech,2014,China,Shenzhen,Series C+,100.85,976.38,36.63,3.7,26.5,335,0,335,Tier 3 (Angel/Seed),None,Closed
99DFA626,HealthTech,2016,USA,Miami,Series A,0.0,45.12,3.64,0.13,0.0,12,5,7,Bootstrapped,Low,Closed
48D26335,Autonomous Vehicles,2017,India,Hyderabad,Series B,11.68,110.19,4.09,0.47,20.5,25,0,25,Tier 3 (Angel/Seed),Low,Closed
73EF8BC0,ClimateTech,2022,USA,Austin,Series B,19.78,156.85,28.26,0.93,19.2,50,0,50,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
6B94B22B,FinTech,2022,Germany,Berlin,Series B,5.95,80.98,4.46,0.51,9.8,38,24,14,Corporate VC (e.g. Google Ventures),Low,Closed
FFB3C5DB,HealthTech,2021,UK,Cambridge,Seed,1.28,16.42,0.58,0.12,5.8,8,3,5,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired
45B06261,HealthTech,2017,China,Hangzhou,Series A,8.3,35.55,1.97,0.31,20.2,19,0,19,Corporate VC (e.g. Google Ventures),High,Independent
D28A992F,ClimateTech,2020,Canada,Toronto,Series A,12.84,104.57,4.63,0.39,26.2,39,0,39,Tier 3 (Angel/Seed),High,Independent
60ADF931,Web3/Crypto,2022,UK,Cambridge,Series B,19.7,218.36,29.55,0.91,19.5,57,27,30,Tier 3 (Angel/Seed),Low,Independent
ACC9F187,FinTech,2023,China,Shenzhen,Series C+,59.64,355.38,16.24,1.11,49.3,108,0,108,Tier 3 (Angel/Seed),Low,Acquired
94661275,ClimateTech,2016,China,Shanghai,Seed,0.85,15.21,1.3,0.26,2.4,22,9,13,Tier 2 (Mid-size VC),Low,Independent
AA01E21A,ClimateTech,2019,USA,New York,Seed,1.25,14.39,0.69,0.1,6.2,8,4,4,Tier 3 (Angel/Seed),Low,Independent
DA10FBF8,HealthTech,2018,UK,London,Seed,0.45,12.52,1.04,0.16,1.7,9,0,9,Corporate VC (e.g. Google Ventures),High,Independent
1D1E5E6F,Generative AI,2019,USA,Austin,Series A,20.86,82.65,2.84,2.49,8.1,130,0,130,Tier 3 (Angel/Seed),Medium,Independent
998FD70A,Robotics,2019,USA,New York,Series C+,0.0,40.47,2.23,0.07,0.0,5,0,5,Bootstrapped,None,Acquired
278FAF53,Robotics,2014,UK,Cambridge,Seed,0.59,16.43,0.56,0.53,0.9,36,16,20,Tier 2 (Mid-size VC),None,Acquired
669CD6FC,HealthTech,2020,India,Hyderabad,Series B,10.18,71.97,9.19,0.61,14.3,39,0,39,Corporate VC (e.g. Google Ventures),High,Independent
8568A769,Generative AI,2022,China,Shanghai,Series B,0.0,49.61,2.17,0.63,0.0,38,17,21,Bootstrapped,Medium,Independent
FA6A3E5F,HealthTech,2020,USA,New York,Series B,13.79,52.26,3.94,0.78,15.7,41,7,34,Tier 3 (Angel/Seed),High,Independent
64767404,FinTech,2020,China,Shanghai,Series C+,36.21,208.26,7.31,2.04,16.9,153,14,139,Corporate VC (e.g. Google Ventures),Low,Closed
9F92A074,HealthTech,2014,USA,Boston,Series A,4.69,64.74,2.71,0.44,8.7,25,0,25,Tier 3 (Angel/Seed),High,Acquired
C82D9863,Web3/Crypto,2019,USA,Seattle,Series B,18.55,220.63,8.59,1.08,15.7,60,40,20,Tier 2 (Mid-size VC),High,Closed
2762BA0E,HealthTech,2020,India,Mumbai,Series A,10.0,124.43,6.05,0.77,11.5,61,0,61,Tier 3 (Angel/Seed),Medium,Independent
A31D28C4,Cybersecurity,2018,USA,Austin,Seed,1.83,23.57,0.94,0.24,5.4,19,11,8,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed
272E9150,EdTech,2021,USA,Austin,Seed,1.03,20.26,1.95,0.31,2.5,29,0,29,Tier 3 (Angel/Seed),Medium,Closed
0B6406E5,Generative AI,2019,USA,New York,Seed,3.42,34.51,1.3,0.24,10.1,22,0,22,Tier 2 (Mid-size VC),High,Closed
AF2FBA34,Generative AI,2020,USA,New York,Series C+,56.57,552.06,33.31,4.22,13.1,291,0,291,Tier 2 (Mid-size VC),Low,Independent
3D605049,HealthTech,2020,France,Paris,Series C+,79.52,303.02,11.91,4.61,16.9,262,60,202,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired
80CFFB9F,Web3/Crypto,2012,India,Hyderabad,Series B,87.41,486.37,16.67,2.08,40.1,150,66,84,Tier 3 (Angel/Seed),High,Independent
5EF32F53,Generative AI,2018,USA,Seattle,Seed,1.63,12.31,0.53,0.14,6.8,12,0,12,Tier 3 (Angel/Seed),None,Independent
0DE1862F,ClimateTech,2020,USA,Boston,Seed,0.9,15.08,1.91,0.74,1.1,40,0,40,Tier 2 (Mid-size VC),Medium,Independent
B2644347,HealthTech,2017,China,Hangzhou,Series A,5.72,57.54,8.46,0.62,7.9,47,19,28,Tier 3 (Angel/Seed),Low,IPO
38BE8875,Robotics,2021,France,Paris,Series B,35.41,380.39,26.77,3.15,10.9,171,101,70,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
B348EDFF,Web3/Crypto,2019,USA,New York,Post-IPO,0.0,46.42,2.2,0.57,0.0,35,22,13,Bootstrapped,Low,Closed
E8D66CEE,ClimateTech,2015,USA,New York,Series A,5.57,72.01,4.71,0.83,6.0,53,0,53,Corporate VC (e.g. Google Ventures),High,Acquired
2D632CC7,EdTech,2021,Germany,Berlin,Seed,6.45,40.72,1.94,0.25,18.4,24,0,24,Tier 3 (Angel/Seed),Medium,Independent
F0C92955,SpaceTech,2013,Germany,Berlin,Seed,0.63,12.9,1.72,0.39,1.3,20,0,20,Tier 2 (Mid-size VC),High,Independent
46BF6EDB,Cybersecurity,2015,China,Shenzhen,Series C+,46.79,527.35,42.34,3.67,12.4,221,42,179,Tier 2 (Mid-size VC),Low,Independent
6496BB34,Generative AI,2020,France,Lyon,Seed,1.85,27.95,1.31,0.22,5.8,12,0,12,Corporate VC (e.g. Google Ventures),Low,Independent
6C79AB80,Generative AI,2019,USA,Miami,Series A,5.71,61.47,2.17,0.34,13.0,18,0,18,Tier 3 (Angel/Seed),Low,Closed
0E5E36C3,HealthTech,2021,Japan,Tokyo,Series B,6.57,95.15,6.88,0.75,7.7,39,0,39,Tier 3 (Angel/Seed),High,Independent
71E69053,Generative AI,2014,China,Shenzhen,Seed,4.81,27.25,3.03,0.49,8.2,27,0,27,Tier 3 (Angel/Seed),Low,Closed
0CBFDDC9,SpaceTech,2019,Canada,Toronto,Pre-IPO,742.21,5623.58,501.02,25.64,28.8,1454,0,1454,"Tier 1 (e.g. Sequoia, a16z)",Medium,Closed
0F9E43B6,HealthTech,2018,USA,San Francisco,Seed,0.75,15.67,0.73,0.8,0.8,50,20,30,Tier 3 (Angel/Seed),Low,Independent
26DAB256,SpaceTech,2016,India,Hyderabad,Series C+,35.32,341.83,58.17,3.7,9.3,229,116,113,Tier 3 (Angel/Seed),Medium,Closed
6C4D2BE9,Generative AI,2019,China,Shanghai,Pre-IPO,1120.9,7096.16,394.7,48.56,23.0,2974,0,2974,Tier 2 (Mid-size VC),Low,Independent
46440DAB,HealthTech,2020,USA,Austin,Seed,1.59,30.49,2.01,0.75,1.9,40,28,12,Tier 3 (Angel/Seed),Low,Closed
7B0044F0,HealthTech,2021,USA,Boston,Series A,1.44,23.47,1.61,0.11,6.9,9,0,9,Tier 2 (Mid-size VC),Medium,Independent
8577845D,EdTech,2014,France,Lyon,Series B,45.26,368.78,63.35,2.02,21.3,167,0,167,Tier 3 (Angel/Seed),Low,Closed
1AF369DE,Generative AI,2018,China,Beijing,Series B,33.42,137.86,8.55,3.61,9.0,255,118,137,Tier 3 (Angel/Seed),High,Independent
9FF05A5F,ClimateTech,2019,UK,Oxford,Seed,0.94,16.94,0.63,0.26,2.6,13,0,13,Tier 3 (Angel/Seed),Medium,Acquired
B367ACB2,HealthTech,2020,USA,San Francisco,Seed,1.09,29.35,1.06,0.47,1.9,25,0,25,Corporate VC (e.g. Google Ventures),High,Independent
89175ABE,FinTech,2020,UK,Cambridge,Series B,0.0,5.94,0.61,0.17,0.0,10,0,10,Bootstrapped,Low,Independent
FF9917F4,Robotics,2021,Japan,Tokyo,Series C+,14.09,149.31,5.27,1.37,9.6,70,0,70,Tier 2 (Mid-size VC),High,Closed
178B8EAD,ClimateTech,2019,India,Hyderabad,Seed,5.98,43.94,1.69,0.64,8.1,52,0,52,Corporate VC (e.g. Google Ventures),None,Acquired
65FF1D4D,Generative AI,2019,USA,Miami,Series A,9.22,97.49,7.0,1.03,8.2,59,0,59,Tier 2 (Mid-size VC),High,Independent
32FE3294,Web3/Crypto,2016,India,Hyderabad,Pre-IPO,303.33,1641.19,68.5,21.72,13.9,1625,873,752,Tier 3 (Angel/Seed),Low,Closed
2A8FF3FB,HealthTech,2021,UK,Oxford,Series A,8.04,91.09,3.08,0.4,16.1,32,8,24,Tier 3 (Angel/Seed),Medium,Independent
1E3CC1F1,HealthTech,2024,China,Hangzhou,Series A,25.8,131.65,8.47,1.2,19.8,64,0,64,Tier 3 (Angel/Seed),Medium,Acquired
DED5FAEB,Robotics,2014,USA,Seattle,Series B,26.76,320.96,12.32,2.06,12.4,117,45,72,Tier 3 (Angel/Seed),High,Independent
C48670EE,Web3/Crypto,2014,USA,Seattle,Series C+,24.83,125.15,6.5,2.73,8.8,143,90,53,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
134BD317,Generative AI,2015,France,Paris,Series A,37.25,398.71,19.08,1.71,20.6,127,35,92,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
0CD72705,EdTech,2018,Canada,Vancouver,Series B,7.26,96.68,10.05,0.33,16.9,23,0,23,Tier 3 (Angel/Seed),Low,Independent
7ED900BD,Robotics,2016,China,Shanghai,Series A,14.26,105.71,4.85,0.88,14.6,49,0,49,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
A1CC06F8,HealthTech,2021,Israel,Jerusalem,Series B,35.08,348.59,14.0,1.79,18.6,152,0,152,Tier 3 (Angel/Seed),High,Independent
F30064FC,Web3/Crypto,2023,USA,San Francisco,Series A,5.66,57.29,2.76,0.35,12.6,18,8,10,Tier 2 (Mid-size VC),Low,Independent
079811D7,FinTech,2025,UK,Oxford,Series B,54.57,569.96,38.12,1.21,41.7,66,0,66,Tier 3 (Angel/Seed),High,Independent
5D464E03,Cybersecurity,2021,USA,Boston,Seed,1.56,21.94,1.02,0.41,3.1,34,15,19,Tier 2 (Mid-size VC),Medium,Independent
CDE7AA58,ClimateTech,2020,USA,Boston,Series A,7.41,74.44,4.51,0.64,10.0,34,0,34,Tier 3 (Angel/Seed),Medium,Independent
E5A5C5AB,Web3/Crypto,2023,USA,Miami,Seed,2.67,31.86,1.37,0.54,4.2,45,33,12,"Tier 1 (e.g. Sequoia, a16z)",Medium,Closed
EEDE4D5C,Cybersecurity,2014,USA,Miami,Seed,2.17,41.75,2.1,0.5,3.6,28,0,28,Tier 2 (Mid-size VC),High,Independent
59BB6375,Generative AI,2017,USA,Seattle,Series A,31.88,313.03,12.44,1.85,16.3,100,0,100,Tier 3 (Angel/Seed),Low,Closed
6AC6FB6E,HealthTech,2019,USA,Boston,Series A,3.32,41.84,1.53,0.36,7.2,33,0,33,Tier 3 (Angel/Seed),High,Independent
C130B11E,ClimateTech,2022,USA,Seattle,Pre-IPO,152.13,1169.06,80.74,4.83,30.9,361,0,361,Tier 3 (Angel/Seed),Medium,Independent
D337A551,HealthTech,2021,USA,Seattle,Pre-IPO,142.85,1135.56,71.26,5.01,28.0,357,0,357,Tier 2 (Mid-size VC),High,Independent
31CC546C,HealthTech,2023,Israel,Jerusalem,Series B,47.49,306.79,49.83,1.34,33.0,121,0,121,Tier 3 (Angel/Seed),Low,Closed
A8CB7589,Cybersecurity,2019,USA,Austin,Seed,2.85,20.93,0.95,0.4,5.7,22,0,22,Corporate VC (e.g. Google Ventures),Medium,Independent
47D03AF0,FinTech,2023,Israel,Tel Aviv,Seed,0.48,13.26,0.77,0.5,0.8,27,12,15,Tier 2 (Mid-size VC),High,Independent
3BD478B8,Robotics,2016,India,Mumbai,Series C+,68.28,570.13,44.17,3.67,18.1,214,60,154,Corporate VC (e.g. Google Ventures),Low,Independent
C475A538,Generative AI,2014,USA,San Francisco,Seed,1.27,23.7,1.88,0.21,4.1,12,4,8,Tier 2 (Mid-size VC),None,Independent
FA49F9C6,HealthTech,2021,USA,New York,Series A,24.44,257.93,35.24,1.15,19.6,63,0,63,Tier 2 (Mid-size VC),Low,Independent
7C1D02DC,Robotics,2023,USA,New York,Seed,0.75,14.92,0.83,0.17,2.8,13,4,9,Tier 3 (Angel/Seed),None,Independent
E5AC6B9E,Cybersecurity,2015,China,Shenzhen,Series B,7.24,89.18,5.46,0.87,7.5,51,25,26,Tier 3 (Angel/Seed),None,Independent
FAF28F37,Generative AI,2021,Israel,Jerusalem,Series A,5.55,74.4,5.91,0.78,6.3,51,19,32,Corporate VC (e.g. Google Ventures),Low,Independent
8E1CE5D5,Robotics,2019,USA,Miami,Series A,0.82,23.05,2.24,0.66,1.1,39,0,39,Tier 2 (Mid-size VC),High,Independent
73510606,HealthTech,2018,Singapore,Singapore,Series A,34.41,332.55,31.52,4.02,8.4,215,145,70,Tier 2 (Mid-size VC),Low,Closed
27EB35EA,FinTech,2013,USA,Miami,Post-IPO,269.07,1035.07,133.08,10.48,25.4,789,0,789,Tier 3 (Angel/Seed),High,Independent
CDC67540,Generative AI,2017,Israel,Tel Aviv,Series A,11.28,82.4,5.13,0.68,14.5,61,0,61,Tier 3 (Angel/Seed),High,Acquired
6C991870,Generative AI,2020,Germany,Berlin,Seed,21.3,213.29,11.7,0.67,27.7,38,0,38,Tier 2 (Mid-size VC),None,Acquired
322DA3F2,Generative AI,2021,China,Shanghai,Seed,1.82,30.65,2.74,0.25,5.2,17,0,17,Tier 3 (Angel/Seed),High,Independent
A6FF7182,ClimateTech,2018,Japan,Kyoto,Series C+,78.92,334.84,33.37,6.19,12.5,352,0,352,Tier 2 (Mid-size VC),High,Closed
5476F5CD,FinTech,2021,Canada,Toronto,Seed,0.6,23.89,1.58,0.09,3.2,6,3,3,Tier 2 (Mid-size VC),High,Independent
35E63897,ClimateTech,2020,USA,Austin,Seed,1.63,30.75,1.15,0.39,3.3,31,0,31,Tier 3 (Angel/Seed),Medium,Independent
FBC8E88D,Web3/Crypto,2022,France,Lyon,Seed,1.33,24.96,1.13,0.28,3.5,20,16,4,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed
C85BC810,Generative AI,2018,UK,Cambridge,Seed,2.78,31.58,2.47,0.6,4.0,44,0,44,Tier 2 (Mid-size VC),None,Independent
C99AFF72,Cybersecurity,2019,Germany,Munich,Seed,0.47,16.66,1.04,0.81,0.5,41,0,41,Tier 2 (Mid-size VC),High,Independent
3E0169A9,HealthTech,2021,China,Shanghai,Series A,4.52,39.53,1.34,0.56,6.8,37,24,13,Tier 2 (Mid-size VC),Low,Closed
2DF78FB0,SpaceTech,2021,China,Hangzhou,Series C+,192.9,761.01,53.51,9.38,20.3,832,257,575,Tier 2 (Mid-size VC),Low,Independent
6B02B13D,Web3/Crypto,2014,USA,Boston,Series A,15.61,69.45,4.52,0.53,24.8,51,0,51,Tier 3 (Angel/Seed),High,Independent
F57BC625,HealthTech,2017,USA,Seattle,Series A,17.14,164.18,7.3,1.0,15.6,64,0,64,Tier 3 (Angel/Seed),Low,Acquired
C786AC6A,Robotics,2020,USA,Boston,Series A,4.87,65.18,8.54,0.37,10.4,31,0,31,Corporate VC (e.g. Google Ventures),Medium,Closed
2143B300,SpaceTech,2014,China,Hangzhou,Seed,0.92,21.19,1.68,0.66,1.2,35,14,21,Corporate VC (e.g. Google Ventures),Medium,Independent
252390AB,FinTech,2015,UK,Oxford,Seed,0.86,13.18,1.01,0.35,1.9,18,0,18,Tier 3 (Angel/Seed),High,Acquired
F051EC24,Autonomous Vehicles,2021,USA,New York,Series A,8.89,109.44,5.69,0.66,11.7,46,0,46,Corporate VC (e.g. Google Ventures),High,Independent
6387699C,FinTech,2019,USA,Boston,Series B,29.74,176.36,13.8,2.22,12.8,119,0,119,Tier 2 (Mid-size VC),High,Independent
8E453503,Generative AI,2019,USA,Miami,Seed,3.64,41.11,1.51,0.4,7.3,23,14,9,Tier 3 (Angel/Seed),Low,Closed
8A93B4EF,Cybersecurity,2016,USA,Austin,Series A,1.57,12.55,0.9,0.53,2.5,39,0,39,Tier 2 (Mid-size VC),Low,Closed
204B0ACF,FinTech,2020,Singapore,Singapore,Series A,7.64,51.79,5.08,0.61,10.8,40,17,23,Tier 2 (Mid-size VC),High,Independent
36D1DCC0,Web3/Crypto,2020,USA,Austin,Seed,1.31,21.57,0.76,0.46,2.3,28,20,8,Tier 3 (Angel/Seed),None,Acquired (Fire Sale)
18C49161,Web3/Crypto,2021,India,Delhi NCR,Seed,1.49,14.03,0.87,0.41,2.9,39,30,9,Tier 2 (Mid-size VC),Medium,Closed
B8CFBF83,Generative AI,2015,USA,San Francisco,Series B,74.07,843.88,33.89,3.32,21.7,283,0,283,Corporate VC (e.g. Google Ventures),Medium,Acquired
5F0EDDF1,HealthTech,2022,India,Hyderabad,Series C+,28.89,121.18,5.68,2.57,10.8,163,0,163,Tier 3 (Angel/Seed),Medium,Independent
0C66F28F,ClimateTech,2022,India,Bengaluru,Seed,4.82,35.78,1.27,0.65,6.4,38,16,22,Tier 3 (Angel/Seed),High,Independent
B1D18928,Robotics,2016,India,Mumbai,Series C+,160.1,541.58,26.1,7.38,21.4,442,0,442,Tier 2 (Mid-size VC),Medium,Independent
4C342769,HealthTech,2019,USA,Miami,Seed,0.0,19.04,1.38,0.12,0.0,7,0,7,Bootstrapped,Low,Independent
E3F6D468,FinTech,2025,UK,Oxford,Seed,1.61,15.74,0.58,0.46,2.9,45,11,34,Tier 3 (Angel/Seed),High,Independent
C2FAF2B0,Autonomous Vehicles,2020,USA,Miami,Seed,1.97,20.01,0.74,0.86,2.1,44,0,44,Tier 2 (Mid-size VC),Low,Independent
77A9AA98,HealthTech,2017,USA,San Francisco,Series A,9.17,65.39,4.6,0.87,9.5,68,38,30,Corporate VC (e.g. Google Ventures),Low,Acquired (Fire Sale)
82EB1B41,HealthTech,2019,China,Hangzhou,Seed,0.4,10.44,0.41,0.53,0.6,38,19,19,Tier 2 (Mid-size VC),High,Independent
C5564CB6,Generative AI,2016,USA,Seattle,Seed,4.31,52.94,3.67,0.13,18.7,9,0,9,Corporate VC (e.g. Google Ventures),Medium,Independent
DF19594C,HealthTech,2021,USA,Seattle,Seed,3.47,41.99,5.36,0.41,6.8,31,11,20,Corporate VC (e.g. Google Ventures),Medium,Independent
7776AFE4,FinTech,2020,USA,Seattle,Series A,6.93,63.91,10.29,0.79,7.8,52,22,30,Tier 2 (Mid-size VC),Low,Independent
26786D7F,Generative AI,2021,Israel,Jerusalem,Seed,14.21,109.12,4.92,0.46,25.4,36,0,36,Tier 2 (Mid-size VC),Medium,Independent
E912971F,Generative AI,2013,USA,San Francisco,Seed,5.26,33.53,1.16,0.57,7.9,42,18,24,Tier 2 (Mid-size VC),Medium,Independent
EC47D0C2,HealthTech,2020,USA,New York,Series A,7.85,89.49,13.06,0.35,17.4,28,0,28,Tier 2 (Mid-size VC),None,Independent
D1E3278B,Generative AI,2021,UK,London,Pre-IPO,0.0,35.79,2.01,0.57,0.0,31,0,31,Bootstrapped,Medium,Closed
4F33C206,ClimateTech,2020,China,Hangzhou,Series A,5.6,80.92,7.33,0.29,14.4,16,2,14,Tier 3 (Angel/Seed),None,Independent
BCB41D76,Cybersecurity,2015,USA,San Francisco,Series A,6.26,51.59,9.28,0.82,6.8,44,0,44,Tier 3 (Angel/Seed),Low,Independent
BB54AE33,Cybersecurity,2019,Israel,Jerusalem,Seed,0.83,29.66,1.35,0.62,1.2,33,19,14,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale)
0B0A7C75,SpaceTech,2014,China,Shanghai,Series B,39.47,426.82,35.15,2.35,16.1,125,27,98,Tier 3 (Angel/Seed),Low,IPO
892B3A5C,Generative AI,2021,China,Hangzhou,Series A,8.72,110.13,5.97,0.38,18.2,37,0,37,Corporate VC (e.g. Google Ventures),High,Independent
40535F97,SpaceTech,2013,Israel,Tel Aviv,Pre-IPO,235.66,2301.68,226.16,6.07,38.2,500,0,500,Tier 3 (Angel/Seed),High,Independent
148170BB,Generative AI,2019,USA,Miami,Seed,0.0,4.13,0.19,0.49,0.0,48,0,48,Bootstrapped,High,Acquired
E6234B66,Cybersecurity,2017,USA,Austin,Series A,0.0,49.51,2.5,0.79,0.0,48,0,48,Bootstrapped,High,Independent
C978BE9A,Cybersecurity,2020,USA,New York,Series C+,61.91,474.44,23.14,3.2,18.8,199,0,199,Tier 2 (Mid-size VC),High,Independent
6AD3873A,Generative AI,2020,China,Shanghai,Series A,0.0,43.5,2.8,0.49,0.0,42,0,42,Bootstrapped,Low,Independent
5470554A,Cybersecurity,2025,Canada,Montreal,Series A,5.37,67.7,4.34,0.38,11.2,37,0,37,Tier 3 (Angel/Seed),Medium,Independent
593360F9,FinTech,2014,UK,London,Series A,4.96,41.32,2.28,0.2,16.5,19,0,19,Tier 2 (Mid-size VC),None,Independent
BD84BF34,Robotics,2020,China,Hangzhou,Seed,0.65,9.71,0.33,0.42,1.2,41,16,25,Tier 3 (Angel/Seed),High,Independent
D7E61FFD,HealthTech,2020,USA,New York,Seed,1.72,20.99,0.9,0.18,6.1,16,0,16,Tier 3 (Angel/Seed),High,Independent
750134AA,EdTech,2021,France,Lyon,Seed,0.3,18.56,0.98,0.46,0.5,41,0,41,Tier 3 (Angel/Seed),Low,Closed
2C1DFEE7,Cybersecurity,2020,Israel,Jerusalem,Series B,6.62,66.11,3.23,0.33,15.4,31,5,26,Tier 2 (Mid-size VC),High,Independent
E8428010,Robotics,2020,USA,New York,Seed,2.29,31.69,1.22,0.33,5.3,30,0,30,Tier 2 (Mid-size VC),High,Closed
4EB3880F,EdTech,2016,Germany,Munich,Series B,21.07,162.43,14.86,1.57,12.6,81,17,64,Corporate VC (e.g. Google Ventures),High,Independent
C06F0FF2,Cybersecurity,2022,China,Shanghai,Series A,5.87,49.01,2.64,0.78,6.7,57,0,57,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
D0079204,Cybersecurity,2019,Israel,Tel Aviv,Series A,6.82,86.41,3.4,0.65,9.1,35,0,35,Tier 3 (Angel/Seed),High,Independent
