candidate_id,job_role,job_role_display,gender,age_group,edu_level,edu_level_name,years_experience,edu_relevance,P_mcq,P_desc,P_code,S_edu,S_exp,S_skill,S_cv,S_int,CSS,passed_hard_filter,relevance_label,w_edu,w_exp,w_skill,w_mcq,w_desc,w_code,W_CV,W_INT
CYB00163,Cybersecurity_Analyst,Cybersecurity Analyst,M,26-30,2,BSc,4.5,0.765,0.8582,0.8175,0.9195,0.666,1.0,0.6604,0.7804,0.8521,0.8234,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00164,Cybersecurity_Analyst,Cybersecurity Analyst,M,22-25,3,MSc,5.8,0.789,0.8062,0.8626,0.753,0.7956,1.0,0.801,0.8696,0.8209,0.8404,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00165,Cybersecurity_Analyst,Cybersecurity Analyst,M,26-30,3,MSc,6.4,0.759,1.0,0.8352,0.7117,0.7836,1.0,0.7607,0.849,0.8682,0.8605,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00166,Cybersecurity_Analyst,Cybersecurity Analyst,F,22-25,2,BSc,4.0,0.662,0.9532,0.8083,0.8309,0.6248,1.0,0.9489,0.902,0.8635,0.8789,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00167,Cybersecurity_Analyst,Cybersecurity Analyst,M,41-45,3,MSc,2.0,0.895,0.9743,0.8283,0.6063,0.838,0.6667,0.7084,0.7197,0.835,0.7889,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00168,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,1.5,0.743,0.8455,0.8599,0.7662,0.6572,0.5,0.6119,0.5818,0.8361,0.7344,1,1,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00169,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,2,BSc,7.3,0.603,0.8406,0.8255,0.9479,0.6012,1.0,0.9056,0.8778,0.8553,0.8643,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00170,Cybersecurity_Analyst,Cybersecurity Analyst,F,22-25,2,BSc,3.1,0.641,0.7755,0.6936,0.5497,0.6164,1.0,0.5656,0.7278,0.6935,0.7072,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00171,Cybersecurity_Analyst,Cybersecurity Analyst,F,22-25,4,PhD,3.7,0.869,0.9172,0.7982,0.9511,0.9476,1.0,0.8409,0.9179,0.8704,0.8894,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00172,Cybersecurity_Analyst,Cybersecurity Analyst,F,31-35,2,BSc,3.0,0.553,0.6913,0.5038,0.6538,0.5812,1.0,0.5269,0.7033,0.5994,0.641,1,1,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00173,Cybersecurity_Analyst,Cybersecurity Analyst,F,36-40,4,PhD,3.8,0.918,0.9329,0.7528,0.9193,0.9672,1.0,0.7383,0.8757,0.8491,0.8597,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00174,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,3,MSc,2.9,0.782,0.7635,0.9408,0.6591,0.7928,0.9667,0.8159,0.8641,0.8224,0.8391,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00175,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,5.1,0.702,0.6543,0.8233,0.7269,0.6408,1.0,0.8176,0.8461,0.7449,0.7854,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00176,Cybersecurity_Analyst,Cybersecurity Analyst,M,26-30,2,BSc,3.8,0.916,0.7424,0.7006,0.5752,0.7264,1.0,0.842,0.8742,0.6902,0.7638,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00177,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,4.3,0.551,0.8806,0.9271,0.8513,0.5804,1.0,0.7429,0.8004,0.8957,0.8576,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00178,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,4,PhD,1.6,0.72,0.9841,0.6207,0.9418,0.888,0.5333,0.6333,0.6492,0.8121,0.7469,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00179,Cybersecurity_Analyst,Cybersecurity Analyst,M,36-40,2,BSc,5.9,0.795,0.7524,0.7928,0.8582,0.678,1.0,0.6816,0.7923,0.7917,0.7919,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00180,Cybersecurity_Analyst,Cybersecurity Analyst,F,22-25,2,BSc,3.9,0.761,0.7381,0.7323,0.8419,0.6644,1.0,0.6947,0.7955,0.7562,0.7719,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00181,Cybersecurity_Analyst,Cybersecurity Analyst,M,36-40,2,BSc,5.3,0.555,0.8886,0.9546,0.7069,0.582,1.0,1.0,0.9164,0.882,0.8958,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00182,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,1,Diploma,2.4,0.532,0.8875,0.8063,0.8844,0.4528,0.8,0.7771,0.7203,0.8503,0.7983,0,0,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00183,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,4.7,0.452,0.8908,1.0,0.8249,0.5408,1.0,0.7835,0.8107,0.9268,0.8804,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00184,Cybersecurity_Analyst,Cybersecurity Analyst,F,46+,4,PhD,5.2,0.856,1.0,0.983,0.8913,0.9424,1.0,0.6999,0.8534,0.9706,0.9237,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00185,Cybersecurity_Analyst,Cybersecurity Analyst,F,22-25,2,BSc,5.8,0.566,0.8439,0.9935,0.6495,0.5864,1.0,0.8466,0.8482,0.8723,0.8627,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00186,Cybersecurity_Analyst,Cybersecurity Analyst,F,22-25,2,BSc,3.7,0.706,0.7019,0.8707,0.9978,0.6424,1.0,0.8396,0.8563,0.837,0.8447,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00187,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,3,MSc,6.7,0.603,0.7557,0.9003,0.8414,0.7212,1.0,0.7942,0.8516,0.8379,0.8434,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00188,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,2.0,0.815,0.8981,0.9803,0.6322,0.686,0.6667,0.6654,0.67,0.8819,0.7971,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00189,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,4.3,0.729,0.9208,0.9941,0.7897,0.6516,1.0,0.7705,0.827,0.9276,0.8874,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00190,Cybersecurity_Analyst,Cybersecurity Analyst,F,46+,2,BSc,1.2,0.668,0.7718,0.7942,0.7393,0.6272,0.4,0.816,0.6326,0.7754,0.7183,0,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00191,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,5.5,0.803,0.7191,0.819,1.0,0.6812,1.0,0.7854,0.8397,0.8202,0.828,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00192,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,4,PhD,2.5,0.808,0.9243,0.8029,0.5664,0.9232,0.8333,0.6207,0.7556,0.7981,0.7811,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00193,Cybersecurity_Analyst,Cybersecurity Analyst,M,46+,3,MSc,5.2,0.877,1.0,0.9952,0.8509,0.8308,1.0,0.8675,0.9065,0.968,0.9434,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00194,Cybersecurity_Analyst,Cybersecurity Analyst,F,31-35,3,MSc,3.8,0.63,0.9183,0.8577,0.8827,0.732,1.0,0.592,0.7628,0.8839,0.8355,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00195,Cybersecurity_Analyst,Cybersecurity Analyst,F,31-35,4,PhD,5.7,0.71,0.9209,0.9788,0.9098,0.884,1.0,0.6462,0.8176,0.9447,0.8939,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00196,Cybersecurity_Analyst,Cybersecurity Analyst,M,22-25,2,BSc,1.3,0.526,0.905,0.7868,0.7753,0.5704,0.4333,0.7126,0.5864,0.8259,0.7301,0,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00197,Cybersecurity_Analyst,Cybersecurity Analyst,M,41-45,2,BSc,2.1,0.689,0.9649,0.8296,0.7301,0.6356,0.7,0.6744,0.6756,0.8571,0.7845,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00198,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,3,MSc,3.8,0.799,0.9124,1.0,1.0,0.7996,1.0,0.9021,0.9159,0.9693,0.9479,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00199,Cybersecurity_Analyst,Cybersecurity Analyst,F,46+,3,MSc,2.5,0.806,0.9515,0.9904,0.838,0.8024,0.8333,0.6408,0.7405,0.9463,0.864,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00200,Cybersecurity_Analyst,Cybersecurity Analyst,F,22-25,1,Diploma,6.4,0.512,0.9374,0.8695,0.9642,0.4448,1.0,0.8281,0.8116,0.9122,0.872,0,0,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00201,Cybersecurity_Analyst,Cybersecurity Analyst,F,22-25,2,BSc,4.8,0.749,0.8329,0.8873,0.9641,0.6596,1.0,0.6631,0.7803,0.8836,0.8423,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00202,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,3,MSc,3.6,0.746,0.9859,0.9333,0.9508,0.7784,1.0,0.6936,0.8178,0.9552,0.9002,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00203,Cybersecurity_Analyst,Cybersecurity Analyst,M,36-40,3,MSc,0.2,0.813,0.9083,0.9192,0.9551,0.8052,0.0667,0.7887,0.5393,0.9226,0.7693,0,0,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00204,Cybersecurity_Analyst,Cybersecurity Analyst,F,31-35,2,BSc,0.0,0.704,0.9071,0.7565,0.7397,0.6416,0.0,0.794,0.4856,0.8058,0.6777,0,0,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00205,Cybersecurity_Analyst,Cybersecurity Analyst,M,26-30,4,PhD,6.8,0.845,0.8267,1.0,1.0,0.938,1.0,0.7979,0.8967,0.9393,0.9223,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00206,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,5.9,0.753,0.6526,0.8758,0.7956,0.6612,1.0,0.7194,0.806,0.7816,0.7914,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00207,Cybersecurity_Analyst,Cybersecurity Analyst,F,41-45,2,BSc,3.8,0.613,0.8152,0.6797,0.5741,0.6052,1.0,0.8221,0.841,0.706,0.76,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00208,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,4.9,0.702,0.7787,0.895,0.8951,0.6408,1.0,0.8937,0.8803,0.8543,0.8647,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00209,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,1,Diploma,0.0,0.461,0.7696,0.7499,0.7388,0.4244,0.0,0.711,0.4048,0.7546,0.6147,0,0,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00210,Cybersecurity_Analyst,Cybersecurity Analyst,M,26-30,2,BSc,3.1,0.829,0.8961,0.7045,0.9255,0.6916,1.0,0.7499,0.8258,0.8158,0.8198,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00211,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,2,BSc,5.4,0.668,0.6808,0.7609,0.8262,0.6272,1.0,0.6348,0.7611,0.7459,0.752,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00212,Cybersecurity_Analyst,Cybersecurity Analyst,F,36-40,2,BSc,6.5,0.479,0.8,0.8648,0.868,0.5516,1.0,0.7863,0.8142,0.8428,0.8314,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00213,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,3,MSc,6.1,0.783,0.741,0.7423,0.8777,0.7932,1.0,0.8968,0.9122,0.7689,0.8262,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00214,Cybersecurity_Analyst,Cybersecurity Analyst,F,46+,2,BSc,1.0,0.567,0.7516,0.8184,0.8396,0.5868,0.3333,0.6664,0.5339,0.7993,0.6931,0,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00215,Cybersecurity_Analyst,Cybersecurity Analyst,F,41-45,2,BSc,3.9,0.547,0.8152,0.872,0.5947,0.5788,1.0,0.6652,0.7651,0.7967,0.7841,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00216,Cybersecurity_Analyst,Cybersecurity Analyst,F,22-25,2,BSc,1.6,0.727,0.7678,0.6863,0.7113,0.6508,0.5333,0.9371,0.7385,0.7198,0.7273,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00217,Cybersecurity_Analyst,Cybersecurity Analyst,M,22-25,3,MSc,4.7,0.925,0.9894,1.0,1.0,0.85,1.0,0.9922,0.9665,0.9963,0.9844,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00218,Cybersecurity_Analyst,Cybersecurity Analyst,F,31-35,2,BSc,5.4,0.71,0.7684,1.0,1.0,0.644,1.0,0.6992,0.7934,0.9189,0.8687,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00219,Cybersecurity_Analyst,Cybersecurity Analyst,F,36-40,3,MSc,4.7,0.729,0.8051,0.8419,0.9412,0.7716,1.0,0.9619,0.9372,0.8489,0.8842,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00220,Cybersecurity_Analyst,Cybersecurity Analyst,M,22-25,2,BSc,0.0,0.877,0.8499,0.6482,0.811,0.7108,0.0,0.5979,0.4112,0.7514,0.6153,0,0,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00221,Cybersecurity_Analyst,Cybersecurity Analyst,M,22-25,4,PhD,4.8,0.676,1.0,0.9682,0.8947,0.8704,1.0,0.9417,0.9478,0.9646,0.9579,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00222,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,3,MSc,5.4,0.741,0.922,0.9412,0.9306,0.7764,1.0,1.0,0.9553,0.9324,0.9416,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00223,Cybersecurity_Analyst,Cybersecurity Analyst,F,31-35,2,BSc,2.6,0.579,0.8796,0.7706,0.879,0.5916,0.8667,0.7063,0.7395,0.8304,0.794,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00224,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,7.1,0.655,0.8205,0.8948,0.7515,0.622,1.0,0.8477,0.8559,0.8401,0.8464,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00225,Cybersecurity_Analyst,Cybersecurity Analyst,F,41-45,3,MSc,7.4,0.743,0.9439,0.9814,0.9071,0.7772,1.0,0.7576,0.8464,0.9534,0.9106,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00226,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,5.6,0.762,0.813,0.8513,0.8222,0.6648,1.0,0.7605,0.8252,0.8321,0.8293,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00227,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,4,PhD,7.4,0.75,0.8349,0.9125,0.9979,0.9,1.0,0.7747,0.8786,0.9024,0.8929,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00228,Cybersecurity_Analyst,Cybersecurity Analyst,M,22-25,4,PhD,5.5,0.772,0.974,0.8686,0.836,0.9088,1.0,1.0,0.9818,0.899,0.9321,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00229,Cybersecurity_Analyst,Cybersecurity Analyst,F,36-40,1,Diploma,6.8,0.479,0.7895,1.0,0.7475,0.4316,1.0,0.8238,0.807,0.8758,0.8483,0,0,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00230,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,3,MSc,0.0,0.771,0.8022,0.67,0.7871,0.7884,0.0,0.6644,0.4567,0.7397,0.6265,0,0,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00231,Cybersecurity_Analyst,Cybersecurity Analyst,F,22-25,3,MSc,1.6,0.93,0.8631,0.5989,0.7252,0.852,0.5333,0.4648,0.5662,0.7166,0.6564,1,1,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00232,Cybersecurity_Analyst,Cybersecurity Analyst,F,41-45,2,BSc,2.2,0.601,0.8436,1.0,0.8984,0.6004,0.7333,0.738,0.7088,0.9249,0.8385,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00233,Cybersecurity_Analyst,Cybersecurity Analyst,M,26-30,2,BSc,4.5,0.799,0.839,1.0,0.7285,0.6796,1.0,0.7216,0.8106,0.8893,0.8578,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00234,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,2,BSc,2.6,0.869,0.6923,0.9892,0.8009,0.7076,0.8667,0.7877,0.7993,0.8476,0.8283,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00235,Cybersecurity_Analyst,Cybersecurity Analyst,M,26-30,2,BSc,3.7,0.674,0.9421,0.7339,1.0,0.6296,1.0,0.8863,0.8748,0.86,0.8659,1,1,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00236,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,3,MSc,3.0,0.753,0.9308,0.5152,0.6718,0.7812,1.0,0.8504,0.8889,0.692,0.7708,1,1,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00237,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,3,MSc,2.5,0.733,0.8001,0.9354,0.7805,0.7732,0.8333,0.9407,0.8696,0.8571,0.8621,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00238,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,7.4,0.769,0.838,0.8866,0.7928,0.6676,1.0,0.5973,0.7523,0.8508,0.8114,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00239,Cybersecurity_Analyst,Cybersecurity Analyst,M,22-25,2,BSc,2.0,0.673,0.6982,0.7481,0.782,0.6292,0.6667,0.5133,0.5902,0.7374,0.6785,1,1,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00240,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,2,BSc,4.2,0.536,0.8172,0.6709,0.6119,0.5744,1.0,0.7599,0.8068,0.7103,0.7489,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00241,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,3.8,0.89,0.7289,0.6155,0.4148,0.716,1.0,0.7292,0.8213,0.615,0.6975,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00242,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,6.2,0.781,0.6014,0.9292,0.6235,0.6724,1.0,0.6622,0.7825,0.7533,0.765,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00243,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,3,MSc,5.2,0.78,0.9127,0.9222,0.9004,0.792,1.0,0.8529,0.8922,0.9145,0.9056,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00244,Cybersecurity_Analyst,Cybersecurity Analyst,M,26-30,2,BSc,8.6,0.711,0.7811,0.8616,0.8492,0.6444,1.0,0.9705,0.9156,0.8309,0.8648,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00245,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,2,BSc,4.3,0.644,0.9388,0.6161,0.8239,0.6176,1.0,0.8637,0.8622,0.7706,0.8072,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00246,Cybersecurity_Analyst,Cybersecurity Analyst,F,31-35,2,BSc,2.1,0.703,0.7873,0.7779,0.8221,0.6412,0.7,0.569,0.6293,0.79,0.7257,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00247,Cybersecurity_Analyst,Cybersecurity Analyst,F,36-40,2,BSc,1.8,0.706,0.7683,0.7979,1.0,0.6424,0.6,0.618,0.6166,0.828,0.7434,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00248,Cybersecurity_Analyst,Cybersecurity Analyst,F,31-35,3,MSc,4.7,0.718,0.8213,0.881,0.8593,0.7672,1.0,0.8531,0.8873,0.8558,0.8684,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00249,Cybersecurity_Analyst,Cybersecurity Analyst,F,46+,2,BSc,5.1,0.81,0.8688,0.7182,0.8282,0.684,1.0,0.7871,0.841,0.7929,0.8121,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00250,Cybersecurity_Analyst,Cybersecurity Analyst,M,36-40,3,MSc,4.6,0.568,0.9882,0.8775,0.8107,0.7072,1.0,0.9204,0.9056,0.9029,0.904,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00251,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,5.2,0.665,0.8906,0.6583,0.8717,0.626,1.0,0.4404,0.6734,0.7823,0.7387,1,1,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00252,Cybersecurity_Analyst,Cybersecurity Analyst,M,26-30,4,PhD,5.9,0.852,0.7996,0.916,0.7197,0.9408,1.0,0.8923,0.9397,0.836,0.8775,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00253,Cybersecurity_Analyst,Cybersecurity Analyst,M,26-30,2,BSc,7.0,0.717,0.7165,0.8246,1.0,0.6468,1.0,0.8634,0.8679,0.8218,0.8402,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00254,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,2,BSc,0.0,0.703,1.0,0.7082,0.8651,0.6412,0.0,0.7985,0.4876,0.8417,0.7001,0,0,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00255,Cybersecurity_Analyst,Cybersecurity Analyst,F,22-25,3,MSc,7.1,0.837,0.852,0.7347,0.837,0.8148,1.0,0.8225,0.8831,0.7962,0.831,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00256,Cybersecurity_Analyst,Cybersecurity Analyst,F,31-35,2,BSc,3.6,0.451,0.7563,0.9049,0.9476,0.5404,1.0,0.8405,0.8363,0.8614,0.8514,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00257,Cybersecurity_Analyst,Cybersecurity Analyst,F,31-35,4,PhD,4.8,0.955,1.0,0.7811,0.9028,0.982,1.0,0.8168,0.914,0.8821,0.8949,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00258,Cybersecurity_Analyst,Cybersecurity Analyst,F,36-40,4,PhD,1.5,0.732,0.9102,0.8444,0.6593,0.8928,0.5,0.5756,0.6126,0.8304,0.7433,1,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00259,Cybersecurity_Analyst,Cybersecurity Analyst,M,26-30,2,BSc,4.5,0.622,0.9575,0.7915,0.7864,0.6088,1.0,0.694,0.7841,0.8486,0.8228,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00260,Cybersecurity_Analyst,Cybersecurity Analyst,F,31-35,3,MSc,3.2,0.82,0.9256,0.8514,0.6374,0.808,1.0,0.8888,0.9116,0.8346,0.8654,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00261,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,4,PhD,4.7,0.776,0.9758,0.9467,0.9519,0.9104,1.0,0.746,0.8678,0.9579,0.9219,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00262,Cybersecurity_Analyst,Cybersecurity Analyst,M,31-35,3,MSc,2.7,0.862,1.0,0.8147,0.8311,0.8248,0.9,0.8078,0.8435,0.8828,0.8671,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00263,Cybersecurity_Analyst,Cybersecurity Analyst,F,31-35,2,BSc,3.7,0.555,0.9637,0.9024,0.5474,0.582,1.0,0.9344,0.8869,0.8529,0.8665,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00264,Cybersecurity_Analyst,Cybersecurity Analyst,M,41-45,2,BSc,3.3,0.779,0.8127,0.9659,0.9226,0.6716,1.0,1.0,0.9343,0.9036,0.9159,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00265,Cybersecurity_Analyst,Cybersecurity Analyst,F,36-40,2,BSc,4.3,0.643,1.0,0.7597,0.6868,0.6172,1.0,0.8531,0.8573,0.8292,0.8404,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00266,Cybersecurity_Analyst,Cybersecurity Analyst,F,26-30,2,BSc,4.6,0.731,0.8468,0.9598,0.8064,0.6524,1.0,0.7388,0.8129,0.8896,0.8589,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00267,Cybersecurity_Analyst,Cybersecurity Analyst,F,41-45,3,MSc,1.2,0.623,0.9595,0.7255,0.8787,0.7292,0.4,0.7227,0.6111,0.838,0.7472,0,2,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
CYB00268,Cybersecurity_Analyst,Cybersecurity Analyst,M,22-25,2,BSc,3.2,0.698,0.6872,0.803,0.8332,0.6392,1.0,0.8509,0.8607,0.7685,0.8054,1,3,0.2,0.35,0.45,0.35,0.45,0.2,0.4,0.6
