date,region,avg_temperature_c,precipitation_mm,co2_ppm,temperature_anomaly_c,humidity_percent
2014-08-09,North,18.32,51.15,405.85,0.77,78.3
2014-08-10,East,8.2,114.14,403.07,0.8,72.27
2014-08-11,East,16.21,86.37,404.97,1.2,61.23
2014-08-12,West,13.97,85.62,405.56,0.81,66.71
2014-08-13,South,12.81,89.21,404.51,1.29,49.3
2014-08-14,East,21.25,35.03,405.65,1.01,55.95
2014-08-15,East,13.23,29.44,406.39,0.14,83.64
2014-08-16,Central,12.62,32.33,405.15,1.2,65.64
2014-08-17,Central,16.15,93.36,405.54,1.12,76.16
2014-08-18,North,18.59,46.32,407.29,1.13,67.78
2014-08-19,West,15.28,28.72,405.93,0.27,80.77
2014-08-20,North,20.51,49.23,405.53,0.65,41.01
2014-08-21,Central,17.97,54.03,403.8,0.67,62.74
2014-08-22,South,7.13,66.71,406.26,0.59,84.74
2014-08-23,Central,13.73,66.27,405.75,1.37,76.47
2014-08-24,West,13.6,39.3,407.19,0.84,80.9
2014-08-25,Central,17.77,77.14,405.35,0.84,64.92
2014-08-26,West,5.35,44.02,402.56,1.01,58.55
2014-08-27,West,26.05,56.09,402.74,1.02,52.67
2014-08-28,West,17.97,77.17,406.41,-0.15,51.84
2014-08-29,West,16.45,43.95,404.46,0.66,74.68
2014-08-30,West,20.58,45.77,405.98,0.43,71.16
2014-08-31,South,25.23,74.79,405.5,0.97,64.2
2014-09-01,North,19.34,38.56,405.09,0.77,71.1
2014-09-02,East,19.65,50.38,405.2,0.86,66.71
2014-09-03,North,16.38,73.89,404.06,0.23,76.55
2014-09-04,West,15.29,111.35,405.34,0.76,76.43
2014-09-05,South,13.95,75.14,404.5,1.19,52.21
2014-09-06,Central,12.55,71.82,404.83,1.28,68.28
2014-09-07,South,13.11,73.27,404.91,1.07,44.97
2014-09-08,West,10.45,33.17,405.06,0.46,66.6
2014-09-09,South,15.55,62.89,406.79,1.23,72.25
2014-09-10,South,9.12,59.26,405.23,1.07,49.24
2014-09-11,West,16.62,68.04,406.96,0.82,60.0
2014-09-12,South,15.71,62.91,407.74,0.25,65.11
2014-09-13,East,16.45,69.49,406.73,1.14,67.81
2014-09-14,East,13.77,52.21,406.26,0.68,61.66
2014-09-15,South,28.17,61.47,405.96,0.96,50.93
2014-09-16,Central,21.3,29.3,406.77,0.88,64.35
2014-09-17,West,10.88,52.0,405.62,1.32,45.17
2014-09-18,East,16.79,94.77,406.97,0.82,62.21
2014-09-19,Central,13.43,67.97,406.42,0.86,59.7
2014-09-20,South,11.8,59.48,404.97,1.34,63.39
2014-09-21,Central,10.5,107.4,406.86,0.66,58.29
2014-09-22,North,17.59,25.98,405.67,1.11,46.91
2014-09-23,East,13.14,32.26,405.38,0.8,60.6
2014-09-24,South,19.73,102.82,404.83,0.56,76.17
2014-09-25,West,19.84,61.15,405.8,0.86,80.14
2014-09-26,South,21.36,53.94,407.06,1.07,94.27
2014-09-27,West,12.46,30.02,406.91,1.27,85.3
2014-09-28,South,17.77,71.19,406.11,1.31,50.64
2014-09-29,Central,18.4,73.61,406.49,0.78,60.1
2014-09-30,Central,13.97,32.64,407.51,0.57,64.73
2014-10-01,Central,12.78,56.49,405.38,0.77,63.97
2014-10-02,North,22.31,51.61,403.94,0.51,65.83
2014-10-03,West,16.78,66.4,407.58,0.8,93.89
2014-10-04,Central,18.41,32.02,404.84,0.77,52.02
2014-10-05,North,12.58,91.3,404.61,1.09,56.44
2014-10-06,West,10.99,82.9,402.96,0.21,84.73
2014-10-07,South,13.59,50.92,406.52,0.65,57.61
2014-10-08,North,15.37,54.59,403.24,0.65,69.72
2014-10-09,East,11.61,56.59,404.56,1.23,77.42
2014-10-10,North,15.83,40.54,406.57,0.54,70.84
2014-10-11,North,9.12,48.91,406.78,0.94,67.3
2014-10-12,West,11.39,53.24,404.73,0.83,76.26
2014-10-13,South,18.56,100.32,405.52,1.19,54.28
2014-10-14,East,18.29,83.67,404.42,1.05,59.04
2014-10-15,Central,14.31,83.37,404.91,0.91,71.43
2014-10-16,Central,11.8,69.25,406.14,0.71,40.17
2014-10-17,North,11.77,32.07,405.0,0.32,82.0
2014-10-18,West,14.38,58.96,405.4,0.95,68.64
2014-10-19,West,18.45,84.26,403.57,1.04,66.84
2014-10-20,Central,19.59,28.54,407.48,0.4,45.43
2014-10-21,East,13.89,75.91,406.55,0.51,49.56
2014-10-22,South,11.26,118.07,406.99,0.95,60.22
2014-10-23,East,16.95,86.55,407.74,0.98,74.69
2014-10-24,South,12.58,95.35,404.58,0.58,40.08
2014-10-25,Central,13.81,65.46,405.29,0.71,74.46
2014-10-26,South,21.18,84.2,402.99,0.33,60.68
2014-10-27,West,19.19,42.05,410.55,1.29,62.32
2014-10-28,North,16.51,79.9,405.63,0.49,68.04
2014-10-29,North,10.79,76.36,407.42,1.04,68.23
2014-10-30,Central,16.73,67.25,404.01,0.87,56.45
2014-10-31,West,20.13,92.9,407.37,1.27,72.5
2014-11-01,East,14.38,46.53,408.67,0.65,37.17
2014-11-02,West,21.29,55.32,405.81,0.9,59.59
2014-11-03,North,21.05,62.39,404.39,0.37,66.84
2014-11-04,North,22.54,34.26,405.71,0.3,60.86
2014-11-05,West,17.11,65.67,402.58,1.06,43.08
2014-11-06,West,18.23,17.03,405.88,0.35,74.1
2014-11-07,North,21.54,86.17,407.17,0.82,50.02
2014-11-08,East,17.68,61.17,405.9,1.19,64.19
2014-11-09,Central,13.88,46.98,405.53,1.11,66.84
2014-11-10,Central,14.09,39.14,406.76,0.69,65.24
2014-11-11,West,16.84,54.14,406.88,0.41,79.03
2014-11-12,Central,10.73,77.21,403.5,1.04,64.36
2014-11-13,North,15.32,73.69,406.13,1.29,70.13
2014-11-14,North,20.28,42.36,409.66,0.69,64.33
2014-11-15,West,7.12,38.85,404.01,0.65,72.36
2014-11-16,West,22.03,76.42,405.9,0.73,81.72
2014-11-17,West,20.38,41.94,408.94,1.06,66.65
2014-11-18,East,14.05,61.5,407.7,1.26,74.38
2014-11-19,Central,18.07,63.09,405.28,0.52,82.46
2014-11-20,West,15.9,67.8,406.37,0.44,81.29
2014-11-21,South,20.81,81.46,406.07,1.59,60.38
2014-11-22,South,19.82,28.43,404.96,0.84,77.44
2014-11-23,North,10.29,12.22,405.97,0.97,67.99
2014-11-24,Central,18.24,45.81,405.68,0.69,78.41
2014-11-25,West,15.07,105.04,406.27,1.04,71.82
2014-11-26,South,16.23,110.55,404.99,1.18,68.31
2014-11-27,Central,12.98,105.78,404.21,0.99,70.21
2014-11-28,North,22.89,55.18,406.07,1.42,68.06
2014-11-29,East,20.06,15.45,408.71,0.8,68.53
2014-11-30,Central,12.94,1.42,406.27,0.82,63.09
2014-12-01,Central,10.56,44.65,405.66,0.97,61.98
2014-12-02,East,14.36,55.05,407.3,1.04,86.16
2014-12-03,Central,17.64,92.52,405.94,0.97,70.73
2014-12-04,North,16.86,81.7,408.99,0.51,58.12
2014-12-05,North,20.91,65.69,406.19,0.99,61.67
2014-12-06,East,19.06,37.75,407.25,0.79,77.68
2014-12-07,West,19.78,35.98,405.08,0.73,56.17
2014-12-08,South,17.21,66.35,406.98,0.91,47.22
2014-12-09,West,10.34,77.43,406.64,0.61,48.1
2014-12-10,Central,15.12,69.8,406.15,0.56,44.25
2014-12-11,South,20.14,34.14,405.5,0.12,49.41
2014-12-12,East,15.7,76.27,405.3,1.43,50.83
2014-12-13,East,17.92,70.65,406.69,1.07,81.62
2014-12-14,South,14.63,33.23,407.22,0.87,64.45
2014-12-15,North,11.79,40.39,406.09,0.7,60.64
2014-12-16,South,15.41,77.21,406.72,0.04,47.68
2014-12-17,Central,17.14,54.14,406.25,0.69,63.28
2014-12-18,North,13.28,99.73,406.46,1.12,44.15
2014-12-19,East,14.96,72.53,406.02,1.19,60.57
2014-12-20,South,12.15,47.83,406.36,1.1,89.77
2014-12-21,West,20.38,59.74,410.39,0.96,72.97
2014-12-22,West,14.73,61.58,406.81,1.3,62.48
2014-12-23,Central,21.72,41.79,407.32,0.81,73.38
2014-12-24,West,22.02,37.19,407.02,1.23,58.74
2014-12-25,South,15.59,77.53,405.98,0.79,55.39
2014-12-26,South,11.88,81.13,408.32,0.65,85.45
2014-12-27,West,7.57,75.09,405.96,0.61,51.29
2014-12-28,South,10.02,97.88,407.98,0.59,60.75
2014-12-29,Central,10.42,46.46,405.91,1.11,68.67
2014-12-30,North,21.43,101.86,404.98,0.69,53.77
2014-12-31,Central,16.38,37.48,406.98,0.6,72.81
2015-01-01,Central,17.47,34.68,404.78,1.13,61.32
2015-01-02,South,7.03,16.0,407.25,1.01,72.97
2015-01-03,North,11.12,48.86,404.66,1.2,72.03
2015-01-04,South,19.46,47.41,405.99,1.07,62.08
2015-01-05,East,17.06,73.15,404.33,0.69,85.53
2015-01-06,South,15.33,66.1,410.72,0.94,57.02
2015-01-07,South,18.18,30.18,404.01,0.95,81.19
2015-01-08,South,22.46,50.18,406.52,0.64,79.1
2015-01-09,North,15.03,50.71,408.22,0.59,86.25
2015-01-10,South,16.2,15.6,408.07,0.71,67.09
2015-01-11,North,16.69,35.48,407.8,1.53,55.54
2015-01-12,West,25.49,40.73,406.06,0.79,89.92
2015-01-13,East,7.52,95.84,408.57,1.29,60.98
2015-01-14,North,18.65,64.79,407.92,0.78,55.24
2015-01-15,West,15.46,76.55,406.88,1.19,62.72
2015-01-16,North,18.19,22.53,406.93,1.19,53.22
2015-01-17,North,13.29,89.86,406.13,1.21,71.31
2015-01-18,East,15.73,92.53,405.23,1.04,57.73
2015-01-19,Central,18.77,10.04,408.46,1.34,61.55
2015-01-20,Central,28.37,42.37,408.58,1.04,76.61
2015-01-21,North,19.16,72.39,405.29,1.44,72.48
2015-01-22,South,12.53,76.11,406.4,0.44,65.19
2015-01-23,West,14.23,43.04,406.42,1.03,67.05
2015-01-24,South,14.11,52.36,406.6,1.01,65.15
2015-01-25,South,8.74,45.07,406.75,0.64,59.83
2015-01-26,North,14.61,62.76,408.08,1.1,64.97
2015-01-27,North,18.86,89.93,405.55,0.48,70.89
2015-01-28,North,10.83,40.72,405.41,0.73,63.49
2015-01-29,North,20.12,85.02,408.54,0.33,70.04
2015-01-30,Central,17.88,40.46,406.0,1.4,54.96
2015-01-31,North,12.99,38.81,404.81,0.86,57.75
2015-02-01,Central,15.36,80.46,405.99,1.58,56.19
2015-02-02,Central,22.32,83.05,406.23,1.17,58.22
2015-02-03,North,18.86,81.29,409.07,1.06,80.45
2015-02-04,East,15.97,27.11,408.13,0.75,73.71
2015-02-05,West,14.98,48.35,408.47,0.62,52.08
2015-02-06,South,16.24,80.57,407.99,1.09,70.25
2015-02-07,Central,13.88,61.04,408.19,0.91,60.31
2015-02-08,West,7.51,33.16,405.75,0.53,56.81
2015-02-09,East,24.1,71.46,406.49,0.48,47.17
2015-02-10,South,16.55,42.13,405.31,0.65,76.66
2015-02-11,South,17.53,104.86,406.49,1.48,48.63
2015-02-12,Central,15.7,98.62,407.84,1.6,64.38
2015-02-13,North,12.99,75.1,407.03,1.0,53.64
2015-02-14,East,15.19,94.03,408.8,0.98,74.31
2015-02-15,Central,9.54,61.62,405.13,0.83,60.99
2015-02-16,East,25.04,79.14,407.6,0.66,63.39
2015-02-17,North,11.0,96.94,404.99,1.35,63.79
2015-02-18,North,11.81,66.14,407.01,1.5,68.63
2015-02-19,Central,14.18,53.62,407.99,0.67,65.16
2015-02-20,North,21.09,17.38,406.57,0.91,64.48
2015-02-21,West,16.0,57.92,407.72,0.8,58.78
2015-02-22,South,10.99,80.59,405.47,0.81,46.1
2015-02-23,Central,20.96,83.64,404.42,1.3,51.58
2015-02-24,East,18.86,72.61,407.76,0.55,73.62
2015-02-25,West,18.09,46.47,409.55,1.08,61.33
2015-02-26,Central,18.8,10.58,405.45,1.16,57.03
2015-02-27,North,25.52,47.62,408.78,0.9,48.13
2015-02-28,North,24.68,52.39,407.02,1.21,44.36
2015-03-01,North,13.2,52.18,404.96,0.99,56.56
2015-03-02,North,22.44,75.46,405.28,1.31,75.66
2015-03-03,East,17.48,109.64,407.01,0.49,58.32
2015-03-04,West,17.94,63.09,406.39,0.84,69.81
2015-03-05,South,9.18,54.58,405.04,0.92,57.76
2015-03-06,East,15.26,53.52,404.47,0.14,72.67
2015-03-07,East,12.69,63.11,405.75,0.62,60.78
2015-03-08,South,19.26,39.29,407.32,0.7,50.22
2015-03-09,South,20.23,63.0,407.03,1.23,61.77
2015-03-10,North,7.65,71.27,406.3,0.74,87.01
2015-03-11,East,15.86,65.24,407.36,0.7,86.48
2015-03-12,Central,20.44,71.44,408.63,1.19,70.84
2015-03-13,South,15.2,70.84,407.67,0.46,63.36
2015-03-14,South,18.87,15.7,406.9,0.33,68.65
2015-03-15,West,17.35,75.92,408.49,0.84,68.8
2015-03-16,Central,17.32,43.22,405.66,0.52,64.52
2015-03-17,Central,14.87,32.6,406.78,0.53,70.29
2015-03-18,South,11.08,32.39,406.82,1.12,67.5
2015-03-19,North,11.47,70.84,405.27,1.21,61.21
2015-03-20,West,18.79,54.44,406.51,1.19,50.66
2015-03-21,Central,16.03,17.95,404.04,1.29,59.48
2015-03-22,South,15.4,71.95,410.03,1.33,74.59
2015-03-23,Central,14.26,24.01,405.76,0.32,64.62
2015-03-24,West,14.73,63.5,409.55,1.09,68.6
2015-03-25,West,20.14,65.96,407.24,0.8,61.6
2015-03-26,East,14.61,82.14,408.04,0.73,52.28
2015-03-27,South,10.59,104.54,406.47,1.12,62.14
2015-03-28,West,18.93,25.88,407.52,0.44,52.73
2015-03-29,East,15.14,58.69,408.2,0.43,51.96
2015-03-30,East,16.08,53.09,408.23,1.15,79.47
2015-03-31,Central,22.39,70.84,408.4,1.1,59.96
2015-04-01,Central,15.88,65.39,406.69,1.0,56.1
2015-04-02,East,17.12,51.19,406.54,0.69,84.42
2015-04-03,Central,11.24,48.98,404.87,1.18,74.78
2015-04-04,West,15.08,32.09,408.06,1.16,60.54
2015-04-05,North,18.4,84.7,408.91,0.99,70.13
2015-04-06,West,9.74,71.48,409.72,0.61,62.17
2015-04-07,East,16.76,82.94,407.76,0.83,56.69
2015-04-08,East,16.36,52.24,406.16,1.21,70.7
2015-04-09,West,16.13,43.58,404.77,1.36,61.11
2015-04-10,Central,20.11,33.04,408.89,0.86,65.91
2015-04-11,Central,17.3,68.97,404.64,0.89,77.26
2015-04-12,East,21.88,34.01,406.84,0.92,75.93
2015-04-13,South,11.99,106.22,407.02,1.05,58.4
2015-04-14,Central,16.51,27.31,407.26,0.79,70.83
2015-04-15,West,16.3,66.84,407.43,0.1,51.47
2015-04-16,Central,11.69,99.17,407.59,1.32,70.4
2015-04-17,West,19.79,74.98,403.77,1.5,66.78
2015-04-18,East,25.27,64.39,407.42,0.78,69.55
2015-04-19,Central,15.9,35.79,404.07,0.65,61.43
2015-04-20,West,17.99,25.46,408.52,0.93,90.01
2015-04-21,East,16.31,79.25,406.59,0.91,54.18
2015-04-22,South,13.11,97.65,404.2,1.27,76.66
2015-04-23,West,8.69,49.03,406.22,0.99,52.62
2015-04-24,South,13.15,31.52,406.6,0.73,71.05
2015-04-25,South,10.4,1.45,409.25,0.57,71.91
2015-04-26,North,22.79,35.48,407.77,1.23,65.66
2015-04-27,Central,15.51,57.16,408.0,1.15,59.06
2015-04-28,West,14.59,99.98,409.26,1.29,66.69
2015-04-29,South,19.53,76.83,407.36,0.68,68.2
2015-04-30,North,11.49,67.63,408.64,1.52,86.48
2015-05-01,East,12.91,50.0,408.54,0.45,54.53
2015-05-02,West,16.25,45.42,405.6,1.19,58.33
2015-05-03,South,20.09,95.14,409.74,0.4,68.42
2015-05-04,Central,17.98,65.02,405.41,0.74,61.93
2015-05-05,North,16.97,7.43,408.93,1.44,63.8
2015-05-06,South,16.29,43.16,405.29,1.23,77.84
2015-05-07,Central,17.58,38.54,408.47,0.81,31.16
2015-05-08,South,16.78,46.34,410.37,0.82,57.82
2015-05-09,West,11.86,74.07,407.27,1.01,44.09
2015-05-10,West,16.16,57.31,407.21,1.13,50.65
2015-05-11,West,11.68,58.08,408.52,1.35,93.86
2015-05-12,North,16.3,92.84,407.12,0.84,72.18
2015-05-13,West,14.06,42.59,410.35,0.5,76.42
2015-05-14,Central,26.14,106.6,407.92,1.03,64.03
2015-05-15,South,15.82,43.22,407.16,0.84,74.1
2015-05-16,East,10.36,62.23,406.84,0.59,43.8
2015-05-17,Central,15.44,52.97,406.26,1.07,77.46
2015-05-18,Central,18.06,63.09,406.73,0.92,55.16
2015-05-19,West,22.68,71.11,407.15,1.07,58.62
2015-05-20,North,13.62,70.85,406.96,0.71,71.06
2015-05-21,South,9.65,41.17,406.71,1.13,68.8
2015-05-22,North,19.25,31.93,410.85,0.59,66.02
2015-05-23,South,10.46,122.58,406.17,0.74,48.64
2015-05-24,South,14.24,47.9,407.94,0.91,66.2
2015-05-25,North,14.95,77.48,408.62,1.51,76.53
2015-05-26,Central,15.71,19.81,408.69,1.22,58.61
2015-05-27,South,18.74,53.01,407.66,1.31,80.78
2015-05-28,North,13.25,56.82,407.4,1.41,54.53
2015-05-29,South,14.89,71.82,408.45,2.07,65.08
2015-05-30,East,15.93,8.06,408.18,1.0,83.42
2015-05-31,Central,16.59,64.15,407.4,1.41,56.82
2015-06-01,West,16.38,31.26,405.45,1.29,77.65
2015-06-02,South,17.73,68.11,407.1,1.29,88.7
2015-06-03,East,19.37,34.09,406.09,1.52,67.05
2015-06-04,West,17.56,38.61,406.82,0.86,58.68
2015-06-05,West,17.81,53.16,407.88,0.84,55.73
2015-06-06,South,9.66,33.69,408.38,1.09,80.66
2015-06-07,North,16.19,48.11,410.52,0.94,80.32
2015-06-08,South,17.91,30.17,407.05,1.09,82.39
2015-06-09,East,18.91,14.17,409.03,1.46,64.61
2015-06-10,West,13.22,85.45,408.34,0.85,77.45
2015-06-11,South,13.36,27.6,409.83,0.9,64.41
2015-06-12,North,13.7,55.53,408.76,1.05,54.4
2015-06-13,South,18.14,78.82,406.39,0.93,78.49
2015-06-14,Central,20.13,44.63,405.33,0.42,84.61
2015-06-15,North,14.37,39.37,408.39,0.82,52.75
2015-06-16,East,19.63,65.66,407.14,1.2,52.53
2015-06-17,West,16.49,87.95,406.47,1.43,65.48
2015-06-18,South,15.5,30.77,406.05,0.65,76.47
2015-06-19,North,15.15,56.25,408.2,0.65,51.39
2015-06-20,Central,18.98,16.69,410.23,1.01,67.72
2015-06-21,North,17.3,50.17,407.36,0.38,57.91
2015-06-22,Central,25.1,60.86,408.87,0.87,73.41
2015-06-23,East,12.59,38.63,407.84,0.48,55.43
2015-06-24,West,18.07,48.58,406.07,1.41,74.26
2015-06-25,East,13.88,24.79,409.11,0.77,63.1
2015-06-26,South,12.52,61.93,406.38,1.5,53.75
2015-06-27,North,15.96,86.39,408.06,1.34,65.76
2015-06-28,Central,16.55,32.57,407.53,0.81,41.74
2015-06-29,Central,27.68,44.43,409.39,0.68,58.29
2015-06-30,North,15.27,72.56,406.47,0.95,69.05
2015-07-01,North,11.48,90.3,408.65,0.97,43.74
2015-07-02,South,17.1,22.67,406.82,1.11,34.15
2015-07-03,East,7.71,55.78,407.32,0.77,36.93
2015-07-04,Central,15.64,67.08,402.64,1.23,80.93
2015-07-05,South,16.07,57.45,411.24,1.09,64.08
2015-07-06,East,19.18,1.92,408.94,0.9,58.61
2015-07-07,South,19.9,72.53,406.97,0.79,76.34
2015-07-08,Central,13.99,97.98,406.44,0.95,60.15
2015-07-09,North,15.41,62.92,407.4,0.76,68.22
2015-07-10,North,12.94,34.22,409.22,1.03,65.31
2015-07-11,East,11.5,47.17,405.32,1.03,59.35
2015-07-12,West,17.25,104.25,407.95,1.09,68.53
2015-07-13,East,10.92,82.75,410.83,1.54,74.28
2015-07-14,West,14.35,76.0,406.48,0.97,62.78
2015-07-15,South,12.03,68.91,408.31,1.31,59.47
2015-07-16,South,18.21,43.47,411.51,1.08,60.89
2015-07-17,Central,23.22,54.99,409.16,0.94,37.43
2015-07-18,West,10.81,58.05,408.41,0.98,68.4
2015-07-19,Central,8.6,73.74,408.99,1.0,50.49
2015-07-20,North,15.51,97.72,407.64,1.1,72.56
2015-07-21,West,16.08,87.96,410.2,0.73,63.91
2015-07-22,East,16.89,24.52,407.66,0.57,66.26
2015-07-23,North,14.23,65.6,405.33,1.21,73.4
2015-07-24,North,15.21,78.42,407.69,1.28,53.88
2015-07-25,East,17.49,75.47,406.83,1.24,69.43
2015-07-26,North,20.18,44.27,407.87,1.06,68.21
2015-07-27,West,8.2,132.85,407.91,1.25,62.78
2015-07-28,Central,14.54,28.07,410.11,1.23,53.86
2015-07-29,North,16.87,32.92,409.36,1.25,72.14
2015-07-30,West,12.35,65.84,408.72,0.76,73.44
2015-07-31,South,22.94,112.92,408.33,0.69,66.36
2015-08-01,West,13.48,39.1,406.76,0.9,52.16
2015-08-02,Central,15.85,53.35,405.08,1.01,58.67
2015-08-03,West,18.24,86.93,408.53,0.95,64.28
2015-08-04,East,13.66,59.55,409.56,0.46,73.26
2015-08-05,Central,8.63,51.63,408.22,1.54,46.0
2015-08-06,South,14.31,74.14,407.59,0.94,58.23
2015-08-07,East,20.14,66.81,409.1,1.07,60.17
2015-08-08,West,14.68,85.76,408.28,1.4,64.0
2015-08-09,Central,12.64,92.29,410.95,0.32,49.38
2015-08-10,South,19.73,67.68,410.28,0.87,62.39
2015-08-11,East,14.7,67.29,409.87,0.91,61.27
2015-08-12,South,13.98,65.35,409.58,0.92,52.55
2015-08-13,West,16.62,72.23,406.52,0.97,63.58
2015-08-14,South,19.11,61.38,409.46,1.46,58.51
2015-08-15,North,25.55,59.98,409.04,1.23,70.95
2015-08-16,East,19.34,89.92,409.39,1.31,54.38
2015-08-17,South,20.67,97.9,409.23,1.04,66.08
2015-08-18,West,14.0,22.31,409.18,0.61,55.3
2015-08-19,West,11.92,60.25,412.56,0.4,57.8
2015-08-20,South,16.28,42.78,408.4,0.57,68.57
2015-08-21,West,16.46,52.23,409.93,1.14,67.82
2015-08-22,Central,11.72,70.06,407.83,1.04,60.0
2015-08-23,Central,15.33,76.74,409.73,0.97,61.77
2015-08-24,Central,17.63,57.2,409.96,0.92,47.56
2015-08-25,North,17.47,12.17,409.11,1.63,81.83
2015-08-26,South,18.05,35.87,411.07,0.78,73.25
2015-08-27,North,17.2,82.41,407.25,1.31,72.82
2015-08-28,West,14.0,8.51,407.86,1.03,45.86
2015-08-29,North,13.98,89.69,408.92,1.01,57.85
2015-08-30,West,11.24,73.03,409.93,1.39,60.99
2015-08-31,West,23.17,92.9,408.88,1.47,41.83
2015-09-01,East,16.09,55.04,410.55,0.96,75.68
2015-09-02,Central,15.14,8.46,407.64,1.27,82.45
2015-09-03,West,12.32,70.76,406.93,1.14,89.74
2015-09-04,East,27.78,91.87,409.11,1.04,52.45
2015-09-05,Central,11.74,83.12,408.54,1.1,66.41
2015-09-06,West,14.32,43.43,409.48,0.83,80.87
2015-09-07,West,17.7,62.17,408.64,0.95,61.96
2015-09-08,North,18.44,46.68,408.18,0.86,58.2
2015-09-09,North,19.87,39.52,408.58,1.31,42.61
2015-09-10,Central,23.27,83.88,408.75,1.01,78.59
2015-09-11,West,18.06,30.06,408.26,0.65,64.77
2015-09-12,South,11.82,37.65,408.42,0.82,56.25
2015-09-13,North,15.01,32.4,408.13,0.08,68.41
2015-09-14,Central,17.27,22.74,410.03,0.89,66.84
2015-09-15,West,24.31,63.66,409.04,1.05,67.02
2015-09-16,West,10.45,89.04,412.14,1.0,62.39
2015-09-17,South,20.85,55.38,409.01,1.64,84.47
2015-09-18,Central,16.76,22.36,407.95,1.22,63.4
2015-09-19,West,19.4,81.0,412.79,1.2,84.43
2015-09-20,North,15.64,102.14,409.42,0.55,71.77
2015-09-21,South,12.67,43.84,410.29,0.94,69.21
2015-09-22,Central,19.05,48.04,409.7,0.9,63.64
2015-09-23,South,18.66,72.89,409.76,0.81,76.69
2015-09-24,North,19.93,100.55,409.64,0.81,66.36
2015-09-25,Central,15.99,47.0,407.19,0.5,53.81
2015-09-26,South,13.65,26.69,409.4,0.66,53.41
2015-09-27,East,9.81,75.79,406.87,1.31,70.07
2015-09-28,North,19.33,79.98,408.61,1.01,54.11
2015-09-29,North,17.74,60.15,407.79,0.9,64.25
2015-09-30,North,12.19,46.05,409.42,1.05,77.69
2015-10-01,East,13.9,84.86,409.4,1.4,68.65
2015-10-02,East,14.18,73.2,409.63,1.05,56.33
2015-10-03,West,10.12,40.79,409.34,1.21,81.92
2015-10-04,South,12.78,61.23,408.01,0.8,71.57
2015-10-05,West,11.52,26.21,408.54,0.87,77.21
2015-10-06,South,14.4,77.15,410.32,1.16,37.79
2015-10-07,East,13.1,53.44,410.55,1.62,68.97
2015-10-08,East,9.55,49.11,407.24,1.48,75.11
2015-10-09,West,24.14,59.18,406.67,1.23,85.4
2015-10-10,Central,21.06,61.01,407.89,1.1,47.43
2015-10-11,West,12.94,82.37,410.55,1.48,79.47
2015-10-12,South,17.14,74.78,410.82,1.29,84.73
2015-10-13,West,17.73,56.09,407.62,0.37,40.79
2015-10-14,North,20.82,79.09,409.47,0.74,70.74
2015-10-15,South,12.78,70.02,411.77,1.16,72.41
2015-10-16,South,20.43,49.34,409.65,0.52,61.08
2015-10-17,Central,13.87,56.88,411.17,0.79,59.12
2015-10-18,East,10.71,56.29,410.55,0.85,73.01
2015-10-19,South,18.96,72.63,407.69,0.98,57.62
2015-10-20,East,21.22,50.82,408.78,0.97,62.39
2015-10-21,West,26.41,50.24,409.13,0.97,74.75
2015-10-22,North,11.26,109.22,409.24,1.31,86.05
2015-10-23,Central,18.86,83.49,410.47,0.98,71.46
2015-10-24,East,14.42,40.98,409.71,0.95,66.6
2015-10-25,South,19.2,74.27,404.71,0.66,58.8
2015-10-26,East,10.18,62.96,407.15,1.37,52.87
2015-10-27,South,11.01,69.79,405.85,0.86,78.31
2015-10-28,East,12.96,63.43,409.4,0.74,63.16
2015-10-29,South,16.38,89.74,409.51,1.13,78.81
2015-10-30,West,13.5,68.64,409.58,0.83,61.05
2015-10-31,South,18.7,58.45,407.73,0.91,57.21
2015-11-01,South,20.17,86.05,410.19,1.14,70.05
2015-11-02,North,18.46,65.83,410.26,0.97,64.08
2015-11-03,South,22.54,63.04,407.31,1.76,50.53
2015-11-04,North,17.73,67.85,407.0,1.04,86.81
2015-11-05,Central,11.2,57.66,409.21,1.25,57.48
2015-11-06,North,21.52,60.23,411.91,0.49,76.13
2015-11-07,West,13.65,45.33,411.78,0.81,75.1
2015-11-08,North,19.71,41.22,410.08,0.74,49.89
2015-11-09,Central,22.36,35.04,408.15,0.78,52.97
2015-11-10,West,17.9,25.2,410.59,1.19,61.38
2015-11-11,East,10.09,38.01,408.59,1.38,54.61
2015-11-12,East,12.4,55.64,408.12,1.17,85.72
2015-11-13,North,21.36,62.58,406.07,1.0,62.6
2015-11-14,North,15.4,53.22,409.44,0.88,75.68
2015-11-15,Central,16.39,1.11,408.36,1.41,71.16
2015-11-16,Central,19.11,99.36,409.45,1.69,68.17
2015-11-17,South,18.86,87.16,405.87,1.11,65.48
2015-11-18,Central,17.19,71.14,409.58,1.36,79.85
2015-11-19,South,15.24,107.69,405.69,1.18,55.1
2015-11-20,West,14.82,35.57,410.98,1.3,85.72
2015-11-21,North,19.51,107.19,410.14,0.73,49.55
2015-11-22,West,18.29,35.87,408.94,0.93,74.38
2015-11-23,Central,15.05,65.97,410.22,1.19,48.14
2015-11-24,West,20.41,28.15,407.91,1.44,61.21
2015-11-25,West,15.56,60.37,409.5,0.83,66.12
2015-11-26,West,12.67,69.65,410.59,0.47,59.16
2015-11-27,Central,13.04,56.13,404.77,0.93,62.82
2015-11-28,West,12.16,77.85,408.75,1.38,48.36
