Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Overall_Impact,Age_Group,Usage_to_Sleep_Ratio,Wellbeing_Index,Is_Heavy_User,Sleep_Deficit
152,20,Female,Undergraduate,Maldives,3.3,Instagram,No,8.3,8.2,Positive,Young Adult,0.4,8.08,No,No
153,22,Male,Graduate,Bangladesh,4.2,Facebook,Yes,7.3,4.9,Negative,Young Adult,0.58,5.33,No,No
154,21,Female,Graduate,India,4.6,Instagram,Yes,4.9,6.0,Negative,Young Adult,0.94,4.67,No,Yes
155,19,Male,Undergraduate,Nepal,3.7,TikTok,No,8.5,7.1,Positive,Young Adult,0.44,7.4,No,No
156,20,Female,Undergraduate,Pakistan,4.4,Instagram,Yes,7.3,4.9,Negative,Young Adult,0.6,5.27,No,No
157,22,Male,Graduate,Sri Lanka,4.6,Facebook,Yes,4.7,6.1,Negative,Young Adult,0.98,4.63,No,Yes
158,21,Female,Graduate,Maldives,3.7,Instagram,No,8.5,7.9,Positive,Young Adult,0.44,7.88,No,No
159,19,Male,Undergraduate,Bangladesh,4.2,TikTok,Yes,7.6,5.1,Negative,Young Adult,0.55,5.6,No,No
160,20,Female,Undergraduate,India,4.6,Instagram,Yes,4.6,6.0,Negative,Young Adult,1.0,4.52,No,Yes
161,19,Female,Undergraduate,Bangladesh,4.9,Instagram,Yes,6.1,4.9,Negative,Young Adult,0.8,4.52,No,Yes
162,21,Male,Graduate,India,5.1,Facebook,No,7.1,7.0,Negative,Young Adult,0.72,6.22,Yes,No
163,20,Female,Undergraduate,Nepal,5.3,TikTok,Yes,5.8,6.1,Negative,Young Adult,0.91,4.97,Yes,Yes
164,22,Male,Graduate,Pakistan,4.5,Instagram,Yes,6.4,4.9,Negative,Young Adult,0.7,4.79,No,Yes
165,19,Female,Undergraduate,Sri Lanka,5.3,Facebook,No,7.1,6.9,Positive,Young Adult,0.75,6.1,Yes,No
166,21,Male,Graduate,Maldives,5.8,TikTok,Yes,5.9,6.0,Negative,Young Adult,0.98,4.81,Yes,Yes
167,20,Female,Undergraduate,Bangladesh,5.1,Instagram,Yes,6.4,4.9,Negative,Young Adult,0.8,4.61,Yes,Yes
168,22,Male,Graduate,India,5.3,Facebook,No,6.9,7.2,Negative,Young Adult,0.77,6.18,Yes,Yes
169,19,Female,Undergraduate,Nepal,5.7,TikTok,Yes,5.7,5.9,Negative,Young Adult,1.0,4.68,Yes,Yes
170,21,Male,Graduate,Pakistan,4.7,Instagram,Yes,6.5,5.1,Negative,Young Adult,0.72,4.9,No,Yes
171,20,Female,Undergraduate,Sri Lanka,5.1,Facebook,No,7.2,7.0,Positive,Young Adult,0.71,6.27,Yes,No
172,22,Male,Graduate,Maldives,5.3,TikTok,Yes,5.6,5.9,Negative,Young Adult,0.95,4.75,Yes,Yes
173,19,Female,Undergraduate,Bangladesh,4.8,Instagram,Yes,6.5,5.0,Negative,Young Adult,0.74,4.81,No,Yes
174,21,Male,Graduate,India,5.1,Facebook,No,7.4,7.1,Negative,Young Adult,0.69,6.43,Yes,No
175,20,Female,Undergraduate,Nepal,5.6,TikTok,Yes,5.6,6.0,Negative,Young Adult,1.0,4.72,Yes,Yes
176,22,Male,Graduate,Pakistan,4.5,Instagram,Yes,6.5,5.1,Negative,Young Adult,0.69,4.96,No,Yes
177,19,Female,Undergraduate,Sri Lanka,4.6,Facebook,No,7.3,7.1,Positive,Young Adult,0.63,6.53,No,No
178,21,Male,Graduate,Maldives,5.2,TikTok,Yes,5.4,6.1,Negative,Young Adult,0.96,4.8,Yes,Yes
179,20,Female,Undergraduate,Bangladesh,4.6,Instagram,Yes,6.8,5.0,Negative,Young Adult,0.68,5.02,No,Yes
180,22,Male,Graduate,India,4.8,Facebook,No,7.3,6.9,Negative,Young Adult,0.66,6.35,No,No
181,19,Female,Undergraduate,Nepal,5.8,TikTok,Yes,5.4,5.9,Negative,Young Adult,1.07,4.5,Yes,Yes
182,21,Male,Graduate,Pakistan,4.6,Instagram,Yes,6.8,5.0,Negative,Young Adult,0.68,5.02,No,Yes
183,20,Female,Undergraduate,Sri Lanka,4.9,Facebook,No,7.8,7.1,Positive,Young Adult,0.63,6.69,No,No
184,22,Male,Graduate,Maldives,4.9,TikTok,Yes,5.3,5.8,Negative,Young Adult,0.92,4.66,No,Yes
185,19,Female,Undergraduate,Bangladesh,4.5,Instagram,Yes,7.0,5.0,Negative,Young Adult,0.64,5.15,No,No
186,21,Male,Graduate,India,5.0,Facebook,No,7.8,7.0,Negative,Young Adult,0.64,6.6,No,No
187,20,Female,Undergraduate,Nepal,5.8,TikTok,Yes,5.0,6.0,Negative,Young Adult,1.16,4.36,Yes,Yes
188,22,Male,Graduate,Pakistan,4.3,Instagram,Yes,7.2,5.1,Negative,Young Adult,0.6,5.37,No,No
189,19,Female,Undergraduate,Sri Lanka,4.8,Facebook,No,7.9,7.0,Positive,Young Adult,0.61,6.71,No,No
190,21,Male,Graduate,Maldives,4.9,TikTok,Yes,5.2,6.1,Negative,Young Adult,0.94,4.79,No,Yes
191,20,Female,Undergraduate,Bangladesh,4.5,Instagram,Yes,7.6,5.0,Negative,Young Adult,0.59,5.45,No,No
192,22,Male,Graduate,India,4.6,Facebook,No,7.8,7.1,Negative,Young Adult,0.59,6.78,No,No
193,19,Female,Undergraduate,Nepal,5.9,TikTok,Yes,5.2,6.2,Negative,Young Adult,1.13,4.55,Yes,Yes
194,21,Male,Graduate,Pakistan,4.2,Instagram,Yes,7.3,5.1,Negative,Young Adult,0.58,5.45,No,No
195,20,Female,Undergraduate,Sri Lanka,4.4,Facebook,No,8.1,6.9,Positive,Young Adult,0.54,6.87,No,No
196,22,Male,Graduate,Maldives,5.0,TikTok,Yes,4.9,6.0,Negative,Young Adult,1.02,4.55,No,Yes
197,19,Female,Undergraduate,Bangladesh,4.4,Instagram,Yes,7.4,5.0,Negative,Young Adult,0.59,5.38,No,No
198,21,Male,Graduate,India,4.8,Facebook,No,8.1,7.0,Negative,Young Adult,0.59,6.81,No,No
199,20,Female,Undergraduate,Nepal,6.1,TikTok,Yes,4.8,6.1,Negative,Young Adult,1.27,4.23,Yes,Yes
200,22,Male,Graduate,Pakistan,4.3,Instagram,Yes,7.3,4.9,Negative,Young Adult,0.59,5.3,No,No
201,19,Female,Undergraduate,Sri Lanka,4.5,Facebook,No,8.4,7.0,Positive,Young Adult,0.54,7.05,No,No
202,21,Male,Graduate,Maldives,4.7,TikTok,Yes,4.7,5.8,Negative,Young Adult,1.0,4.42,No,Yes
203,20,Female,Undergraduate,Bangladesh,4.3,Instagram,Yes,7.5,5.1,Negative,Young Adult,0.57,5.52,No,No
204,22,Male,Graduate,India,4.7,Facebook,No,8.4,6.9,Negative,Young Adult,0.56,6.93,No,No
205,19,Female,Undergraduate,Nepal,6.2,TikTok,Yes,4.7,6.0,Negative,Young Adult,1.32,4.09,Yes,Yes
206,21,Male,Graduate,Pakistan,4.0,Instagram,Yes,7.6,5.0,Negative,Young Adult,0.53,5.6,No,No
207,20,Female,Undergraduate,Sri Lanka,4.3,Facebook,No,8.5,7.1,Positive,Young Adult,0.51,7.22,No,No
208,22,Male,Graduate,Maldives,4.6,TikTok,Yes,4.4,5.7,Negative,Young Adult,1.05,4.24,No,Yes
209,19,Female,Undergraduate,Bangladesh,4.0,Instagram,Yes,7.9,5.0,Negative,Young Adult,0.51,5.75,No,No
210,21,Male,Graduate,India,4.8,Facebook,No,8.7,7.0,Negative,Young Adult,0.55,7.11,No,No
211,20,Female,Undergraduate,Nepal,6.1,TikTok,Yes,4.6,6.0,Negative,Young Adult,1.33,4.07,Yes,Yes
212,22,Male,Graduate,Pakistan,3.8,Instagram,Yes,7.9,5.2,Negative,Young Adult,0.48,5.93,No,No
213,19,Female,Undergraduate,Sri Lanka,4.2,Facebook,No,8.8,6.9,Positive,Young Adult,0.48,7.28,No,No
214,21,Male,Graduate,Maldives,4.7,TikTok,Yes,4.3,6.1,Negative,Young Adult,1.09,4.4,No,Yes
215,20,Female,Undergraduate,Bangladesh,4.1,Instagram,Yes,8.1,5.0,Negative,Young Adult,0.51,5.82,No,No
216,22,Male,Graduate,India,4.6,Facebook,No,8.7,7.1,Negative,Young Adult,0.53,7.23,No,No
217,19,Female,Undergraduate,Nepal,6.3,TikTok,Yes,4.3,5.9,Negative,Young Adult,1.47,3.8,Yes,Yes
218,21,Male,Graduate,Pakistan,3.8,Instagram,Yes,8.1,4.9,Negative,Young Adult,0.47,5.85,No,No
219,20,Female,Undergraduate,Sri Lanka,4.1,Facebook,No,8.9,7.1,Positive,Young Adult,0.46,7.48,No,No
220,22,Male,Graduate,Maldives,4.8,TikTok,Yes,4.1,6.0,Negative,Young Adult,1.17,4.21,No,Yes
221,19,Female,Undergraduate,USA,6.3,Instagram,Yes,6.0,4.8,Negative,Young Adult,1.05,3.99,Yes,Yes
222,21,Male,Graduate,UK,5.8,TikTok,Yes,6.5,5.9,Negative,Young Adult,0.89,5.05,Yes,Yes
223,20,Female,Undergraduate,Australia,4.6,Instagram,No,7.5,8.0,Positive,Young Adult,0.61,7.17,No,No
224,22,Male,Graduate,Germany,4.3,Facebook,No,8.0,7.1,Positive,Young Adult,0.54,6.97,No,No
225,19,Female,Undergraduate,Japan,3.8,LINE,No,8.0,7.9,Neutral,Young Adult,0.48,7.6,No,No
226,21,Male,Graduate,Italy,5.5,Instagram,Yes,6.9,5.7,Negative,Young Adult,0.8,5.22,Yes,Yes
227,20,Female,Undergraduate,South Korea,5.2,KakaoTalk,Yes,6.5,6.1,Negative,Young Adult,0.8,5.35,Yes,Yes
228,22,Male,Graduate,Russia,4.8,VKontakte,No,7.1,6.9,Positive,Young Adult,0.68,6.25,No,No
229,19,Female,Undergraduate,USA,7.1,TikTok,Yes,5.9,3.8,Negative,Young Adult,1.2,3.1,Yes,Yes
230,21,Male,Graduate,UK,5.8,Instagram,Yes,6.8,5.7,Negative,Young Adult,0.85,5.08,Yes,Yes
231,20,Female,Undergraduate,Australia,4.6,Facebook,No,7.5,7.1,Positive,Young Adult,0.61,6.63,No,No
232,22,Male,Graduate,Germany,3.8,Instagram,No,7.8,8.0,Positive,Young Adult,0.49,7.56,No,No
233,19,Female,Undergraduate,Japan,3.5,LINE,No,8.0,8.0,Neutral,Young Adult,0.44,7.75,No,No
234,21,Male,Graduate,Italy,6.1,TikTok,Yes,6.3,5.1,Negative,Young Adult,0.97,4.38,Yes,Yes
235,20,Female,Undergraduate,South Korea,4.9,KakaoTalk,Yes,6.8,6.1,Negative,Young Adult,0.72,5.59,No,Yes
236,22,Male,Graduate,Russia,4.7,VKontakte,No,7.5,7.2,Positive,Young Adult,0.63,6.66,No,No
237,19,Female,Undergraduate,USA,7.1,Instagram,Yes,5.9,3.9,Negative,Young Adult,1.2,3.16,Yes,Yes
238,21,Male,Graduate,UK,5.5,Facebook,Yes,6.7,6.0,Negative,Young Adult,0.82,5.3,Yes,Yes
239,20,Female,Undergraduate,Australia,4.7,Instagram,No,7.3,6.8,Positive,Young Adult,0.64,6.32,No,No
240,22,Male,Graduate,Germany,4.3,Facebook,No,7.7,8.0,Positive,Young Adult,0.56,7.36,No,No
241,19,Female,Undergraduate,Japan,3.6,LINE,No,7.7,8.0,Neutral,Young Adult,0.47,7.57,No,No
242,21,Male,Graduate,Italy,5.4,Instagram,Yes,6.7,5.1,Negative,Young Adult,0.81,4.79,Yes,Yes
243,20,Female,Undergraduate,South Korea,5.0,KakaoTalk,Yes,6.3,6.0,Negative,Young Adult,0.79,5.25,No,Yes
244,22,Male,Graduate,Russia,4.5,VKontakte,No,7.3,7.1,Positive,Young Adult,0.62,6.56,No,No
245,19,Female,Undergraduate,USA,6.8,TikTok,Yes,5.5,4.1,Negative,Young Adult,1.24,3.17,Yes,Yes
246,21,Male,Graduate,UK,5.5,Instagram,Yes,6.5,6.2,Negative,Young Adult,0.85,5.32,Yes,Yes
247,20,Female,Undergraduate,Australia,4.8,Facebook,No,7.3,7.0,Positive,Young Adult,0.66,6.41,No,No
248,22,Male,Graduate,Germany,3.8,Instagram,No,7.8,7.9,Positive,Young Adult,0.49,7.5,No,No
249,19,Female,Undergraduate,Japan,3.6,LINE,No,8.3,8.0,Neutral,Young Adult,0.43,7.87,No,No
250,21,Male,Graduate,Italy,5.4,TikTok,Yes,6.5,4.9,Negative,Young Adult,0.83,4.57,Yes,Yes
251,20,Female,Undergraduate,South Korea,4.9,KakaoTalk,Yes,7.1,6.1,Negative,Young Adult,0.69,5.74,No,No
252,22,Male,Graduate,Russia,4.7,VKontakte,No,7.6,7.0,Positive,Young Adult,0.62,6.59,No,No
253,19,Female,Undergraduate,USA,6.4,Instagram,Yes,5.8,3.9,Negative,Young Adult,1.1,3.32,Yes,Yes
254,21,Male,Graduate,UK,5.5,Facebook,Yes,6.6,6.0,Negative,Young Adult,0.83,5.25,Yes,Yes
255,20,Female,Undergraduate,Australia,4.6,Instagram,No,7.3,7.1,Positive,Young Adult,0.63,6.53,No,No
256,22,Male,Graduate,Germany,3.8,Facebook,No,7.5,8.0,Positive,Young Adult,0.51,7.41,No,No
257,19,Female,Undergraduate,Japan,3.7,LINE,No,8.1,7.9,Neutral,Young Adult,0.46,7.68,No,No
258,21,Male,Graduate,Italy,5.4,Instagram,Yes,6.7,5.2,Negative,Young Adult,0.81,4.85,Yes,Yes
259,20,Female,Undergraduate,South Korea,4.9,KakaoTalk,Yes,6.6,5.9,Negative,Young Adult,0.74,5.37,No,Yes
260,22,Male,Graduate,Russia,4.4,VKontakte,No,7.7,7.0,Positive,Young Adult,0.57,6.73,No,No
261,19,Female,Undergraduate,USA,6.7,TikTok,Yes,5.6,4.1,Negative,Young Adult,1.2,3.25,Yes,Yes
262,21,Male,Graduate,UK,5.3,Instagram,Yes,6.3,5.8,Negative,Young Adult,0.84,5.04,Yes,Yes
263,20,Female,Undergraduate,Australia,4.4,Facebook,No,7.4,7.0,Positive,Young Adult,0.59,6.58,No,No
264,22,Male,Graduate,Germany,3.7,Instagram,No,7.5,7.9,Positive,Young Adult,0.49,7.38,No,No
265,19,Female,Undergraduate,Japan,3.3,LINE,No,8.3,8.1,Neutral,Young Adult,0.4,8.02,No,No
266,21,Male,Graduate,Italy,5.0,TikTok,Yes,6.7,4.9,Negative,Young Adult,0.75,4.79,No,Yes
267,20,Female,Undergraduate,South Korea,4.8,KakaoTalk,Yes,7.0,6.1,Negative,Young Adult,0.69,5.72,No,No
268,22,Male,Graduate,Russia,4.2,VKontakte,No,7.6,7.1,Positive,Young Adult,0.55,6.8,No,No
269,19,Female,Undergraduate,USA,6.3,Instagram,Yes,5.9,4.1,Negative,Young Adult,1.07,3.52,Yes,Yes
270,21,Male,Graduate,UK,5.4,Facebook,Yes,6.5,6.0,Negative,Young Adult,0.83,5.23,Yes,Yes
271,20,Female,Undergraduate,Australia,4.7,Instagram,No,7.3,7.0,Positive,Young Adult,0.64,6.44,No,No
272,22,Male,Graduate,Germany,3.8,Facebook,No,7.9,7.9,Positive,Young Adult,0.48,7.55,No,No
273,19,Female,Undergraduate,Japan,3.0,LINE,No,8.3,8.1,Neutral,Young Adult,0.36,8.11,No,No
274,21,Male,Graduate,Italy,5.4,Instagram,Yes,6.8,4.9,Negative,Young Adult,0.79,4.72,Yes,Yes
275,20,Female,Undergraduate,South Korea,4.9,KakaoTalk,Yes,7.1,5.9,Negative,Young Adult,0.69,5.62,No,No
276,22,Male,Graduate,Russia,4.2,VKontakte,No,7.8,7.1,Positive,Young Adult,0.54,6.9,No,No
277,19,Female,Undergraduate,USA,6.9,TikTok,Yes,5.6,3.9,Negative,Young Adult,1.23,3.07,Yes,Yes
278,21,Male,Graduate,UK,5.2,Instagram,Yes,6.6,5.9,Negative,Young Adult,0.79,5.28,Yes,Yes
279,20,Female,Undergraduate,Australia,4.4,Facebook,No,7.4,6.9,Positive,Young Adult,0.59,6.52,No,No
280,22,Male,Graduate,Germany,3.6,Instagram,No,7.7,8.0,Positive,Young Adult,0.47,7.57,No,No
281,19,Female,Undergraduate,Japan,3.1,LINE,No,8.4,8.0,Neutral,Young Adult,0.37,8.07,No,No
282,21,Male,Graduate,Italy,5.3,TikTok,Yes,6.8,5.0,Negative,Young Adult,0.78,4.81,Yes,Yes
283,20,Female,Undergraduate,South Korea,4.7,KakaoTalk,Yes,7.2,6.1,Negative,Young Adult,0.65,5.85,No,No
284,22,Male,Graduate,Russia,4.2,VKontakte,No,7.8,7.1,Positive,Young Adult,0.54,6.9,No,No
285,19,Female,Undergraduate,USA,6.6,Instagram,Yes,5.6,4.0,Negative,Young Adult,1.18,3.22,Yes,Yes
286,21,Male,Graduate,UK,4.8,Facebook,Yes,6.8,6.0,Negative,Young Adult,0.71,5.56,No,Yes
287,20,Female,Undergraduate,Australia,4.0,Instagram,No,7.6,7.1,Positive,Young Adult,0.53,6.86,No,No
288,22,Male,Graduate,Germany,3.6,Facebook,No,8.0,8.1,Positive,Young Adult,0.45,7.78,No,No
289,19,Female,Undergraduate,Japan,2.8,LINE,No,8.6,8.0,Neutral,Young Adult,0.33,8.26,No,No
290,21,Male,Graduate,Italy,4.9,Instagram,Yes,6.8,5.0,Negative,Young Adult,0.72,4.93,No,Yes
291,20,Female,Undergraduate,South Korea,4.6,KakaoTalk,Yes,7.3,5.9,Negative,Young Adult,0.63,5.81,No,No
292,22,Male,Graduate,Russia,4.4,VKontakte,No,8.0,6.9,Positive,Young Adult,0.55,6.82,No,No
293,19,Female,Undergraduate,USA,6.8,TikTok,Yes,5.2,4.1,Negative,Young Adult,1.31,3.02,Yes,Yes
294,21,Male,Graduate,UK,5.0,Instagram,Yes,6.7,6.1,Negative,Young Adult,0.75,5.51,No,Yes
295,20,Female,Undergraduate,Australia,4.2,Facebook,No,7.6,7.1,Positive,Young Adult,0.55,6.8,No,No
296,22,Male,Graduate,Germany,3.4,Instagram,No,7.9,8.0,Positive,Young Adult,0.43,7.73,No,No
297,19,Female,Undergraduate,Japan,3.0,LINE,No,8.6,8.1,Neutral,Young Adult,0.35,8.26,No,No
298,21,Male,Graduate,Italy,5.1,TikTok,Yes,7.0,5.0,Negative,Young Adult,0.73,4.97,Yes,No
299,20,Female,Undergraduate,South Korea,4.4,KakaoTalk,Yes,7.6,6.1,Negative,Young Adult,0.58,6.14,No,No
300,22,Male,Graduate,Russia,3.9,VKontakte,No,8.2,7.0,Positive,Young Adult,0.48,7.13,No,No
301,19,Female,Undergraduate,USA,6.8,Instagram,Yes,5.1,3.9,Negative,Young Adult,1.33,2.85,Yes,Yes
302,21,Male,Graduate,UK,4.9,Facebook,Yes,6.8,6.1,Negative,Young Adult,0.72,5.59,No,Yes
303,20,Female,Undergraduate,Australia,4.1,Instagram,No,7.5,7.0,Positive,Young Adult,0.55,6.72,No,No
304,22,Male,Graduate,Germany,3.2,Facebook,No,8.3,8.0,Positive,Young Adult,0.39,7.99,No,No
305,19,Female,Undergraduate,Japan,2.9,LINE,No,8.8,8.0,Neutral,Young Adult,0.33,8.33,No,No
306,21,Male,Graduate,Italy,4.9,Instagram,Yes,7.1,5.0,Negative,Young Adult,0.69,5.08,No,No
307,20,Female,Undergraduate,South Korea,4.3,KakaoTalk,Yes,7.6,6.2,Negative,Young Adult,0.57,6.23,No,No
308,22,Male,Graduate,Russia,3.8,VKontakte,No,8.1,7.1,Positive,Young Adult,0.47,7.17,No,No
309,19,Female,Undergraduate,USA,7.2,TikTok,Yes,5.0,4.1,Negative,Young Adult,1.44,2.8,Yes,Yes
310,21,Male,Graduate,UK,4.8,Instagram,Yes,6.8,6.0,Negative,Young Adult,0.71,5.56,No,Yes
311,20,Female,Undergraduate,Australia,4.0,Facebook,No,7.9,7.1,Positive,Young Adult,0.51,7.01,No,No
312,22,Male,Graduate,Germany,3.3,Instagram,No,8.1,8.1,Positive,Young Adult,0.41,7.92,No,No
313,19,Female,Undergraduate,Japan,2.9,LINE,No,8.6,8.0,Neutral,Young Adult,0.34,8.23,No,No
314,21,Male,Graduate,Italy,5.0,TikTok,Yes,7.2,5.0,Negative,Young Adult,0.69,5.1,No,No
315,20,Female,Undergraduate,South Korea,4.2,KakaoTalk,Yes,7.7,6.0,Negative,Young Adult,0.55,6.19,No,No
316,22,Male,Graduate,Russia,3.5,VKontakte,No,8.4,6.7,Positive,Young Adult,0.42,7.17,No,No
317,19,Female,Undergraduate,USA,6.9,Instagram,Yes,5.0,4.0,Negative,Young Adult,1.38,2.83,Yes,Yes
318,21,Male,Graduate,UK,4.6,Facebook,Yes,7.0,6.0,Negative,Young Adult,0.66,5.72,No,No
319,20,Female,Undergraduate,Australia,3.8,Instagram,No,8.0,7.2,Positive,Young Adult,0.48,7.18,No,No
320,22,Male,Graduate,Germany,3.1,Facebook,No,8.2,8.0,Positive,Young Adult,0.38,7.97,No,No
321,19,Female,Undergraduate,Spain,5.2,Instagram,Yes,6.8,5.9,Negative,Young Adult,0.76,5.38,Yes,Yes
322,21,Male,Graduate,Denmark,4.2,Facebook,No,7.8,8.0,Positive,Young Adult,0.54,7.44,No,No
323,20,Female,Undergraduate,Ireland,5.0,Instagram,Yes,7.0,6.9,Negative,Young Adult,0.71,6.14,No,No
324,22,Male,Graduate,India,5.9,WhatsApp,Yes,6.4,5.0,Negative,Young Adult,0.92,4.43,Yes,Yes
325,19,Female,Undergraduate,Switzerland,4.0,Instagram,No,7.9,8.0,Positive,Young Adult,0.51,7.55,No,No
326,21,Male,Graduate,Turkey,5.2,Instagram,Yes,6.5,6.1,Negative,Young Adult,0.8,5.35,Yes,Yes
327,20,Female,Undergraduate,USA,6.7,TikTok,Yes,5.4,4.9,Negative,Young Adult,1.24,3.63,Yes,Yes
328,22,Male,Graduate,Mexico,5.6,WhatsApp,Yes,6.6,6.0,Negative,Young Adult,0.85,5.22,Yes,Yes
329,19,Female,Undergraduate,France,4.3,Instagram,No,7.4,6.9,Positive,Young Adult,0.58,6.55,No,No
330,21,Male,Graduate,Canada,5.4,Instagram,Yes,6.9,6.1,Negative,Young Adult,0.78,5.49,Yes,Yes
331,20,Female,Undergraduate,Spain,5.3,TikTok,Yes,6.7,6.1,Negative,Young Adult,0.79,5.42,Yes,Yes
332,22,Male,Graduate,Denmark,4.1,Facebook,No,7.9,8.0,Positive,Young Adult,0.52,7.52,No,No
333,19,Female,Undergraduate,Ireland,4.8,Instagram,Yes,7.1,7.0,Negative,Young Adult,0.68,6.31,No,No
334,21,Male,Graduate,India,6.1,WhatsApp,Yes,6.3,5.0,Negative,Young Adult,0.97,4.32,Yes,Yes
335,20,Female,Undergraduate,Switzerland,3.8,Instagram,No,8.0,8.2,Positive,Young Adult,0.48,7.78,No,No
336,22,Male,Graduate,Turkey,5.3,TikTok,Yes,6.9,6.0,Negative,Young Adult,0.77,5.46,Yes,Yes
337,19,Female,Undergraduate,USA,6.8,Instagram,Yes,5.4,5.0,Negative,Young Adult,1.26,3.66,Yes,Yes
338,21,Male,Graduate,Mexico,5.7,WhatsApp,Yes,6.4,5.9,Negative,Young Adult,0.89,5.03,Yes,Yes
339,20,Female,Undergraduate,France,4.3,Instagram,No,7.6,6.9,Positive,Young Adult,0.57,6.65,No,No
340,22,Male,Graduate,Canada,5.2,TikTok,Yes,7.1,6.0,Negative,Young Adult,0.73,5.59,Yes,No
341,19,Female,Undergraduate,Spain,5.0,Instagram,Yes,6.7,6.1,Negative,Young Adult,0.75,5.51,No,Yes
342,21,Male,Graduate,Denmark,3.8,Facebook,No,8.1,8.0,Positive,Young Adult,0.47,7.71,No,No
343,20,Female,Undergraduate,Ireland,4.8,TikTok,Yes,7.2,7.0,Negative,Young Adult,0.67,6.36,No,No
344,22,Male,Graduate,India,6.2,WhatsApp,Yes,6.3,5.0,Negative,Young Adult,0.98,4.29,Yes,Yes
345,19,Female,Undergraduate,Switzerland,3.8,Instagram,No,8.2,7.9,Positive,Young Adult,0.46,7.7,No,No
346,21,Male,Graduate,Turkey,5.1,Instagram,Yes,6.8,6.0,Negative,Young Adult,0.75,5.47,Yes,Yes
347,20,Female,Undergraduate,USA,6.6,TikTok,Yes,5.2,4.9,Negative,Young Adult,1.27,3.56,Yes,Yes
348,22,Male,Graduate,Mexico,5.9,WhatsApp,Yes,6.4,6.1,Negative,Young Adult,0.92,5.09,Yes,Yes
349,19,Female,Undergraduate,France,4.1,Instagram,No,7.6,6.9,Positive,Young Adult,0.54,6.71,No,No
350,21,Male,Graduate,Canada,5.1,Instagram,Yes,7.3,6.1,Negative,Young Adult,0.7,5.78,Yes,No
351,20,Female,Undergraduate,Spain,4.7,TikTok,Yes,6.9,5.9,Negative,Young Adult,0.68,5.58,No,Yes
352,22,Male,Graduate,Denmark,3.4,Facebook,No,8.0,8.1,Positive,Young Adult,0.42,7.84,No,No
353,19,Female,Undergraduate,Ireland,4.7,Instagram,Yes,7.3,7.1,Negative,Young Adult,0.64,6.5,No,No
354,21,Male,Graduate,India,6.2,WhatsApp,Yes,6.1,5.0,Negative,Young Adult,1.02,4.19,Yes,Yes
355,20,Female,Undergraduate,Switzerland,3.5,Instagram,No,8.2,7.9,Positive,Young Adult,0.43,7.79,No,No
356,22,Male,Graduate,Turkey,4.8,TikTok,Yes,7.0,6.0,Negative,Young Adult,0.69,5.66,No,No
357,19,Female,Undergraduate,USA,7.0,Instagram,Yes,5.2,4.9,Negative,Young Adult,1.35,3.44,Yes,Yes
358,21,Male,Graduate,Mexico,6.0,WhatsApp,Yes,6.3,6.0,Negative,Young Adult,0.95,4.95,Yes,Yes
359,20,Female,Undergraduate,France,4.0,Instagram,No,7.7,7.1,Positive,Young Adult,0.52,6.91,No,No
360,22,Male,Graduate,Canada,5.0,TikTok,Yes,7.0,6.1,Negative,Young Adult,0.71,5.66,No,No
361,19,Female,Undergraduate,Spain,4.8,Instagram,Yes,7.1,6.0,Negative,Young Adult,0.68,5.71,No,No
362,21,Male,Graduate,Denmark,3.7,Facebook,No,8.4,7.9,Positive,Young Adult,0.44,7.83,No,No
363,20,Female,Undergraduate,Ireland,4.5,TikTok,Yes,7.4,7.1,Negative,Young Adult,0.61,6.61,No,No
364,22,Male,Graduate,India,6.1,WhatsApp,Yes,6.1,5.0,Negative,Young Adult,1.0,4.22,Yes,Yes
365,19,Female,Undergraduate,Switzerland,3.7,Instagram,No,8.4,7.8,Positive,Young Adult,0.44,7.77,No,No
366,21,Male,Graduate,Turkey,5.1,Instagram,Yes,7.0,6.1,Negative,Young Adult,0.73,5.63,Yes,No
367,20,Female,Undergraduate,USA,7.2,TikTok,Yes,5.3,5.0,Negative,Young Adult,1.36,3.49,Yes,Yes
368,22,Male,Graduate,Mexico,5.9,WhatsApp,Yes,6.2,6.1,Negative,Young Adult,0.95,4.99,Yes,Yes
369,19,Female,Undergraduate,France,4.0,Instagram,No,8.1,6.9,Positive,Young Adult,0.49,6.99,No,No
370,21,Male,Graduate,Canada,4.8,Instagram,Yes,7.2,5.7,Negative,Young Adult,0.67,5.58,No,No
371,20,Female,Undergraduate,Spain,4.7,TikTok,Yes,7.4,6.0,Negative,Young Adult,0.64,5.89,No,No
372,22,Male,Graduate,Denmark,3.8,Facebook,No,8.4,8.0,Positive,Young Adult,0.45,7.86,No,No
373,19,Female,Undergraduate,Ireland,4.2,Instagram,Yes,7.6,6.8,Negative,Young Adult,0.55,6.62,No,No
374,21,Male,Graduate,India,6.1,WhatsApp,Yes,6.0,4.9,Negative,Young Adult,1.02,4.11,Yes,Yes
375,20,Female,Undergraduate,Switzerland,3.6,Instagram,No,8.4,8.3,Positive,Young Adult,0.43,8.1,No,No
376,22,Male,Graduate,Turkey,5.0,TikTok,Yes,7.3,6.0,Negative,Young Adult,0.68,5.75,No,No
