listener_id,age,country,platform,subscription,top_genre,top_artist,daily_listening_minutes,songs_per_day,playlists_count,skip_rate_pct,discover_weekly_user,top_mood,uses_offline_mode,podcasts_too
944,31,India,Apple Music,Free,R&B,Ariana Grande,172,51,5,32.0,True,Sleep,False,True
945,35,Japan,Apple Music,Family,EDM,Dua Lipa,77,25,11,16.8,True,Chill,False,False
946,31,India,YouTube Music,Premium,EDM,Burna Boy,146,47,13,28.7,True,Energetic,False,False
947,26,UK,YouTube Music,Free,Rock,BTS,57,15,12,16.0,True,Chill,True,True
948,19,USA,Spotify,Student,R&B,BTS,208,49,11,35.5,False,Focus,False,True
949,15,USA,Spotify,Premium,Indie,Burna Boy,121,28,11,23.3,False,Chill,True,False
950,15,France,YouTube Music,Free,Hip-Hop,Burna Boy,204,55,9,48.9,False,Focus,False,True
951,41,France,SoundCloud,Free,K-Pop,Burna Boy,140,47,6,28.3,False,Party,False,True
952,20,Japan,YouTube Music,Free,Pop,Kendrick Lamar,121,26,10,32.3,True,Chill,True,True
953,35,UK,Apple Music,Premium,Pop,Dua Lipa,82,15,4,42.1,False,Sad,False,True
954,31,USA,Spotify,Free,Pop,Bad Bunny,237,70,15,29.3,False,Energetic,False,True
955,18,Brazil,Tidal,Free,Hip-Hop,Drake,266,85,12,35.8,True,Happy,True,False
956,22,Germany,Apple Music,Free,R&B,Olivia Rodrigo,65,12,3,24.6,False,Sleep,True,True
957,17,Brazil,Spotify,Premium,Pop,Drake,77,25,11,14.1,True,Chill,False,False
958,30,Nigeria,YouTube Music,Free,R&B,Kendrick Lamar,85,28,3,45.2,False,Sad,False,True
959,25,Japan,Spotify,Free,Indie,Drake,273,85,10,47.6,True,Sad,True,True
960,27,Canada,Apple Music,Premium,Pop,SZA,201,57,9,0.0,False,Happy,True,False
961,16,Australia,Spotify,Free,Lo-fi,BTS,145,38,10,38.5,False,Energetic,True,False
962,49,India,Amazon Music,Premium,Lo-fi,Kendrick Lamar,60,23,15,13.8,True,Party,True,True
963,16,India,Spotify,Free,Rock,Bad Bunny,168,44,7,14.2,False,Workout,False,True
964,29,USA,Spotify,Premium,EDM,Travis Scott,72,17,7,0.3,True,Happy,True,False
965,20,Brazil,Spotify,Family,EDM,Billie Eilish,118,28,8,33.7,False,Workout,False,True
966,35,France,Apple Music,Premium,Rock,BTS,63,19,9,24.1,False,Chill,False,False
967,35,Australia,Spotify,Free,K-Pop,Billie Eilish,64,19,4,31.2,False,Party,False,True
968,34,India,YouTube Music,Premium,Afrobeats,Billie Eilish,146,46,11,31.9,True,Energetic,True,False
969,20,France,YouTube Music,Free,Indie,The Weeknd,100,28,7,47.8,True,Energetic,False,False
970,26,Brazil,Spotify,Free,Hip-Hop,The Weeknd,73,26,11,21.6,True,Workout,False,False
971,25,France,Apple Music,Free,EDM,Tyler the Creator,163,46,8,15.5,False,Chill,False,True
972,27,Brazil,Tidal,Premium,Rock,Billie Eilish,90,17,6,15.8,True,Focus,False,False
973,25,India,Spotify,Family,Pop,BTS,151,46,11,25.7,False,Workout,False,False
974,13,Japan,Spotify,Premium,Pop,Drake,122,35,8,32.5,True,Party,False,False
975,27,Germany,Amazon Music,Premium,Lo-fi,BTS,143,46,7,47.7,True,Party,True,True
976,25,Brazil,Apple Music,Free,Indie,Billie Eilish,36,16,9,19.7,True,Sad,False,False
977,26,UK,Apple Music,Premium,R&B,Drake,70,20,5,27.6,False,Focus,True,False
978,17,Japan,Apple Music,Free,Afrobeats,Olivia Rodrigo,108,26,12,19.2,True,Happy,True,False
979,13,Nigeria,YouTube Music,Family,Rock,SZA,190,49,11,33.1,True,Sleep,True,True
980,22,Germany,Apple Music,Free,Pop,Kendrick Lamar,351,98,12,13.1,False,Focus,False,True
981,14,USA,YouTube Music,Premium,Indie,Ariana Grande,56,20,11,13.2,False,Chill,True,True
982,18,Brazil,Spotify,Student,K-Pop,Travis Scott,5,1,7,23.0,True,Energetic,True,True
983,32,Canada,Apple Music,Free,Indie,Tyler the Creator,210,59,8,55.2,True,Happy,False,False
984,33,France,Tidal,Premium,Classical,Travis Scott,271,76,10,29.0,True,Focus,False,True
985,21,Brazil,Tidal,Premium,Rock,Billie Eilish,94,27,7,31.2,False,Sad,True,False
986,27,Germany,Tidal,Premium,K-Pop,Travis Scott,245,67,15,38.9,True,Sleep,True,False
987,13,Canada,Spotify,Premium,Afrobeats,Bad Bunny,42,17,4,44.1,False,Chill,True,True
988,28,India,YouTube Music,Free,Pop,SZA,162,36,13,18.2,False,Happy,False,True
989,32,Canada,Spotify,Free,Classical,The Weeknd,106,29,12,47.9,False,Workout,False,False
990,15,UK,Spotify,Free,Hip-Hop,Bad Bunny,41,22,11,46.5,True,Sad,True,True
991,13,Nigeria,Spotify,Family,K-Pop,Billie Eilish,243,66,7,47.3,True,Workout,False,False
992,43,India,Amazon Music,Family,EDM,Taylor Swift,80,23,11,36.4,True,Sleep,True,False
993,32,Canada,Amazon Music,Student,Pop,SZA,66,18,6,19.5,False,Workout,False,True
994,39,Germany,Apple Music,Premium,Rock,Kendrick Lamar,122,42,8,17.0,False,Focus,False,True
995,39,UK,Apple Music,Free,Pop,BTS,239,71,6,7.9,False,Sad,True,False
996,23,India,Spotify,Free,EDM,SZA,117,27,9,13.7,False,Chill,False,True
997,13,France,Spotify,Free,K-Pop,BTS,168,55,12,20.5,True,Sleep,True,False
998,14,Brazil,YouTube Music,Free,K-Pop,Drake,117,29,9,33.8,False,Sleep,True,True
999,41,Japan,Tidal,Free,Pop,Taylor Swift,86,21,12,50.7,False,Party,False,False
1000,23,Brazil,YouTube Music,Premium,Hip-Hop,Kendrick Lamar,134,40,8,12.5,False,Sad,True,False
1001,33,France,Apple Music,Free,Pop,BTS,21,3,7,21.6,True,Workout,False,False
1002,24,India,Apple Music,Free,Indie,Dua Lipa,256,76,12,1.4,True,Energetic,True,False
1003,40,USA,YouTube Music,Free,Lo-fi,Bad Bunny,117,30,4,10.4,False,Focus,True,True
1004,27,Japan,Spotify,Free,Rock,Bad Bunny,101,20,5,3.7,True,Energetic,True,True
1005,13,Australia,YouTube Music,Free,Indie,Burna Boy,94,29,13,24.8,False,Energetic,False,True
1006,13,Japan,YouTube Music,Premium,Hip-Hop,Billie Eilish,52,20,9,39.8,False,Party,False,False
1007,24,Canada,YouTube Music,Family,Afrobeats,Olivia Rodrigo,261,68,1,35.4,False,Happy,False,True
1008,18,Germany,Apple Music,Student,Indie,Kendrick Lamar,105,41,14,26.3,False,Sad,False,False
1009,15,Japan,Apple Music,Premium,Afrobeats,Burna Boy,340,97,7,41.7,True,Sleep,False,True
1010,30,Nigeria,YouTube Music,Free,Country,BTS,119,33,12,21.8,True,Energetic,True,False
1011,19,USA,YouTube Music,Premium,Jazz,SZA,82,27,10,36.3,True,Chill,False,False
1012,18,India,Apple Music,Free,R&B,Ariana Grande,206,60,8,27.4,False,Chill,False,True
1013,38,Nigeria,Spotify,Free,Pop,The Weeknd,21,4,8,5.5,True,Party,True,False
1014,31,USA,Spotify,Free,Hip-Hop,SZA,377,101,7,13.2,False,Focus,False,True
1015,23,Nigeria,Spotify,Free,Jazz,Olivia Rodrigo,73,17,14,34.8,False,Sad,False,False
1016,28,Japan,SoundCloud,Family,Lo-fi,Olivia Rodrigo,249,72,8,33.6,False,Sad,False,False
1017,30,Australia,YouTube Music,Student,Pop,The Weeknd,80,23,7,43.1,False,Sad,False,False
1018,23,India,YouTube Music,Free,R&B,Ariana Grande,17,6,5,36.4,False,Focus,False,True
1019,23,India,Apple Music,Family,Pop,Burna Boy,130,41,5,47.3,False,Energetic,True,False
1020,44,France,YouTube Music,Free,Indie,Tyler the Creator,56,17,6,51.5,False,Energetic,False,True
1021,26,USA,YouTube Music,Family,EDM,Dua Lipa,287,83,14,45.6,True,Focus,False,False
1022,39,Japan,Apple Music,Premium,Jazz,Ariana Grande,99,28,9,43.4,True,Sad,False,False
1023,25,Germany,YouTube Music,Free,Classical,Ariana Grande,47,13,9,58.7,True,Workout,True,False
1024,29,Australia,Spotify,Free,K-Pop,Kendrick Lamar,101,44,8,0.0,False,Chill,True,True
1025,22,Brazil,Tidal,Premium,Country,Bad Bunny,33,13,13,28.8,False,Focus,True,True
1026,26,Canada,Tidal,Free,Pop,Taylor Swift,168,41,8,52.1,True,Energetic,True,False
1027,30,Canada,Spotify,Premium,EDM,Tyler the Creator,440,122,11,23.3,False,Focus,False,False
1028,47,India,YouTube Music,Premium,Pop,Dua Lipa,96,29,8,21.0,True,Chill,False,True
1029,35,UK,Tidal,Premium,Hip-Hop,BTS,253,72,5,35.3,True,Party,True,False
1030,36,USA,YouTube Music,Premium,Pop,The Weeknd,69,19,3,17.1,True,Happy,False,False
1031,15,USA,Spotify,Free,Hip-Hop,SZA,73,22,7,32.1,False,Sleep,False,False
1032,23,UK,Spotify,Free,Hip-Hop,Burna Boy,256,78,11,19.8,True,Sleep,True,False
1033,15,Germany,Spotify,Free,Hip-Hop,Taylor Swift,232,63,3,39.4,True,Energetic,False,True
1034,40,Japan,Spotify,Free,Rock,Travis Scott,135,43,7,4.9,False,Workout,False,True
1035,21,India,Amazon Music,Premium,R&B,Kendrick Lamar,195,58,15,38.6,True,Energetic,True,False
1036,26,USA,Apple Music,Family,EDM,Taylor Swift,93,27,3,36.0,True,Focus,False,False
1037,24,Germany,Spotify,Free,Lo-fi,Ariana Grande,203,48,6,6.8,False,Workout,True,False
1038,13,Germany,YouTube Music,Free,Pop,Drake,34,10,5,19.2,False,Sleep,True,True
1039,31,Australia,Apple Music,Premium,Pop,Dua Lipa,183,58,14,30.2,True,Party,False,True
1040,33,USA,SoundCloud,Premium,Pop,Kendrick Lamar,192,52,6,16.8,False,Happy,True,False
1041,16,Nigeria,Apple Music,Premium,Jazz,BTS,77,33,8,24.5,True,Happy,True,True
1042,36,France,YouTube Music,Premium,R&B,Tyler the Creator,54,17,12,38.8,True,Sad,True,False
1043,35,France,Amazon Music,Free,Rock,Drake,296,84,15,34.5,True,Workout,False,True
1044,23,Japan,Spotify,Free,Pop,Kendrick Lamar,190,62,9,18.7,True,Energetic,False,False
1045,20,India,SoundCloud,Free,Rock,Billie Eilish,179,49,5,28.2,True,Party,True,False
1046,28,Nigeria,Spotify,Premium,Pop,Billie Eilish,22,8,10,38.7,True,Workout,False,False
1047,25,Germany,Spotify,Family,Pop,Kendrick Lamar,70,11,7,27.9,True,Happy,False,True
1048,35,Canada,Apple Music,Family,Country,Burna Boy,170,43,14,45.8,False,Sad,False,True
1049,15,USA,Amazon Music,Premium,K-Pop,SZA,170,50,8,33.4,True,Sleep,True,True
1050,18,Germany,YouTube Music,Free,Hip-Hop,Bad Bunny,96,24,9,41.6,True,Energetic,False,False
1051,38,USA,Spotify,Free,Afrobeats,Ariana Grande,78,22,12,34.7,True,Energetic,False,False
1052,37,Brazil,SoundCloud,Family,Hip-Hop,Ariana Grande,97,30,15,41.7,True,Energetic,False,False
1053,27,India,Spotify,Student,Pop,Billie Eilish,130,44,9,25.0,True,Workout,True,True
1054,18,India,Apple Music,Premium,Rock,The Weeknd,111,26,8,37.3,False,Focus,False,True
1055,15,Australia,Apple Music,Free,Lo-fi,Billie Eilish,310,93,9,38.9,True,Workout,False,False
1056,26,Australia,Spotify,Premium,R&B,Burna Boy,47,19,8,27.2,True,Happy,True,True
1057,18,Canada,Spotify,Student,Classical,Burna Boy,155,47,6,12.8,False,Party,False,True
1058,26,France,Spotify,Free,Pop,Burna Boy,261,78,7,30.2,False,Chill,False,False
1059,26,Germany,Amazon Music,Free,Rock,SZA,66,17,5,45.2,False,Sad,False,False
1060,34,UK,Spotify,Free,Classical,Billie Eilish,190,52,12,17.3,True,Workout,True,False
1061,24,Australia,SoundCloud,Free,Indie,SZA,251,73,6,18.4,True,Party,True,False
1062,39,France,Apple Music,Free,Rock,Ariana Grande,65,16,10,27.2,False,Chill,False,True
1063,27,Nigeria,Spotify,Premium,Classical,Olivia Rodrigo,156,45,11,30.7,True,Party,True,False
1064,39,Australia,Spotify,Free,Classical,Olivia Rodrigo,139,46,6,35.0,True,Chill,False,True
1065,38,India,YouTube Music,Free,Rock,Drake,173,42,9,26.0,True,Happy,False,True
1066,25,Australia,YouTube Music,Family,Pop,Bad Bunny,83,33,7,34.4,True,Sleep,True,False
1067,27,India,Spotify,Free,Pop,Billie Eilish,107,33,9,35.1,False,Energetic,True,True
1068,25,UK,Apple Music,Free,Hip-Hop,Taylor Swift,264,84,8,22.9,True,Sad,True,False
1069,32,Japan,Spotify,Premium,Hip-Hop,Olivia Rodrigo,188,50,5,51.2,True,Happy,True,False
1070,31,Australia,YouTube Music,Family,Pop,Kendrick Lamar,207,60,11,23.8,True,Workout,True,False
1071,27,UK,Spotify,Free,Rock,Olivia Rodrigo,108,32,7,22.1,True,Focus,True,False
1072,27,Japan,Spotify,Free,Country,Dua Lipa,114,38,14,38.0,True,Sad,True,True
1073,28,Japan,Apple Music,Free,Rock,Tyler the Creator,113,25,7,34.5,True,Sad,False,False
1074,38,Germany,YouTube Music,Premium,Pop,Kendrick Lamar,114,29,10,20.9,True,Focus,False,True
1075,35,Nigeria,Amazon Music,Family,Indie,Burna Boy,98,19,11,40.8,False,Happy,True,True
1076,39,Japan,Tidal,Free,K-Pop,Drake,74,24,13,39.0,False,Sad,False,False
1077,25,Brazil,Apple Music,Free,EDM,Billie Eilish,136,40,13,35.7,True,Focus,True,True
1078,21,UK,YouTube Music,Free,Rock,Travis Scott,36,11,10,25.7,True,Party,False,True
1079,18,Australia,Amazon Music,Free,Afrobeats,Burna Boy,95,22,11,27.9,False,Workout,True,False
1080,25,Japan,Spotify,Premium,Pop,Drake,133,35,9,19.1,True,Chill,True,False
1081,28,UK,Apple Music,Free,EDM,Olivia Rodrigo,18,8,8,36.3,False,Focus,False,False
1082,29,France,Apple Music,Free,K-Pop,Kendrick Lamar,216,73,10,36.3,False,Energetic,False,False
1083,24,UK,Spotify,Free,Pop,Dua Lipa,48,7,14,26.7,True,Focus,False,False
1084,25,Brazil,Amazon Music,Free,K-Pop,Dua Lipa,181,44,11,37.2,False,Chill,True,True
1085,24,India,YouTube Music,Free,Pop,Tyler the Creator,272,72,9,8.2,False,Energetic,False,True
1086,43,Japan,Apple Music,Free,Pop,Ariana Grande,148,51,11,23.9,True,Focus,False,False
1087,30,Australia,Apple Music,Free,EDM,Tyler the Creator,82,22,12,32.3,True,Happy,True,True
1088,17,India,Spotify,Free,K-Pop,Taylor Swift,209,63,10,26.3,False,Focus,False,False
1089,13,Canada,Spotify,Premium,Country,Olivia Rodrigo,146,45,16,48.0,True,Focus,True,True
1090,21,Germany,Spotify,Free,Hip-Hop,Olivia Rodrigo,10,1,11,24.0,True,Workout,False,True
1091,30,India,YouTube Music,Premium,Country,Tyler the Creator,145,41,9,33.7,False,Energetic,False,False
1092,23,Nigeria,YouTube Music,Free,Pop,Ariana Grande,98,21,9,48.2,True,Sleep,True,True
1093,21,UK,Apple Music,Family,Lo-fi,Drake,220,55,9,37.3,False,Focus,False,False
1094,26,Nigeria,Apple Music,Free,Rock,Drake,147,37,11,26.5,False,Focus,True,False
1095,33,UK,Apple Music,Free,Pop,BTS,214,66,10,32.6,False,Happy,True,False
1096,37,Nigeria,Spotify,Family,Country,Taylor Swift,54,18,7,22.2,True,Sleep,True,False
1097,27,Australia,YouTube Music,Family,Hip-Hop,Olivia Rodrigo,149,41,8,45.4,True,Workout,False,False
1098,37,Australia,YouTube Music,Premium,Pop,Dua Lipa,164,44,10,30.0,False,Party,True,False
1099,22,Canada,Amazon Music,Premium,R&B,The Weeknd,113,38,7,30.2,False,Energetic,True,True
1100,29,Germany,Apple Music,Family,Hip-Hop,Dua Lipa,30,3,6,27.7,False,Focus,False,False
1101,24,Japan,Spotify,Free,Pop,Olivia Rodrigo,187,55,11,29.6,True,Happy,True,True
1102,26,Japan,Apple Music,Student,Lo-fi,Taylor Swift,62,15,8,25.6,False,Sleep,False,True
1103,22,France,Spotify,Free,Country,Taylor Swift,36,8,11,21.5,False,Sad,True,False
1104,29,Germany,Spotify,Free,Pop,Ariana Grande,121,33,4,25.5,False,Happy,False,False
1105,37,Brazil,Spotify,Premium,Country,BTS,154,43,5,36.3,True,Focus,False,False
1106,20,Australia,Spotify,Premium,R&B,SZA,220,65,8,42.3,True,Focus,False,False
1107,29,Brazil,YouTube Music,Free,Hip-Hop,SZA,49,19,12,22.2,False,Happy,False,True
1108,20,India,Apple Music,Family,Rock,BTS,85,23,12,34.7,True,Workout,False,False
1109,23,France,Spotify,Family,Rock,Bad Bunny,159,46,13,30.7,True,Happy,True,True
1110,43,Canada,Tidal,Free,EDM,BTS,40,14,10,32.5,False,Happy,False,True
1111,27,Nigeria,Tidal,Family,Hip-Hop,Drake,81,25,11,47.3,True,Energetic,True,True
1112,33,Japan,Spotify,Student,Pop,Drake,32,10,13,39.1,True,Chill,False,False
1113,23,Japan,YouTube Music,Free,K-Pop,SZA,259,76,7,43.9,True,Sad,False,True
1114,24,Japan,Spotify,Free,EDM,Kendrick Lamar,30,7,10,16.1,False,Workout,True,False
1115,13,UK,Amazon Music,Family,Country,Tyler the Creator,101,40,13,15.1,True,Chill,False,True
1116,26,Brazil,Apple Music,Premium,Hip-Hop,Kendrick Lamar,43,5,7,33.7,False,Chill,True,True
1117,37,India,Spotify,Premium,K-Pop,Burna Boy,131,35,11,15.0,False,Party,False,False
1118,28,Canada,Spotify,Family,Pop,Burna Boy,203,57,9,15.3,False,Energetic,False,False
1119,23,Brazil,Spotify,Premium,Hip-Hop,Burna Boy,159,42,9,22.4,False,Sad,False,True
1120,35,Canada,SoundCloud,Free,EDM,Drake,360,101,7,24.9,False,Sad,False,False
1121,17,Germany,Spotify,Free,Indie,Travis Scott,192,53,8,23.7,False,Party,False,False
1122,36,Nigeria,Apple Music,Premium,K-Pop,The Weeknd,309,83,12,28.8,True,Happy,False,False
1123,18,Brazil,Spotify,Free,Pop,The Weeknd,33,15,15,50.8,False,Focus,True,True
1124,19,Australia,Spotify,Free,R&B,Bad Bunny,111,27,8,48.0,True,Sleep,True,True
1125,28,Germany,YouTube Music,Free,Pop,BTS,188,51,6,13.0,False,Party,False,False
1126,34,Australia,Spotify,Family,Country,Olivia Rodrigo,65,31,5,26.4,False,Sleep,True,False
1127,22,Nigeria,SoundCloud,Free,K-Pop,Burna Boy,337,95,16,33.1,True,Party,True,True
1128,37,Nigeria,Amazon Music,Premium,Jazz,Burna Boy,149,41,7,40.6,True,Chill,True,True
1129,51,Japan,Spotify,Student,Indie,Drake,46,18,5,19.7,True,Party,True,False
1130,30,Nigeria,Spotify,Premium,Indie,Billie Eilish,129,33,10,32.5,True,Energetic,False,False
1131,21,India,Spotify,Free,Hip-Hop,BTS,116,25,10,32.5,True,Chill,False,False
1132,38,Japan,Apple Music,Free,Hip-Hop,Tyler the Creator,114,33,7,37.9,True,Happy,False,True
1133,33,Japan,Spotify,Family,Jazz,Olivia Rodrigo,183,53,7,36.4,True,Happy,True,True
1134,39,France,SoundCloud,Student,Indie,Tyler the Creator,286,81,10,16.1,True,Workout,False,False
1135,24,Australia,Amazon Music,Free,Classical,Tyler the Creator,138,33,11,37.1,True,Chill,True,False
1136,46,Japan,SoundCloud,Free,Afrobeats,The Weeknd,47,16,9,21.6,True,Focus,False,True
1137,28,UK,Tidal,Premium,Lo-fi,Drake,250,70,14,11.3,True,Chill,True,False
1138,24,India,YouTube Music,Free,Rock,Burna Boy,114,31,13,42.6,False,Happy,False,False
1139,26,France,Apple Music,Free,Lo-fi,Drake,149,47,9,25.9,False,Sleep,True,False
1140,18,USA,SoundCloud,Family,Indie,Taylor Swift,41,18,6,19.5,True,Workout,True,False
1141,30,Japan,Spotify,Free,Pop,Ariana Grande,113,36,9,29.0,True,Focus,True,True
1142,28,USA,Apple Music,Premium,Afrobeats,The Weeknd,72,20,5,26.0,False,Workout,False,False
1143,22,Brazil,Spotify,Free,Pop,Burna Boy,474,136,12,31.3,True,Chill,True,False
1144,24,India,Apple Music,Free,K-Pop,SZA,158,43,9,29.5,False,Energetic,True,False
1145,45,India,Spotify,Free,Hip-Hop,The Weeknd,172,51,15,32.3,True,Chill,True,True
1146,28,Nigeria,YouTube Music,Premium,Hip-Hop,Burna Boy,23,16,12,30.3,False,Chill,True,True
1147,13,USA,Spotify,Free,K-Pop,Olivia Rodrigo,179,59,8,53.7,True,Sleep,True,False
1148,13,USA,YouTube Music,Free,EDM,BTS,227,64,7,48.6,False,Sad,True,False
1149,35,Brazil,YouTube Music,Free,EDM,BTS,59,21,11,20.7,True,Chill,False,True
1150,35,France,Spotify,Premium,K-Pop,Taylor Swift,71,14,8,26.7,False,Sleep,False,True
1151,26,France,Spotify,Family,R&B,Bad Bunny,72,16,8,22.6,False,Workout,False,False
1152,24,Germany,YouTube Music,Premium,Rock,Dua Lipa,114,35,6,23.1,False,Focus,False,True
1153,34,Nigeria,Spotify,Free,Afrobeats,Olivia Rodrigo,139,33,7,22.5,True,Chill,False,False
1154,22,Japan,Apple Music,Free,Lo-fi,Ariana Grande,73,10,7,23.0,True,Workout,False,False
1155,22,USA,Apple Music,Family,K-Pop,BTS,77,23,5,16.3,False,Sleep,False,True
1156,19,Japan,Spotify,Student,Lo-fi,Burna Boy,286,76,8,38.2,True,Party,False,True
1157,37,Canada,Apple Music,Free,Hip-Hop,Billie Eilish,128,39,10,36.6,False,Focus,False,True
1158,36,France,Apple Music,Family,Hip-Hop,Taylor Swift,160,47,10,38.8,False,Sad,True,True
1159,37,India,Spotify,Free,Pop,The Weeknd,210,52,9,31.6,False,Party,False,False
1160,43,Canada,Tidal,Free,K-Pop,The Weeknd,9,4,11,27.3,False,Sad,False,True
1161,40,Australia,SoundCloud,Family,Indie,Bad Bunny,30,11,12,6.1,False,Sleep,True,False
1162,28,Canada,Spotify,Premium,Pop,SZA,194,51,8,24.9,False,Focus,True,False
1163,29,Canada,Apple Music,Student,Jazz,SZA,38,3,13,14.4,False,Workout,True,True
1164,14,Australia,Spotify,Premium,Pop,SZA,118,36,7,38.6,True,Workout,False,True
1165,24,USA,Spotify,Free,EDM,Dua Lipa,196,58,6,13.3,False,Chill,True,True
1166,27,France,Spotify,Premium,Rock,Bad Bunny,138,39,10,35.0,True,Chill,True,False
1167,24,India,Apple Music,Premium,Classical,Taylor Swift,150,55,11,3.1,True,Focus,True,True
1168,36,Australia,YouTube Music,Premium,EDM,Bad Bunny,88,27,3,11.2,False,Happy,True,True
1169,26,UK,Spotify,Free,Rock,The Weeknd,395,117,10,10.6,True,Sleep,False,True
1170,18,France,Apple Music,Premium,Indie,Ariana Grande,57,19,11,34.0,True,Sad,False,False
1171,26,Nigeria,Apple Music,Free,K-Pop,Dua Lipa,148,40,9,39.4,False,Energetic,False,False
1172,24,Canada,Apple Music,Premium,Jazz,Dua Lipa,138,39,12,4.7,True,Focus,False,True
1173,28,Canada,Apple Music,Free,Hip-Hop,SZA,66,13,8,35.9,True,Chill,False,False
1174,25,Nigeria,Spotify,Family,Country,Travis Scott,42,17,10,22.5,False,Chill,False,False
1175,29,Canada,YouTube Music,Premium,R&B,The Weeknd,61,17,10,18.1,True,Happy,True,False
1176,33,Nigeria,Tidal,Free,Indie,Olivia Rodrigo,47,9,7,53.7,True,Sad,True,False
1177,34,France,Spotify,Student,K-Pop,Burna Boy,109,24,7,39.9,True,Happy,True,False
1178,26,UK,Tidal,Premium,Classical,SZA,154,38,8,19.9,False,Sleep,False,False
1179,22,Canada,Spotify,Free,Hip-Hop,Billie Eilish,116,29,3,12.9,False,Happy,False,False
1180,40,Nigeria,Spotify,Free,Hip-Hop,SZA,106,29,13,2.9,False,Happy,True,False
1181,19,France,Spotify,Family,Indie,The Weeknd,240,63,10,45.6,True,Sad,True,True
1182,34,Australia,Spotify,Free,Afrobeats,Tyler the Creator,57,19,12,27.9,True,Energetic,False,True
1183,13,Japan,YouTube Music,Student,Pop,BTS,160,48,3,25.7,False,Energetic,True,True
1184,16,USA,SoundCloud,Free,Rock,SZA,51,14,10,30.3,False,Sleep,True,False
1185,20,Germany,Apple Music,Free,Pop,SZA,179,64,10,20.5,False,Happy,False,False
1186,25,Japan,Spotify,Free,Indie,Kendrick Lamar,34,18,10,21.5,True,Workout,True,False
1187,31,Australia,Tidal,Student,Indie,Olivia Rodrigo,69,20,3,14.0,False,Happy,True,False
1188,28,India,Amazon Music,Family,Pop,The Weeknd,58,18,12,25.7,True,Energetic,False,True
1189,28,France,Spotify,Free,K-Pop,Dua Lipa,32,11,5,16.6,False,Sleep,False,True
1190,34,UK,Apple Music,Premium,EDM,Dua Lipa,152,41,10,29.5,False,Energetic,True,False
1191,45,USA,Apple Music,Premium,Hip-Hop,Travis Scott,73,9,6,20.1,True,Sleep,False,False
1192,49,Nigeria,YouTube Music,Family,Indie,BTS,234,75,13,30.9,True,Sad,False,False
1193,19,Canada,Spotify,Student,Lo-fi,Burna Boy,41,13,7,29.4,True,Party,False,False
1194,24,Canada,Spotify,Premium,Hip-Hop,The Weeknd,214,60,13,45.2,True,Sad,False,False
1195,15,Japan,Spotify,Family,Pop,Tyler the Creator,171,43,6,6.7,True,Workout,False,False
